timestamp,voltage5V_v,usb_connected,brick_valid,servo_valid,periph_5V_OC,hipower_5V_OC
238427948,5.143359,0,1,1,0,0
238727939,5.143359,0,1,1,0,0
239037934,5.167529,0,1,1,0,0
239337934,5.1755857,0,1,1,0,0
239637935,5.136914,0,1,1,0,0
239937956,5.141748,0,1,1,0,0
240237982,5.1626954,0,1,1,0,0
240537934,5.122412,0,1,1,0,0
240837934,5.1626954,0,1,1,0,0
241137934,5.167529,0,1,1,0,0
241437934,5.1723633,0,1,1,0,0
241737934,5.1739745,0,1,1,0,0
242047942,5.115967,0,1,1,0,0
242347934,5.1208005,0,1,1,0,0
242647933,5.128857,0,1,1,0,0
242947934,5.136914,0,1,1,0,0
243247934,5.1385255,0,1,1,0,0
243547934,5.146582,0,1,1,0,0
243847934,5.146582,0,1,1,0,0
244147934,5.082129,0,1,1,0,0
244447934,5.1336913,0,1,1,0,0
244747934,5.1240234,0,1,1,0,0
245057934,5.167529,0,1,1,0,0
245357934,5.170752,0,1,1,0,0
245657957,5.1336913,0,1,1,0,0
245957934,5.128857,0,1,1,0,0
246257934,5.1594725,0,1,1,0,0
246557947,5.0853515,0,1,1,0,0
246857941,5.146582,0,1,1,0,0
247157934,5.1594725,0,1,1,0,0
247457934,5.141748,0,1,1,0,0
247757963,5.1610837,0,1,1,0,0
248067934,5.1594725,0,1,1,0,0
248367934,5.115967,0,1,1,0,0
248667934,5.115967,0,1,1,0,0
248967934,5.1739745,0,1,1,0,0
249267947,5.1788087,0,1,1,0,0
249567934,5.1610837,0,1,1,0,0
249867934,5.1401367,0,1,1,0,0
250167934,5.1449704,0,1,1,0,0
250467934,5.0869627,0,1,1,0,0
250767934,5.146582,0,1,1,0,0
251077934,5.15625,0,1,1,0,0
251377987,5.122412,0,1,1,0,0
251677934,5.082129,0,1,1,0,0
251977934,5.1739745,0,1,1,0,0
252277934,5.1336913,0,1,1,0,0
252577933,5.1401367,0,1,1,0,0
252877934,5.127246,0,1,1,0,0
253177936,5.128857,0,1,1,0,0
253477963,5.115967,0,1,1,0,0
253777934,5.1594725,0,1,1,0,0
254087934,5.157861,0,1,1,0,0
254387934,5.1626954,0,1,1,0,0
254687934,5.146582,0,1,1,0,0
254987934,5.15625,0,1,1,0,0
255287934,5.1336913,0,1,1,0,0
255587953,5.157861,0,1,1,0,0
255887934,5.1498046,0,1,1,0,0
256187934,5.103076,0,1,1,0,0
256487934,5.165918,0,1,1,0,0
256787934,5.143359,0,1,1,0,0
257097961,5.1498046,0,1,1,0,0
257397934,5.1498046,0,1,1,0,0
257697934,5.1481934,0,1,1,0,0
257997934,5.146582,0,1,1,0,0
258297945,5.1626954,0,1,1,0,0
258597933,5.146582,0,1,1,0,0
258907934,5.146582,0,1,1,0,0
259207959,5.1626954,0,1,1,0,0
259507934,5.165918,0,1,1,0,0
259807934,5.167529,0,1,1,0,0
260107934,5.157861,0,1,1,0,0
260407934,5.1385255,0,1,1,0,0
260707957,5.1336913,0,1,1,0,0
261007934,5.1498046,0,1,1,0,0
261307934,5.167529,0,1,1,0,0
261607934,5.1723633,0,1,1,0,0
261917934,5.136914,0,1,1,0,0
262217934,5.0966306,0,1,1,0,0
262517952,5.141748,0,1,1,0,0
262817941,5.146582,0,1,1,0,0
263117934,5.141748,0,1,1,0,0
263417934,5.146582,0,1,1,0,0
263717934,5.165918,0,1,1,0,0
264017934,5.1755857,0,1,1,0,0
264317934,5.1755857,0,1,1,0,0
264617951,5.15625,0,1,1,0,0
264927958,5.1385255,0,1,1,0,0
265227948,5.1594725,0,1,1,0,0
265527934,5.1594725,0,1,1,0,0
265827936,5.170752,0,1,1,0,0
266127934,5.091797,0,1,1,0,0
266427934,5.1401367,0,1,1,0,0
266727934,5.127246,0,1,1,0,0
267027934,5.1626954,0,1,1,0,0
267327951,5.157861,0,1,1,0,0
267627949,5.143359,0,1,1,0,0
267927934,5.151416,0,1,1,0,0
268237934,5.1401367,0,1,1,0,0
268537942,5.1014647,0,1,1,0,0
268837934,5.146582,0,1,1,0,0
269137965,5.1788087,0,1,1,0,0
269437934,5.141748,0,1,1,0,0
269737934,5.1385255,0,1,1,0,0
270037943,5.130469,0,1,1,0,0
270337934,5.128857,0,1,1,0,0
270637948,5.165918,0,1,1,0,0
270937934,5.146582,0,1,1,0,0
271247935,5.1594725,0,1,1,0,0
271547947,5.1610837,0,1,1,0,0
271847934,5.15625,0,1,1,0,0
272147934,5.151416,0,1,1,0,0
272447934,5.154639,0,1,1,0,0
272747934,5.1739745,0,1,1,0,0
273047934,5.1723633,0,1,1,0,0
273347934,5.1755857,0,1,1,0,0
273647947,5.1594725,0,1,1,0,0
273947948,5.1755857,0,1,1,0,0
274257971,5.1385255,0,1,1,0,0
274557934,5.154639,0,1,1,0,0
274857934,5.1481934,0,1,1,0,0
275157934,5.1143556,0,1,1,0,0
275457934,5.117578,0,1,1,0,0
275757934,5.115967,0,1,1,0,0
276057934,5.130469,0,1,1,0,0
276357977,5.15625,0,1,1,0,0
276657934,5.1240234,0,1,1,0,0
276957934,5.1256347,0,1,1,0,0
277267949,5.136914,0,1,1,0,0
277567934,5.151416,0,1,1,0,0
277867934,5.0853515,0,1,1,0,0
278167934,5.1691403,0,1,1,0,0
278467934,5.1691403,0,1,1,0,0
278767934,5.1691403,0,1,1,0,0
279077934,5.1723633,0,1,1,0,0
279377934,5.15625,0,1,1,0,0
279677933,5.10791,0,1,1,0,0
279977956,5.1401367,0,1,1,0,0
280277934,5.1739745,0,1,1,0,0
280577974,5.1610837,0,1,1,0,0
280877934,5.1723633,0,1,1,0,0
281177934,5.1594725,0,1,1,0,0
281477943,5.15625,0,1,1,0,0
281787934,5.143359,0,1,1,0,0
282087946,5.15625,0,1,1,0,0
282387934,5.146582,0,1,1,0,0
282687934,5.1336913,0,1,1,0,0
282987942,5.1401367,0,1,1,0,0
283287945,5.15625,0,1,1,0,0
283587934,5.0998535,0,1,1,0,0
283887935,5.154639,0,1,1,0,0
284197934,5.136914,0,1,1,0,0
284497934,5.157861,0,1,1,0,0
284797950,5.1788087,0,1,1,0,0
285097934,5.1385255,0,1,1,0,0
285397934,5.157861,0,1,1,0,0
285697961,5.1723633,0,1,1,0,0
285997934,5.1723633,0,1,1,0,0
286297934,5.1643066,0,1,1,0,0
286597934,5.1643066,0,1,1,0,0
286897934,5.1498046,0,1,1,0,0
287207933,5.1143556,0,1,1,0,0
287507934,5.1401367,0,1,1,0,0
287807958,5.1594725,0,1,1,0,0
288107935,5.141748,0,1,1,0,0
288407934,5.117578,0,1,1,0,0
288707934,5.1401367,0,1,1,0,0
289007934,5.122412,0,1,1,0,0
289307934,5.117578,0,1,1,0,0
289607935,5.1401367,0,1,1,0,0
289907934,5.141748,0,1,1,0,0
290217945,5.128857,0,1,1,0,0
290517934,5.128857,0,1,1,0,0
290817934,5.136914,0,1,1,0,0
291117934,5.1401367,0,1,1,0,0
291417961,5.151416,0,1,1,0,0
291717934,5.1691403,0,1,1,0,0
292017934,5.1868653,0,1,1,0,0
292317945,5.1868653,0,1,1,0,0
292617934,5.167529,0,1,1,0,0
292917933,5.151416,0,1,1,0,0
293227933,5.0869627,0,1,1,0,0
293527958,5.154639,0,1,1,0,0
293827934,5.127246,0,1,1,0,0
294127934,5.122412,0,1,1,0,0
294427934,5.136914,0,1,1,0,0
294727934,5.130469,0,1,1,0,0
295027934,5.1143556,0,1,1,0,0
295327933,5.115967,0,1,1,0,0
295627957,5.127246,0,1,1,0,0
295937934,5.1401367,0,1,1,0,0
296237934,5.1143556,0,1,1,0,0
296537947,5.1014647,0,1,1,0,0
296837948,5.10791,0,1,1,0,0
297137942,5.1385255,0,1,1,0,0
297437934,5.143359,0,1,1,0,0
297737934,5.1481934,0,1,1,0,0
298047934,5.153027,0,1,1,0,0
298347934,5.146582,0,1,1,0,0
298647934,5.146582,0,1,1,0,0
298947934,5.088574,0,1,1,0,0
299247950,5.1626954,0,1,1,0,0
299547934,5.146582,0,1,1,0,0
299847934,5.1481934,0,1,1,0,0
300157934,5.127246,0,1,1,0,0
300457934,5.069238,0,1,1,0,0
300757934,5.10791,0,1,1,0,0
301057934,5.0901856,0,1,1,0,0
301357934,5.15625,0,1,1,0,0
301657934,5.1353025,0,1,1,0,0
301967934,5.154639,0,1,1,0,0
302267934,5.1353025,0,1,1,0,0
302567934,5.1240234,0,1,1,0,0
302867971,5.117578,0,1,1,0,0
303167933,5.128857,0,1,1,0,0
303467948,5.141748,0,1,1,0,0
303767934,5.1401367,0,1,1,0,0
304067934,5.128857,0,1,1,0,0
304367934,5.1095214,0,1,1,0,0
304667934,5.1336913,0,1,1,0,0
304977937,5.1481934,0,1,1,0,0
305277934,5.1208005,0,1,1,0,0
305577936,5.130469,0,1,1,0,0
305877934,5.069238,0,1,1,0,0
306177949,4.980615,0,1,1,0,0
306477934,5.0724607,0,1,1,0,0
306777934,5.082129,0,1,1,0,0
307077934,5.0950193,0,1,1,0,0
307377933,5.0901856,0,1,1,0,0
307677960,5.078906,0,1,1,0,0
307987934,5.0853515,0,1,1,0,0
308287934,5.0708494,0,1,1,0,0
308587952,5.0853515,0,1,1,0,0
308887944,5.091797,0,1,1,0,0
309187934,5.082129,0,1,1,0,0
309487934,5.088574,0,1,1,0,0
309787934,5.077295,0,1,1,0,0
310087934,5.0466795,0,1,1,0,0
310387934,5.1208005,0,1,1,0,0
310687958,5.136914,0,1,1,0,0
310997934,5.088574,0,1,1,0,0
311297934,5.0805173,0,1,1,0,0
311597934,5.0499024,0,1,1,0,0
311897934,5.10791,0,1,1,0,0
312197934,5.106299,0,1,1,0,0
312497947,5.0982423,0,1,1,0,0
312797945,5.0901856,0,1,1,0,0
313097934,5.1240234,0,1,1,0,0
313397934,5.0499024,0,1,1,0,0
313707934,5.1014647,0,1,1,0,0
314007934,5.112744,0,1,1,0,0
314307956,5.130469,0,1,1,0,0
314607934,5.0515137,0,1,1,0,0
314907935,5.1240234,0,1,1,0,0
315207945,5.10791,0,1,1,0,0
315507934,5.1208005,0,1,1,0,0
315807934,5.103076,0,1,1,0,0
316107934,5.017676,0,1,1,0,0
316407958,5.1336913,0,1,1,0,0
316707940,5.0595703,0,1,1,0,0
317017934,5.136914,0,1,1,0,0
317317934,5.13208,0,1,1,0,0
317617934,5.103076,0,1,1,0,0
317917934,5.0982423,0,1,1,0,0
318217934,5.0724607,0,1,1,0,0
318517971,5.103076,0,1,1,0,0
318817934,5.115967,0,1,1,0,0
319117934,5.0515137,0,1,1,0,0
319417934,5.143359,0,1,1,0,0
319717934,5.0756836,0,1,1,0,0
320027967,5.1111326,0,1,1,0,0
320327934,5.0563474,0,1,1,0,0
320627934,5.127246,0,1,1,0,0
320927934,5.136914,0,1,1,0,0
321227938,5.136914,0,1,1,0,0
321527977,5.122412,0,1,1,0,0
321827934,5.115967,0,1,1,0,0
322127973,5.122412,0,1,1,0,0
322427934,5.127246,0,1,1,0,0
322727935,5.062793,0,1,1,0,0
323037934,5.1240234,0,1,1,0,0
323337934,5.1353025,0,1,1,0,0
323637934,5.141748,0,1,1,0,0
323937934,5.0708494,0,1,1,0,0
324237962,5.146582,0,1,1,0,0
324537933,5.1401367,0,1,1,0,0
324837934,5.0724607,0,1,1,0,0
325137934,5.141748,0,1,1,0,0
325437934,5.1498046,0,1,1,0,0
325737959,5.136914,0,1,1,0,0
326047934,5.1385255,0,1,1,0,0
326347934,5.062793,0,1,1,0,0
326647934,5.0724607,0,1,1,0,0
326947934,5.1401367,0,1,1,0,0
327247934,5.136914,0,1,1,0,0
327547934,5.1385255,0,1,1,0,0
327847948,5.127246,0,1,1,0,0
328147934,5.053125,0,1,1,0,0
328447934,5.122412,0,1,1,0,0
328747934,5.057959,0,1,1,0,0
329057934,5.10791,0,1,1,0,0
329357940,5.1240234,0,1,1,0,0
329657934,5.1256347,0,1,1,0,0
329957943,5.0660157,0,1,1,0,0
330257935,5.0595703,0,1,1,0,0
330557951,5.128857,0,1,1,0,0
330857934,5.0563474,0,1,1,0,0
331157934,5.122412,0,1,1,0,0
331457957,5.1240234,0,1,1,0,0
331767934,5.1208005,0,1,1,0,0
332067934,5.1256347,0,1,1,0,0
332367934,5.057959,0,1,1,0,0
332667934,5.1208005,0,1,1,0,0
332967934,5.053125,0,1,1,0,0
333267949,5.1143556,0,1,1,0,0
333567960,5.1191893,0,1,1,0,0
333867934,5.1401367,0,1,1,0,0
334177957,5.1208005,0,1,1,0,0
334477934,5.115967,0,1,1,0,0
334777934,5.141748,0,1,1,0,0
335077934,5.0724607,0,1,1,0,0
335377934,5.1385255,0,1,1,0,0
335677938,5.1449704,0,1,1,0,0
335977934,5.0660157,0,1,1,0,0
336277934,5.128857,0,1,1,0,0
336577933,5.1353025,0,1,1,0,0
336877934,5.1353025,0,1,1,0,0
337187980,5.077295,0,1,1,0,0
337487947,5.1385255,0,1,1,0,0
337787934,5.1353025,0,1,1,0,0
338087934,5.1353025,0,1,1,0,0
338387934,5.041846,0,1,1,0,0
338687934,5.115967,0,1,1,0,0
338987934,5.127246,0,1,1,0,0
339287974,5.1240234,0,1,1,0,0
339587934,5.1240234,0,1,1,0,0
339887934,5.0515137,0,1,1,0,0
340197950,5.1256347,0,1,1,0,0
340497934,5.127246,0,1,1,0,0
340797934,5.1143556,0,1,1,0,0
341097934,5.122412,0,1,1,0,0
341397938,5.0563474,0,1,1,0,0
341697934,5.115967,0,1,1,0,0
341997934,5.103076,0,1,1,0,0
342297982,5.103076,0,1,1,0,0
342597934,5.13208,0,1,1,0,0
342897956,5.057959,0,1,1,0,0
343207934,5.128857,0,1,1,0,0
343507934,5.053125,0,1,1,0,0
343807972,5.127246,0,1,1,0,0
344107949,5.10791,0,1,1,0,0
344407947,5.1191893,0,1,1,0,0
344707934,5.1191893,0,1,1,0,0
345007965,5.1240234,0,1,1,0,0
345307934,5.127246,0,1,1,0,0
345607934,5.0563474,0,1,1,0,0
345907936,5.115967,0,1,1,0,0
346217933,5.115967,0,1,1,0,0
346517951,5.0563474,0,1,1,0,0
346817934,5.115967,0,1,1,0,0
347117943,5.1240234,0,1,1,0,0
347417934,5.117578,0,1,1,0,0
347717934,5.10791,0,1,1,0,0
348017934,5.030566,0,1,1,0,0
348317934,5.1191893,0,1,1,0,0
348617973,5.1208005,0,1,1,0,0
348917934,5.127246,0,1,1,0,0
349227976,5.10791,0,1,1,0,0
349527934,5.1014647,0,1,1,0,0
349827934,5.0466795,0,1,1,0,0
350127934,5.115967,0,1,1,0,0
350427934,5.1208005,0,1,1,0,0
350727973,5.057959,0,1,1,0,0
351027934,5.122412,0,1,1,0,0
351327945,5.10791,0,1,1,0,0
351627934,5.030566,0,1,1,0,0
351937934,5.1240234,0,1,1,0,0
352237944,5.117578,0,1,1,0,0
352537934,5.1143556,0,1,1,0,0
352837934,5.122412,0,1,1,0,0
353137934,5.043457,0,1,1,0,0
353437934,5.1095214,0,1,1,0,0
353737934,5.1208005,0,1,1,0,0
354037934,5.054736,0,1,1,0,0
354337957,5.1256347,0,1,1,0,0
354647934,5.115967,0,1,1,0,0
354947935,5.1143556,0,1,1,0,0
355247935,5.0595703,0,1,1,0,0
355547961,5.1240234,0,1,1,0,0
355847934,5.127246,0,1,1,0,0
356147939,5.122412,0,1,1,0,0
356447973,5.1208005,0,1,1,0,0
356747934,5.103076,0,1,1,0,0
357057934,5.103076,0,1,1,0,0
357357934,5.115967,0,1,1,0,0
357657933,5.1143556,0,1,1,0,0
357957934,5.0499024,0,1,1,0,0
358257945,5.1256347,0,1,1,0,0
358557939,5.054736,0,1,1,0,0
358857934,5.1143556,0,1,1,0,0
359157934,5.1256347,0,1,1,0,0
359457934,5.0724607,0,1,1,0,0
359757933,5.112744,0,1,1,0,0
360067952,5.1208005,0,1,1,0,0
360367934,5.1208005,0,1,1,0,0
360667934,5.104687,0,1,1,0,0
360967934,5.057959,0,1,1,0,0
361267934,5.115967,0,1,1,0,0
361567934,5.0563474,0,1,1,0,0
361867934,5.1191893,0,1,1,0,0
362167973,5.1143556,0,1,1,0,0
362467934,5.122412,0,1,1,0,0
362767934,5.1208005,0,1,1,0,0
363077933,5.122412,0,1,1,0,0
363377934,5.115967,0,1,1,0,0
363677934,5.115967,0,1,1,0,0
363977934,5.127246,0,1,1,0,0
364277938,5.10791,0,1,1,0,0
364577947,5.0450683,0,1,1,0,0
364877934,5.103076,0,1,1,0,0
365177933,5.115967,0,1,1,0,0
365477933,5.054736,0,1,1,0,0
365777942,5.122412,0,1,1,0,0
366087934,5.0370116,0,1,1,0,0
366387934,5.10791,0,1,1,0,0
366687934,5.0515137,0,1,1,0,0
366987934,5.1191893,0,1,1,0,0
367287945,5.1191893,0,1,1,0,0
367587934,5.053125,0,1,1,0,0
367887973,5.0482907,0,1,1,0,0
368187934,5.117578,0,1,1,0,0
368487934,5.103076,0,1,1,0,0
368787934,5.053125,0,1,1,0,0
369097934,5.122412,0,1,1,0,0
369397934,5.1240234,0,1,1,0,0
369697934,5.115967,0,1,1,0,0
369997974,5.0321774,0,1,1,0,0
370297934,5.1143556,0,1,1,0,0
370597934,5.115967,0,1,1,0,0
370897934,5.0450683,0,1,1,0,0
371197934,5.1256347,0,1,1,0,0
371497961,5.1256347,0,1,1,0,0
371797934,5.040234,0,1,1,0,0
372107934,5.1208005,0,1,1,0,0
372407934,5.040234,0,1,1,0,0
372707944,5.1240234,0,1,1,0,0
373007934,5.1240234,0,1,1,0,0
373307934,5.0563474,0,1,1,0,0
373607937,5.1143556,0,1,1,0,0
373907934,5.10791,0,1,1,0,0
374207934,5.1111326,0,1,1,0,0
374507934,5.1143556,0,1,1,0,0
374807934,5.043457,0,1,1,0,0
375117934,5.103076,0,1,1,0,0
375417934,5.0998535,0,1,1,0,0
375717934,5.112744,0,1,1,0,0
376017934,5.053125,0,1,1,0,0
376317982,5.1191893,0,1,1,0,0
376617934,5.053125,0,1,1,0,0
376917934,5.127246,0,1,1,0,0
377217956,5.0515137,0,1,1,0,0
377517933,5.0998535,0,1,1,0,0
377827938,5.115967,0,1,1,0,0
378127934,5.127246,0,1,1,0,0
378427934,5.1208005,0,1,1,0,0
378727934,5.10791,0,1,1,0,0
379027934,5.127246,0,1,1,0,0
379327954,5.1143556,0,1,1,0,0
379627934,5.062793,0,1,1,0,0
379927937,5.128857,0,1,1,0,0
380227934,5.1208005,0,1,1,0,0
380527934,5.112744,0,1,1,0,0
380827945,5.038623,0,1,1,0,0
381137934,5.10791,0,1,1,0,0
381437938,5.1095214,0,1,1,0,0
381737934,5.1208005,0,1,1,0,0
