timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
51422308,0.1880385,-0.13135348,0.09534555,-0.9972436,-8.549199e-06,-0.034234628,0.065827064
51454372,0.18729234,-0.081232905,0.0691755,-0.997416,-0.0029538618,-0.032357473,0.06407555
51486383,0.17281294,-0.033979934,0.033016153,-0.9975189,-0.0057189604,-0.031332333,0.06278323
51515485,0.123488426,-0.0031152773,-0.0008225832,-0.99755657,-0.0077695954,-0.030976765,0.062137906
51547220,0.06990964,0.02688989,-0.045780808,-0.99754864,-0.009207027,-0.031115394,0.06199869
51579212,0.029058848,0.05678437,-0.098198175,-0.99748033,-0.009860807,-0.031802215,0.06264643
51611156,0.02949144,0.07519057,-0.15324327,-0.9973461,-0.01028642,-0.032864615,0.06414791
51643170,0.04555752,0.09297258,-0.20992677,-0.99713814,-0.010830398,-0.03421981,0.06653846
51675190,0.042429093,0.1254466,-0.2630423,-0.9968434,-0.01161538,-0.035978056,0.06981337
51707202,0.016095592,0.1455391,-0.31336182,-0.9964652,-0.011884612,-0.038218834,0.073859945
51739147,0.049191978,0.15256494,-0.3653711,-0.99598604,-0.012413004,-0.040687755,0.07875436
51767403,0.07853884,0.13234727,-0.41469935,-0.9954849,-0.013197464,-0.04267755,0.08375204
51799143,0.08859047,0.10403262,-0.47108215,-0.9948093,-0.014536779,-0.044495177,0.09035169
51831140,0.060486916,0.07113607,-0.526877,-0.99402416,-0.015405236,-0.04592238,0.097825654
51863986,0.011961586,0.026118563,-0.58464074,-0.9931004,-0.015587397,-0.046770174,0.10640159
51895997,-0.0010196944,-0.027093649,-0.6401725,-0.99206895,-0.015154516,-0.0468863,0.11563383
51928127,-0.0139892,-0.07436525,-0.70102966,-0.9908731,-0.014325169,-0.04622941,0.12581006
51955970,0.015692241,-0.12615815,-0.7614078,-0.989652,-0.013688971,-0.044952773,0.1355759
51988280,0.06751953,-0.18321286,-0.8285972,-0.9880173,-0.013413095,-0.042528667,0.1477608
52019906,0.142706,-0.23987098,-0.8980775,-0.9860723,-0.013932472,-0.0390768,0.1610598
52051971,0.20867135,-0.31684577,-0.9668809,-0.98375803,-0.015486172,-0.034407463,0.1754894
52084045,0.16663302,-0.41311163,-1.0409592,-0.98104584,-0.016881319,-0.028275643,0.19095753
52116871,0.041257545,-0.5184839,-1.143413,-0.9777379,-0.016457183,-0.020676326,0.20815934
52144762,-0.0050219377,-0.6057155,-1.254226,-0.9743298,-0.014493806,-0.013167293,0.22427212
52177133,0.030861737,-0.7336795,-1.392651,-0.9695582,-0.011867366,-0.0028957254,0.24455631
52208749,0.10426841,-0.8382444,-1.5287083,-0.9636348,-0.00987931,0.009454035,0.2668727
52240845,0.11590113,-0.9568334,-1.6577407,-0.9563831,-0.00792035,0.02361618,0.29105172
52272787,0.077513844,-1.0322901,-1.7700534,-0.94766635,-0.005428903,0.03922464,0.3167972
52304737,0.09656432,-1.0816017,-1.8627632,-0.9374109,-0.0023169282,0.05549433,0.34376734
52336742,0.15196486,-1.1140468,-1.922248,-0.92563045,0.00023319575,0.07264055,0.37139136
52365571,0.23893808,-1.1257424,-1.9555327,-0.9137993,0.0015200799,0.08862213,0.39637685
52397576,0.2150035,-1.1068144,-1.9597661,-0.89944863,0.0025829407,0.10639312,0.4238704
52429542,0.2785414,-1.1216434,-1.9475464,-0.8839861,0.0032535489,0.12406669,0.45073888
52461668,0.32473648,-1.1183506,-1.907281,-0.86759114,0.0032612432,0.1421859,0.4765063
52493562,0.39083552,-1.1029156,-1.8397642,-0.8505686,0.002367831,0.16051736,0.5007612
52525561,0.28895813,-1.0629132,-1.7272053,-0.83337253,0.0016779152,0.1780321,0.52325153
52557542,0.23249327,-1.0169436,-1.5952845,-0.81649137,0.002280051,0.19394936,0.5438019
52589622,0.15383261,-0.9928798,-1.4586102,-0.80016166,0.0036237403,0.20878224,0.5622619
52618392,0.05727595,-0.9999089,-1.3608656,-0.78587073,0.0062346035,0.22115429,0.5774594
52650427,-0.0985198,-1.003256,-1.269932,-0.77034444,0.011091698,0.23355874,0.5932089
52682391,-0.19388485,-1.0387211,-1.1769317,-0.7550437,0.017989311,0.24489541,0.607957
52714425,-0.22927079,-1.0641357,-1.0823193,-0.740034,0.026368415,0.25583968,0.6214504
52746456,-0.26087078,-1.0362672,-0.9707755,-0.7256354,0.035389215,0.266286,0.6334767
52778465,-0.23614249,-0.9793847,-0.846481,-0.7122729,0.044484016,0.27589974,0.64386946
52806380,-0.22351469,-0.9112196,-0.740128,-0.70165956,0.051965944,0.28378093,0.65149206
52838577,-0.15707965,-0.7924612,-0.6317903,-0.6908909,0.05965397,0.29183477,0.65874404
52870350,-0.01850834,-0.67115057,-0.54226804,-0.681658,0.06543609,0.2993766,0.6644051
52902421,0.14461954,-0.5656222,-0.47555003,-0.67380685,0.06777033,0.30801415,0.66822064
52935281,0.007671267,-0.476165,-0.4275476,-0.66679716,0.07013414,0.3149689,0.67175704
52967230,-0.14444843,-0.42526355,-0.42379746,-0.66030025,0.07345932,0.31925008,0.6757861
52999173,0.08821455,-0.42504978,-0.41630855,-0.65388894,0.07611808,0.3237739,0.6795629
53027236,0.404513,-0.40102208,-0.382125,-0.64883333,0.07538616,0.3308094,0.68110013
53059253,0.4700939,-0.35432053,-0.31867936,-0.6439952,0.07252906,0.3402303,0.68136126
53091196,0.37340358,-0.3715737,-0.26258814,-0.63976157,0.07017503,0.34908134,0.68111885
53123140,0.20440856,-0.38967234,-0.18409918,-0.635885,0.070164524,0.35621595,0.68105614
53155394,0.18302292,-0.39371982,-0.11644604,-0.6326514,0.071384005,0.3625427,0.68060225
53187290,0.09064684,-0.38531515,-0.058934923,-0.630014,0.073576726,0.36813003,0.67981553
53215244,0.09682653,-0.38148636,-0.01983298,-0.6281059,0.07603363,0.37247574,0.67894316
53248275,0.10895598,-0.38532504,0.036080677,-0.62642217,0.07898167,0.37770906,0.67726886
53279926,0.11885685,-0.23703109,0.099007905,-0.6258167,0.081458814,0.38210985,0.6750631
53311967,0.1759945,-0.2535737,0.11652279,-0.62608594,0.08294646,0.3859932,0.6724177
53343954,0.25858957,-0.31818813,0.16999182,-0.6265869,0.08437144,0.39115936,0.6687786
53376013,0.21400058,-0.38022783,0.18535125,-0.6269946,0.08677268,0.39705965,0.6645991
53408076,0.3173971,-0.4452408,0.16096081,-0.62688184,0.08957922,0.40364942,0.6603498
53439981,0.49463618,-0.5203021,0.20866038,-0.62660563,0.0913361,0.41290033,0.65462697
53468086,0.5542391,-0.58639246,0.24860649,-0.6265047,0.09290435,0.42247137,0.6483661
53500091,0.46919733,-0.5807646,0.31356898,-0.62647206,0.09537771,0.4334672,0.64073557
53532723,0.093425386,-0.5556404,0.46701247,-0.6273636,0.101113245,0.4413971,0.6335296
53564819,-0.13568394,-0.69208604,0.6216528,-0.628811,0.11156152,0.44623965,0.6269139
53596843,-0.15269004,-0.8759634,0.77912825,-0.6302824,0.12592973,0.45129734,0.6190449
53628742,0.061332177,-0.35306522,0.53776765,-0.63269186,0.1343297,0.4549434,0.6121137
53656761,0.22166453,-0.35425678,0.55642307,-0.63580066,0.13891397,0.4586087,0.6050939
53688927,0.0012767469,-0.35021594,0.6011036,-0.6394499,0.14481804,0.46260267,0.59676665
53720829,-0.16705911,-0.29529905,0.52120703,-0.6424421,0.15305997,0.46334454,0.5908915
53752784,-0.19780107,-0.30136678,0.48892185,-0.644778,0.16131647,0.46334463,0.58613145
53785571,-0.015214201,-0.2596537,0.45820466,-0.64715254,0.16863953,0.46404216,0.58087796
53817545,0.11273036,-0.1979449,0.42207468,-0.6500936,0.17276435,0.46606606,0.57472885
53849557,-0.017855305,-0.18690233,0.36418498,-0.6526751,0.17663072,0.4676202,0.5693402
53877651,-0.06911512,-0.15158732,0.30751517,-0.6543108,0.18035693,0.4680186,0.5659571
53909613,0.024041567,-0.14584506,0.2607297,-0.655917,0.18395808,0.46848625,0.56254154
53941570,0.32754478,-0.07674953,0.15533522,-0.65779996,0.1839147,0.4707707,0.5584349
53973525,0.59477574,-0.1441504,0.07904321,-0.6596192,0.18030658,0.47614506,0.5528816
54005558,0.7409748,-0.18138777,0.039215766,-0.66100043,0.17462818,0.48410013,0.546105
54037627,0.7505521,-0.21433567,0.05244877,-0.6621345,0.1683655,0.4928273,0.5388434
54069667,0.5805425,-0.25892788,0.09834596,-0.6628903,0.16366437,0.5011354,0.531652
54098536,0.25855398,-0.2919259,0.12467246,-0.6628798,0.16243878,0.5068819,0.52656883
54130410,-0.023715582,-0.2904268,0.20644695,-0.6622947,0.16494957,0.5106057,0.5229141
54162427,-0.55896014,-0.14729653,0.22150314,-0.6619974,0.17127039,0.5099096,0.5219371
54194325,-1.0016998,-0.11103003,0.1904718,-0.6604816,0.182555,0.5039255,0.52582973
54226412,-1.3547914,-0.0862838,0.22243343,-0.65816045,0.19733754,0.49437085,0.5324285
54258403,-1.3188012,-0.050111428,0.18335605,-0.65508056,0.21367262,0.48285455,0.54043037
54290486,-0.92956436,-0.025061257,0.14974663,-0.65254855,0.22666934,0.47313496,0.54675835
54318436,-0.2980119,-0.004452933,0.13851377,-0.65189964,0.2328443,0.4684027,0.5490077
54350596,0.3705618,-0.018823154,0.117688656,-0.65360105,0.23251289,0.46920168,0.54643697
54383209,0.8123345,-0.008395305,0.098278336,-0.65708095,0.22616872,0.47500446,0.53987324
54415214,0.8671622,0.0071384283,0.08159701,-0.66118765,0.21744904,0.4823708,0.53185076
54447212,0.74115753,0.059664868,0.04045313,-0.6648792,0.20877717,0.48888597,0.524727
54479173,0.49471295,0.10883077,0.038579814,-0.66815627,0.2015676,0.4930321,0.5194777
54511158,0.21879274,0.14338778,0.017173005,-0.67060506,0.19708794,0.4944944,0.5166435
54539275,0.25944558,0.17225537,0.0004836321,-0.67255837,0.19373146,0.4946661,0.5152075
54571139,0.48342502,0.18598226,-0.001397578,-0.67542464,0.18768753,0.4961907,0.5122205
54603140,0.489613,0.19311024,-0.016578251,-0.67855895,0.18025047,0.4986843,0.5083125
54636054,0.24882154,0.3652943,-0.045457054,-0.68181515,0.17333914,0.4989026,0.5061402
54668060,0.040509187,0.6259552,-0.03403726,-0.6860361,0.16749,0.4945168,0.5067098
54699969,0.20371702,0.9047686,-0.016899563,-0.69247365,0.15954864,0.48694932,0.5078435
54728075,0.32756695,1.117465,0.018646423,-0.7002719,0.1491429,0.47917828,0.5077047
54760112,0.32874146,1.3242488,0.08855893,-0.71107984,0.1355077,0.46798202,0.5069477
54792002,0.33845103,1.4637476,0.18199326,-0.723485,0.12102544,0.4544041,0.50541
54824101,0.3699389,1.5565885,0.30927426,-0.7372062,0.106095955,0.43929163,0.50228834
54855971,0.26288924,1.6109668,0.4914048,-0.75215673,0.09212029,0.4223762,0.49736553
54888170,0.13628353,1.631409,0.6860528,-0.76811236,0.08073145,0.40336266,0.49069813
54919953,0.107529104,1.5782129,0.8742591,-0.7847884,0.07144668,0.38336217,0.48170117
54948960,0.20023835,1.4518619,1.0134207,-0.7998382,0.06419383,0.36644825,0.47101352
54980742,0.0971614,1.3193716,1.1350108,-0.8161414,0.057692263,0.34895676,0.4569617
55012790,-0.05698739,1.2092373,1.2126654,-0.8317117,0.054955114,0.33133096,0.4421034
55044770,-0.019105533,1.0683355,1.2827536,-0.84643215,0.053950835,0.31475472,0.42611197
55076930,0.16666663,0.89807314,1.3218942,-0.8602277,0.05262829,0.30096224,0.40824056
55108816,0.20325845,0.7878521,1.3380985,-0.87302464,0.05061695,0.2897143,0.3890138
55140798,0.17622676,0.6757535,1.3178221,-0.8847732,0.049241707,0.27966878,0.36950943
55169579,0.13784051,0.5938798,1.2976509,-0.894328,0.04913604,0.271477,0.35222635
55201552,0.17401935,0.5274263,1.2561609,-0.9039968,0.04922266,0.26340616,0.33314264
55233590,0.16893582,0.5086207,1.2021877,-0.9128207,0.049295783,0.2557031,0.31455424
55265546,0.12082729,0.49977943,1.1326199,-0.9208228,0.04944781,0.24810623,0.2967888
55297633,0.17617017,0.5352043,1.0353073,-0.9281226,0.048930712,0.24031135,0.2800799
55329618,0.27422696,0.5989661,0.9257286,-0.93486077,0.046712536,0.23203082,0.26460373
55361679,0.49049518,0.65079683,0.8264691,-0.9411607,0.041038457,0.22371629,0.24996701
55389573,0.6475055,0.70902693,0.7517698,-0.9463774,0.03340849,0.21622026,0.23770235
55421586,0.71931666,0.8078434,0.6778907,-0.95201725,0.022372581,0.20690805,0.22439206
55453556,0.72367215,0.852648,0.62013316,-0.9572851,0.0105566,0.19643815,0.21191004
55486390,0.7293357,0.87319684,0.5779289,-0.962177,-0.0019607847,0.18518966,0.19979094
55518421,0.69838834,0.88788575,0.53912354,-0.96644497,-0.014205004,0.17392735,0.18849838
55550469,0.61243063,0.87041163,0.50036114,-0.97022736,-0.02546098,0.16233313,0.17792909
55578397,0.45475405,0.846697,0.48104864,-0.9731645,-0.03358253,0.1521613,0.1693224
55610781,0.3224097,0.82701063,0.46984157,-0.97621894,-0.040700644,0.1404632,0.16003221
55642342,0.26270163,0.73853207,0.47670302,-0.9789635,-0.046292044,0.1292557,0.15093206
55674372,0.29593313,0.6294715,0.49003333,-0.9813049,-0.05127931,0.119654156,0.14175369
55707157,0.2929637,0.51765627,0.51233125,-0.98334247,-0.05609412,0.11154698,0.13209291
55739198,0.25734925,0.40313634,0.5237466,-0.9849935,-0.060493533,0.10547117,0.1224911
55771184,0.101665474,0.30692616,0.5410245,-0.9864642,-0.06299308,0.10083817,0.11292516
55799216,0.050408922,0.2471338,0.55084515,-0.9876578,-0.06372726,0.09760923,0.10461117
55831180,-0.06116327,0.18672864,0.5782415,-0.98897797,-0.0626613,0.094747126,0.094968826
55863143,-0.042762116,0.14545602,0.5973532,-0.9901853,-0.06096302,0.09262548,0.08507096
55895274,-0.08615675,0.10224336,0.61431175,-0.9912505,-0.059257235,0.09113348,0.07487109
55927183,-0.11264452,0.07159465,0.6115714,-0.9921915,-0.056907713,0.090191685,0.06467683
55959305,-0.12648644,0.039008737,0.59151256,-0.99298686,-0.054244544,0.08966218,0.054730248
55991221,-0.12666649,0.0025318325,0.56400496,-0.99362236,-0.051292855,0.08966709,0.04520648
56020125,-0.09697874,-0.028772093,0.5246571,-0.9940341,-0.048914455,0.09013455,0.0371409
56051948,-0.1010721,-0.06370541,0.47669706,-0.9943344,-0.04637567,0.09118195,0.028883914
56083962,-0.054590154,-0.08233394,0.42551094,-0.9944772,-0.04452744,0.09260003,0.02139187
56116038,-0.05318804,-0.08371485,0.37088093,-0.9945207,-0.042965855,0.094156794,0.014728133
56148124,-0.02934838,-0.09116591,0.30704424,-0.99448174,-0.04196682,0.09573083,0.008975429
56179926,-0.026374009,-0.081486955,0.23922539,-0.9944109,-0.04088568,0.097247034,0.0042957417
56212093,0.031464197,-0.07307643,0.16956478,-0.9942964,-0.040734902,0.09856549,0.0006197772
56239960,0.07080477,-0.07279463,0.116093606,-0.99417007,-0.04117882,0.09963384,-0.0018100443
56272141,0.14289856,-0.062358506,0.056183755,-0.99397737,-0.042947803,0.10074795,-0.0037876638
56304881,0.15792322,-0.05703522,0.0010135695,-0.99376976,-0.045319777,0.10170167,-0.004953778
56336891,0.15538666,-0.05394908,-0.045044992,-0.99355936,-0.047908515,0.10254971,-0.0053131124
56368782,0.13635589,-0.06107325,-0.091091365,-0.99335235,-0.050345413,0.103404306,-0.0049010334
56400851,0.10220238,-0.054483127,-0.12276935,-0.99316555,-0.052371662,0.10423476,-0.0038305598
56428747,0.09914555,-0.05490669,-0.14433509,-0.9930134,-0.054002617,0.10489045,-0.0025020274
56460922,0.07083204,-0.06387614,-0.16480823,-0.9928457,-0.05553717,0.105700515,-0.0006377805
56492777,0.07605383,-0.07866289,-0.18381405,-0.9926511,-0.05704722,0.1067095,0.0015535959
56524882,0.09404077,-0.08963683,-0.1964458,-0.99241555,-0.05877401,0.107895456,0.003961803
56556844,0.054921545,-0.091445655,-0.20316903,-0.99217093,-0.060317814,0.10916055,0.0065372903
56589542,-0.0041105975,-0.07811028,-0.20837556,-0.99197686,-0.060992956,0.110335656,0.009371875
56621639,-0.023494218,-0.06759338,-0.20694993,-0.99183327,-0.06115277,0.11125568,0.012222616
56649534,-0.02042051,-0.048593886,-0.19893259,-0.99172616,-0.061210927,0.11189022,0.014600318
56681818,-0.0074178623,0.010402147,-0.18299629,-0.9916536,-0.061515287,0.112010024,0.017112518
56713626,-0.031869624,0.056769803,-0.15136677,-0.9917046,-0.061479334,0.11126702,0.019024804
56745602,-0.104426384,0.09741549,-0.11088857,-0.9918934,-0.060766634,0.10971327,0.020444611
56777661,-0.07716203,0.13822143,-0.08819495,-0.99217665,-0.059704166,0.1075417,0.021348003
56809583,-0.06674549,0.1677456,-0.017142333,-0.99250823,-0.058635212,0.105001025,0.021545358
56841570,-0.09173015,0.18439017,-0.017593747,-0.9928657,-0.057569128,0.10224614,0.021197703
56870644,-0.1485317,0.1849739,0.005232011,-0.99324554,-0.055903386,0.09959119,0.020487553
56902383,-0.21721065,0.18359871,0.04233216,-0.9937428,-0.05273683,0.0965145,0.019467805
56934355,-0.20030792,0.20628871,0.0371353,-0.9942282,-0.04933837,0.09352758,0.018132577
56966415,-0.16364281,0.17640765,0.0505702,-0.9946346,-0.046403054,0.09096039,0.016586434
56998430,-0.10389849,0.11756356,0.016876029,-0.9948901,-0.044767,0.089228384,0.015100635
57030384,0.035383858,-0.02754965,0.044971615,-0.9949591,-0.044469226,0.08881316,0.013823934
57062473,0.14702363,-0.13208874,0.016717795,-0.99481845,-0.045667116,0.08990475,0.012962191
57090380,0.17286512,-0.18401429,-0.017039742,-0.9946164,-0.046722464,0.09160837,0.012782074
57122581,0.0020360996,-0.10705939,-0.11756961,-0.99432284,-0.04813485,0.09395243,0.013341033
57154407,0.063006595,-0.2053066,-0.06681962,-0.99404573,-0.048618834,0.09645028,0.0143742645
57186527,0.004497024,-0.07036183,-0.19004336,-0.99378186,-0.049482908,0.09843339,0.016119497
57219179,0.10948918,-0.11123242,-0.16783968,-0.99354386,-0.04994396,0.10024868,0.018067416
57251118,-0.020521214,-0.11489269,-0.091561764,-0.9933341,-0.05096096,0.10146943,0.019859614
57283194,-0.012680578,0.0135452505,-0.16316035,-0.9932199,-0.051503267,0.101956606,0.021596942
57311162,-0.045541357,-0.08722675,-0.05197411,-0.993133,-0.05189289,0.10237399,0.022659414
57343213,-0.062447276,-0.04161354,-0.087126695,-0.99304783,-0.052036226,0.10283816,0.02392612
57375278,0.04403783,-0.0056812973,-0.13639386,-0.99293005,-0.052209515,0.1036694,0.024832847
57407191,0.07611707,-0.06050756,-0.11312519,-0.9927549,-0.052497942,0.10499971,0.02562814
57440054,0.038244687,-0.10338381,-0.07628469,-0.99256366,-0.052390646,0.10666415,0.026372556
57471986,-0.06349891,-0.16426426,0.0092190355,-0.9924066,-0.05180324,0.10827462,0.02687533
57499932,0.03526243,-0.01540753,-0.11195482,-0.99229646,-0.051324245,0.109379664,0.027379712
57532171,0.09169414,-0.006113276,-0.09192271,-0.99219096,-0.050642017,0.11056528,0.02771271
57563931,0.101858266,-0.020689324,-0.052790474,-0.9920822,-0.05069977,0.11148907,0.027799044
57595987,0.08429607,-0.028091138,-0.027756043,-0.99197495,-0.051197797,0.112286314,0.027502444
57628074,0.058062293,-0.023743348,-0.024006715,-0.9918951,-0.051366933,0.11299087,0.027180424
57659973,0.054554876,-0.035055514,-0.034935027,-0.99181074,-0.05123638,0.11387077,0.026828432
57691926,0.11510701,-0.013588132,-0.060781714,-0.99168736,-0.05124811,0.1150534,0.026317518
57720979,-0.16798678,-0.19976564,0.08729464,-0.9915522,-0.050903384,0.11646905,0.025848756
57752781,-0.10738546,-0.16635594,0.05797761,-0.9913787,-0.05097267,0.11799494,0.025442883
57784886,0.06216116,-0.07686243,-0.043036398,-0.9911661,-0.05146622,0.119589,0.025288204
57816771,0.21542913,-0.03531486,-0.11712371,-0.9908703,-0.052449223,0.121595934,0.025288476
57848737,0.1633816,-0.12977254,-0.05579497,-0.99053043,-0.053290308,0.12396675,0.02533535
57880745,-0.13792953,-0.26181626,0.05872345,-0.990167,-0.053653665,0.12666214,0.025441023
57912850,0.06752034,-0.099500515,-0.12379252,-0.9897992,-0.05389921,0.12929296,0.025994726
57940751,-0.03661711,-0.17821753,-0.0950114,-0.98940617,-0.05374398,0.13220537,0.026626218
57972926,0.1201198,-0.30547,-0.078506954,-0.9888008,-0.053962853,0.13641457,0.027424619
58005613,-0.020413434,-0.25948548,-0.11212092,-0.9880759,-0.054654412,0.14107151,0.028599242
58037540,0.03504118,-0.34675443,-0.1418634,-0.98728025,-0.054671213,0.146173,0.03037131
58069528,-0.25423497,-0.28413576,-0.11749683,-0.9866024,-0.053745985,0.1504945,0.03284103
58101653,0.028068757,-0.18557556,-0.22913925,-0.986029,-0.05197103,0.15417127,0.035734437
58133683,-0.3012836,-0.26730344,-0.09891135,-0.9855271,-0.05027736,0.15720206,0.03868034
58161566,-0.2403325,-0.23133054,-0.089221336,-0.9851671,-0.049023088,0.15919866,0.041211396
58193582,-0.032281794,0.07665869,-0.22350807,-0.9849724,-0.048319716,0.1598635,0.04402616
58225542,-0.121096164,-0.045438062,-0.09580471,-0.98498636,-0.046434402,0.1597547,0.046087813
58257542,-0.27018517,0.1562805,-0.10785652,-0.98524976,-0.045113463,0.15794848,0.047959924
58289665,-0.05276867,0.22068474,-0.092918,-0.98576105,-0.04268627,0.1550231,0.049202558
58322486,-0.43216598,0.28131464,-0.019640896,-0.98655325,-0.038981035,0.1505966,0.050138153
58920029,-0.32616732,0.17155531,0.30150416,-0.995158,-0.02034539,0.08696156,0.041040342
58951942,-0.050042104,0.38907716,0.12043964,-0.9957286,-0.018428626,0.08222826,0.037728895
58983969,-0.15667538,0.20735945,0.2703905,-0.996249,-0.015810717,0.07785605,0.034300797
59421712,-0.22657123,0.012614144,-0.10882835,-0.99889183,0.011277003,0.04262126,0.016470293
59453685,0.081450455,0.09945318,-0.24953893,-0.99885684,0.011720906,0.042329594,0.01886403
59485645,-0.1842137,-0.110635534,-0.09011038,-0.998777,0.013373672,0.042644635,0.02114463
59517540,-0.009249999,0.069761,-0.21808328,-0.9987139,0.013518485,0.042786106,0.023607232
59549532,0.19983886,-0.13425225,-0.13411358,-0.99863327,0.012396262,0.043916527,0.025483208
59581613,-0.008210395,-0.119472116,-0.096025884,-0.99854285,0.010055294,0.0454149,0.027360117
59613571,0.41340336,-0.108553715,-0.253209,-0.99839455,0.006753732,0.04799935,0.029307732
59645561,-0.052486446,-0.34877956,-0.021918034,-0.99817836,0.0052552423,0.051671743,0.030697554
59673542,0.10656133,-0.35966086,-0.059617657,-0.99795806,0.0033187093,0.055265225,0.031849317
59706381,0.046393797,-0.24530037,-0.0959913,-0.9976616,0.0020007947,0.05980288,0.033031512
59738346,0.17860664,-0.3489545,-0.050434336,-0.997341,0.00028629665,0.064672835,0.033589907
59770488,-0.11662948,-0.29818547,-0.016092055,-0.99700725,5.2309173e-05,0.06936347,0.03413791
59802377,0.3030508,-0.17173293,-0.09624691,-0.9966995,-0.0016197002,0.073622756,0.03416283
59834402,-0.042332027,-0.33118427,0.09247119,-0.99640775,-0.00211153,0.077756844,0.033484668
59862424,0.1338665,-0.2772024,0.06463739,-0.99619853,-0.0042330306,0.08060558,0.03276285
59894675,-0.06690638,-0.113237925,0.07555287,-0.99602765,-0.004819359,0.083072945,0.031698048
59926385,0.23880443,-0.002130224,-0.012297133,-0.99593365,-0.006133482,0.084514685,0.030591117
59958447,-0.13572344,-0.12185037,0.13393591,-0.99589634,-0.0056658112,0.085427396,0.029335152
59990414,0.109714024,0.10847159,-0.03285127,-0.99592394,-0.006802068,0.08532331,0.028447399
60022377,0.098189756,-0.07990742,0.034715082,-0.9959204,-0.0071047,0.085662864,0.027459359
60055172,-0.0036471258,0.09918459,-0.018807737,-0.99596626,-0.008329186,0.08520157,0.026883075
60083164,-0.06452181,0.024940284,0.043411918,-0.9959985,-0.008569159,0.08500027,0.026239537
60115317,0.25167412,0.121368825,-0.07319496,-0.996048,-0.010311366,0.08432939,0.025900414
60147224,-0.028130395,-0.0650051,0.08154737,-0.9960883,-0.010831584,0.08395548,0.02534221
60179204,-0.0084905345,0.11551118,-0.039926086,-0.9961486,-0.012342568,0.08310538,0.025083743
60211134,0.10336344,-0.025966747,0.009959165,-0.99617565,-0.012207183,0.082972765,0.024511095
60243137,-0.21908495,-0.01742442,0.07639292,-0.99621236,-0.011835902,0.082683004,0.024175478
60271937,-0.16616325,-0.067429446,0.11450776,-0.9962213,-0.011725389,0.08277311,0.023543993
60304341,0.12368637,0.08458373,-0.030152626,-0.9962494,-0.011872573,0.08263642,0.022749702
60336096,-0.1033299,-0.11496111,0.121228755,-0.9962495,-0.011230513,0.08304363,0.021556677
60368074,-0.060587108,0.087892495,0.06318038,-0.99630314,-0.011142161,0.082677834,0.020501038
60400080,0.196665,0.030084921,0.057018813,-0.99634,-0.0117701655,0.082513765,0.018965669
60431967,-0.19295573,-0.053151593,0.15797521,-0.99639606,-0.011445802,0.0822283,0.017393656
60463977,0.21456309,0.13735013,-0.014976121,-0.99643373,-0.012482009,0.08190795,0.01597236
60496131,-0.08308286,-0.09920086,0.13752384,-0.9964694,-0.011560423,0.0819177,0.014303793
60523958,0.14671506,0.031057023,0.043373853,-0.9965128,-0.011841616,0.0815487,0.0131115
60556158,-0.25096765,-0.05379167,0.1644425,-0.99656546,-0.0105639445,0.08132858,0.011468923
60588910,0.26520875,0.10744401,-0.032301202,-0.996592,-0.011072538,0.08112194,0.010051308
60620848,-0.16145262,-0.13184299,0.14582857,-0.9965718,-0.01027662,0.08163806,0.008620633
60652840,0.13548687,0.083357744,0.011094073,-0.99655384,-0.011430634,0.08181681,0.00746749
60684810,0.07607385,-0.09514514,0.07624229,-0.9965011,-0.011485526,0.08257215,0.005969713
60712805,0.25335595,0.042457182,-0.049527533,-0.9964645,-0.012374905,0.08294155,0.005116627
60744980,-0.18061899,-0.12470538,0.13101278,-0.9964233,-0.011498686,0.08360878,0.004242158
60776742,0.04404068,0.08404738,-0.015981834,-0.9964247,-0.011879723,0.08357546,0.0034606918
60808858,0.07149749,-0.08919652,0.06503722,-0.99638426,-0.011364619,0.08416539,0.002341296
60840784,-0.13150923,-0.009820962,0.041945215,-0.99635255,-0.012192278,0.084444165,0.0015230672
60873573,0.0087130815,-0.16537417,0.10742635,-0.9962667,-0.012462804,0.0854235,0.00040535533
60905590,0.15804021,0.013716415,-0.059488352,-0.99621344,-0.0137592405,0.08584548,-0.00024149878
60933671,0.2698533,-0.05594718,-0.022372356,-0.99610865,-0.014200143,0.086978205,-0.00091869564
60965713,-0.062897466,-0.0021915245,-0.024611756,-0.99596906,-0.015294395,0.08837215,-0.0014557254
60997571,-0.016025983,-0.25819167,0.067477256,-0.99574745,-0.015860405,0.09073693,-0.0015807437
61029526,0.092911005,-0.16233,-0.047157243,-0.9955454,-0.016762234,0.092771,-0.001412318
61061602,0.013905172,0.0414018,-0.10705255,-0.9954069,-0.016564427,0.09428581,-0.00097615033
61093644,-0.17057963,-0.11987569,0.028235516,-0.9952972,-0.016170453,0.09550737,-0.0007095755
61125623,0.1079155,-0.0839346,-0.0010730806,-0.99526006,-0.016056951,0.09591355,-0.00047944378
61153542,-0.100318715,-0.102269836,0.019465208,-0.9953026,-0.01530256,0.095595434,-0.00020281441
61186355,0.06301261,0.013135262,-0.006430586,-0.99540097,-0.014056417,0.09475921,-1.2302727e-05
61218499,-0.1009958,0.22825532,-0.07563318,-0.9955561,-0.012787016,0.093298666,0.00014491595
61250490,-0.15882432,0.050938662,0.0458066,-0.99568063,-0.01145174,0.092136346,0.0002374693
