timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
40180988,40180988,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
40300419,40300419,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
40392323,40392323,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
40481203,40481203,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
40596417,40596417,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
40686148,40686148,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
40806366,40806366,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
40898006,40898006,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
41011107,41011107,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
41106943,41106943,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
41203577,41203577,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
41299547,41299547,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
41395365,41395365,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
41516201,41516201,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
41612540,41612540,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
41709234,41709234,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
41805262,41805262,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
41900916,41900916,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
42016965,42016965,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
42106307,42106307,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
42226382,42226382,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
42322598,42322598,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
42418369,42418369,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
42530618,42530618,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
42623310,42623310,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
42719540,42719540,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
42831339,42831339,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
42924433,42924433,18,255,0,0,0,1509,1516,1178,1515,1094,1934,1514,1514,1514,1514,1514,1514,2084,944,1514,1514,1998,998,0,0,4
