timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2]
39636071,0.058323998,0.31350708,0.067858845,0.00605011,0.60083973,-0.24719006,0.0,0.0,0.0,-0.50342584,0.0,0.0,0.0,0.0,0.0,0.26887646,0.26887733,0.5719062,1.0623881,1.0624131,4.052971,0.0,0.0,0.0,0.090147726,0.0,0.0,0.0,0.0,0.0,0.009636521,0.008548874,0.010292232
39688082,0.058323998,0.31350708,0.067858845,0.00605011,0.60083973,-0.888924,0.0,0.0,0.0,-0.48035908,0.0,0.0,0.0,0.0,0.0,0.26887646,0.26887733,0.5719062,1.0623881,1.0624131,4.052801,0.0,0.0,0.0,0.09014745,0.0,0.0,0.0,0.0,0.0,0.009498246,0.018102441,0.029439764
39740005,0.058323998,0.31350708,0.067858845,0.00605011,0.60083973,-1.0994861,0.0,0.0,0.0,-0.5038192,0.0,0.0,0.0,0.0,0.0,0.26887646,0.26887733,0.5719062,1.0623881,1.0624131,4.0530047,0.0,0.0,0.0,0.09014739,0.0,0.0,0.0,0.0,0.0,0.009488196,0.028565587,0.052714076
39791955,0.058323998,0.31350708,0.067858845,0.00605011,0.60083973,-0.2678362,0.0,0.0,0.0,-0.52067924,0.0,0.0,0.0,0.0,0.0,0.26887646,0.26887733,0.5719062,1.0623881,1.0624131,4.053304,0.0,0.0,0.0,0.090147346,0.0,0.0,0.0,0.0,0.0,0.00888447,0.040095255,0.077035986
39844774,0.09454155,0.46564695,0.022577971,0.014425278,0.60329175,0.33278057,0.0,0.0,0.0,-0.52939534,0.0,0.0,0.0,0.0,0.0,0.26885357,0.26885936,0.5718631,1.0563619,1.0563848,4.053094,0.0,0.0,0.0,0.090147726,0.0,0.0,0.0,0.0,0.0,0.008910117,0.01598477,0.024155341
39896786,0.09454155,0.46564695,0.022577971,0.014425278,0.60329175,0.32842904,0.0,0.0,0.0,-0.559392,0.0,0.0,0.0,0.0,0.0,0.26885357,0.26885936,0.5718631,1.0563619,1.0563848,4.0527987,0.0,0.0,0.0,0.09014687,0.0,0.0,0.0,0.0,0.0,0.009296755,0.019278541,0.030864082
39948769,0.09454155,0.46564695,0.022577971,0.014425278,0.60329175,-0.37915605,0.0,0.0,0.0,-0.5699134,0.0,0.0,0.0,0.0,0.0,0.26885357,0.26885936,0.5718631,1.0563619,1.0563848,4.0527105,0.0,0.0,0.0,0.09014682,0.0,0.0,0.0,0.0,0.0,0.009010261,0.029347053,0.053520862
40000883,0.09454155,0.46564695,0.022577971,0.014425278,0.60329175,-1.6080538,0.0,0.0,0.0,-0.59499764,0.0,0.0,0.0,0.0,0.0,0.26885357,0.26885936,0.5718631,1.0563619,1.0563848,4.052917,0.0,0.0,0.0,0.09014684,0.0,0.0,0.0,0.0,0.0,0.009261556,0.036959894,0.07163737
40052891,0.13472635,0.31868327,0.34757653,0.03009224,0.58730674,1.0833976,0.0,0.0,0.0,-0.60032487,0.0,0.0,0.0,0.0,0.0,0.26895148,0.26895952,0.57179785,1.0483955,1.048417,4.052365,0.0,0.0,0.0,0.09014614,0.0,0.0,0.0,0.0,0.0,0.010149855,0.02271795,0.04419291
40105704,0.13472635,0.31868327,0.34757653,0.03009224,0.58730674,-0.52344054,0.0,0.0,0.0,-0.6314012,0.0,0.0,0.0,0.0,0.0,0.26895148,0.26895952,0.57179785,1.0483955,1.048417,4.0525737,0.0,0.0,0.0,0.09014534,0.0,0.0,0.0,0.0,0.0,0.011326306,0.030448213,0.06214349
40157605,0.13472635,0.31868327,0.34757653,0.03009224,0.58730674,-0.42530587,0.0,0.0,0.0,-0.66008544,0.0,0.0,0.0,0.0,0.0,0.26895148,0.26895952,0.57179785,1.0483955,1.048417,4.0524874,0.0,0.0,0.0,0.09014527,0.0,0.0,0.0,0.0,0.0,0.011485003,0.03491669,0.06678016
40213571,0.13472635,0.31868327,0.34757653,0.03009224,0.58730674,0.23582977,0.0,0.0,0.0,-0.6826683,0.0,0.0,0.0,0.0,0.0,0.26895148,0.26895952,0.57179785,1.0483955,1.048417,4.052706,0.0,0.0,0.0,0.09014522,0.0,0.0,0.0,0.0,0.0,0.0119054755,0.044002835,0.091508366
40265553,-0.023348466,0.2907079,0.0031118467,0.015993118,0.5529346,-1.2105258,0.0,0.0,0.0,-0.73086166,0.0,0.0,0.0,0.0,0.0,0.26875514,0.26875988,0.57179767,1.0318974,1.031916,4.0524487,0.0,0.0,0.0,0.09014457,0.0,0.0,0.0,0.0,0.0,0.012285334,0.02282121,0.044476654
40317545,-0.023348466,0.2907079,0.0031118467,0.015993118,0.5529346,-0.45965806,0.0,0.0,0.0,-0.7667167,0.0,0.0,0.0,0.0,0.0,0.26875514,0.26875988,0.57179767,1.0318974,1.031916,4.052655,0.0,0.0,0.0,0.09014451,0.0,0.0,0.0,0.0,0.0,0.012711345,0.030392792,0.056897316
40369764,-0.023348466,0.2907079,0.0031118467,0.015993118,0.5529346,0.98554325,0.0,0.0,0.0,-0.7806255,0.0,0.0,0.0,0.0,0.0,0.26875514,0.26875988,0.57179767,1.0318974,1.031916,4.0529594,0.0,0.0,0.0,0.090144426,0.0,0.0,0.0,0.0,0.0,0.013290556,0.042119727,0.0900185
40422378,-0.023348466,0.2907079,0.0031118467,0.015993118,0.5529346,-1.1538905,0.0,0.0,0.0,-0.7806251,0.0,0.0,0.0,0.0,0.0,0.26875514,0.26875988,0.57179767,1.0318974,1.031916,4.0531588,0.0,0.0,0.0,0.09014432,0.0,0.0,0.0,0.0,0.0,0.01391335,0.048279632,0.10295434
40474325,0.0013745725,0.28359553,0.19055526,0.024757385,0.55318636,-0.32834914,0.0,0.0,0.0,-0.7806221,0.0,0.0,0.0,0.0,0.0,0.26876545,0.26877388,0.57178915,1.020119,1.0201359,4.0528574,0.0,0.0,0.0,0.090143636,0.0,0.0,0.0,0.0,0.0,0.014662679,0.031283442,0.07073817
40526363,0.0013745725,0.28359553,0.19055526,0.024757385,0.55318636,-1.2708397,0.0,0.0,0.0,-0.7806218,0.0,0.0,0.0,0.0,0.0,0.26876545,0.26877388,0.57178915,1.020119,1.0201359,4.0530534,0.0,0.0,0.0,0.09014356,0.0,0.0,0.0,0.0,0.0,0.01464721,0.03729803,0.0815187
40578418,0.0013745725,0.28359553,0.19055526,0.024757385,0.55318636,-0.1610806,0.0,0.0,0.0,-0.7806225,0.0,0.0,0.0,0.0,0.0,0.26876545,0.26877388,0.57178915,1.020119,1.0201359,4.052975,0.0,0.0,0.0,0.09014371,0.0,0.0,0.0,0.0,0.0,0.014856579,0.04257561,0.09087144
40631173,0.0013745725,0.28359553,0.19055526,0.024757385,0.55318636,0.8369746,0.0,0.0,0.0,-0.7806235,0.0,0.0,0.0,0.0,0.0,0.26876545,0.26877388,0.57178915,1.020119,1.0201359,4.053175,0.0,0.0,0.0,0.09014395,0.0,0.0,0.0,0.0,0.0,0.015525522,0.051787987,0.11949331
40683270,0.085263774,0.36410987,0.1853883,0.031909943,0.5560518,0.23935947,0.0,0.0,0.0,-0.7806204,0.0,0.0,0.0,0.0,0.0,0.26884964,0.26885453,0.5718089,1.0083612,1.0083766,4.052874,0.0,0.0,0.0,0.09014323,0.0,0.0,0.0,0.0,0.0,0.016564336,0.039527856,0.10026502
40735529,0.085263774,0.36410987,0.1853883,0.031909943,0.5560518,-1.2115544,0.0,0.0,0.0,-0.7806202,0.0,0.0,0.0,0.0,0.0,0.26884964,0.26885453,0.5718089,1.0083612,1.0083766,4.052772,0.0,0.0,0.0,0.09014319,0.0,0.0,0.0,0.0,0.0,0.01644431,0.037902415,0.08874975
40791181,0.085263774,0.36410987,0.1853883,0.031909943,0.5560518,-0.7725444,0.0,0.0,0.0,-0.78062004,0.0,0.0,0.0,0.0,0.0,0.26884964,0.26885453,0.5718089,1.0083612,1.0083766,4.0529737,0.0,0.0,0.0,0.09014316,0.0,0.0,0.0,0.0,0.0,0.015984641,0.04207634,0.09971612
40843254,-0.07022473,0.33041352,0.13744444,0.056037903,0.5160618,-0.6297458,0.0,0.0,0.0,-0.7806197,0.0,0.0,0.0,0.0,0.0,0.2687279,0.26872683,0.5718408,0.9959071,0.9959196,4.0532002,0.0,0.0,0.0,0.09014308,0.0,0.0,0.0,0.0,0.0,0.016158832,0.02738293,0.076285146
40895942,-0.07022473,0.33041352,0.13744444,0.056037903,0.5160618,-0.7724352,0.0,0.0,0.0,-0.7806167,0.0,0.0,0.0,0.0,0.0,0.2687279,0.26872683,0.5718408,0.9959071,0.9959196,4.0529075,0.0,0.0,0.0,0.09014238,0.0,0.0,0.0,0.0,0.0,0.016108902,0.029442932,0.0785337
40948111,-0.07022473,0.33041352,0.13744444,0.056037903,0.5160618,-0.8343707,0.0,0.0,0.0,-0.7806162,0.0,0.0,0.0,0.0,0.0,0.2687279,0.26872683,0.5718408,0.9959071,0.9959196,4.0532007,0.0,0.0,0.0,0.090142265,0.0,0.0,0.0,0.0,0.0,0.015626352,0.03507839,0.09205725
40999956,-0.07022473,0.33041352,0.13744444,0.056037903,0.5160618,0.5284375,0.0,0.0,0.0,-0.78061575,0.0,0.0,0.0,0.0,0.0,0.2687279,0.26872683,0.5718408,0.9959071,0.9959196,4.053393,0.0,0.0,0.0,0.09014216,0.0,0.0,0.0,0.0,0.0,0.015622826,0.040252224,0.10256051
41051968,-0.13008957,0.22509643,0.2598592,0.028234482,0.49676162,-0.92266333,0.0,0.0,0.0,-0.78061527,0.0,0.0,0.0,0.0,0.0,0.26870835,0.26870504,0.5718273,0.9898887,0.98989797,4.053079,0.0,0.0,0.0,0.09014206,0.0,0.0,0.0,0.0,0.0,0.015510878,0.02531785,0.064712994
41103950,-0.13008957,0.22509643,0.2598592,0.028234482,0.49676162,-1.7777979,0.0,0.0,0.0,-0.7806121,0.0,0.0,0.0,0.0,0.0,0.26870835,0.26870504,0.5718273,0.9898887,0.98989797,4.0529847,0.0,0.0,0.0,0.09014132,0.0,0.0,0.0,0.0,0.0,0.015757948,0.026945744,0.059324373
41156072,-0.13008957,0.22509643,0.2598592,0.028234482,0.49676162,-0.31988925,0.0,0.0,0.0,-0.7806115,0.0,0.0,0.0,0.0,0.0,0.26870835,0.26870504,0.5718273,0.9898887,0.98989797,4.0531793,0.0,0.0,0.0,0.09014119,0.0,0.0,0.0,0.0,0.0,0.015883965,0.034086525,0.07812781
41208849,-0.13008957,0.22509643,0.2598592,0.028234482,0.49676162,-2.0424483,0.0,0.0,0.0,-0.78061134,0.0,0.0,0.0,0.0,0.0,0.26870835,0.26870504,0.5718273,0.9898887,0.98989797,4.053377,0.0,0.0,0.0,0.09014114,0.0,0.0,0.0,0.0,0.0,0.014333489,0.034815926,0.07689537
41260865,-0.23786303,0.34685633,0.15753303,0.011255264,0.50421697,-0.21527562,0.0,0.0,0.0,-0.7806088,0.0,0.0,0.0,0.0,0.0,0.26857457,0.2685675,0.57176775,0.98323226,0.98323894,4.052769,0.0,0.0,0.0,0.090140544,0.0,0.0,0.0,0.0,0.0,0.015080783,0.024230435,0.045130473
41312886,-0.23786303,0.34685633,0.15753303,0.011255264,0.50421697,0.36256984,0.0,0.0,0.0,-0.78060895,0.0,0.0,0.0,0.0,0.0,0.26857457,0.2685675,0.57176775,0.98323226,0.98323894,4.0529647,0.0,0.0,0.0,0.09014059,0.0,0.0,0.0,0.0,0.0,0.01528236,0.029098399,0.0635079
41364734,-0.23786303,0.34685633,0.15753303,0.011255264,0.50421697,-0.44025925,0.0,0.0,0.0,-0.780609,0.0,0.0,0.0,0.0,0.0,0.26857457,0.2685675,0.57176775,0.98323226,0.98323894,4.0531583,0.0,0.0,0.0,0.090140596,0.0,0.0,0.0,0.0,0.0,0.015312292,0.03282487,0.074443385
41420872,-0.23786303,0.34685633,0.15753303,0.011255264,0.50421697,0.74257046,0.0,0.0,0.0,-0.78060776,0.0,0.0,0.0,0.0,0.0,0.26857457,0.2685675,0.57176775,0.98323226,0.98323894,4.0530853,0.0,0.0,0.0,0.09014032,0.0,0.0,0.0,0.0,0.0,0.014805588,0.036329027,0.08406555
41473559,-0.24190223,0.23543607,0.23142913,-0.0064468384,0.49811262,-0.8656554,0.0,0.0,0.0,-0.78060484,0.0,0.0,0.0,0.0,0.0,0.26870766,0.26868984,0.57177794,0.9792642,0.9792691,4.0527864,0.0,0.0,0.0,0.09013964,0.0,0.0,0.0,0.0,0.0,0.015124436,0.030175757,0.060765583
41525645,-0.24190223,0.23543607,0.23142913,-0.0064468384,0.49811262,-0.5438046,0.0,0.0,0.0,-0.78060484,0.0,0.0,0.0,0.0,0.0,0.26870766,0.26868984,0.57177794,0.9792642,0.9792691,4.0526953,0.0,0.0,0.0,0.090139635,0.0,0.0,0.0,0.0,0.0,0.014378689,0.028066596,0.05806149
41577553,-0.24190223,0.23543607,0.23142913,-0.0064468384,0.49811262,-0.8490596,0.0,0.0,0.0,-0.78060466,0.0,0.0,0.0,0.0,0.0,0.26870766,0.26868984,0.57177794,0.9792642,0.9792691,4.052895,0.0,0.0,0.0,0.090139605,0.0,0.0,0.0,0.0,0.0,0.014744162,0.032465138,0.07614076
41629565,-0.24190223,0.23543607,0.23142913,-0.0064468384,0.49811262,-0.38924682,0.0,0.0,0.0,-0.78060454,0.0,0.0,0.0,0.0,0.0,0.26870766,0.26868984,0.57177794,0.9792642,0.9792691,4.0531206,0.0,0.0,0.0,0.09013957,0.0,0.0,0.0,0.0,0.0,0.014590144,0.03287607,0.07953048
41681583,-0.34022844,0.3764746,0.18216419,-0.0053157806,0.49512845,-1.2543871,0.0,0.0,0.0,-0.7806026,0.0,0.0,0.0,0.0,0.0,0.2688016,0.26877236,0.5718018,0.97342855,0.9734313,4.053214,0.0,0.0,0.0,0.09013912,0.0,0.0,0.0,0.0,0.0,0.015252004,0.029121995,0.053413596
41734441,-0.34022844,0.3764746,0.18216419,-0.0053157806,0.49512845,0.21267101,0.0,0.0,0.0,-0.78060186,0.0,0.0,0.0,0.0,0.0,0.2688016,0.26877236,0.5718018,0.97342855,0.9734313,4.0530114,0.0,0.0,0.0,0.09013896,0.0,0.0,0.0,0.0,0.0,0.015413484,0.02759874,0.057939388
41786464,-0.34022844,0.3764746,0.18216419,-0.0053157806,0.49512845,0.20012233,0.0,0.0,0.0,-0.78060186,0.0,0.0,0.0,0.0,0.0,0.2688016,0.26877236,0.5718018,0.97342855,0.9734313,4.0532074,0.0,0.0,0.0,0.09013896,0.0,0.0,0.0,0.0,0.0,0.015649425,0.030977465,0.0706667
41838456,-0.17084672,0.3577305,0.09391382,-0.012825012,0.48696285,-0.5548115,0.0,0.0,0.0,-0.78059983,0.0,0.0,0.0,0.0,0.0,0.2689041,0.2688545,0.5718714,0.9687526,0.9687523,4.0529957,0.0,0.0,0.0,0.09013849,0.0,0.0,0.0,0.0,0.0,0.015424557,0.03147426,0.06640933
41890501,-0.17084672,0.3577305,0.09391382,-0.012825012,0.48696285,-1.0505515,0.0,0.0,0.0,-0.7805989,0.0,0.0,0.0,0.0,0.0,0.2689041,0.2688545,0.5718714,0.9687526,0.9687523,4.052827,0.0,0.0,0.0,0.090138264,0.0,0.0,0.0,0.0,0.0,0.015287805,0.022934722,0.05016693
41942399,-0.17084672,0.3577305,0.09391382,-0.012825012,0.48696285,-1.7547952,0.0,0.0,0.0,-0.7805988,0.0,0.0,0.0,0.0,0.0,0.2689041,0.2688545,0.5718714,0.9687526,0.9687523,4.053026,0.0,0.0,0.0,0.09013826,0.0,0.0,0.0,0.0,0.0,0.014867029,0.019236928,0.041980565
41995268,-0.17084672,0.3577305,0.09391382,-0.012825012,0.48696285,-0.80118775,0.0,0.0,0.0,-0.7805987,0.0,0.0,0.0,0.0,0.0,0.2689041,0.2688545,0.5718714,0.9687526,0.9687523,4.0529203,0.0,0.0,0.0,0.09013822,0.0,0.0,0.0,0.0,0.0,0.014149365,0.024340125,0.054048274
42051294,-0.12216419,0.22810188,0.074892245,-0.004224777,0.48297244,0.49545324,0.0,0.0,0.0,-0.7805986,0.0,0.0,0.0,0.0,0.0,0.26894546,0.2688815,0.571856,0.9611832,0.9611803,4.0531216,0.0,0.0,0.0,0.09013819,0.0,0.0,0.0,0.0,0.0,0.014592774,0.018953389,0.03789156
42103219,-0.12216419,0.22810188,0.074892245,-0.004224777,0.48297244,-0.33087066,0.0,0.0,0.0,-0.78059614,0.0,0.0,0.0,0.0,0.0,0.26894546,0.2688815,0.571856,0.9611832,0.9611803,4.0529237,0.0,0.0,0.0,0.09013764,0.0,0.0,0.0,0.0,0.0,0.015450297,0.021761164,0.048114996
42155297,-0.12216419,0.22810188,0.074892245,-0.004224777,0.48297244,-0.1909281,0.0,0.0,0.0,-0.7805957,0.0,0.0,0.0,0.0,0.0,0.26894546,0.2688815,0.571856,0.9611832,0.9611803,4.0527534,0.0,0.0,0.0,0.090137534,0.0,0.0,0.0,0.0,0.0,0.01572539,0.027034204,0.06259335
42207213,-0.12216419,0.22810188,0.074892245,-0.004224777,0.48297244,-0.9869368,0.0,0.0,0.0,-0.7805971,0.0,0.0,0.0,0.0,0.0,0.26894546,0.2688815,0.571856,0.9611832,0.9611803,4.052955,0.0,0.0,0.0,0.09013785,0.0,0.0,0.0,0.0,0.0,0.014531601,0.027839232,0.061138947
42259967,-0.4454044,0.19229943,-0.19693755,-0.055156708,0.46308327,0.18416196,0.0,0.0,0.0,-0.7805955,0.0,0.0,0.0,0.0,0.0,0.26885045,0.26877213,0.5718143,0.9510504,0.9510443,4.0527596,0.0,0.0,0.0,0.09013748,0.0,0.0,0.0,0.0,0.0,0.015128907,0.033139933,0.06080604
42312017,-0.4454044,0.19229943,-0.19693755,-0.055156708,0.46308327,1.0455756,0.0,0.0,0.0,-0.7805957,0.0,0.0,0.0,0.0,0.0,0.26885045,0.26877213,0.5718143,0.9510504,0.9510443,4.0529575,0.0,0.0,0.0,0.09013754,0.0,0.0,0.0,0.0,0.0,0.015383215,0.031772945,0.066871464
42363927,-0.4454044,0.19229943,-0.19693755,-0.055156708,0.46308327,0.5929731,0.0,0.0,0.0,-0.78059644,0.0,0.0,0.0,0.0,0.0,0.26885045,0.26877213,0.5718143,0.9510504,0.9510443,4.053154,0.0,0.0,0.0,0.090137705,0.0,0.0,0.0,0.0,0.0,0.015598474,0.03290345,0.07583598
42416003,-0.4454044,0.19229943,-0.19693755,-0.055156708,0.46308327,0.714942,0.0,0.0,0.0,-0.78059757,0.0,0.0,0.0,0.0,0.0,0.26885045,0.26877213,0.5718143,0.9510504,0.9510443,4.053375,0.0,0.0,0.0,0.090137966,0.0,0.0,0.0,0.0,0.0,0.015493967,0.037038848,0.09342276
42468285,-0.41141194,0.17129868,0.0020979755,-0.07695961,0.41212064,-1.8977834,0.0,0.0,0.0,-0.78059626,0.0,0.0,0.0,0.0,0.0,0.26888335,0.26876837,0.57188267,0.93984187,0.93983054,4.053064,0.0,0.0,0.0,0.09013766,0.0,0.0,0.0,0.0,0.0,0.01538052,0.038002033,0.07881991
42520762,-0.41141194,0.17129868,0.0020979755,-0.07695961,0.41212064,-0.57242286,0.0,0.0,0.0,-0.7805965,0.0,0.0,0.0,0.0,0.0,0.26888335,0.26876837,0.57188267,0.93984187,0.93983054,4.05326,0.0,0.0,0.0,0.09013771,0.0,0.0,0.0,0.0,0.0,0.015444958,0.03385804,0.07449824
42572874,-0.41141194,0.17129868,0.0020979755,-0.07695961,0.41212064,-0.05847913,0.0,0.0,0.0,-0.7805958,0.0,0.0,0.0,0.0,0.0,0.26888335,0.26876837,0.57188267,0.93984187,0.93983054,4.0535393,0.0,0.0,0.0,0.09013755,0.0,0.0,0.0,0.0,0.0,0.014940169,0.032170895,0.07404507
42624869,-0.41141194,0.17129868,0.0020979755,-0.07695961,0.41212064,-1.5058401,0.0,0.0,0.0,-0.7805944,0.0,0.0,0.0,0.0,0.0,0.26888335,0.26876837,0.57188267,0.93984187,0.93983054,4.053723,0.0,0.0,0.0,0.090137236,0.0,0.0,0.0,0.0,0.0,0.01474736,0.032248475,0.07340807
42680759,-0.24842425,0.5642166,-0.29616302,-0.083768845,0.45002735,-0.39507362,0.0,0.0,0.0,-0.7805899,0.0,0.0,0.0,0.0,0.0,0.2689147,0.26874593,0.57189435,0.9322405,0.9322201,4.053398,0.0,0.0,0.0,0.09013618,0.0,0.0,0.0,0.0,0.0,0.015336809,0.028180525,0.056607027
42732725,-0.24842425,0.5642166,-0.29616302,-0.083768845,0.45002735,0.6180472,0.0,0.0,0.0,-0.78058857,0.0,0.0,0.0,0.0,0.0,0.2689147,0.26874593,0.57189435,0.9322405,0.9322201,4.053605,0.0,0.0,0.0,0.09013589,0.0,0.0,0.0,0.0,0.0,0.015598819,0.024201375,0.058916934
42785614,-0.24842425,0.5642166,-0.29616302,-0.083768845,0.45002735,-0.5946573,0.0,0.0,0.0,-0.7805876,0.0,0.0,0.0,0.0,0.0,0.2689147,0.26874593,0.57189435,0.9322405,0.9322201,4.0537844,0.0,0.0,0.0,0.090135664,0.0,0.0,0.0,0.0,0.0,0.015641868,0.022138808,0.058464326
42837699,-0.07328683,0.4029404,-0.1478452,-0.08124542,0.435331,-0.21516407,0.0,0.0,0.0,-0.7805849,0.0,0.0,0.0,0.0,0.0,0.26888824,0.26871884,0.571965,0.92583454,0.92580277,4.0535364,0.0,0.0,0.0,0.09013503,0.0,0.0,0.0,0.0,0.0,0.015512862,0.032998886,0.07323397
42889674,-0.07328683,0.4029404,-0.1478452,-0.08124542,0.435331,-0.98010385,0.0,0.0,0.0,-0.7805842,0.0,0.0,0.0,0.0,0.0,0.26888824,0.26871884,0.571965,0.92583454,0.92580277,4.0540304,0.0,0.0,0.0,0.090134874,0.0,0.0,0.0,0.0,0.0,0.015415666,0.022970093,0.055384163
42941556,-0.07328683,0.4029404,-0.1478452,-0.08124542,0.435331,0.04989904,0.0,0.0,0.0,-0.7805835,0.0,0.0,0.0,0.0,0.0,0.26888824,0.26871884,0.571965,0.92583454,0.92580277,4.053897,0.0,0.0,0.0,0.09013471,0.0,0.0,0.0,0.0,0.0,0.0153251905,0.019050747,0.05223853
42993609,-0.07328683,0.4029404,-0.1478452,-0.08124542,0.435331,0.14189616,0.0,0.0,0.0,-0.78058255,0.0,0.0,0.0,0.0,0.0,0.26888824,0.26871884,0.571965,0.92583454,0.92580277,4.0540667,0.0,0.0,0.0,0.0901345,0.0,0.0,0.0,0.0,0.0,0.014593015,0.016480632,0.050310194
43046472,0.103185475,0.26646066,-0.19483417,-0.070905685,0.4270115,0.39005864,0.0,0.0,0.0,-0.7805789,0.0,0.0,0.0,0.0,0.0,0.26876032,0.26874954,0.5720276,0.9268278,0.92678666,4.0534086,0.0,0.0,0.0,0.09013366,0.0,0.0,0.0,0.0,0.0,0.014420628,0.016262142,0.03430444
43098374,0.103185475,0.26646066,-0.19483417,-0.070905685,0.4270115,-1.0528208,0.0,0.0,0.0,-0.7805774,0.0,0.0,0.0,0.0,0.0,0.26876032,0.26874954,0.5720276,0.9268278,0.92678666,4.0535846,0.0,0.0,0.0,0.09013331,0.0,0.0,0.0,0.0,0.0,0.014380334,0.009314348,0.026365213
43150497,0.103185475,0.26646066,-0.19483417,-0.070905685,0.4270115,-0.29273587,0.0,0.0,0.0,-0.780578,0.0,0.0,0.0,0.0,0.0,0.26876032,0.26874954,0.5720276,0.9268278,0.92678666,4.0534487,0.0,0.0,0.0,0.09013345,0.0,0.0,0.0,0.0,0.0,0.013846398,0.008383325,0.034158304
43202504,0.103185475,0.26646066,-0.19483417,-0.070905685,0.4270115,-1.345519,0.0,0.0,0.0,-0.7805786,0.0,0.0,0.0,0.0,0.0,0.26876032,0.26874954,0.5720276,0.9268278,0.92678666,4.0536585,0.0,0.0,0.0,0.09013358,0.0,0.0,0.0,0.0,0.0,0.013571177,0.010830233,0.039765034
43258385,-0.81744105,0.34211504,0.014929622,-0.16744995,0.4164492,-0.95570785,0.0,0.0,0.0,-0.7805801,0.0,0.0,0.0,0.0,0.0,0.26900154,0.26931968,0.5721595,0.93851286,0.9384736,4.053326,0.0,0.0,0.0,0.090133935,0.0,0.0,0.0,0.0,0.0,0.014520996,0.056746185,0.08536139
43307169,-0.81744105,0.34211504,0.014929622,-0.16744995,0.4164492,-1.0830371,0.0,0.0,0.0,-0.7805857,0.0,0.0,0.0,0.0,0.0,0.26900154,0.26931968,0.5721595,0.93851286,0.9384736,4.053203,0.0,0.0,0.0,0.09013523,0.0,0.0,0.0,0.0,0.0,0.014576352,0.044521444,0.06846758
43363215,-0.81744105,0.34211504,0.014929622,-0.16744995,0.4164492,-1.787223,0.0,0.0,0.0,-0.78059345,0.0,0.0,0.0,0.0,0.0,0.26900154,0.26931968,0.5721595,0.93851286,0.9384736,4.053396,0.0,0.0,0.0,0.09013702,0.0,0.0,0.0,0.0,0.0,0.014533189,0.034824606,0.060647212
43415302,-0.81744105,0.34211504,0.014929622,-0.16744995,0.4164492,-0.90251136,0.0,0.0,0.0,-0.7806039,0.0,0.0,0.0,0.0,0.0,0.26900154,0.26931968,0.5721595,0.93851286,0.9384736,4.053592,0.0,0.0,0.0,0.09013942,0.0,0.0,0.0,0.0,0.0,0.014270072,0.025270615,0.055780955
43467167,-1.1592107,0.902965,0.019440643,-0.2518463,0.4465077,-0.44882393,0.0,0.0,0.0,-0.7806146,0.0,0.0,0.0,0.0,0.0,0.26916066,0.2698617,0.5725434,0.9545065,0.9544927,4.052978,0.0,0.0,0.0,0.09014191,0.0,0.0,0.0,0.0,0.0,0.014716708,0.11247453,0.18310249
43519167,-1.1592107,0.902965,0.019440643,-0.2518463,0.4465077,0.623279,0.0,0.0,0.0,-0.7806294,0.0,0.0,0.0,0.0,0.0,0.26916066,0.2698617,0.5725434,0.9545065,0.9544927,4.053215,0.0,0.0,0.0,0.09014532,0.0,0.0,0.0,0.0,0.0,0.01509395,0.09080137,0.14974844
43571192,-1.1592107,0.902965,0.019440643,-0.2518463,0.4465077,-0.27135414,0.0,0.0,0.0,-0.7806438,0.0,0.0,0.0,0.0,0.0,0.26916066,0.2698617,0.5725434,0.9545065,0.9544927,4.053428,0.0,0.0,0.0,0.09014865,0.0,0.0,0.0,0.0,0.0,0.014792999,0.06808329,0.11789066
43623934,-0.6842758,0.22432846,-0.22389035,-0.25629234,0.39108193,0.3868502,0.0,0.0,0.0,-0.78065675,0.0,0.0,0.0,0.0,0.0,0.26924008,0.2702888,0.5729588,0.9634617,0.9634998,4.0533447,0.0,0.0,0.0,0.09015164,0.0,0.0,0.0,0.0,0.0,0.014586881,0.11628777,0.20367312
43675969,-0.6842758,0.22432846,-0.22389035,-0.25629234,0.39108193,-0.017790377,0.0,0.0,0.0,-0.78064144,0.0,0.0,0.0,0.0,0.0,0.26924008,0.2702888,0.5729588,0.9634617,0.9634998,4.05334,0.0,0.0,0.0,0.09014809,0.0,0.0,0.0,0.0,0.0,0.0146107925,0.08198481,0.1570113
43728216,-0.6842758,0.22432846,-0.22389035,-0.25629234,0.39108193,-0.0073743314,0.0,0.0,0.0,-0.78063065,0.0,0.0,0.0,0.0,0.0,0.26924008,0.2702888,0.5729588,0.9634617,0.9634998,4.053674,0.0,0.0,0.0,0.0901456,0.0,0.0,0.0,0.0,0.0,0.01521643,0.049503867,0.11370198
