timestamp,gps_timestamp_rel,optical_flow_timestamp_rel,distance_sensor_timestamp_rel,airspeed_timestamp_rel,vision_position_timestamp_rel,vision_attitude_timestamp_rel
88402913,32767,32767,32767,32767,32767,32767
88406929,32767,32767,32767,32767,32767,32767
88410951,32767,32767,32767,32767,32767,32767
88414914,32767,32767,32767,32767,32767,32767
88418913,32767,32767,32767,32767,32767,32767
88422915,32767,32767,32767,32767,32767,32767
88426930,32767,32767,32767,32767,32767,32767
88430956,32767,32767,32767,32767,32767,32767
88434913,32767,32767,32767,32767,32767,32767
88438913,32767,32767,32767,32767,32767,32767
88442913,32767,32767,32767,32767,32767,32767
88446913,32767,32767,32767,32767,32767,32767
88450925,32767,32767,32767,32767,32767,32767
88454913,32767,32767,32767,32767,32767,32767
88458913,32767,32767,32767,32767,32767,32767
88462913,32767,32767,32767,32767,32767,32767
88466913,32767,32767,32767,32767,32767,32767
88470913,32767,32767,32767,32767,32767,32767
88474913,32767,32767,32767,32767,32767,32767
88478913,32767,32767,32767,32767,32767,32767
88482913,32767,32767,32767,32767,32767,32767
88486917,32767,32767,32767,32767,32767,32767
88490929,32767,32767,32767,32767,32767,32767
88494913,32767,32767,32767,32767,32767,32767
88498913,32767,32767,32767,32767,32767,32767
88502913,32767,32767,32767,32767,32767,32767
88506913,32767,32767,32767,32767,32767,32767
88510936,32767,32767,32767,32767,32767,32767
88514913,32767,32767,32767,32767,32767,32767
88518916,32767,32767,32767,32767,32767,32767
88522913,32767,32767,32767,32767,32767,32767
88526913,32767,32767,32767,32767,32767,32767
88530913,32767,32767,32767,32767,32767,32767
88534913,32767,32767,32767,32767,32767,32767
88538921,32767,32767,32767,32767,32767,32767
88542913,32767,32767,32767,32767,32767,32767
88546913,32767,32767,32767,32767,32767,32767
88550913,32767,32767,32767,32767,32767,32767
88554913,32767,32767,32767,32767,32767,32767
88558941,32767,32767,32767,32767,32767,32767
88562913,32767,32767,32767,32767,32767,32767
88566917,32767,32767,32767,32767,32767,32767
88570915,32767,32767,32767,32767,32767,32767
88574928,32767,32767,32767,32767,32767,32767
88578961,32767,32767,32767,32767,32767,32767
88582913,32767,32767,32767,32767,32767,32767
88586913,-48,32767,32767,32767,32767,32767
88590913,32767,32767,32767,32767,32767,32767
88594930,32767,32767,32767,32767,32767,32767
88598945,32767,32767,32767,32767,32767,32767
88602913,32767,32767,32767,32767,32767,32767
88606913,32767,32767,32767,32767,32767,32767
88610913,32767,32767,32767,32767,32767,32767
88614913,32767,32767,32767,32767,32767,32767
88618913,32767,32767,32767,32767,32767,32767
88622913,32767,32767,32767,32767,32767,32767
88626913,32767,32767,32767,32767,32767,32767
88630913,32767,32767,32767,32767,32767,32767
88634913,32767,32767,32767,32767,32767,32767
88638913,32767,32767,32767,32767,32767,32767
88642913,32767,32767,32767,32767,32767,32767
88646913,32767,32767,32767,32767,32767,32767
88650913,32767,32767,32767,32767,32767,32767
88654913,32767,32767,32767,32767,32767,32767
88658928,32767,32767,32767,32767,32767,32767
88662913,32767,32767,32767,32767,32767,32767
88666913,32767,32767,32767,32767,32767,32767
88670913,32767,32767,32767,32767,32767,32767
88674913,32767,32767,32767,32767,32767,32767
88678934,32767,32767,32767,32767,32767,32767
88683713,32767,32767,32767,32767,32767,32767
88687713,32767,32767,32767,32767,32767,32767
88691713,32767,32767,32767,32767,32767,32767
88695745,32767,32767,32767,32767,32767,32767
88699718,32767,32767,32767,32767,32767,32767
88703713,32767,32767,32767,32767,32767,32767
88707713,32767,32767,32767,32767,32767,32767
88711713,32767,32767,32767,32767,32767,32767
88715713,32767,32767,32767,32767,32767,32767
88719713,32767,32767,32767,32767,32767,32767
88723758,32767,32767,32767,32767,32767,32767
88727713,32767,32767,32767,32767,32767,32767
88731713,32767,32767,32767,32767,32767,32767
88735713,32767,32767,32767,32767,32767,32767
88739713,32767,32767,32767,32767,32767,32767
88743713,32767,32767,32767,32767,32767,32767
88747720,32767,32767,32767,32767,32767,32767
88751758,32767,32767,32767,32767,32767,32767
88755713,32767,32767,32767,32767,32767,32767
88759733,32767,32767,32767,32767,32767,32767
88763713,32767,32767,32767,32767,32767,32767
88767736,32767,32767,32767,32767,32767,32767
88771713,32767,32767,32767,32767,32767,32767
88775713,32767,32767,32767,32767,32767,32767
88779726,32767,32767,32767,32767,32767,32767
88783714,32767,32767,32767,32767,32767,32767
88787758,-46,32767,32767,32767,32767,32767
88791713,32767,32767,32767,32767,32767,32767
88795713,32767,32767,32767,32767,32767,32767
88799713,32767,32767,32767,32767,32767,32767
88803713,32767,32767,32767,32767,32767,32767
88807721,32767,32767,32767,32767,32767,32767
88811713,32767,32767,32767,32767,32767,32767
88815713,32767,32767,32767,32767,32767,32767
88819713,32767,32767,32767,32767,32767,32767
88823713,32767,32767,32767,32767,32767,32767
88827730,32767,32767,32767,32767,32767,32767
88831713,32767,32767,32767,32767,32767,32767
88835758,32767,32767,32767,32767,32767,32767
88839713,32767,32767,32767,32767,32767,32767
88843729,32767,32767,32767,32767,32767,32767
88847713,32767,32767,32767,32767,32767,32767
88851714,32767,32767,32767,32767,32767,32767
88855713,32767,32767,32767,32767,32767,32767
88859741,32767,32767,32767,32767,32767,32767
88863741,32767,32767,32767,32767,32767,32767
88867713,32767,32767,32767,32767,32767,32767
88871713,32767,32767,32767,32767,32767,32767
88875713,32767,32767,32767,32767,32767,32767
88879713,32767,32767,32767,32767,32767,32767
88883713,32767,32767,32767,32767,32767,32767
88887713,32767,32767,32767,32767,32767,32767
88891758,32767,32767,32767,32767,32767,32767
88895721,32767,32767,32767,32767,32767,32767
88899713,32767,32767,32767,32767,32767,32767
88903713,32767,32767,32767,32767,32767,32767
88907713,32767,32767,32767,32767,32767,32767
88911713,32767,32767,32767,32767,32767,32767
88915726,32767,32767,32767,32767,32767,32767
88919758,32767,32767,32767,32767,32767,32767
88923713,32767,32767,32767,32767,32767,32767
88927728,32767,32767,32767,32767,32767,32767
88931713,32767,32767,32767,32767,32767,32767
88935746,32767,32767,32767,32767,32767,32767
88939713,32767,32767,32767,32767,32767,32767
88943713,32767,32767,32767,32767,32767,32767
88947726,32767,32767,32767,32767,32767,32767
88951726,32767,32767,32767,32767,32767,32767
88955730,32767,32767,32767,32767,32767,32767
88959713,32767,32767,32767,32767,32767,32767
88963713,32767,32767,32767,32767,32767,32767
88967713,32767,32767,32767,32767,32767,32767
88971713,32767,32767,32767,32767,32767,32767
88975750,32767,32767,32767,32767,32767,32767
88979713,32767,32767,32767,32767,32767,32767
88983713,32767,32767,32767,32767,32767,32767
88987713,32767,32767,32767,32767,32767,32767
88991713,32767,32767,32767,32767,32767,32767
88995713,32767,32767,32767,32767,32767,32767
89000513,32767,32767,32767,32767,32767,32767
89004513,32767,32767,32767,32767,32767,32767
89008513,32767,32767,32767,32767,32767,32767
89012513,-257,32767,32767,32767,32767,32767
89016557,32767,32767,32767,32767,32767,32767
89020513,32767,32767,32767,32767,32767,32767
89024513,32767,32767,32767,32767,32767,32767
89028513,32767,32767,32767,32767,32767,32767
89032513,32767,32767,32767,32767,32767,32767
89036525,32767,32767,32767,32767,32767,32767
89040513,32767,32767,32767,32767,32767,32767
89044513,32767,32767,32767,32767,32767,32767
89048534,32767,32767,32767,32767,32767,32767
89052513,32767,32767,32767,32767,32767,32767
89056530,32767,32767,32767,32767,32767,32767
89060513,32767,32767,32767,32767,32767,32767
89064513,32767,32767,32767,32767,32767,32767
89068513,32767,32767,32767,32767,32767,32767
89072513,32767,32767,32767,32767,32767,32767
89076513,32767,32767,32767,32767,32767,32767
89080513,32767,32767,32767,32767,32767,32767
89084513,32767,32767,32767,32767,32767,32767
89088542,32767,32767,32767,32767,32767,32767
89092513,32767,32767,32767,32767,32767,32767
89096513,32767,32767,32767,32767,32767,32767
89100513,32767,32767,32767,32767,32767,32767
89104513,32767,32767,32767,32767,32767,32767
89108517,32767,32767,32767,32767,32767,32767
89112533,32767,32767,32767,32767,32767,32767
89116513,32767,32767,32767,32767,32767,32767
89120513,32767,32767,32767,32767,32767,32767
89124521,32767,32767,32767,32767,32767,32767
89128513,32767,32767,32767,32767,32767,32767
89132534,32767,32767,32767,32767,32767,32767
89136513,32767,32767,32767,32767,32767,32767
89140513,32767,32767,32767,32767,32767,32767
89144541,32767,32767,32767,32767,32767,32767
89148513,32767,32767,32767,32767,32767,32767
89152513,32767,32767,32767,32767,32767,32767
89156513,32767,32767,32767,32767,32767,32767
89160513,32767,32767,32767,32767,32767,32767
89164546,32767,32767,32767,32767,32767,32767
89168513,32767,32767,32767,32767,32767,32767
89172513,32767,32767,32767,32767,32767,32767
89176513,32767,32767,32767,32767,32767,32767
89180513,32767,32767,32767,32767,32767,32767
89184515,-31,32767,32767,32767,32767,32767
89188513,32767,32767,32767,32767,32767,32767
89192513,32767,32767,32767,32767,32767,32767
89196533,32767,32767,32767,32767,32767,32767
89200513,32767,32767,32767,32767,32767,32767
89204535,32767,32767,32767,32767,32767,32767
89208513,32767,32767,32767,32767,32767,32767
89212513,32767,32767,32767,32767,32767,32767
89216530,32767,32767,32767,32767,32767,32767
89220513,32767,32767,32767,32767,32767,32767
89224513,32767,32767,32767,32767,32767,32767
89228513,32767,32767,32767,32767,32767,32767
89232513,32767,32767,32767,32767,32767,32767
89236513,32767,32767,32767,32767,32767,32767
89240514,32767,32767,32767,32767,32767,32767
89244513,32767,32767,32767,32767,32767,32767
89248513,32767,32767,32767,32767,32767,32767
89252513,32767,32767,32767,32767,32767,32767
89256513,32767,32767,32767,32767,32767,32767
89260513,32767,32767,32767,32767,32767,32767
89264513,32767,32767,32767,32767,32767,32767
89268513,32767,32767,32767,32767,32767,32767
89272526,32767,32767,32767,32767,32767,32767
89276513,32767,32767,32767,32767,32767,32767
89280528,32767,32767,32767,32767,32767,32767
89284513,32767,32767,32767,32767,32767,32767
89288513,32767,32767,32767,32767,32767,32767
89292531,32767,32767,32767,32767,32767,32767
89296513,32767,32767,32767,32767,32767,32767
89300530,32767,32767,32767,32767,32767,32767
89304513,32767,32767,32767,32767,32767,32767
89308513,32767,32767,32767,32767,32767,32767
89313340,32767,32767,32767,32767,32767,32767
89317330,32767,32767,32767,32767,32767,32767
89321313,32767,32767,32767,32767,32767,32767
89325313,32767,32767,32767,32767,32767,32767
89329314,32767,32767,32767,32767,32767,32767
89333314,32767,32767,32767,32767,32767,32767
89337313,32767,32767,32767,32767,32767,32767
89341313,32767,32767,32767,32767,32767,32767
89345316,32767,32767,32767,32767,32767,32767
89349313,32767,32767,32767,32767,32767,32767
89353313,32767,32767,32767,32767,32767,32767
89357313,32767,32767,32767,32767,32767,32767
89361314,32767,32767,32767,32767,32767,32767
89365313,32767,32767,32767,32767,32767,32767
89369313,32767,32767,32767,32767,32767,32767
89373341,32767,32767,32767,32767,32767,32767
89377313,32767,32767,32767,32767,32767,32767
89381333,32767,32767,32767,32767,32767,32767
89385313,32767,32767,32767,32767,32767,32767
89389313,-52,32767,32767,32767,32767,32767
89393361,32767,32767,32767,32767,32767,32767
89397313,32767,32767,32767,32767,32767,32767
89401314,32767,32767,32767,32767,32767,32767
89405313,32767,32767,32767,32767,32767,32767
89409313,32767,32767,32767,32767,32767,32767
89413330,32767,32767,32767,32767,32767,32767
89417313,32767,32767,32767,32767,32767,32767
89421313,32767,32767,32767,32767,32767,32767
89425313,32767,32767,32767,32767,32767,32767
89429313,32767,32767,32767,32767,32767,32767
89433335,32767,32767,32767,32767,32767,32767
89437313,32767,32767,32767,32767,32767,32767
89441313,32767,32767,32767,32767,32767,32767
89445313,32767,32767,32767,32767,32767,32767
89449313,32767,32767,32767,32767,32767,32767
89453313,32767,32767,32767,32767,32767,32767
89457313,32767,32767,32767,32767,32767,32767
89461313,32767,32767,32767,32767,32767,32767
89465328,32767,32767,32767,32767,32767,32767
89469313,32767,32767,32767,32767,32767,32767
89473313,32767,32767,32767,32767,32767,32767
89477313,32767,32767,32767,32767,32767,32767
89481313,32767,32767,32767,32767,32767,32767
89485334,32767,32767,32767,32767,32767,32767
89489313,32767,32767,32767,32767,32767,32767
89493313,32767,32767,32767,32767,32767,32767
89497313,32767,32767,32767,32767,32767,32767
89501326,32767,32767,32767,32767,32767,32767
89505313,32767,32767,32767,32767,32767,32767
89509313,32767,32767,32767,32767,32767,32767
89513313,32767,32767,32767,32767,32767,32767
89517313,32767,32767,32767,32767,32767,32767
89521346,32767,32767,32767,32767,32767,32767
89525313,32767,32767,32767,32767,32767,32767
89529313,32767,32767,32767,32767,32767,32767
89533313,32767,32767,32767,32767,32767,32767
89537314,32767,32767,32767,32767,32767,32767
89541352,32767,32767,32767,32767,32767,32767
89545313,32767,32767,32767,32767,32767,32767
89549333,32767,32767,32767,32767,32767,32767
89553313,32767,32767,32767,32767,32767,32767
89557313,32767,32767,32767,32767,32767,32767
89561320,32767,32767,32767,32767,32767,32767
89565313,32767,32767,32767,32767,32767,32767
89569339,32767,32767,32767,32767,32767,32767
89573313,32767,32767,32767,32767,32767,32767
89577313,32767,32767,32767,32767,32767,32767
89581313,32767,32767,32767,32767,32767,32767
89585313,32767,32767,32767,32767,32767,32767
89589313,-43,32767,32767,32767,32767,32767
89593313,32767,32767,32767,32767,32767,32767
89597361,32767,32767,32767,32767,32767,32767
89601313,32767,32767,32767,32767,32767,32767
89605313,32767,32767,32767,32767,32767,32767
89610116,32767,32767,32767,32767,32767,32767
89614113,32767,32767,32767,32767,32767,32767
89618130,32767,32767,32767,32767,32767,32767
89622139,32767,32767,32767,32767,32767,32767
89626113,32767,32767,32767,32767,32767,32767
89630113,32767,32767,32767,32767,32767,32767
89634114,32767,32767,32767,32767,32767,32767
89638131,32767,32767,32767,32767,32767,32767
89642157,32767,32767,32767,32767,32767,32767
89646114,32767,32767,32767,32767,32767,32767
89650157,32767,32767,32767,32767,32767,32767
89654113,32767,32767,32767,32767,32767,32767
89658130,32767,32767,32767,32767,32767,32767
89662158,32767,32767,32767,32767,32767,32767
89666114,32767,32767,32767,32767,32767,32767
89670161,32767,32767,32767,32767,32767,32767
89674113,32767,32767,32767,32767,32767,32767
89678134,32767,32767,32767,32767,32767,32767
89682113,32767,32767,32767,32767,32767,32767
89686128,32767,32767,32767,32767,32767,32767
89690124,32767,32767,32767,32767,32767,32767
89694113,32767,32767,32767,32767,32767,32767
89698130,32767,32767,32767,32767,32767,32767
89702126,32767,32767,32767,32767,32767,32767
89706113,32767,32767,32767,32767,32767,32767
89710173,32767,32767,32767,32767,32767,32767
89714113,32767,32767,32767,32767,32767,32767
89718135,32767,32767,32767,32767,32767,32767
89722113,32767,32767,32767,32767,32767,32767
89726113,32767,32767,32767,32767,32767,32767
89730114,32767,32767,32767,32767,32767,32767
89734153,32767,32767,32767,32767,32767,32767
89738139,32767,32767,32767,32767,32767,32767
89742117,32767,32767,32767,32767,32767,32767
89746117,32767,32767,32767,32767,32767,32767
89750153,32767,32767,32767,32767,32767,32767
89754138,32767,32767,32767,32767,32767,32767
89758127,32767,32767,32767,32767,32767,32767
89762125,32767,32767,32767,32767,32767,32767
89766117,32767,32767,32767,32767,32767,32767
89770162,32767,32767,32767,32767,32767,32767
89774128,32767,32767,32767,32767,32767,32767
89778148,32767,32767,32767,32767,32767,32767
89782113,32767,32767,32767,32767,32767,32767
89786113,-30,32767,32767,32767,32767,32767
89790154,32767,32767,32767,32767,32767,32767
89794113,32767,32767,32767,32767,32767,32767
89798163,32767,32767,32767,32767,32767,32767
89802114,32767,32767,32767,32767,32767,32767
89806113,32767,32767,32767,32767,32767,32767
89810113,32767,32767,32767,32767,32767,32767
89814113,32767,32767,32767,32767,32767,32767
89818143,32767,32767,32767,32767,32767,32767
89822113,32767,32767,32767,32767,32767,32767
89826114,32767,32767,32767,32767,32767,32767
89830133,32767,32767,32767,32767,32767,32767
89834113,32767,32767,32767,32767,32767,32767
89838143,32767,32767,32767,32767,32767,32767
89842113,32767,32767,32767,32767,32767,32767
89846113,32767,32767,32767,32767,32767,32767
89850113,32767,32767,32767,32767,32767,32767
89854113,32767,32767,32767,32767,32767,32767
89858163,32767,32767,32767,32767,32767,32767
89862114,32767,32767,32767,32767,32767,32767
89866113,32767,32767,32767,32767,32767,32767
89870113,32767,32767,32767,32767,32767,32767
89874113,32767,32767,32767,32767,32767,32767
89878135,32767,32767,32767,32767,32767,32767
89882135,32767,32767,32767,32767,32767,32767
89886114,32767,32767,32767,32767,32767,32767
89890113,32767,32767,32767,32767,32767,32767
89894113,32767,32767,32767,32767,32767,32767
89898119,32767,32767,32767,32767,32767,32767
89902165,32767,32767,32767,32767,32767,32767
89906113,32767,32767,32767,32767,32767,32767
89910113,32767,32767,32767,32767,32767,32767
89914113,32767,32767,32767,32767,32767,32767
89918156,32767,32767,32767,32767,32767,32767
89922137,32767,32767,32767,32767,32767,32767
89926113,32767,32767,32767,32767,32767,32767
89930114,32767,32767,32767,32767,32767,32767
89934113,32767,32767,32767,32767,32767,32767
89938156,32767,32767,32767,32767,32767,32767
89942122,32767,32767,32767,32767,32767,32767
89946913,32767,32767,32767,32767,32767,32767
89950913,32767,32767,32767,32767,32767,32767
89954914,32767,32767,32767,32767,32767,32767
89958922,32767,32767,32767,32767,32767,32767
89962914,32767,32767,32767,32767,32767,32767
89966913,32767,32767,32767,32767,32767,32767
89970913,32767,32767,32767,32767,32767,32767
89974913,32767,32767,32767,32767,32767,32767
89978946,32767,32767,32767,32767,32767,32767
89982913,32767,32767,32767,32767,32767,32767
89986913,32767,32767,32767,32767,32767,32767
89990913,32767,32767,32767,32767,32767,32767
89994913,32767,32767,32767,32767,32767,32767
89998915,32767,32767,32767,32767,32767,32767
90002933,32767,32767,32767,32767,32767,32767
90006925,32767,32767,32767,32767,32767,32767
90010913,32767,32767,32767,32767,32767,32767
90014913,-289,32767,32767,32767,32767,32767
90018935,32767,32767,32767,32767,32767,32767
90022915,32767,32767,32767,32767,32767,32767
90026913,32767,32767,32767,32767,32767,32767
90030913,32767,32767,32767,32767,32767,32767
90034913,32767,32767,32767,32767,32767,32767
90038913,32767,32767,32767,32767,32767,32767
90042913,32767,32767,32767,32767,32767,32767
90046913,32767,32767,32767,32767,32767,32767
90050950,32767,32767,32767,32767,32767,32767
90054913,32767,32767,32767,32767,32767,32767
90058913,32767,32767,32767,32767,32767,32767
90062913,32767,32767,32767,32767,32767,32767
90066913,32767,32767,32767,32767,32767,32767
90070913,32767,32767,32767,32767,32767,32767
90074913,32767,32767,32767,32767,32767,32767
90078913,32767,32767,32767,32767,32767,32767
90082913,32767,32767,32767,32767,32767,32767
90086938,32767,32767,32767,32767,32767,32767
90090913,32767,32767,32767,32767,32767,32767
90094913,32767,32767,32767,32767,32767,32767
90098913,32767,32767,32767,32767,32767,32767
90102913,32767,32767,32767,32767,32767,32767
90106919,32767,32767,32767,32767,32767,32767
90110913,32767,32767,32767,32767,32767,32767
90114913,32767,32767,32767,32767,32767,32767
90118913,32767,32767,32767,32767,32767,32767
90122913,32767,32767,32767,32767,32767,32767
90126925,32767,32767,32767,32767,32767,32767
90130913,32767,32767,32767,32767,32767,32767
90134913,32767,32767,32767,32767,32767,32767
90138913,32767,32767,32767,32767,32767,32767
90142913,32767,32767,32767,32767,32767,32767
90146924,32767,32767,32767,32767,32767,32767
90150913,32767,32767,32767,32767,32767,32767
90154913,32767,32767,32767,32767,32767,32767
90158913,32767,32767,32767,32767,32767,32767
90162913,32767,32767,32767,32767,32767,32767
90166925,32767,32767,32767,32767,32767,32767
90170933,32767,32767,32767,32767,32767,32767
90174913,32767,32767,32767,32767,32767,32767
90178913,32767,32767,32767,32767,32767,32767
90182913,32767,32767,32767,32767,32767,32767
90186913,32767,32767,32767,32767,32767,32767
90190915,-68,32767,32767,32767,32767,32767
90194913,32767,32767,32767,32767,32767,32767
90198913,32767,32767,32767,32767,32767,32767
90202913,32767,32767,32767,32767,32767,32767
90206913,32767,32767,32767,32767,32767,32767
90210913,32767,32767,32767,32767,32767,32767
90214913,32767,32767,32767,32767,32767,32767
90218913,32767,32767,32767,32767,32767,32767
90222913,32767,32767,32767,32767,32767,32767
90226913,32767,32767,32767,32767,32767,32767
90230913,32767,32767,32767,32767,32767,32767
90234921,32767,32767,32767,32767,32767,32767
90239713,32767,32767,32767,32767,32767,32767
90243714,32767,32767,32767,32767,32767,32767
90247720,32767,32767,32767,32767,32767,32767
90251713,32767,32767,32767,32767,32767,32767
90255713,32767,32767,32767,32767,32767,32767
90259713,32767,32767,32767,32767,32767,32767
90263762,32767,32767,32767,32767,32767,32767
90267713,32767,32767,32767,32767,32767,32767
90271713,32767,32767,32767,32767,32767,32767
90275713,32767,32767,32767,32767,32767,32767
90279713,32767,32767,32767,32767,32767,32767
90283713,32767,32767,32767,32767,32767,32767
90287713,32767,32767,32767,32767,32767,32767
90291742,32767,32767,32767,32767,32767,32767
90295713,32767,32767,32767,32767,32767,32767
90299713,32767,32767,32767,32767,32767,32767
90303713,32767,32767,32767,32767,32767,32767
90307713,32767,32767,32767,32767,32767,32767
90311713,32767,32767,32767,32767,32767,32767
90315714,32767,32767,32767,32767,32767,32767
90319758,32767,32767,32767,32767,32767,32767
90323713,32767,32767,32767,32767,32767,32767
90327713,32767,32767,32767,32767,32767,32767
90331713,32767,32767,32767,32767,32767,32767
90335716,32767,32767,32767,32767,32767,32767
90339713,32767,32767,32767,32767,32767,32767
90343713,32767,32767,32767,32767,32767,32767
90347758,32767,32767,32767,32767,32767,32767
90351713,32767,32767,32767,32767,32767,32767
90355776,32767,32767,32767,32767,32767,32767
90359715,32767,32767,32767,32767,32767,32767
90363713,32767,32767,32767,32767,32767,32767
90367713,32767,32767,32767,32767,32767,32767
90371713,32767,32767,32767,32767,32767,32767
90375730,32767,32767,32767,32767,32767,32767
90379713,32767,32767,32767,32767,32767,32767
90383713,32767,32767,32767,32767,32767,32767
90387713,-52,32767,32767,32767,32767,32767
90391713,32767,32767,32767,32767,32767,32767
90395740,32767,32767,32767,32767,32767,32767
90399713,32767,32767,32767,32767,32767,32767
90403758,32767,32767,32767,32767,32767,32767
90407713,32767,32767,32767,32767,32767,32767
90411713,32767,32767,32767,32767,32767,32767
90415713,32767,32767,32767,32767,32767,32767
90419713,32767,32767,32767,32767,32767,32767
90423713,32767,32767,32767,32767,32767,32767
90427713,32767,32767,32767,32767,32767,32767
90431760,32767,32767,32767,32767,32767,32767
90435713,32767,32767,32767,32767,32767,32767
90439728,32767,32767,32767,32767,32767,32767
90443715,32767,32767,32767,32767,32767,32767
90447713,32767,32767,32767,32767,32767,32767
90451713,32767,32767,32767,32767,32767,32767
90455719,32767,32767,32767,32767,32767,32767
90459741,32767,32767,32767,32767,32767,32767
90463713,32767,32767,32767,32767,32767,32767
90467713,32767,32767,32767,32767,32767,32767
90471713,32767,32767,32767,32767,32767,32767
90475713,32767,32767,32767,32767,32767,32767
90479713,32767,32767,32767,32767,32767,32767
90483736,32767,32767,32767,32767,32767,32767
90487758,32767,32767,32767,32767,32767,32767
90491713,32767,32767,32767,32767,32767,32767
90495713,32767,32767,32767,32767,32767,32767
90499713,32767,32767,32767,32767,32767,32767
90503756,32767,32767,32767,32767,32767,32767
90507713,32767,32767,32767,32767,32767,32767
90511713,32767,32767,32767,32767,32767,32767
90515758,32767,32767,32767,32767,32767,32767
90519713,32767,32767,32767,32767,32767,32767
90523764,32767,32767,32767,32767,32767,32767
90527713,32767,32767,32767,32767,32767,32767
90531713,32767,32767,32767,32767,32767,32767
90535713,32767,32767,32767,32767,32767,32767
90539713,32767,32767,32767,32767,32767,32767
90543771,32767,32767,32767,32767,32767,32767
90547713,32767,32767,32767,32767,32767,32767
90552513,32767,32767,32767,32767,32767,32767
90556513,32767,32767,32767,32767,32767,32767
90560535,32767,32767,32767,32767,32767,32767
90564535,32767,32767,32767,32767,32767,32767
90568513,32767,32767,32767,32767,32767,32767
90572513,32767,32767,32767,32767,32767,32767
90576513,32767,32767,32767,32767,32767,32767
90580513,32767,32767,32767,32767,32767,32767
90584537,-31,32767,32767,32767,32767,32767
90588513,32767,32767,32767,32767,32767,32767
90592513,32767,32767,32767,32767,32767,32767
90596513,32767,32767,32767,32767,32767,32767
90600513,32767,32767,32767,32767,32767,32767
90604557,32767,32767,32767,32767,32767,32767
90608513,32767,32767,32767,32767,32767,32767
90612513,32767,32767,32767,32767,32767,32767
90616513,32767,32767,32767,32767,32767,32767
90620513,32767,32767,32767,32767,32767,32767
90624569,32767,32767,32767,32767,32767,32767
90628513,32767,32767,32767,32767,32767,32767
90632513,32767,32767,32767,32767,32767,32767
90636513,32767,32767,32767,32767,32767,32767
90640513,32767,32767,32767,32767,32767,32767
90644515,32767,32767,32767,32767,32767,32767
90648513,32767,32767,32767,32767,32767,32767
90652513,32767,32767,32767,32767,32767,32767
90656513,32767,32767,32767,32767,32767,32767
90660513,32767,32767,32767,32767,32767,32767
90664513,32767,32767,32767,32767,32767,32767
90668513,32767,32767,32767,32767,32767,32767
90672513,32767,32767,32767,32767,32767,32767
90676513,32767,32767,32767,32767,32767,32767
90680513,32767,32767,32767,32767,32767,32767
90684513,32767,32767,32767,32767,32767,32767
90688513,32767,32767,32767,32767,32767,32767
90692513,32767,32767,32767,32767,32767,32767
90696513,32767,32767,32767,32767,32767,32767
90700513,32767,32767,32767,32767,32767,32767
90704513,32767,32767,32767,32767,32767,32767
90708529,32767,32767,32767,32767,32767,32767
90712521,32767,32767,32767,32767,32767,32767
90716513,32767,32767,32767,32767,32767,32767
90720513,32767,32767,32767,32767,32767,32767
90724513,32767,32767,32767,32767,32767,32767
90728530,32767,32767,32767,32767,32767,32767
90732542,32767,32767,32767,32767,32767,32767
90736513,32767,32767,32767,32767,32767,32767
90740513,32767,32767,32767,32767,32767,32767
90744516,32767,32767,32767,32767,32767,32767
90748513,32767,32767,32767,32767,32767,32767
90752525,32767,32767,32767,32767,32767,32767
90756513,32767,32767,32767,32767,32767,32767
90760513,32767,32767,32767,32767,32767,32767
90764513,32767,32767,32767,32767,32767,32767
90768513,32767,32767,32767,32767,32767,32767
90772548,32767,32767,32767,32767,32767,32767
90776513,32767,32767,32767,32767,32767,32767
90780513,32767,32767,32767,32767,32767,32767
90784529,32767,32767,32767,32767,32767,32767
90788513,-55,32767,32767,32767,32767,32767
90792515,32767,32767,32767,32767,32767,32767
90796513,32767,32767,32767,32767,32767,32767
90800513,32767,32767,32767,32767,32767,32767
90804513,32767,32767,32767,32767,32767,32767
90808513,32767,32767,32767,32767,32767,32767
90812535,32767,32767,32767,32767,32767,32767
90816513,32767,32767,32767,32767,32767,32767
90820513,32767,32767,32767,32767,32767,32767
90824513,32767,32767,32767,32767,32767,32767
90828513,32767,32767,32767,32767,32767,32767
90832513,32767,32767,32767,32767,32767,32767
90836513,32767,32767,32767,32767,32767,32767
90840513,32767,32767,32767,32767,32767,32767
90844514,32767,32767,32767,32767,32767,32767
90848513,32767,32767,32767,32767,32767,32767
90853325,32767,32767,32767,32767,32767,32767
90857313,32767,32767,32767,32767,32767,32767
90861322,32767,32767,32767,32767,32767,32767
90865313,32767,32767,32767,32767,32767,32767
90869313,32767,32767,32767,32767,32767,32767
90873313,32767,32767,32767,32767,32767,32767
90877343,32767,32767,32767,32767,32767,32767
90881313,32767,32767,32767,32767,32767,32767
90885313,32767,32767,32767,32767,32767,32767
90889313,32767,32767,32767,32767,32767,32767
90893330,32767,32767,32767,32767,32767,32767
90897314,32767,32767,32767,32767,32767,32767
90901313,32767,32767,32767,32767,32767,32767
90905313,32767,32767,32767,32767,32767,32767
90909313,32767,32767,32767,32767,32767,32767
90913331,32767,32767,32767,32767,32767,32767
90917313,32767,32767,32767,32767,32767,32767
90921316,32767,32767,32767,32767,32767,32767
90925313,32767,32767,32767,32767,32767,32767
90929313,32767,32767,32767,32767,32767,32767
90933351,32767,32767,32767,32767,32767,32767
