timestamp,system_id,component_id,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,engine_failure,engine_failure_cmd,mission_failure
31564306,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
31801929,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32042524,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32283514,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32523766,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
32765150,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33006275,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33242491,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33475164,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33715998,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33956246,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
34196800,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
34439293,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
34678842,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
34919420,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35155478,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35391958,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35631166,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35863781,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36099323,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36339626,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36579986,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
36820924,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
37062360,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
37302592,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
37543394,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
37784190,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38020414,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38257020,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38494185,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38734627,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38975387,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
39207494,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
39445236,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
39685999,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
39926244,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40166842,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40396204,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40638275,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
40877058,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
41117838,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
41346349,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
41587523,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
41829009,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
42068982,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
42310057,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
42550373,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
42791572,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43027326,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43267321,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43501071,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43741581,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43962729,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43974673,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
44211779,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
44452419,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
44692744,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
44934058,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
45173953,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
45415176,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
45655570,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
45896429,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46137567,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46378210,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46615524,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46847295,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
47087512,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
47328611,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
47569199,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
47810376,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
48050760,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
48291021,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
48531981,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
48771986,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49008222,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49242345,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49482808,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49723667,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49952177,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50192827,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50434782,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50673635,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50915137,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
51155757,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
51395952,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
51638340,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
51877598,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
52118773,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
52359517,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
52599977,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
52840355,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
53081428,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
53321999,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
53562434,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
53803442,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
54043560,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
54284660,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
54525059,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
54765971,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
54998380,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
55226619,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
55463542,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
55705203,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
55945272,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
56186317,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
56426882,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
56662322,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
56896310,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
57136425,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
57377074,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
57618102,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
57847465,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
58087578,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
58328132,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
59531631,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
59772341,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
60012339,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
60253670,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
60277908,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
60493917,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
60722638,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
60963505,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
61199202,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
61344138,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
61439322,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
61640475,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
61676574,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
61914051,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
62143315,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
62383535,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
62613214,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
62852423,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
63092827,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
63334043,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
63567248,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
63803162,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
64044266,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
64284470,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
64524944,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
64754629,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
64986332,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
65223514,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
65463860,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
65704593,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
65944784,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
66186228,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
66416233,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
66657185,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
66895592,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
67139524,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
67377613,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
67621109,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
67861653,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
68099268,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
68341014,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
68583333,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
68824308,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
69065463,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
69302432,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
69543279,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
69784817,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70024470,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70266390,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70507211,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70747275,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
70988215,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
71227656,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
71468399,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
71710729,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
71950359,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
72191271,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
72432273,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
72673226,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
72915590,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
73155442,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
73396242,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
73635593,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
73875271,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
74116853,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
74356901,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
74599581,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
74840806,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
75077908,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
75319277,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
75561093,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
75800218,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
76040918,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
76282595,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
76522293,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
76763593,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
77002778,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
77244360,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
77487403,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
77725435,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
77966290,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
78207387,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
78447222,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
78689201,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
78928337,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
79171504,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
79410695,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
79653243,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
79891222,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
80133219,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
80372357,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
80615422,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
80854457,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
81094396,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
81335877,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
81574476,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
81815522,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
82057993,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
82300295,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
82539158,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
82779308,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
83020222,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
83262365,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
83500594,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
83743519,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
83984094,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
84222457,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
84465732,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
84703484,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
84943490,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
85187337,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
85425444,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
85666333,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
85908096,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
86147250,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
86389065,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
86631757,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
86872382,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
87112337,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
87350366,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
87591243,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
87833171,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
88072303,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
88313727,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
88553009,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
88794384,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
89035975,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
89275385,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
89515452,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
89759510,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
90000415,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
90239604,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
90479543,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
90720241,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
90962386,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
91200373,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
91443596,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
91682506,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
91922466,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
92164088,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
92403055,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
92644267,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
92885552,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
93125262,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
93365430,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
93607256,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
93847455,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
94088864,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
94328404,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
94571451,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
94812138,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
95050502,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
95290283,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
95532150,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
95772220,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
96015486,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
96253161,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
96493629,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
96735375,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
96975386,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
97216906,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
97456759,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
97699468,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
97938622,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
98177671,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
98418413,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
98660049,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
98899491,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
99141589,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
99381907,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
99622340,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
99865380,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
100103215,1,1,0,0,0,15,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
