timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
242682530,29927290,40.2668106,116.23584600000001,1.4950815,7.6822195,-3.9999132,-0.010707245,0.009004896,0.0,0.12756217,0.24026194,-0.63201946,-0.6543595,-0.026022881,-0.00051882025,-0.09999038,1.4475945,-0.47144774,-2.00508,0.64145887,86.42366,8.035753,0.63201946,0.2873286,0.23279618,0.15053023,0.10253049,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
242782561,29927290,40.2668106,116.23584600000001,1.5026736,7.7081814,-4.0669937,-0.010707245,0.009004896,0.0,0.13053548,0.24427253,-0.637268,-0.66012967,-0.026022881,-0.00051882025,-0.09999038,-2.3888648,-2.2150552,1.9037232,0.64200145,86.42366,8.102835,0.637268,0.27664882,0.23177305,0.14625737,0.10194429,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
242886499,29927290,40.2668106,116.23584600000001,1.5092039,7.736153,-4.1327825,-0.010707245,0.009004896,0.0,0.13679312,0.25034365,-0.5973641,-0.6208778,-0.026022881,-0.00051882025,-0.09999038,-0.2137902,0.030033933,-3.82105,0.643649,86.42366,8.168623,0.5973641,0.288179,0.23362969,0.15096723,0.10274692,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
242986494,29927290,40.2668106,116.23584600000001,1.5176144,7.763576,-4.211953,-0.010707245,0.009004896,0.0,0.13320489,0.2625631,-1.0025654,-1.0276262,-0.026022881,-0.00051882025,-0.09999038,0.30637535,0.6485016,-5.510258,0.6464666,86.42366,8.247793,1.0025654,0.2766067,0.23199959,0.14624313,0.10198305,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
243087302,29927290,40.2668106,116.23584600000001,1.527511,7.7957873,-4.3507624,-0.010707245,0.009004896,0.0,0.16030832,0.2876385,-1.6270963,-1.6538296,-0.026022881,-0.00051882025,-0.09999038,2.6188638,-0.19901732,-7.597484,0.6557068,86.42366,8.386602,1.6270963,0.28814355,0.2322966,0.1511724,0.10238397,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
243187276,29927290,40.2668106,116.23584600000001,1.540524,7.8304753,-4.5356364,-0.010707245,0.009004896,0.0,0.15470813,0.31595692,-1.889865,-1.9202237,-0.026022881,-0.00051882025,-0.09999038,-1.9464035,-0.043326423,-0.49216622,0.66612613,86.42366,8.571477,1.889865,0.27675533,0.23232448,0.1490063,0.102049336,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
243291335,29927290,40.2668106,116.23584600000001,1.5562668,7.870731,-4.743227,-0.010707245,0.009004896,0.0,0.16960768,0.3145374,-1.8600994,-1.8963255,-0.026022881,-0.00051882025,-0.09999038,1.2823974,0.9898205,3.3054922,0.6764752,86.42366,8.779068,1.8600994,0.28853714,0.23263226,0.15622102,0.10245654,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
243391226,29927290,40.2668106,116.23584600000001,1.5707539,7.9076395,-4.9256454,-0.010707245,0.009004896,0.0,0.16905466,0.30378827,-1.6750267,-1.7111301,-0.026022881,-0.00051882025,-0.09999038,-0.26850915,-0.6949276,0.99770427,0.68303806,86.42366,8.961486,1.6750267,0.27792165,0.23166098,0.15233223,0.10189717,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
243495315,29927290,40.2668106,116.23584600000001,1.5832272,7.942968,-5.085292,-0.010707245,0.009004896,0.0,0.15288916,0.2699915,-1.4138029,-1.4442774,-0.026022881,-0.00051882025,-0.09999038,-1.0819056,-2.4596264,2.7761388,0.680614,86.42366,9.121132,1.4138029,0.28987306,0.23196451,0.1567113,0.102295786,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
243595422,29927290,40.2668106,116.23584600000001,1.5955776,7.973554,-5.210853,-0.010707245,0.009004896,0.0,0.14545271,0.24720895,-1.2036952,-1.2272273,-0.026022881,-0.00051882025,-0.09999038,0.048512302,-1.8744792,1.058369,0.6696026,86.42366,9.246694,1.2036952,0.27814046,0.23194656,0.15067078,0.10195351,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
243695299,29927290,40.2668106,116.23584600000001,1.6072141,8.002751,-5.325562,-0.010707245,0.009004896,0.0,0.14052325,0.2382524,-1.1488138,-1.1661507,-0.026022881,-0.00051882025,-0.09999038,0.6939135,0.2419317,0.61730945,0.62748915,86.42366,9.3614025,1.1488138,0.28999597,0.23228097,0.15418248,0.102361515,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
243796982,29927290,40.2668106,116.23584600000001,1.6187259,8.030757,-5.4327044,-0.010707245,0.009004896,0.0,0.13296792,0.24054688,-1.0246785,-1.0367606,-0.026022881,-0.00051882025,-0.09999038,1.3690476,0.38127586,-0.034037516,0.57668364,86.42366,9.468545,1.0246785,0.2790907,0.2313494,0.14901933,0.10181155,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
243900959,29927290,40.2668106,116.23584600000001,1.6306717,8.059616,-5.5303736,-0.010707245,0.009004896,0.0,0.13597345,0.25260666,-0.8715755,-0.88095504,-0.026022881,-0.00051882025,-0.09999038,0.27130622,-0.3052065,2.686257,0.5163893,86.42366,9.566214,0.8715755,0.29090616,0.23168723,0.15337919,0.102223985,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
244000887,29927290,40.2668106,116.23584600000001,1.6437731,8.088062,-5.609152,-0.010707245,0.009004896,0.0,0.15605989,0.26365864,-0.75031996,-0.7566723,-0.026022881,-0.00051882025,-0.09999038,-0.87783206,0.6726395,1.4085054,0.45213827,86.42366,9.644993,0.75031996,0.27882552,0.2315071,0.14785708,0.10188229,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
244100902,29927290,40.2668106,116.23584600000001,1.6585324,8.1178,-5.675169,-0.010707245,0.009004896,0.0,0.17519155,0.25742942,-0.6397584,-0.6427173,-0.026022881,-0.00051882025,-0.09999038,2.0152085,-0.31839097,0.07628643,0.38484225,86.42366,9.71101,0.6397584,0.2905692,0.23184113,0.15194151,0.102291144,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
244204867,29927290,40.2668106,116.23584600000001,1.6753765,8.145834,-5.7388983,-0.010707245,0.009004896,0.0,0.18435712,0.24362764,-0.5438223,-0.548874,-0.026022881,-0.00051882025,-0.09999038,1.3585178,-0.68142056,0.12743095,0.3114999,86.42366,9.774738,0.5438223,0.27963853,0.2308989,0.14702678,0.101739615,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
244304873,29927290,40.2668106,116.23584600000001,1.6923811,8.16939,-5.7938895,-0.010707245,0.009004896,0.0,0.1970597,0.22408943,-0.48581406,-0.49359968,-0.026022881,-0.00051882025,-0.09999038,-0.8126066,1.7626477,1.9628242,0.23865524,86.42366,9.82973,0.48581406,0.29043907,0.23216523,0.15100077,0.10236449,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
244406468,29927290,40.2668106,116.23584600000001,1.7103994,8.192723,-5.843972,-0.010707245,0.009004896,0.0,0.20658702,0.1998119,-0.43813688,-0.44837794,-0.026022881,-0.00051882025,-0.09999038,2.5165703,-1.4754521,-1.6360009,0.16322216,86.42366,9.879812,0.43813688,0.27945662,0.23124038,0.1463706,0.10181855,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
244510538,29927290,40.2668106,116.23584600000001,1.7295189,8.216413,-5.8872123,-0.010707245,0.009004896,0.0,0.2086745,0.18995768,-0.37514693,-0.38550255,-0.026022881,-0.00051882025,-0.09999038,-0.5096049,-1.8390481,-1.5623281,0.08390151,86.42366,9.923053,0.37514693,0.2913219,0.23170637,0.15101846,0.10224413,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
244614480,29927290,40.2668106,116.23584600000001,1.7492218,8.237301,-5.923764,-0.010707245,0.009004896,0.0,0.20984358,0.17865597,-0.30753738,-0.31711757,-0.026022881,-0.00051882025,-0.09999038,-1.288637,0.046846196,4.4945416,0.0033962564,86.42366,9.959604,0.30753738,0.2802865,0.23077655,0.14658925,0.10169905,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
244714530,29927290,40.2668106,116.23584600000001,1.7687671,8.255385,-5.95644,-0.010707245,0.009004896,0.0,0.2311441,0.16412026,-0.27795428,-0.28938073,-0.026022881,-0.00051882025,-0.09999038,1.5905948,-1.0908492,-2.211932,-0.07642326,86.42366,9.992281,0.27795428,0.29107898,0.23203498,0.15087165,0.10231733,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
244818614,29927290,40.2668106,116.23584600000001,1.7917761,8.270343,-5.9859257,-0.010707245,0.009004896,0.0,0.22833729,0.15343653,-0.24086413,-0.25394323,-0.026022881,-0.00051882025,-0.09999038,-1.6277871,-1.6975763,-1.1951663,-0.15949956,86.42366,10.021767,0.24086413,0.28008184,0.23264495,0.14665033,0.10216795,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
244920141,29927290,40.2668106,116.23584600000001,1.8169563,8.281506,-6.012877,-0.010707245,0.009004896,0.0,0.24527167,0.14256534,-0.18119735,-0.19797513,-0.026022881,-0.00051882025,-0.09999038,-1.5399086,0.40892944,2.7378612,-0.2410761,86.42366,10.0487175,0.18119735,0.29178122,0.23294948,0.15156132,0.10256052,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
245024121,29927290,40.2668106,116.23584600000001,1.8439851,8.291542,-6.038036,-0.010707245,0.009004896,0.0,0.25702408,0.122821316,-0.17964648,-0.20051171,-0.026022881,-0.00051882025,-0.09999038,-0.7263468,0.11884563,1.8196626,-0.3262028,86.42366,10.073876,0.17964648,0.28078863,0.23198421,0.14744005,0.10200269,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
245124173,29927290,40.2668106,116.23584600000001,1.8712918,8.299972,-6.058491,-0.010707245,0.009004896,0.0,0.27487046,0.1093863,-0.14014085,-0.16299587,-0.026022881,-0.00051882025,-0.09999038,-0.45573762,-1.3038734,-1.7379029,-0.4070905,86.42366,10.094332,0.14014085,0.2917975,0.2333356,0.15229085,0.102622956,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
245228143,29927290,40.2668106,116.23584600000001,1.9015042,8.30573,-6.075664,-0.010707245,0.009004896,0.0,0.28390524,0.095399365,-0.11212793,-0.13535795,-0.026022881,-0.00051882025,-0.09999038,0.07296934,0.5504097,3.5717132,-0.49212334,86.42366,10.111505,0.11212793,0.28086483,0.23383836,0.14852381,0.102430254,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
245328138,29927290,40.2668106,116.23584600000001,1.9319993,8.30906,-6.0896482,-0.010707245,0.009004896,0.0,0.30443695,0.06411288,-0.117577836,-0.14085965,-0.026022881,-0.00051882025,-0.09999038,1.1255571,-1.1509058,-3.345028,-0.5741374,86.42366,10.125488,0.117577836,0.29266834,0.2340287,0.15386815,0.10277476,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
245428089,29927290,40.2668106,116.23584600000001,1.9639108,8.309554,-6.100464,-0.010707245,0.009004896,0.0,0.30404282,0.057831965,-0.0715182,-0.09378307,-0.026022881,-0.00051882025,-0.09999038,0.3312259,-0.24648468,1.2462138,-0.6556127,86.42366,10.136305,0.0715182,0.2808334,0.23389167,0.14993042,0.10239613,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
245529722,29927290,40.2668106,116.23584600000001,1.9974449,8.308138,-6.111314,-0.010707245,0.009004896,0.0,0.31668544,0.037778366,-0.07664756,-0.09982936,-0.026022881,-0.00051882025,-0.09999038,-1.2017971,2.140949,-0.19091462,-0.7383667,86.42366,10.147154,0.07664756,0.29268864,0.23406759,0.15559526,0.10273993,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
245633717,29927290,40.2668106,116.23584600000001,2.0324624,8.303662,-6.12001,-0.010707245,0.009004896,0.0,0.325609,0.008281196,-0.059561886,-0.08286777,-0.026022881,-0.00051882025,-0.09999038,0.5554096,-1.9712884,-1.4891504,-0.8229363,86.42366,10.15585,0.059561886,0.28194514,0.23307274,0.15229736,0.102146015,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
245737649,29927290,40.2668106,116.23584600000001,2.0678961,8.298002,-6.125873,-0.010707245,0.009004896,0.0,0.32597956,-0.0030630738,-0.029932497,-0.051878724,-0.026022881,-0.00051882025,-0.09999038,-0.4533635,-1.5763735,-2.2580464,-0.9077051,86.42366,10.161714,0.029932497,0.2939582,0.23483966,0.15832976,0.10290335,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
245837688,29927290,40.2668106,116.23584600000001,2.1024096,8.289192,-6.1319304,-0.010707245,0.009004896,0.0,0.32854784,-0.015614754,-0.034812365,-0.056631494,-0.026022881,-0.00051882025,-0.09999038,0.111188635,1.600266,3.261204,-0.98827386,86.42366,10.16777,0.034812365,0.28200153,0.23464315,0.15458572,0.10250648,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
245941693,29927290,40.2668106,116.23584600000001,2.1382692,8.278732,-6.1345797,-0.010707245,0.009004896,0.0,0.330211,-0.045298114,-0.0345529,-0.053468622,-0.026022881,-0.00051882025,-0.09999038,-0.18612826,-0.9319288,-1.5092521,-1.0733438,86.42366,10.17042,0.0345529,0.29412442,0.23472717,0.16099322,0.10281823,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
246043276,29927290,40.2668106,116.23584600000001,2.1725793,8.265119,-6.1339226,-0.010707245,0.009004896,0.0,0.32226613,-0.052945055,-0.015264097,-0.029452767,-0.026022881,-0.00051882025,-0.09999038,-0.87892896,-1.3822545,-3.5037582,-1.1569344,86.42366,10.169764,0.015264097,0.2830942,0.23513347,0.15787329,0.1026012,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
246143274,29927290,40.2668106,116.23584600000001,2.2055879,8.251987,-6.136581,-0.010707245,0.009004896,0.0,0.32270417,-0.064513355,-0.026902951,-0.040298607,-0.026022881,-0.00051882025,-0.09999038,-0.14312723,1.4139866,0.6277104,-1.237622,86.42366,10.172421,0.026902951,0.29444575,0.23618448,0.16401479,0.10313964,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
246243325,29927290,40.2668106,116.23584600000001,2.2380357,8.233679,-6.1397653,-0.010707245,0.009004896,0.0,0.31821936,-0.083836176,-0.0049575404,-0.019055998,-0.026022881,-0.00051882025,-0.09999038,0.60226715,-0.41976672,-1.530082,-1.3159378,86.42366,10.175606,0.0049575404,0.28353295,0.23501891,0.16096854,0.10249156,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
246347407,29927290,40.2668106,116.23584600000001,2.2710426,8.214983,-6.140711,-0.010707245,0.009004896,0.0,0.31068906,-0.09749495,0.052713133,0.03666437,-0.026022881,-0.00051882025,-0.09999038,-0.2807598,1.8006155,0.80738926,-1.3808817,86.42366,10.176552,-0.052713133,0.29604554,0.23668581,0.16792876,0.10321619,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
246447337,29927290,40.2668106,116.23584600000001,2.3019123,8.193661,-6.136907,-0.010707245,0.009004896,0.0,0.3031992,-0.12024794,0.058214992,0.042088836,-0.026022881,-0.00051882025,-0.09999038,-0.6937188,1.0731907,0.48074955,-1.4302969,86.42366,10.172748,-0.058214992,0.28376785,0.2347828,0.16385227,0.102378584,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
246547253,29927290,40.2668106,116.23584600000001,2.3320487,8.171349,-6.132244,-0.010707245,0.009004896,0.0,0.3035186,-0.12355497,0.054579765,0.03839988,-0.026022881,-0.00051882025,-0.09999038,-0.7210533,1.540063,0.37334013,-1.4690945,86.42366,10.168085,-0.054579765,0.29644936,0.23484364,0.17092453,0.10269811,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
246648974,29927290,40.2668106,116.23584600000001,2.3622017,8.143947,-6.1320825,-0.010707245,0.009004896,0.0,0.29010934,-0.15027198,-0.009420717,-0.026099365,-0.026022881,-0.00051882025,-0.09999038,0.111166425,-0.46826592,-2.6580868,-1.4971058,86.42366,10.167923,0.009420717,0.2851687,0.23365384,0.16747932,0.10209068,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
246752907,29927290,40.2668106,116.23584600000001,2.392292,8.117325,-6.1346383,-0.010707245,0.009004896,0.0,0.28859627,-0.15125865,-0.020522421,-0.036262497,-0.026022881,-0.00051882025,-0.09999038,0.11411902,1.1466444,-1.8614775,-1.5181856,86.42366,10.170479,0.020522421,0.29822233,0.23539615,0.1749904,0.10283647,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
246856882,29927290,40.2668106,116.23584600000001,2.422208,8.085539,-6.135846,-0.010707245,0.009004896,0.0,0.28449407,-0.17487904,-0.045680396,-0.05639454,-0.026022881,-0.00051882025,-0.09999038,1.636866,0.9649152,3.6168907,-1.5304637,86.42366,10.171686,0.045680396,0.28649536,0.23551469,0.17128702,0.10260108,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
246956849,29927290,40.2668106,116.23584600000001,2.4500124,8.057557,-6.1385984,-0.010707245,0.009004896,0.0,0.27312484,-0.17325611,-0.060158692,-0.067738086,-0.026022881,-0.00051882025,-0.09999038,-0.19406608,-0.24060729,-1.1389712,-1.5404426,86.42366,10.174438,0.060158692,0.29868856,0.23492378,0.17819151,0.102728724,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
247060871,29927290,40.2668106,116.23584600000001,2.476751,8.021117,-6.137739,-0.010707245,0.009004896,0.0,0.256193,-0.19622396,-0.06514754,-0.064109094,-0.026022881,-0.00051882025,-0.09999038,0.44632256,0.51388067,-0.8135311,-1.5458648,86.42366,10.17358,0.06514754,0.28712904,0.23532154,0.17409177,0.10253008,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
247161678,29927290,40.2668106,116.23584600000001,2.5014987,7.9878654,-6.1330576,-0.010707245,0.009004896,0.0,0.24040386,-0.1971876,0.0057039917,0.013868703,-0.026022881,-0.00051882025,-0.09999038,-0.15459841,-0.5324402,-2.1973588,-1.5485247,86.42366,10.168898,-0.0057039917,0.30058655,0.23539813,0.18143374,0.1028633,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
247262521,29927290,40.2668106,116.23584600000001,2.5240865,7.949034,-6.120447,-0.010707245,0.009004896,0.0,0.23320985,-0.20985352,0.062294845,0.07755519,-0.026022881,-0.00051882025,-0.09999038,0.68703425,0.27030936,2.029944,-1.548991,86.42366,10.156288,-0.062294845,0.2890195,0.23421825,0.17683965,0.10227039,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
247366518,29927290,40.2668106,116.23584600000001,2.5468729,7.9144797,-6.10308,-0.010707245,0.009004896,0.0,0.21876054,-0.21567188,0.035374988,0.059305914,-0.026022881,-0.00051882025,-0.09999038,-0.16282752,-1.0825307,-2.694379,-1.5504093,86.42366,10.13892,-0.035374988,0.30241397,0.23414287,0.18367715,0.1026034,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
247470474,29927290,40.2668106,116.23584600000001,2.5712266,7.872552,-6.0890555,-0.010707245,0.009004896,0.0,0.22056602,-0.2003338,0.0006096021,0.032039575,-0.026022881,-0.00051882025,-0.09999038,-0.45099995,1.7994903,-2.8056006,-1.551225,86.42366,10.124896,-0.0006096021,0.2904749,0.2345978,0.17853661,0.10243368,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
247570481,29927290,40.2668106,116.23584600000001,2.5942204,7.837986,-6.0801992,-0.010707245,0.009004896,0.0,0.22008976,-0.20588753,-0.023189403,0.014970495,-0.026022881,-0.00051882025,-0.09999038,0.34903795,-0.50603944,3.7747886,-1.5506269,86.42366,10.116039,0.023189403,0.3033018,0.23408745,0.18522337,0.1025984,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
247674536,29927290,40.2668106,116.23584600000001,2.6183813,7.7942452,-6.0732956,-0.010707245,0.009004896,0.0,0.2237197,-0.20975986,-0.035609044,0.007253838,-0.026022881,-0.00051882025,-0.09999038,0.0059042457,0.15663059,-0.8802637,-1.5520943,86.42366,10.109137,0.035609044,0.2912364,0.23455447,0.18001483,0.10243497,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
247776139,29927290,40.2668106,116.23584600000001,2.641878,7.756007,-6.064371,-0.010707245,0.009004896,0.0,0.22352132,-0.21090707,-0.028301498,0.020369861,-0.026022881,-0.00051882025,-0.09999038,0.8429855,1.906758,-2.8643878,-1.5542102,86.42366,10.100212,0.028301498,0.27960387,0.23340441,0.17445298,0.1018394,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
247880039,29927290,40.2668106,116.23584600000001,2.665918,7.7125354,-6.055502,-0.010707245,0.009004896,0.0,0.21866797,-0.22571364,-0.039317764,0.015324052,-0.026022881,-0.00051882025,-0.09999038,-0.14021304,-0.67188054,1.0074413,-1.5560633,86.42366,10.091343,0.039317764,0.2929953,0.23357882,0.18132235,0.10222941,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
247980103,29927290,40.2668106,116.23584600000001,2.688615,7.6756916,-6.0483866,-0.010707245,0.009004896,0.0,0.22359942,-0.21438922,-0.044328824,0.015333995,-0.026022881,-0.00051882025,-0.09999038,-0.50134945,-1.6951588,-3.348082,-1.5606843,86.42366,10.084227,0.044328824,0.28035685,0.23198451,0.17482816,0.10148589,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
248080139,29927290,40.2668106,116.23584600000001,2.710527,7.632685,-6.045783,-0.010707245,0.009004896,0.0,0.2135881,-0.21669051,-0.059313707,0.00072306243,-0.026022881,-0.00051882025,-0.09999038,0.7819277,0.6111183,2.7648685,-1.565342,86.42366,10.081623,0.059313707,0.29385,0.23375058,0.18160328,0.10228538,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
248184099,29927290,40.2668106,116.23584600000001,2.7330148,7.5929937,-6.0448165,-0.010707245,0.009004896,0.0,0.20792465,-0.21443333,-0.056244377,0.0026223059,-0.026022881,-0.00051882025,-0.09999038,-1.519993,-0.12391337,-2.878821,-1.5717326,86.42366,10.080657,0.056244377,0.28182462,0.23265801,0.17531386,0.10171352,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
248284060,29927290,40.2668106,116.23584600000001,2.7548554,7.5511155,-6.0444193,-0.010707245,0.009004896,0.0,0.21347015,-0.22913797,-0.041870724,0.015418441,-0.026022881,-0.00051882025,-0.09999038,-0.24864894,0.2208847,1.2111895,-1.5775201,86.42366,10.080259,0.041870724,0.2943692,0.23379521,0.18137081,0.10232242,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
248385701,29927290,40.2668106,116.23584600000001,2.7769122,7.510745,-6.0436673,-0.010707245,0.009004896,0.0,0.2123597,-0.22102268,-0.04394775,0.011185131,-0.026022881,-0.00051882025,-0.09999038,0.7471708,-0.89595777,0.82129556,-1.5864501,86.42366,10.079508,0.04394775,0.28224537,0.23269749,0.17487231,0.101748295,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
248489708,29927290,40.2668106,116.23584600000001,2.7996392,7.4642553,-6.047159,-0.010707245,0.009004896,0.0,0.21662559,-0.22027434,-0.058880467,-0.008295943,-0.026022881,-0.00051882025,-0.09999038,1.4466949,1.5355542,-0.7042876,-1.5951328,86.42366,10.083,0.058880467,0.29611096,0.23300673,0.18126407,0.10215511,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
248589700,29927290,40.2668106,116.23584600000001,2.8209465,7.42246,-6.0499034,-0.010707245,0.009004896,0.0,0.20977123,-0.24418701,-0.057082664,-0.009263834,-0.026022881,-0.00051882025,-0.09999038,0.13185349,0.43769252,0.77088726,-1.6029905,86.42366,10.085744,0.057082664,0.28292543,0.23286015,0.17435898,0.10179902,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
248689703,29927290,40.2668106,116.23584600000001,2.8413374,7.3752017,-6.049832,-0.010707245,0.009004896,0.0,0.20921098,-0.24173482,-0.022573408,0.023815548,-0.026022881,-0.00051882025,-0.09999038,-0.71738046,-1.6380775,-0.5884245,-1.6125362,86.42366,10.085672,0.022573408,0.29660225,0.23460907,0.18062866,0.10258671,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
248793653,29927290,40.2668106,116.23584600000001,2.8624156,7.3286033,-6.051312,-0.010707245,0.009004896,0.0,0.21173826,-0.24703208,-0.02104318,0.021879867,-0.026022881,-0.00051882025,-0.09999038,1.0344127,0.43735504,4.7868967,-1.6233696,86.42366,10.0871525,0.02104318,0.28427017,0.23499574,0.17389894,0.10237519,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
248895250,29927290,40.2668106,116.23584600000001,2.8831532,7.27967,-6.0517864,-0.010707245,0.009004896,0.0,0.20236458,-0.24944012,-0.04211933,-0.0008699159,-0.026022881,-0.00051882025,-0.09999038,-0.29376534,0.68659365,2.278139,-1.6342095,86.42366,10.087627,0.04211933,0.2979863,0.2366536,0.17996186,0.103120364,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
248995311,29927290,40.2668106,116.23584600000001,2.9032557,7.234762,-6.0542607,-0.010707245,0.009004896,0.0,0.2115955,-0.25753224,-0.036007207,0.0018372834,-0.026022881,-0.00051882025,-0.09999038,1.0394871,1.2777147,-2.753704,-1.6431843,86.42366,10.090101,0.036007207,0.28450033,0.23633118,0.17277995,0.10268844,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
249095342,29927290,40.2668106,116.23584600000001,2.923255,7.186676,-6.054298,-0.010707245,0.009004896,0.0,0.19593506,-0.2614931,-0.04242422,-0.0054795886,-0.026022881,-0.00051882025,-0.09999038,-0.41839227,-2.696703,-3.4597583,-1.6544498,86.42366,10.090138,0.04242422,0.29785877,0.23611724,0.1787058,0.10297936,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
249199286,29927290,40.2668106,116.23584600000001,2.9432502,7.140515,-6.054793,-0.010707245,0.009004896,0.0,0.19740294,-0.25495806,-0.04941193,-0.011939799,-0.026022881,-0.00051882025,-0.09999038,0.5410836,-0.91009825,-2.9604208,-1.6629138,86.42366,10.090633,0.04941193,0.28519133,0.23481168,0.1717652,0.102324195,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
249299297,29927290,40.2668106,116.23584600000001,2.9614604,7.0947742,-6.0572195,-0.010707245,0.009004896,0.0,0.19601555,-0.25768256,-0.049844574,-0.01352288,-0.026022881,-0.00051882025,-0.09999038,-0.2999632,-0.41640297,2.8465676,-1.6695175,86.42366,10.09306,0.049844574,0.29776952,0.23583932,0.1773003,0.102887966,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
249403323,29927290,40.2668106,116.23584600000001,2.9803994,7.0490665,-6.057949,-0.010707245,0.009004896,0.0,0.19373442,-0.252256,-0.038974084,-0.003582927,-0.026022881,-0.00051882025,-0.09999038,0.22417738,-0.76171833,-2.1177502,-1.6795713,86.42366,10.09379,0.038974084,0.28510746,0.23458941,0.17049684,0.10225871,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
