timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
234952283,0.0,-0.0,0.637078,2.6967506,0.94969404,0.0,0.0,0.31317937,0.12,-1.0,1,0,0,0,0,0,0
235051771,0.0,-0.0,0.63685584,2.6967506,0.9497287,0.0,0.0,0.3130739,0.40434882,-1.0,1,0,0,0,0,0,0
235152033,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.44205827,-1.0,1,0,0,0,0,0,0
235253501,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.49129423,-1.0,1,0,0,0,0,0,0
235357376,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.5420972,-1.0,1,0,0,0,0,0,0
235457902,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.5675776,-1.0,1,0,0,0,0,0,0
235562177,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.50323015,-1.0,1,0,0,0,0,0,0
235665653,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.43134233,-1.0,1,0,0,0,0,0,0
235768189,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.3690324,-1.0,1,0,0,0,0,0,0
235866860,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.3554817,-1.0,1,0,0,0,0,0,0
235970867,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.36442792,-1.0,1,0,0,0,0,0,0
236071174,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.381754,-1.0,1,0,0,0,0,0,0
236171030,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.38044775,-1.0,1,0,0,0,0,0,0
236275046,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.39112315,-1.0,1,0,0,0,0,0,0
236376630,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.3877373,-1.0,1,0,0,0,0,0,0
236476808,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.38261178,-1.0,1,0,0,0,0,0,0
236576610,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.38914025,-1.0,1,0,0,0,0,0,0
236680602,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.39268392,-1.0,1,0,0,0,0,0,0
236781246,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.3927202,-1.0,1,0,0,0,0,0,0
236885196,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.39433876,-1.0,1,0,0,0,0,0,0
236986219,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.39082718,-1.0,1,0,0,0,0,0,0
237090256,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.39213866,-1.0,1,0,0,0,0,0,0
237190589,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.39532238,-1.0,1,0,0,0,0,0,0
237294355,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.3926969,-1.0,1,0,0,0,0,0,0
237394181,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.387637,-1.0,1,0,0,0,0,0,0
237496148,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.38529104,-1.0,1,0,0,0,0,0,0
237595864,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.38255143,-1.0,1,0,0,0,0,0,0
237699826,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.3852409,-1.0,1,0,0,0,0,0,0
237800154,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.39162865,-1.0,1,0,0,0,0,0,0
237899670,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.39439094,-1.0,1,0,0,0,0,0,0
238003806,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.3932069,-1.0,1,0,0,0,0,0,0
238105850,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.39033192,-1.0,1,0,0,0,0,0,0
238205263,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.38983318,-1.0,1,0,0,0,0,0,0
238305780,0.0,-0.0,0.6371799,0.0,0.94967806,0.0,0.0,0.31322777,0.38971233,-1.0,1,0,0,0,0,0,0
238409981,-0.06989917,0.116383776,0.6371799,0.0,0.946855,-0.051333826,0.044272218,0.31443658,0.3860918,-1.0,1,0,0,0,0,0,0
238509423,-0.10373631,0.1763438,0.6371799,0.0,0.9432867,-0.076589726,0.06733782,0.315927,0.3871116,-1.0,1,0,0,0,0,0,0
238610757,-0.09986848,0.16546774,0.6371799,0.0,0.9439579,-0.07309233,0.06280229,0.31568453,0.38416225,-1.0,1,0,0,0,0,0,0
238715505,-0.08365199,0.14830293,0.6371799,0.0,0.94526976,-0.06278525,0.05723272,0.31503567,0.37724024,-1.0,1,0,0,0,0,0,0
238814948,-0.06970026,0.12266548,0.6371799,0.0,0.9466478,-0.052214906,0.047281202,0.3144772,0.3829499,-1.0,1,0,0,0,0,0,0
238915405,-0.05719662,0.104381345,0.6371799,0.0,0.94752985,-0.043451976,0.04057721,0.31408995,0.39207128,-1.0,1,0,0,0,0,0,0
239019366,-0.04800012,0.08666869,0.6371799,0.0,0.94818765,-0.03633411,0.033619244,0.31383088,0.39414513,-1.0,1,0,0,0,0,0,0
239119169,-0.04222553,0.08383043,0.6371799,0.0,0.9483554,-0.03315347,0.03317863,0.31372306,0.39472446,-1.0,1,0,0,0,0,0,0
239220629,-0.036765,0.075338826,0.6371799,0.0,0.9486272,-0.029238412,0.03000581,0.31361005,0.39363995,-1.0,1,0,0,0,0,0,0
239321225,-0.03247425,0.064923085,0.6371799,0.0,0.9488875,-0.025575975,0.025735522,0.31352192,0.38918445,-1.0,1,0,0,0,0,0,0
239424794,-0.033212405,0.06255769,0.6371799,0.0,0.94891995,-0.025556562,0.024497153,0.31352454,0.38566396,-1.0,1,0,0,0,0,0,0
239524585,-0.03118824,0.06162919,0.6371799,0.0,0.9489613,-0.02445105,0.024373762,0.31349725,0.3644625,-1.0,1,0,0,0,0,0,0
239628692,-0.030876966,0.064492784,0.6371799,0.0,0.9489153,-0.024750894,0.025781678,0.3135003,0.34506455,-1.0,1,0,0,0,0,0,0
239728779,-0.027315298,0.05563582,0.6371799,0.0,0.9491031,-0.021676352,0.022136021,0.31343815,0.35316062,-1.0,1,0,0,0,0,0,0
239830270,-0.021886006,0.04721109,0.6371799,0.0,0.9492757,-0.01778201,0.018987615,0.31336698,0.3695632,-1.0,1,0,0,0,0,0,0
239930439,-0.022764988,0.044858694,0.6371799,0.0,0.9492977,-0.017831203,0.017733155,0.31337112,0.38522664,-1.0,1,0,0,0,0,0,0
240034687,-0.019320866,0.04539978,0.6371799,0.0,0.9493204,-0.016281087,0.01852964,0.3133407,0.38725445,-1.0,1,0,0,0,0,0,0
240134079,-0.017329823,0.041957613,0.6371799,0.0,0.94937646,-0.014797379,0.017207442,0.31331968,0.3835085,-1.0,1,0,0,0,0,0,0
240234760,-0.022378547,0.041512467,0.6371799,0.0,0.9493413,-0.01712425,0.016205126,0.31336123,0.38406074,-1.0,1,0,0,0,0,0,0
240339510,-0.020176131,0.036241706,0.6371799,0.0,0.9494165,-0.015254033,0.014047868,0.31333396,0.38447592,-1.0,1,0,0,0,0,0,0
240443286,-0.017154887,0.040094815,0.6371799,0.0,0.94939846,-0.014422825,0.016350485,0.31331658,0.38230363,-1.0,1,0,0,0,0,0,0
240543002,-0.020469297,0.036940556,0.6371799,0.0,0.94940716,-0.015502566,0.014333727,0.31333742,0.3818227,-1.0,1,0,0,0,0,0,0
240646996,-0.021043196,0.032596104,0.6371799,0.0,0.94944566,-0.015095114,0.012181201,0.3133317,0.38366655,-1.0,1,0,0,0,0,0,0
240747411,-0.021279661,0.04341416,0.6371799,0.0,0.94932824,-0.016900184,0.017280107,0.31335557,0.37916327,-1.0,1,0,0,0,0,0,0
240846964,-0.018620666,0.038228244,0.6371799,0.0,0.94940764,-0.014826526,0.015234691,0.3133259,0.3851809,-1.0,1,0,0,0,0,0,0
240951098,-0.023426034,0.044092312,0.6371799,0.0,0.94930124,-0.01802507,0.01726575,0.3133754,0.38278097,-1.0,1,0,0,0,0,0,0
241051322,-0.02061288,0.044228304,0.6371799,0.0,0.949324,-0.016711067,0.01777108,0.31335095,0.3840342,-1.0,1,0,0,0,0,0,0
241152681,-0.02248157,0.038194004,0.6371799,0.0,0.94937766,-0.016653925,0.014613544,0.3133547,0.38265505,-1.0,1,0,0,0,0,0,0
241252965,-0.024426369,0.041482087,0.6371799,0.0,0.9493236,-0.01809153,0.015869841,0.3133776,0.3821131,-1.0,1,0,0,0,0,0,0
241357218,-0.022348063,0.043203,0.6371799,0.0,0.9493216,-0.017374277,0.017012468,0.3133644,0.38102043,-1.0,1,0,0,0,0,0,0
241456535,-0.023166494,0.040225722,0.6371799,0.0,0.94934934,-0.017296944,0.015470794,0.31336465,0.38188034,-1.0,1,0,0,0,0,0,0
241560667,-0.022979598,0.039006967,0.6371799,0.0,0.94936454,-0.017017538,0.014921473,0.3133603,0.38321012,-1.0,1,0,0,0,0,0,0
241658041,-0.02010015,0.042326793,0.6371799,0.0,0.9493508,-0.016170174,0.016948694,0.31334373,0.3795379,-1.0,1,0,0,0,0,0,0
241762264,-0.021201452,0.04084731,0.6371799,0.0,0.9493588,-0.016461441,0.01607377,0.31335044,0.3715073,-1.0,1,0,0,0,0,0,0
241862963,-0.021372944,0.040777605,0.6371799,0.0,0.9493582,-0.016531937,0.01601381,0.31335166,0.3770054,-1.0,1,0,0,0,0,0,0
241966634,-0.018147869,0.04100623,0.6371799,0.0,0.9493811,-0.015036816,0.016627619,0.3133257,0.385767,-1.0,1,0,0,0,0,0,0
242066078,-0.021330237,0.04022048,0.6371799,0.0,0.94936484,-0.016424492,0.015756007,0.31335026,0.3833705,-1.0,1,0,0,0,0,0,0
242166517,-0.018241232,0.042010885,0.6371799,0.0,0.949369,-0.015238347,0.01708995,0.31332758,0.3808577,-1.0,1,0,0,0,0,0,0
242271446,-0.018779708,0.040955093,0.6371799,0.0,0.9493768,-0.015328742,0.016504357,0.3133309,0.37892023,-1.0,1,0,0,0,0,0,0
242370996,-0.019997256,0.043023717,0.6371799,0.0,0.9493435,-0.016230375,0.01729567,0.31334385,0.38149378,-1.0,1,0,0,0,0,0,0
242471310,-0.018963443,0.03718502,0.6371799,0.0,0.94941604,-0.014825986,0.014685706,0.31332695,0.3787012,-1.0,1,0,0,0,0,0,0
242576046,-0.021971872,0.03664837,0.6371799,0.0,0.9493983,-0.016170116,0.013959598,0.3133474,0.38062215,-1.0,1,0,0,0,0,0,0
242675024,-0.018990569,0.03954603,0.6371799,0.0,0.94939077,-0.015208339,0.015802367,0.31333074,0.37869892,-1.0,1,0,0,0,0,0,0
242776051,-0.0254219,0.05273387,0.6371799,0.0,0.9491663,-0.020324022,0.021055244,0.31341183,0.31193253,-1.0,1,0,0,0,0,0,0
242879343,-0.014500852,0.029792028,0.6417148,0.0,0.9488011,-0.011577192,0.011848538,0.3154395,0.49451953,1.0,1,0,0,0,0,0,0
242979160,-0.01303907,0.032419454,0.6417148,0.0,0.9487872,-0.011297853,0.01332562,0.31543243,0.547769,1.0,1,0,0,0,0,0,0
243080416,-0.024301842,0.0419631,0.6417148,0.0,0.9486061,-0.018144175,0.016076608,0.31552956,0.42893067,1.0,1,0,0,0,0,0,0
243184451,-0.029682327,0.05962523,0.6417148,0.0,0.9482997,-0.023476863,0.023605475,0.31562525,0.34124658,1.0,1,0,0,0,0,0,0
243283969,-0.028522572,0.06403449,0.6417148,0.0,0.94823855,-0.023620931,0.02587971,0.31561986,0.30132952,1.0,1,0,0,0,0,0,0
243384661,-0.02524394,0.05960433,0.6417148,0.0,0.9483498,-0.021369051,0.024295937,0.31557205,0.30255607,1.0,1,0,0,0,0,0,0
243488465,-0.022657711,0.056155957,0.6417148,0.0,0.9484301,-0.019599736,0.023068406,0.3155376,0.31829095,1.0,1,0,0,0,0,0,0
243588048,-0.037432645,-0.03409408,-1.2649708,0.0,0.8061137,-0.025167903,-0.0026844768,-0.5912191,0.3351682,1.0,1,0,0,0,0,0,0
243689768,-0.032705493,-0.03266619,-1.2708322,0.0,0.80445135,-0.022850923,-0.0034391077,-0.59356886,0.3241054,1.0,1,0,0,0,0,0,0
243790053,-0.032771036,-0.034340087,-1.2763869,0.0,0.80277956,-0.023384983,-0.00402827,-0.5958036,0.32522964,1.0,1,0,0,0,0,0,0
243889696,-0.038647823,-0.03526237,-1.2817495,0.0,0.8010951,-0.026025271,-0.0025781204,-0.5979654,0.33213955,1.0,1,0,0,0,0,0,0
243990182,-0.037882153,-0.035344742,-1.2872233,0.0,0.7994644,-0.025750866,-0.002769587,-0.6001548,0.3435078,1.0,1,0,0,0,0,0,0
244094020,-0.04032868,-0.034994636,-1.2962162,0.0,0.7967303,-0.026632097,-0.0017756866,-0.6037454,0.35215843,1.0,1,0,0,0,0,0,0
244193718,-0.04470827,-0.028009502,-1.3026072,0.0,0.79482776,-0.026262505,0.0024143981,-0.60626173,0.35334584,1.0,1,0,0,0,0,0,0
244297727,-0.040318888,-0.022763763,-1.3087742,0.0,0.7930689,-0.022919094,0.0032402882,-0.608692,0.35532925,1.0,1,0,0,0,0,0,0
244399772,-0.038124993,-0.024639132,-1.3151877,0.0,0.79111785,-0.02261358,0.0019011901,-0.6112426,0.3587428,1.0,1,0,0,0,0,0,0
244503660,-0.046846155,-0.020382844,-1.3215766,0.0,0.78910464,-0.024743123,0.0063297353,-0.61372757,0.35925075,1.0,1,0,0,0,0,0,0
244603383,-0.044607334,-0.017780151,-1.3279566,0.0,0.78719765,-0.023040147,0.0067435415,-0.6162333,0.36104375,1.0,1,0,0,0,0,0,0
244707252,-0.04109808,-0.018846214,-1.3341867,0.0,0.7853028,-0.02197076,0.0053109964,-0.6186991,0.3652184,1.0,1,0,0,0,0,0,0
244808806,-0.04818394,-0.0122124385,-1.3407412,0.0,0.7832581,-0.022668608,0.0101826815,-0.62119985,0.36608478,1.0,1,0,0,0,0,0,0
244908936,-0.04536134,-0.014652103,-1.3478719,0.0,0.7810458,-0.022290759,0.008429805,-0.62401885,0.36446747,1.0,1,0,0,0,0,0,0
245010610,-0.048635855,-0.008735943,-1.3549768,0.0,0.7788452,-0.021682445,0.011839469,-0.6267295,0.36720374,1.0,1,0,0,0,0,0,0
245114855,-0.05087376,-0.0055546514,-1.3625175,0.0,0.77648187,-0.02150518,0.013860954,-0.62961996,0.36399156,1.0,1,0,0,0,0,0,0
245217248,-0.053439382,-0.0014315803,-1.3703461,0.0,0.7740209,-0.021139638,0.016352342,-0.6325957,0.36687544,1.0,1,0,0,0,0,0,0
245317031,-0.051880267,-0.0023292496,-1.3784654,0.0,0.7714548,-0.020757018,0.015596164,-0.6357542,0.37023118,1.0,1,0,0,0,0,0,0
245420936,-0.05161507,0.004045865,-1.3868297,0.0,0.76884353,-0.018552942,0.01804872,-0.6389128,0.36704245,1.0,1,0,0,0,0,0,0
245522856,-0.05401764,0.0067441263,-1.3955781,0.0,0.7660393,-0.01852743,0.019934583,-0.6422173,0.3705252,1.0,1,0,0,0,0,0,0
245622542,-0.050119538,0.0032081613,-1.4043294,0.0,0.76323116,-0.018094048,0.01740793,-0.6456375,0.37275463,1.0,1,0,0,0,0,0,0
245722803,-0.050957583,0.01345928,-1.4131736,0.0,0.76042956,-0.015008471,0.021656469,-0.64888567,0.36963996,1.0,1,0,0,0,0,0,0
245826858,-0.052567743,0.011961323,-1.4220835,0.0,0.75750977,-0.016010428,0.021681035,-0.65226734,0.37152264,1.0,1,0,0,0,0,0,0
245926511,-0.051707327,0.013918624,-1.4310203,0.0,0.7546062,-0.014946869,0.022208575,-0.65563166,0.36995938,1.0,1,0,0,0,0,0,0
246027534,-0.04737464,0.017471593,-1.4398807,0.0,0.7517418,-0.0120486785,0.022181975,-0.65897423,0.37146455,1.0,1,0,0,0,0,0,0
246128152,-0.050570652,0.021167599,-1.4486269,0.0,0.7488505,-0.011923799,0.024675975,-0.66217196,0.37296927,1.0,1,0,0,0,0,0,0
246232132,-0.048991688,0.0205888,-1.4571489,0.0,0.7460288,-0.011422246,0.023985462,-0.6653836,0.37536004,1.0,1,0,0,0,0,0,0
246333761,-0.047829907,0.018898621,-1.46543,0.0,0.74326646,-0.011456308,0.02301638,-0.66850126,0.3797887,1.0,1,0,0,0,0,0,0
246437664,-0.045318365,0.018794896,-1.4736363,0.0,0.74053055,-0.01046669,0.022181477,-0.67157495,0.38950616,1.0,1,0,0,0,0,0,0
246540306,-0.0450425,0.030512122,-1.4815718,0.0,0.7378973,-0.0063231383,0.02645056,-0.6743649,0.38369095,1.0,1,0,0,0,0,0,0
246642331,-0.044000316,0.028046794,-1.4895563,0.0,0.7351972,-0.006669894,0.025216937,-0.67735124,0.37791502,1.0,1,0,0,0,0,0,0
246741634,-0.040357232,0.03566277,-1.4970484,0.0,0.7326732,-0.0026492157,0.026791206,-0.68004787,0.36329344,1.0,1,0,0,0,0,0,0
246845767,-0.0445871,0.032697055,-1.5088128,0.0,0.7286493,-0.005048198,0.027173901,-0.68432903,0.3651714,1.0,1,0,0,0,0,0,0
246946021,-0.038456213,0.04039654,-1.5164938,0.0,0.7260274,-7.0895854e-05,0.027879786,-0.68710035,0.35751656,1.0,1,0,0,0,0,0,0
247045611,-0.040471304,0.034829725,-1.5236382,0.0,0.7235669,-0.0026215783,0.026562223,-0.68973804,0.35606226,1.0,1,0,0,0,0,0,0
247149662,-0.038786806,0.034583703,-1.5305969,0.0,0.7211645,-0.002006962,0.025899468,-0.69227666,0.3693947,1.0,1,0,0,0,0,0,0
247251482,-0.03451399,0.029014178,-1.5368861,0.0,0.7189849,-0.0023249344,0.022420632,-0.69466,0.3851941,1.0,1,0,0,0,0,0,0
247351508,-0.031890843,0.030762574,-1.5432762,0.0,0.71676445,-0.0007036096,0.022140117,-0.6969635,0.3862851,1.0,1,0,0,0,0,0,0
247451273,-0.03930473,0.031765737,-1.5500519,0.0,0.7143932,-0.0029258532,0.02509292,-0.69928837,0.38067868,1.0,1,0,0,0,0,0,0
247555284,-0.036964096,0.035272945,-1.557055,0.0,0.71194494,-0.00077333226,0.02552939,-0.7017706,0.37561485,1.0,1,0,0,0,0,0,0
