timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
229269705,0.051528685,-0.04900642,0.26751664,-0.9495274,0.02522396,-0.00717802,-0.31258625,0.10171716,0.05032503,0.056192018,-0.9919493,1
229301812,0.27994823,0.03868317,0.0035954565,-0.9492071,0.024812587,-0.0075304275,-0.3135818,0.10171716,0.05032503,0.056192018,-0.9919493,1
229333689,0.06414891,-0.11518491,0.0320262,-0.95000374,0.024191601,-0.008430181,-0.31118575,0.10171716,0.05032503,0.056192018,-0.9919493,1
229365723,-0.055436764,-0.1360996,-0.034793094,-0.9494284,0.025995567,-0.008446349,-0.31279165,0.10171716,0.05032503,0.056192018,-0.9919493,1
229393642,-0.23741633,-0.08728203,0.227371,-0.9493733,0.026753237,-0.007602992,-0.31291658,0.10171716,0.05032503,0.056192018,-0.9919493,1
229425714,0.102987766,0.095367186,0.07155419,-0.9494487,0.02641304,-0.00782575,-0.31271124,0.10171716,0.05032503,0.056192018,-0.9919493,1
229457695,-0.19338088,0.00261233,-0.036687188,-0.94966245,0.0276673,-0.0077303876,-0.3119552,0.10171716,0.05032503,0.056192018,-0.9919493,1
229489682,-0.2021299,-0.090779826,0.13837224,-0.9494462,0.026649686,-0.007496903,-0.31270698,0.10171716,0.05032503,0.056192018,-0.9919493,1
229521683,-0.05365868,0.08682012,-0.19218934,-0.94938785,0.02704708,-0.0075105266,-0.31284958,0.10171716,0.05032503,0.056192018,-0.9919493,1
229553755,-0.4957435,0.04264171,-0.057975706,-0.9493816,0.027936917,-0.0074437535,-0.3127919,0.10171716,0.05032503,0.056192018,-0.9919493,1
229585725,-0.55752194,-0.07517131,0.046863776,-0.94949853,0.027685614,-0.008000533,-0.31244552,0.10171716,0.05032503,0.056192018,-0.9919493,1
229617769,-0.17302056,0.056272876,0.03604542,-0.94968647,0.027223824,-0.008522054,-0.3119004,0.10171716,0.05032503,0.056192018,-0.9919493,1
229645696,-0.04968052,-0.07596075,0.012156908,-0.949696,0.027542597,-0.008401179,-0.31184676,0.10171716,0.05032503,0.056192018,-0.9919493,1
229677744,0.33923087,0.041983955,-0.0686078,-0.94979614,0.027265918,-0.00837207,-0.3115667,0.10171716,0.05032503,0.056192018,-0.9919493,1
229709645,0.0026053726,-0.01960093,-0.062532544,-0.94976807,0.028240928,-0.0082852775,-0.31156766,0.10171716,0.05032503,0.056192018,-0.9919493,1
229741710,0.2716108,0.007127611,-0.028452931,-0.94974416,0.02784441,-0.008202519,-0.3116784,0.10171716,0.05032503,0.056192018,-0.9919493,1
229773730,-0.007480584,0.0096611045,-0.020816082,-0.94969255,0.027836056,-0.008354929,-0.3118324,0.10171716,0.05032503,0.056192018,-0.9919493,1
229805736,0.13060485,-0.0109036295,-0.07189587,-0.9496744,0.028183883,-0.007988146,-0.31186602,0.10171716,0.05032503,0.056192018,-0.9919493,1
229838483,0.07207167,0.048029676,-0.040653873,-0.94972306,0.027956098,-0.00840439,-0.31172723,0.10171716,0.05032503,0.056192018,-0.9919493,1
229866592,-0.16497746,-0.06787808,0.090366416,-0.94965243,0.02832365,-0.008148059,-0.311916,0.10171716,0.05032503,0.056192018,-0.9919493,1
229898447,0.10635927,0.03713817,0.005483801,-0.94970274,0.027671233,-0.008374941,-0.31181556,0.10171716,0.05032503,0.056192018,-0.9919493,1
229930510,-0.10409715,-0.019588713,-0.03819576,-0.9497117,0.027888542,-0.008299554,-0.31177098,0.10171716,0.05032503,0.056192018,-0.9919493,1
229962519,0.16331136,0.0302033,-0.063644804,-0.9497565,0.027978742,-0.008268884,-0.31162706,0.10171716,0.05032503,0.056192018,-0.9919493,1
229994600,-0.075205676,0.008459,-0.01276307,-0.94969606,0.028208751,-0.0083203735,-0.31178933,0.10171716,0.05032503,0.056192018,-0.9919493,1
230026457,0.0758379,0.0077690636,-0.01892606,-0.94971955,0.028172377,-0.008220496,-0.31172356,0.10171716,0.05032503,0.056192018,-0.9919493,1
230058464,-0.15856758,-0.016481973,0.031812236,-0.9497449,0.028159153,-0.008402562,-0.31164256,0.10171716,0.05032503,0.056192018,-0.9919493,1
230090516,0.111689,-0.01375105,0.0366393,-0.9497882,0.028162282,-0.008373001,-0.311511,0.10171716,0.05032503,0.056192018,-0.9919493,1
230118526,-0.12348091,0.04017934,0.048029844,-0.94979894,0.027897755,-0.008543849,-0.31149766,0.10171716,0.05032503,0.056192018,-0.9919493,1
230150512,-0.23284398,-0.03169478,0.11487937,-0.94965357,0.02845205,-0.008263138,-0.311898,0.10171716,0.05032503,0.056192018,-0.9919493,1
230182624,0.09410086,0.0094020935,-0.005571132,-0.94971365,0.027589407,-0.008384332,-0.3117895,0.10171716,0.05032503,0.056192018,-0.9919493,1
230214452,-0.13450298,0.02123221,-0.02990736,-0.9496744,0.027877815,-0.008380893,-0.3118833,0.10171716,0.05032503,0.056192018,-0.9919493,1
230246548,-0.03940992,-0.0072315363,0.037505,-0.9496784,0.027802592,-0.008293116,-0.31188008,0.10171716,0.05032503,0.056192018,-0.9919493,1
230278535,0.17963761,0.046534657,-0.021995865,-0.94967306,0.027103972,-0.008474877,-0.31195307,0.10171716,0.05032503,0.056192018,-0.9919493,1
230310487,-0.1225881,0.0042665936,-0.0195939,-0.9496596,0.027438758,-0.008410592,-0.31196678,0.10171716,0.05032503,0.056192018,-0.9919493,1
230342474,-0.09291941,0.008671623,0.032532357,-0.94966364,0.027512642,-0.008339759,-0.31194973,0.10171716,0.05032503,0.056192018,-0.9919493,1
230370517,0.102701746,-0.0007583443,0.02474986,-0.9496004,0.027449813,-0.0083468,-0.31214735,0.10171716,0.05032503,0.056192018,-0.9919493,1
230402495,0.08975153,-0.008569318,0.0665807,-0.9495928,0.026955051,-0.0084817195,-0.3122097,0.10171716,0.05032503,0.056192018,-0.9919493,1
230434559,-0.018874679,-0.017417885,-0.065221794,-0.9496508,0.02705979,-0.008478595,-0.3120244,0.10171716,0.05032503,0.056192018,-0.9919493,1
230466470,-0.06351218,-0.007816127,-0.03722177,-0.94964147,0.027273351,-0.008349069,-0.3120379,0.10171716,0.05032503,0.056192018,-0.9919493,1
230498602,-0.03859334,-0.0034854459,-0.09234228,-0.949573,0.027326943,-0.008348387,-0.31224155,0.10171716,0.05032503,0.056192018,-0.9919493,1
230530469,0.093927756,0.014876779,-0.09292476,-0.9495994,0.02708292,-0.008312971,-0.31218353,0.10171716,0.05032503,0.056192018,-0.9919493,1
230562554,0.13161147,-0.022159524,-0.0017191209,-0.9495383,0.026897082,-0.008301146,-0.31238532,0.10171716,0.05032503,0.056192018,-0.9919493,1
230594524,-0.002195769,0.000352229,-0.01163096,-0.9495584,0.026562473,-0.008225267,-0.31235507,0.10171716,0.05032503,0.056192018,-0.9919493,1
230623285,-0.0006164266,0.013993079,-0.03555023,-0.949555,0.026546953,-0.008223659,-0.31236693,0.10171716,0.05032503,0.056192018,-0.9919493,1
230655349,0.008064465,0.007918447,0.00027396623,-0.9495566,0.02652917,-0.008185525,-0.3123645,0.10171716,0.05032503,0.056192018,-0.9919493,1
230687307,0.07167036,-0.01739035,0.07875801,-0.94952387,0.026545236,-0.008125909,-0.31246418,0.10171716,0.05032503,0.056192018,-0.9919493,1
230719314,0.06672874,-0.0146504175,0.09775782,-0.94943964,0.026662912,-0.007938347,-0.3127146,0.10171716,0.05032503,0.056192018,-0.9919493,1
230751288,0.0021616495,0.0246079,0.032976676,-0.94949037,0.026834708,-0.007965832,-0.31254512,0.10171716,0.05032503,0.056192018,-0.9919493,1
230783372,0.06846586,0.052240275,-0.010262039,-0.9494557,0.026862526,-0.007858373,-0.31265083,0.10171716,0.05032503,0.056192018,-0.9919493,1
230815300,0.06124398,0.03456028,-0.018886726,-0.94940096,0.02652545,-0.007685148,-0.31285027,0.10171716,0.05032503,0.056192018,-0.9919493,1
230847319,0.07688075,-0.018731575,0.037984528,-0.949454,0.025688278,-0.007404362,-0.31276587,0.10171716,0.05032503,0.056192018,-0.9919493,1
230879311,0.19866505,-0.054394715,0.108888395,-0.9494557,0.02439318,-0.006938634,-0.3128751,0.10171716,0.05032503,0.056192018,-0.9919493,1
230911318,0.21925576,-0.08070627,0.15780742,-0.94947106,0.02271329,-0.0064012324,-0.31296638,0.10171716,0.05032503,0.056192018,-0.9919493,1
230943306,0.21635528,-0.18758437,0.16215125,-0.94959885,0.020839214,-0.005490081,-0.3127262,0.10171716,0.05032503,0.056192018,-0.9919493,1
230975314,0.25950286,-0.07723442,0.15189429,-0.9496786,0.018662682,-0.0048709665,-0.31263158,0.10171716,0.05032503,0.056192018,-0.9919493,1
231007297,0.0035572704,-0.114047095,0.0314872,-0.9497587,0.01690866,-0.0041098758,-0.3124992,0.10171716,0.05032503,0.056192018,-0.9919493,1
231035320,0.07858961,-0.033069625,0.07624573,-0.94990474,0.016040543,-0.0039253817,-0.31210315,0.10171716,0.05032503,0.056192018,-0.9919493,1
231067297,-0.15913351,0.05421856,0.18330124,-0.94981396,0.016654711,-0.0039993534,-0.31234604,0.10171716,0.05032503,0.056192018,-0.9919493,1
231099322,-0.12983353,0.0022062464,0.06376408,-0.9497396,0.017398225,-0.004121823,-0.31253022,0.10171716,0.05032503,0.056192018,-0.9919493,1
231131289,-0.09498696,-0.003876253,0.06314042,-0.9497059,0.017713618,-0.0043034367,-0.31261215,0.10171716,0.05032503,0.056192018,-0.9919493,1
231163303,-0.052542422,-0.029551698,0.02151026,-0.94971657,0.017667258,-0.004130894,-0.31258473,0.10171716,0.05032503,0.056192018,-0.9919493,1
231195320,-0.04852045,-0.056517117,0.039346337,-0.94975877,0.017126724,-0.0039278627,-0.3124893,0.10171716,0.05032503,0.056192018,-0.9919493,1
231227339,0.06330285,0.026021866,-0.098483525,-0.94983447,0.016853591,-0.003871455,-0.31227508,0.10171716,0.05032503,0.056192018,-0.9919493,1
231259282,0.120781146,0.018159587,-0.024947954,-0.9498121,0.017009044,-0.004095124,-0.31233135,0.10171716,0.05032503,0.056192018,-0.9919493,1
231287376,0.1272295,0.00042621512,-0.10528414,-0.9498156,0.017263563,-0.004069534,-0.31230745,0.10171716,0.05032503,0.056192018,-0.9919493,1
231319262,0.21941933,0.008922439,0.06252041,-0.94975346,0.017077522,-0.0039999858,-0.31250727,0.10171716,0.05032503,0.056192018,-0.9919493,1
231351296,0.24190137,-0.022775467,0.0956337,-0.9497486,0.016616985,-0.0040024025,-0.31254685,0.10171716,0.05032503,0.056192018,-0.9919493,1
231384918,-0.1428173,-0.0038490994,-0.07073774,-0.9497532,0.01685065,-0.0039533367,-0.31252077,0.10171716,0.05032503,0.056192018,-0.9919493,1
231416905,-0.06542551,0.052092362,-0.060573697,-0.9498234,0.017040337,-0.0039698975,-0.312297,0.10171716,0.05032503,0.056192018,-0.9919493,1
231444936,-0.04922902,0.030647712,-0.021390624,-0.94974774,0.01686235,-0.0040131467,-0.31253618,0.10171716,0.05032503,0.056192018,-0.9919493,1
231476876,0.01532595,0.030652586,-0.06636151,-0.9498423,0.016681548,-0.0039559864,-0.31225923,0.10171716,0.05032503,0.056192018,-0.9919493,1
231508955,-0.0027079368,0.015600004,-0.0121907275,-0.9498539,0.01678056,-0.004064243,-0.31221727,0.10171716,0.05032503,0.056192018,-0.9919493,1
231540887,0.031231359,0.010167783,0.15775563,-0.9497463,0.016816016,-0.0040055774,-0.31254306,0.10171716,0.05032503,0.056192018,-0.9919493,1
231572940,-0.037915055,-0.01577251,0.14172333,-0.94979906,0.01693805,-0.0038654509,-0.312378,0.10171716,0.05032503,0.056192018,-0.9919493,1
231604895,-0.108156405,0.03783743,-0.0061830413,-0.94972396,0.016872065,-0.0039260425,-0.31260896,0.10171716,0.05032503,0.056192018,-0.9919493,1
231636971,-0.08595379,-0.01711083,-0.18074569,-0.94974625,0.01716024,-0.003773536,-0.31252766,0.10171716,0.05032503,0.056192018,-0.9919493,1
231669056,0.13078938,-0.0041394923,-0.0075749997,-0.9497898,0.016994625,-0.0038593619,-0.31240293,0.10171716,0.05032503,0.056192018,-0.9919493,1
231696953,0.11930409,0.023910236,-0.1910502,-0.9498471,0.016861295,-0.003851885,-0.31223607,0.10171716,0.05032503,0.056192018,-0.9919493,1
231728842,0.2929601,0.045708988,-0.08734597,-0.94977003,0.01674452,-0.003969625,-0.31247556,0.10171716,0.05032503,0.056192018,-0.9919493,1
231760924,0.18444423,-0.026212223,0.038375393,-0.94977653,0.016684623,-0.003972528,-0.3124585,0.10171716,0.05032503,0.056192018,-0.9919493,1
231792918,0.05519625,-0.013779229,0.14542226,-0.94973946,0.01638789,-0.003914315,-0.312588,0.10171716,0.05032503,0.056192018,-0.9919493,1
231824946,0.01680956,0.02751812,0.024689974,-0.9497531,0.01636678,-0.0040169703,-0.3125461,0.10171716,0.05032503,0.056192018,-0.9919493,1
231856863,-0.1028662,-0.022418953,-0.075204074,-0.9497725,0.016658325,-0.0039332756,-0.31247282,0.10171716,0.05032503,0.056192018,-0.9919493,1
231888961,-0.05573474,0.007069712,0.054115187,-0.9497972,0.01657938,-0.003912408,-0.31240204,0.10171716,0.05032503,0.056192018,-0.9919493,1
231920947,-0.12726773,-0.0065199314,0.06843397,-0.9497338,0.016777275,-0.0038164097,-0.31258574,0.10171716,0.05032503,0.056192018,-0.9919493,1
231949684,-0.07034899,-0.010390724,0.16356412,-0.949677,0.01667931,-0.003914657,-0.31276214,0.10171716,0.05032503,0.056192018,-0.9919493,1
231981685,-0.11713518,-0.004982887,0.053305596,-0.94962233,0.016937831,-0.003917544,-0.31291407,0.10171716,0.05032503,0.056192018,-0.9919493,1
232013739,-0.14574653,0.00578495,-0.119800195,-0.94970053,0.017308135,-0.0038438367,-0.3126574,0.10171716,0.05032503,0.056192018,-0.9919493,1
232045658,0.08956058,-0.009997572,-0.09982705,-0.9498067,0.016799243,-0.0037999265,-0.31236288,0.10171716,0.05032503,0.056192018,-0.9919493,1
232077641,0.21119718,0.024043923,-0.07167713,-0.94978684,0.016386867,-0.0039937985,-0.31244275,0.10171716,0.05032503,0.056192018,-0.9919493,1
232109726,0.1516262,-0.035131358,-0.017596137,-0.94981176,0.01662092,-0.003982094,-0.31235498,0.10171716,0.05032503,0.056192018,-0.9919493,1
232137691,0.098287515,-0.0008619707,0.06316841,-0.949713,0.016880877,-0.0040060654,-0.31264076,0.10171716,0.05032503,0.056192018,-0.9919493,1
232169674,-0.009083404,-0.042057157,0.04790535,-0.94970685,0.01647844,-0.003862077,-0.31268272,0.10171716,0.05032503,0.056192018,-0.9919493,1
232201820,-0.13505396,0.033115324,-0.08246325,-0.9497435,0.016530165,-0.0038929118,-0.31256837,0.10171716,0.05032503,0.056192018,-0.9919493,1
232233649,-0.080544844,0.00442073,-0.12334275,-0.9497981,0.01681956,-0.0039007058,-0.3123869,0.10171716,0.05032503,0.056192018,-0.9919493,1
232265732,-0.06940153,-0.03758528,0.10300871,-0.9497187,0.016912227,-0.0038586182,-0.3126236,0.10171716,0.05032503,0.056192018,-0.9919493,1
232297697,-0.077927925,-0.0017007384,0.18310791,-0.949616,0.016884727,-0.003815221,-0.31293756,0.10171716,0.05032503,0.056192018,-0.9919493,1
232329729,-0.23434444,-0.043871067,0.032142907,-0.9496641,0.016993668,-0.0037559783,-0.31278613,0.10171716,0.05032503,0.056192018,-0.9919493,1
232361687,-0.15600385,0.03275297,-0.02297505,-0.94970345,0.017282913,-0.0037230456,-0.3126512,0.10171716,0.05032503,0.056192018,-0.9919493,1
232393688,0.11786407,0.017186902,-0.109173425,-0.94978154,0.016967185,-0.0038055566,-0.31243026,0.10171716,0.05032503,0.056192018,-0.9919493,1
232421642,-0.012816298,0.025943208,-0.16647272,-0.9497721,0.017148796,-0.0038150284,-0.31244916,0.10171716,0.05032503,0.056192018,-0.9919493,1
232453736,0.15222612,0.0021572914,-0.1466717,-0.9497953,0.016677829,-0.0039540273,-0.31240246,0.10171716,0.05032503,0.056192018,-0.9919493,1
232485694,0.2231766,0.07563619,-0.015776336,-0.94980806,0.016604867,-0.004026982,-0.31236646,0.10171716,0.05032503,0.056192018,-0.9919493,1
232517723,0.15270327,-0.03252191,0.06947526,-0.94972247,0.016466975,-0.0038857355,-0.3126359,0.10171716,0.05032503,0.056192018,-0.9919493,1
232549693,0.07527756,-0.008841715,-0.029454906,-0.9497413,0.016355235,-0.0038875446,-0.31258404,0.10171716,0.05032503,0.056192018,-0.9919493,1
232581647,-0.021985479,0.02009805,-0.12512332,-0.94984317,0.016551085,-0.0038479387,-0.31226468,0.10171716,0.05032503,0.056192018,-0.9919493,1
232613712,0.12352335,0.013462555,0.03484715,-0.94978106,0.016674787,-0.0039232774,-0.3124463,0.10171716,0.05032503,0.056192018,-0.9919493,1
232641734,0.058375157,0.035076633,-0.14679548,-0.94978565,0.016899912,-0.0039532348,-0.31241977,0.10171716,0.05032503,0.056192018,-0.9919493,1
232673728,0.006723481,0.023942431,-0.08603247,-0.9496961,0.016958138,-0.0040161065,-0.31268767,0.10171716,0.05032503,0.056192018,-0.9919493,1
232706516,-0.050106645,-0.041948505,0.13945478,-0.94966596,0.017030768,-0.0037821406,-0.31277832,0.10171716,0.05032503,0.056192018,-0.9919493,1
232739418,-0.175306,-0.026286287,-0.0945238,-0.94978553,0.016973052,-0.0034931814,-0.31242138,0.10171716,0.05032503,0.056192018,-0.9919493,1
232771255,0.058987617,0.05381091,-0.18659492,-0.9498133,0.016618557,-0.0037443044,-0.31235313,0.10171716,0.05032503,0.056192018,-0.9919493,1
232799307,-0.1894038,0.01662996,-0.17301424,-0.9496983,0.017235255,-0.0038004173,-0.31266844,0.10171716,0.05032503,0.056192018,-0.9919493,1
232831246,0.040778667,0.052804433,-0.10575805,-0.94965076,0.017308671,-0.0040640375,-0.31280586,0.10171716,0.05032503,0.056192018,-0.9919493,1
232863338,0.19367231,-0.023081664,0.007014586,-0.94968843,0.017206145,-0.0040521557,-0.31269717,0.10171716,0.05032503,0.056192018,-0.9919493,1
232895297,0.09206569,-0.05292759,0.13358589,-0.94969904,0.016521005,-0.0038502077,-0.3127043,0.10171716,0.05032503,0.056192018,-0.9919493,1
232927437,-0.059299473,-0.038320474,0.033105504,-0.9497947,0.016032932,-0.0036639757,-0.31244132,0.10171716,0.05032503,0.056192018,-0.9919493,1
232959330,-0.12609401,0.02741095,-0.014871043,-0.9497077,0.016795365,-0.0037454586,-0.3126649,0.10171716,0.05032503,0.056192018,-0.9919493,1
232991358,-0.18094735,0.021522522,0.09457041,-0.9496031,0.017509913,-0.0039763236,-0.31294042,0.10171716,0.05032503,0.056192018,-0.9919493,1
233023327,-0.22128932,-0.060160175,-0.04580114,-0.9495405,0.017679859,-0.0039059538,-0.31312135,0.10171716,0.05032503,0.056192018,-0.9919493,1
233051334,-0.16315915,-0.04759732,0.090882935,-0.9495912,0.017245403,-0.0038424972,-0.3129926,0.10171716,0.05032503,0.056192018,-0.9919493,1
233083296,-0.2017992,-0.01273437,-0.15097363,-0.9497032,0.017083064,-0.0035799977,-0.3126646,0.10171716,0.05032503,0.056192018,-0.9919493,1
233115307,0.037012547,0.04146985,-0.17985062,-0.9497618,0.0169281,-0.0036427095,-0.31249446,0.10171716,0.05032503,0.056192018,-0.9919493,1
233147267,0.21510674,0.008512658,-0.18992248,-0.9497719,0.016656358,-0.0038732833,-0.31247547,0.10171716,0.05032503,0.056192018,-0.9919493,1
233179341,0.19346718,0.013364107,0.04875666,-0.94972366,0.016737364,-0.003867298,-0.31261808,0.10171716,0.05032503,0.056192018,-0.9919493,1
233211325,0.019947976,-0.04044064,0.11709786,-0.94959235,0.016640818,-0.0038205904,-0.3130222,0.10171716,0.05032503,0.056192018,-0.9919493,1
233243286,-0.14630814,-0.003610082,-0.06591008,-0.9495707,0.017077276,-0.0038073098,-0.3130645,0.10171716,0.05032503,0.056192018,-0.9919493,1
233272334,-0.13602714,-0.03838743,0.08884978,-0.949555,0.017018905,-0.003850161,-0.31311488,0.10171716,0.05032503,0.056192018,-0.9919493,1
233305041,-0.13536859,-0.00630367,-0.109135516,-0.9496911,0.017251367,-0.003640507,-0.31269142,0.10171716,0.05032503,0.056192018,-0.9919493,1
233336902,0.10380027,0.031461798,-0.058774848,-0.94975984,0.016947916,-0.003685429,-0.31249872,0.10171716,0.05032503,0.056192018,-0.9919493,1
233368918,0.08854928,0.01853165,0.03225776,-0.94968414,0.01692194,-0.0038123638,-0.31272867,0.10171716,0.05032503,0.056192018,-0.9919493,1
233400992,-0.17700471,-0.008003812,0.017405871,-0.94958246,0.01734638,-0.00366026,-0.31301597,0.10171716,0.05032503,0.056192018,-0.9919493,1
233432899,-0.112766236,0.043821465,-0.11684649,-0.9496394,0.017512843,-0.0036829163,-0.3128336,0.10171716,0.05032503,0.056192018,-0.9919493,1
233460927,-0.16956887,-0.007195291,-0.09986356,-0.9495845,0.017318,-0.0036500185,-0.3130114,0.10171716,0.05032503,0.056192018,-0.9919493,1
233492847,-0.01616407,0.068834394,-0.22546017,-0.94966954,0.017503586,-0.0038451138,-0.31274077,0.10171716,0.05032503,0.056192018,-0.9919493,1
233524961,0.058365945,-0.010113434,-0.13033462,-0.94978625,0.017274477,-0.0038368823,-0.31239894,0.10171716,0.05032503,0.056192018,-0.9919493,1
233556871,0.115564555,-0.005100297,0.06537788,-0.9496697,0.016633065,-0.0038769844,-0.31278718,0.10171716,0.05032503,0.056192018,-0.9919493,1
233588960,0.09306779,0.04376196,0.08306556,-0.9497741,0.01637908,-0.0037842388,-0.31248468,0.10171716,0.05032503,0.056192018,-0.9919493,1
233620971,-0.20847996,0.0022554323,-0.068017215,-0.94970095,0.016800558,-0.0036977122,-0.3126853,0.10171716,0.05032503,0.056192018,-0.9919493,1
233653119,-0.1847225,0.050319195,-0.014744982,-0.9495052,0.017634166,-0.0038655247,-0.31323174,0.10171716,0.05032503,0.056192018,-0.9919493,1
233684917,-0.023158662,0.029313536,-0.028019298,-0.949555,0.018167298,-0.0040763337,-0.3130475,0.10171716,0.05032503,0.056192018,-0.9919493,1
233712913,0.09869534,-0.0009877905,0.10296408,-0.9495373,0.017749725,-0.004080373,-0.31312495,0.10171716,0.05032503,0.056192018,-0.9919493,1
233744892,0.015275877,-0.06575902,0.047707025,-0.9496682,0.016488327,-0.0036165498,-0.3128027,0.10171716,0.05032503,0.056192018,-0.9919493,1
233776925,-0.1993611,0.02111507,0.029418306,-0.9496933,0.016398888,-0.0034206528,-0.31273326,0.10171716,0.05032503,0.056192018,-0.9919493,1
233808868,-0.089980334,0.051806085,-0.023171132,-0.94953865,0.01730343,-0.0037756283,-0.31314978,0.10171716,0.05032503,0.056192018,-0.9919493,1
233840919,0.019033192,0.020427227,-0.09369263,-0.94948727,0.018019682,-0.0043084067,-0.31325823,0.10171716,0.05032503,0.056192018,-0.9919493,1
233873728,0.00786628,0.01383622,-0.021336732,-0.9496226,0.018384984,-0.0043787486,-0.31282565,0.10171716,0.05032503,0.056192018,-0.9919493,1
233901698,0.0054771723,-0.10174008,-0.059679586,-0.9496482,0.017820258,-0.003918,-0.31278667,0.10171716,0.05032503,0.056192018,-0.9919493,1
233933704,-0.0028393865,-0.0029725367,-0.16484341,-0.94967943,0.01614187,-0.0035195197,-0.3127878,0.10171716,0.05032503,0.056192018,-0.9919493,1
233965746,-0.026490305,0.03125402,-0.14530659,-0.9497662,0.01599909,-0.0035141378,-0.3125314,0.10171716,0.05032503,0.056192018,-0.9919493,1
233997640,-0.04090968,0.06339406,0.13351561,-0.9495332,0.017178956,-0.003857217,-0.31317207,0.10171716,0.05032503,0.056192018,-0.9919493,1
234029700,-0.0303672,0.0061174813,0.025819875,-0.9494717,0.017997615,-0.0040366626,-0.31331027,0.10171716,0.05032503,0.056192018,-0.9919493,1
234061700,-0.006250987,-0.0057798736,0.036820605,-0.9495166,0.018227048,-0.004175318,-0.31315932,0.10171716,0.05032503,0.056192018,-0.9919493,1
234093720,0.1692347,-0.021921495,0.047701895,-0.9494822,0.017356217,-0.003871435,-0.31331682,0.10171716,0.05032503,0.056192018,-0.9919493,1
234125730,0.20182735,-0.06568377,0.056296524,-0.94959456,0.016424367,-0.0035706705,-0.31303,0.10171716,0.05032503,0.056192018,-0.9919493,1
234153742,0.2700919,-0.002015181,0.023299355,-0.94985425,0.016503861,-0.0035685878,-0.3122366,0.10171716,0.05032503,0.056192018,-0.9919493,1
234185658,0.049237303,0.0005191639,0.26450667,-0.94952995,0.016260637,-0.0037869427,-0.31323186,0.10171716,0.05032503,0.056192018,-0.9919493,1
234217698,-0.17843492,0.01071612,0.08525751,-0.9494547,0.01702364,-0.0037816127,-0.3134194,0.10171716,0.05032503,0.056192018,-0.9919493,1
234249686,-0.11325452,-0.049390506,0.114781335,-0.9495146,0.01732453,-0.0038224086,-0.31322098,0.10171716,0.05032503,0.056192018,-0.9919493,1
234281727,0.057306744,-0.010231394,0.09220132,-0.94947994,0.016883122,-0.0038404313,-0.31335014,0.10171716,0.05032503,0.056192018,-0.9919493,1
234313682,0.041573856,-0.0066097714,0.1038137,-0.94957095,0.016640019,-0.003849444,-0.313087,0.10171716,0.05032503,0.056192018,-0.9919493,1
234345659,-0.2173713,-0.040619902,0.1546353,-0.9496267,0.016547756,-0.003554536,-0.31292608,0.10171716,0.05032503,0.056192018,-0.9919493,1
234377699,-0.24594657,-0.016815312,-0.0034807916,-0.9496477,0.01645981,-0.0034248768,-0.3128685,0.10171716,0.05032503,0.056192018,-0.9919493,1
