timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
230891438,-0.052267537,-0.014724741,-0.009330504,-0.021492444,0.007148266,0.21075065,0.01004003,-0.0095907,-0.02063495,-0.013155818,0.0,0.0,0.0,0.0,0.0,0.26443866,0.26446542,0.57043475,0.3735812,0.37358728,4.0517097,0.0025091057,0.002508819,0.0025058063,0.09015279,0.0,0.0,0.0,0.0,0.0,0.00034199937,0.0018727696,0.004170022,0.0,0.0,0.0,0.0,0.0,0.0
231091324,-0.012048824,-0.016889615,-0.0337537,-0.011342138,0.0144200325,-0.2122585,0.01004003,-0.0095907,-0.02063495,-0.017519414,0.0,0.0,0.0,0.0,0.0,0.26506507,0.26509726,0.5704167,0.3737907,0.37379864,4.051132,0.0025091057,0.002508819,0.0025058063,0.0901528,0.0,0.0,0.0,0.0,0.0,0.00038570183,0.0012443722,0.0034401347,0.0,0.0,0.0,0.0,0.0,0.0
231291304,-0.059915833,-0.058146268,-0.09074817,-0.01619196,0.0082809925,-0.22264116,0.01004003,-0.0095907,-0.02063495,-0.012573659,0.0,0.0,0.0,0.0,0.0,0.26565862,0.2656961,0.5704718,0.37405154,0.37406176,4.0507727,0.0025091057,0.002508819,0.0025058063,0.0901528,0.0,0.0,0.0,0.0,0.0,0.0004135797,0.003152653,0.005231934,0.0,0.0,0.0,0.0,0.0,0.0
231496880,-0.04995712,-0.006256883,-0.021026881,-0.016896337,0.0027360916,0.2579835,0.01004003,-0.0095907,-0.02063495,-0.010346055,0.0,0.0,0.0,0.0,0.0,0.26619455,0.26623645,0.57059026,0.37435433,0.37436715,4.050457,0.0025091057,0.002508819,0.0025058063,0.09015281,0.0,0.0,0.0,0.0,0.0,0.00032763236,0.0042287037,0.0136443265,0.0,0.0,0.0,0.0,0.0,0.0
231696953,-0.046452764,0.022410085,0.00409472,-0.007074192,0.011121273,0.07464941,0.01004003,-0.0095907,-0.02063495,-0.019003332,0.0,0.0,0.0,0.0,0.0,0.26675585,0.26680174,0.5707387,0.37492436,0.37494025,4.050138,0.0025091057,0.002508819,0.0025058063,0.09015279,0.0,0.0,0.0,0.0,0.0,0.00030682096,0.003104145,0.010613613,0.0,0.0,0.0,0.0,0.0,0.0
231900908,-0.034452684,-0.022621775,-0.03207391,-0.008974329,0.007944822,-0.13358943,0.01004003,-0.0095907,-0.02063495,-0.019647479,0.0,0.0,0.0,0.0,0.0,0.26700252,0.26705006,0.57097584,0.37491572,0.374934,4.049804,0.0025091057,0.002508819,0.0025058063,0.0901528,0.0,0.0,0.0,0.0,0.0,0.0003109559,0.0014602697,0.0041785915,0.0,0.0,0.0,0.0,0.0,0.0
232105679,-0.047387183,0.03661713,0.041356005,-0.011704087,0.009242296,-0.09367721,0.01004003,-0.0095907,-0.02063495,-0.012751162,0.0,0.0,0.0,0.0,0.0,0.2673055,0.2673546,0.57117647,0.3752994,0.3753204,4.0497108,0.0025091057,0.002508819,0.0025058063,0.09015281,0.0,0.0,0.0,0.0,0.0,0.0003239704,0.0017807749,0.0054269093,0.0,0.0,0.0,0.0,0.0,0.0
232305716,-0.034905475,0.008883412,0.10418202,-0.0016996413,0.013665915,0.073107794,0.01004003,-0.0095907,-0.02063495,-0.011164546,0.0,0.0,0.0,0.0,0.0,0.26751,0.26755956,0.57145727,0.37571064,0.37573424,4.049489,0.0025091057,0.002508819,0.0025058063,0.09015281,0.0,0.0,0.0,0.0,0.0,0.0002832784,0.001109637,0.0044524106,0.0,0.0,0.0,0.0,0.0,0.0
232509649,-0.044971496,-0.024897613,-0.08637392,-0.0047751963,0.011321306,-0.094916984,0.01004003,-0.0095907,-0.02063495,-0.0037095547,0.0,0.0,0.0,0.0,0.0,0.26761207,0.26766095,0.5717552,0.37606126,0.37608704,4.049452,0.0025091057,0.002508819,0.0025058063,0.0901528,0.0,0.0,0.0,0.0,0.0,0.00027347833,0.0030940212,0.010706259,0.0,0.0,0.0,0.0,0.0,0.0
232714498,-0.047616605,0.036681537,-0.011751816,-0.006292656,0.020498514,-0.1657347,0.01004003,-0.0095907,-0.02063495,-0.013932645,0.0,0.0,0.0,0.0,0.0,0.26762518,0.2676728,0.5720648,0.3763833,0.3764109,4.0499663,0.0025091057,0.002508819,0.0025058063,0.0901528,0.0,0.0,0.0,0.0,0.0,0.0002910668,0.006344786,0.021299534,0.0,0.0,0.0,0.0,0.0,0.0
232915323,-0.018572042,0.024742056,0.031007607,0.004080653,0.023020029,-0.25894874,0.01004003,-0.0095907,-0.02063495,-0.007268548,0.0,0.0,0.0,0.0,0.0,0.26755208,0.26759788,0.5723685,0.37666476,0.3766937,4.049871,0.0025091057,0.002508819,0.0025058063,0.09015281,0.0,0.0,0.0,0.0,0.0,0.00032062535,0.0028335217,0.008069074,0.0,0.0,0.0,0.0,0.0,0.0
233119319,-0.017902283,0.029021382,0.034876183,-0.0004235804,0.025795698,0.115804985,0.01004003,-0.0095907,-0.02063495,-0.012962818,0.0,0.0,0.0,0.0,0.0,0.267323,0.26736596,0.57263345,0.37661573,0.37664515,4.0501814,0.0025091057,0.002508819,0.0025058063,0.09015281,0.0,0.0,0.0,0.0,0.0,0.00029564893,0.0031103848,0.007378625,0.0,0.0,0.0,0.0,0.0,0.0
233320952,-0.04038198,0.033991583,-0.017552324,0.0060744435,0.027107,-0.18680374,0.01004003,-0.0095907,-0.02063495,-0.014258325,0.0,0.0,0.0,0.0,0.0,0.26723894,0.26727968,0.5729698,0.3772091,0.37723967,4.0502973,0.0025091057,0.002508819,0.0025058063,0.090152815,0.0,0.0,0.0,0.0,0.0,0.00029988878,0.003075362,0.0067314906,0.0,0.0,0.0,0.0,0.0,0.0
233520887,-0.063348986,0.008606749,-0.0020325165,0.0032003522,0.027860403,0.30765897,0.01004003,-0.0095907,-0.02063495,-0.0064257383,0.0,0.0,0.0,0.0,0.0,0.26689556,0.266933,0.5732059,0.3769747,0.37700483,4.050689,0.0025091057,0.002508819,0.0025058063,0.090152815,0.0,0.0,0.0,0.0,0.0,0.00031402952,0.0022083286,0.0059064855,0.0,0.0,0.0,0.0,0.0,0.0
233724892,-0.0321666,0.001368992,0.019912072,0.0028998703,0.021338463,0.39471394,0.01004003,-0.0095907,-0.02063495,-0.0065966845,0.0,0.0,0.0,0.0,0.0,0.26664636,0.2666809,0.5734715,0.37717816,0.37720823,4.0511804,0.0025091057,0.002508819,0.0025058063,0.090152815,0.0,0.0,0.0,0.0,0.0,0.00027540606,0.0011321927,0.0025588453,0.0,0.0,0.0,0.0,0.0,0.0
233929638,-0.020487813,0.0027936287,0.10714222,0.0002657026,0.016265392,0.22002585,0.01004003,-0.0095907,-0.02063495,-0.0024475455,0.0,0.0,0.0,0.0,0.0,0.26634723,0.26637864,0.57370865,0.37724707,0.37727663,4.0517006,0.0025091057,0.002508819,0.0025058063,0.090152815,0.0,0.0,0.0,0.0,0.0,0.0002506763,0.0017342505,0.0032665664,0.0,0.0,0.0,0.0,0.0,0.0
234129751,-0.021724837,-0.06304045,0.002942443,0.008322492,0.002398014,-0.2109646,0.01004003,-0.0095907,-0.02063495,-0.018053591,0.0,0.0,0.0,0.0,0.0,0.26603082,0.2660592,0.5738413,0.37612522,0.37615407,4.0518417,0.0025091057,0.002508819,0.0025058063,0.090152815,0.0,0.0,0.0,0.0,0.0,0.000316345,0.00404013,0.0075099003,0.0,0.0,0.0,0.0,0.0,0.0
234333649,-0.026916232,-0.05372174,-0.087100714,0.004151091,0.004893303,-0.11661045,0.01004003,-0.0095907,-0.02063495,-0.008143365,0.0,0.0,0.0,0.0,0.0,0.26574227,0.26576775,0.5740605,0.37629253,0.37632063,4.0523133,0.0025091057,0.002508819,0.0025058063,0.0901528,0.0,0.0,0.0,0.0,0.0,0.0002535397,0.00527074,0.011094838,0.0,0.0,0.0,0.0,0.0,0.0
234537686,-0.053583138,-0.01306426,0.007864498,0.0010201037,0.0074682236,0.2929831,0.01004003,-0.0095907,-0.02063495,-0.006567061,0.0,0.0,0.0,0.0,0.0,0.26540133,0.26542425,0.57413405,0.37617987,0.37620676,4.05261,0.0025091057,0.002508819,0.0025058063,0.0901528,0.0,0.0,0.0,0.0,0.0,0.00021635929,0.002755872,0.005786472,0.0,0.0,0.0,0.0,0.0,0.0
234739305,-0.02370381,-0.01344746,-0.0051858965,0.0009543747,0.0064589977,-0.46173757,0.01004003,-0.0095907,-0.02063495,-0.016470492,0.0,0.0,0.0,0.0,0.0,0.2650657,0.26508602,0.5742635,0.37604082,0.37606636,4.053106,0.0025091057,0.002508819,0.0025058063,0.0901528,0.0,0.0,0.0,0.0,0.0,0.00023314083,0.004292932,0.011091312,0.0,0.0,0.0,0.0,0.0,0.0
234943371,-0.027450137,-0.027041972,-0.15695077,0.009614959,0.013919592,0.005508734,0.01004003,-0.0095907,-0.02063495,-0.010676801,0.0,0.0,0.0,0.0,0.0,0.26474375,0.2647616,0.5743716,0.37476888,0.37479308,4.0534544,0.0025091057,0.002508819,0.0025058063,0.0901528,0.0,0.0,0.0,0.0,0.0,0.0002098018,0.0035380807,0.007388799,0.0,0.0,0.0,0.0,0.0,0.0
235147289,-0.019001622,0.053477224,0.041329026,0.006221041,0.022339106,-0.15500252,0.01004003,-0.0095907,-0.02063495,-0.013667703,0.0,0.0,0.0,0.0,0.0,0.2644344,0.26445028,0.57445455,0.3745897,0.37461242,4.053907,0.0025091057,0.002508819,0.0025058063,0.09015281,0.0,0.0,0.0,0.0,0.0,0.0002273208,0.004523979,0.012142364,0.0,0.0,0.0,0.0,0.0,0.0
235348868,0.00016821548,0.061612885,-0.032552283,0.013859019,0.031216145,0.13394101,0.01004003,-0.0095907,-0.02063495,-0.033962905,0.0,0.0,0.0,0.0,0.0,0.26406544,0.26407933,0.5744651,0.37403047,0.3740514,4.054438,0.0025091057,0.002508819,0.0025058063,0.090152815,0.0,0.0,0.0,0.0,0.0,0.00072273595,0.004293817,0.008134156,0.0,0.0,0.0,0.0,0.0,0.0
235552879,-0.017660227,0.018416017,-0.08810502,0.009552106,0.03325391,0.40969664,0.01004003,-0.0095907,-0.02063495,-0.0298689,0.0,0.0,0.0,0.0,0.0,0.2638113,0.26382327,0.5744096,0.3739136,0.37393314,4.054676,0.0025091057,0.002508819,0.0025058063,0.09015282,0.0,0.0,0.0,0.0,0.0,0.00067892444,0.013967995,0.04012321,0.0,0.0,0.0,0.0,0.0,0.0
235753657,-0.04195159,-0.07144466,-0.06678933,-0.0010857582,0.021551609,0.512343,0.01004003,-0.0095907,-0.02063495,-0.008630872,0.0,0.0,0.0,0.0,0.0,0.26358956,0.26359987,0.57442176,0.37371102,0.37372905,4.0551195,0.0025091057,0.002508819,0.0025058063,0.09015282,0.0,0.0,0.0,0.0,0.0,8.988182e-05,0.028983088,0.08529665,0.0,0.0,0.0,0.0,0.0,0.0
235958513,-0.12703732,0.035164237,-0.05356133,-0.008297324,0.02813673,-0.19560449,0.01004003,-0.0095907,-0.02063495,-0.00482589,0.0,0.0,0.0,0.0,0.0,0.26387277,0.26387665,0.57444143,0.37240562,0.37242222,4.055618,0.0025091057,0.002508819,0.0025058063,0.09015284,0.0,0.0,0.0,0.0,0.0,0.00011913472,0.02275471,0.07082398,0.0,0.0,0.0,0.0,0.0,0.0
236162550,-0.10946713,-0.045747817,-0.13482869,-0.022351712,0.0178411,-0.3446142,0.01004003,-0.0095907,-0.02063495,-0.04342383,0.0,0.0,0.0,0.0,0.0,0.2639496,0.2639359,0.57443005,0.3721804,0.3721951,4.055672,0.0025091057,0.002508819,0.0025058063,0.090152785,0.0,0.0,0.0,0.0,0.0,0.00020910702,0.004398101,0.006495819,0.0,0.0,0.0,0.0,0.0,0.0
236364125,-0.11380404,-0.028558135,-0.11852193,-0.027778506,0.022137642,-0.40066665,0.01004003,-0.0095907,-0.02063495,-0.01614058,0.0,0.0,0.0,0.0,0.0,0.26362875,0.26360285,0.5743911,0.3720439,0.3720559,4.055565,0.0025091057,0.002508819,0.0025058063,0.09015276,0.0,0.0,0.0,0.0,0.0,0.00024716603,0.013930643,0.03642169,0.0,0.0,0.0,0.0,0.0,0.0
236568089,-0.036828652,-0.01664728,-0.036231756,-0.031437784,0.026145458,-0.5722992,0.01004003,-0.0095907,-0.02063495,-0.020457208,0.0,0.0,0.0,0.0,0.0,0.26339296,0.26335692,0.5742927,0.37105852,0.37106684,4.0557923,0.0025091057,0.002508819,0.0025058063,0.09015273,0.0,0.0,0.0,0.0,0.0,0.00019293214,0.013887626,0.04102353,0.0,0.0,0.0,0.0,0.0,0.0
236768076,-0.05699645,0.011157036,-0.016730309,-0.030838363,0.032672882,-0.0173115,0.01004003,-0.0095907,-0.02063495,0.0026220083,0.0,0.0,0.0,0.0,0.0,0.26315644,0.26311448,0.57424337,0.37072176,0.37072584,4.0560765,0.0025091057,0.002508819,0.0025058063,0.0901527,0.0,0.0,0.0,0.0,0.0,0.00018348079,0.014376526,0.044797413,0.0,0.0,0.0,0.0,0.0,0.0
236973720,-0.08121133,0.015790284,0.044112325,-0.04520786,0.035503387,-0.20381348,0.01004003,-0.0095907,-0.02063495,-0.004821956,0.0,0.0,0.0,0.0,0.0,0.2627851,0.26273626,0.5741355,0.36912388,0.3691184,4.056171,0.0025091057,0.002508819,0.0025058063,0.09015265,0.0,0.0,0.0,0.0,0.0,0.0003374334,0.014781531,0.043589294,0.0,0.0,0.0,0.0,0.0,0.0
237173747,-0.07418904,0.09156722,-0.027341604,-0.054543853,0.037741184,-0.17814724,0.01004003,-0.0095907,-0.02063495,-0.014064491,0.0,0.0,0.0,0.0,0.0,0.26266932,0.26262033,0.57408226,0.36896014,0.36894986,4.05644,0.0025091057,0.002508819,0.0025058063,0.090152636,0.0,0.0,0.0,0.0,0.0,0.00036338036,0.014240343,0.0388671,0.0,0.0,0.0,0.0,0.0,0.0
237373695,-0.13326919,0.027417123,-0.023440123,-0.056003407,0.044472218,-0.3104071,0.01004003,-0.0095907,-0.02063495,0.010432184,0.0,0.0,0.0,0.0,0.0,0.26252916,0.26248237,0.57392806,0.3676055,0.36759096,4.0563064,0.0025091057,0.002508819,0.0025058063,0.0901526,0.0,0.0,0.0,0.0,0.0,0.00040782065,0.014028581,0.03520465,0.0,0.0,0.0,0.0,0.0,0.0
237579318,-0.08201066,0.055945396,0.037039757,-0.056300133,0.048981667,0.2333811,0.01004003,-0.0095907,-0.02063495,-0.005417168,0.0,0.0,0.0,0.0,0.0,0.26240718,0.26236475,0.5738726,0.36737707,0.36735883,4.056149,0.0025091057,0.002508819,0.0025058063,0.09015254,0.0,0.0,0.0,0.0,0.0,0.00041527417,0.01220684,0.030749572,0.0,0.0,0.0,0.0,0.0,0.0
237783297,-0.0439547,0.13654351,-0.0074671507,-0.053063154,0.0700326,-0.48868692,0.01004003,-0.0095907,-0.02063495,0.0031699538,0.0,0.0,0.0,0.0,0.0,0.26230863,0.2622713,0.5739103,0.36609286,0.36607164,4.0569415,0.0025091057,0.002508819,0.0025058063,0.09015244,0.0,0.0,0.0,0.0,0.0,0.00045547957,0.013294743,0.030629419,0.0,0.0,0.0,0.0,0.0,0.0
237983312,-0.12014288,-0.030707955,0.16855621,-0.05921954,0.063127995,-0.4368618,0.01004003,-0.0095907,-0.02063495,-0.009548306,0.0,0.0,0.0,0.0,0.0,0.26217467,0.26214254,0.5738403,0.3658646,0.36584142,4.056968,0.0025091057,0.002508819,0.0025058063,0.09015242,0.0,0.0,0.0,0.0,0.0,0.0004259127,0.010346519,0.029058373,0.0,0.0,0.0,0.0,0.0,0.0
238188880,-0.113351494,-0.00883472,0.27654922,-0.06493592,0.052960396,0.3636121,0.01004003,-0.0095907,-0.02063495,-0.0006431341,0.0,0.0,0.0,0.0,0.0,0.26209086,0.2620617,0.573682,0.36452737,0.36450282,4.0566716,0.0025091057,0.002508819,0.0025058063,0.09015237,0.0,0.0,0.0,0.0,0.0,0.0004378601,0.009097495,0.019367784,0.0,0.0,0.0,0.0,0.0,0.0
238388929,-0.03894052,0.040999174,0.05419433,-0.067819655,0.04433441,-0.46892065,0.01004003,-0.0095907,-0.02063495,-0.0019575357,0.0,0.0,0.0,0.0,0.0,0.26199105,0.26196587,0.5736838,0.364092,0.36406708,4.0567427,0.0025091057,0.002508819,0.0025058063,0.090152346,0.0,0.0,0.0,0.0,0.0,0.00036616996,0.0062937643,0.014838072,0.0,0.0,0.0,0.0,0.0,0.0
238588938,-0.082211256,0.028872967,-0.002526641,-0.0667721,0.049396038,-0.24775426,0.01004003,-0.0095907,-0.02063495,-0.009285808,0.0,0.0,0.0,0.0,0.0,0.26194507,0.2619264,0.57363117,0.3628134,0.36278853,4.0559015,0.0025091057,0.002508819,0.0025058063,0.0901523,0.0,0.0,0.0,0.0,0.0,0.00033016904,0.006124894,0.014786932,0.0,0.0,0.0,0.0,0.0,0.0
238794470,-0.037745237,0.14935982,0.06638181,-0.060834527,0.06820822,-0.6353888,0.01004003,-0.0095907,-0.02063495,-0.04382056,0.0,0.0,0.0,0.0,0.0,0.2619127,0.26190796,0.5734874,0.36266175,0.36263874,4.0559254,0.0025091057,0.002508819,0.0025058063,0.09015224,0.0,0.0,0.0,0.0,0.0,0.0005875515,0.0077881846,0.020031119,0.0,0.0,0.0,0.0,0.0,0.0
238994539,0.034576148,0.01818341,0.061316967,-0.0465374,0.07582998,-0.47070536,0.01004003,-0.0095907,-0.02063495,-0.030598998,0.0,0.0,0.0,0.0,0.0,0.26187965,0.26188064,0.57343966,0.36146155,0.361444,4.0556536,0.0025091057,0.002508819,0.0025058063,0.090152234,0.0,0.0,0.0,0.0,0.0,0.00059729704,0.0058728443,0.01564477,0.0,0.0,0.0,0.0,0.0,0.0
239200131,-0.0081162155,-0.03984636,0.022050858,-0.04747951,0.06559944,-0.07174264,0.01004003,-0.0095907,-0.02063495,-0.028035283,0.0,0.0,0.0,0.0,0.0,0.26183462,0.26182094,0.5734016,0.36130846,0.36129817,4.0552106,0.0025091057,0.002508819,0.0025058063,0.09015222,0.0,0.0,0.0,0.0,0.0,0.00055155787,0.002965327,0.0065887,0.0,0.0,0.0,0.0,0.0,0.0
239400031,-0.024920106,-0.1386866,-0.13548136,-0.039597392,0.046373367,0.0144271385,0.01004003,-0.0095907,-0.02063495,-0.014177501,0.0,0.0,0.0,0.0,0.0,0.26183426,0.2618005,0.5732849,0.3610915,0.36108723,4.055164,0.0025091057,0.002508819,0.0025058063,0.090152204,0.0,0.0,0.0,0.0,0.0,0.0005231885,0.004916149,0.0071300976,0.0,0.0,0.0,0.0,0.0,0.0
239604213,0.089540035,0.087804586,0.07812405,-0.03004253,0.05573988,0.061052635,0.01004003,-0.0095907,-0.02063495,-0.015897632,0.0,0.0,0.0,0.0,0.0,0.26185456,0.26180443,0.57326835,0.3598718,0.35987097,4.0550513,0.0025091057,0.002508819,0.0025058063,0.0901522,0.0,0.0,0.0,0.0,0.0,0.0003334904,0.008645006,0.018709559,0.0,0.0,0.0,0.0,0.0,0.0
239809652,0.14249368,0.095936835,0.10766125,-0.0039622784,0.05726576,-0.010231303,0.01004003,-0.0095907,-0.02063495,0.018328607,0.0,0.0,0.0,0.0,0.0,0.26181763,0.26175633,0.57325536,0.35977352,0.35977325,4.055092,0.0025091057,0.002508819,0.0025058063,0.09015216,0.0,0.0,0.0,0.0,0.0,0.00037006478,0.012910064,0.022966212,0.0,0.0,0.0,0.0,0.0,0.0
240009718,0.118179,0.084623545,0.1484294,0.010080576,0.072182655,0.19111402,0.01004003,-0.0095907,-0.02063495,-0.009038687,0.0,0.0,0.0,0.0,0.0,0.26168573,0.26161674,0.57324445,0.35973078,0.35972854,4.0551834,0.0025091057,0.002508819,0.0025058063,0.09015213,0.0,0.0,0.0,0.0,0.0,0.00044158188,0.016012616,0.033096407,0.0,0.0,0.0,0.0,0.0,0.0
240213671,0.06229253,-0.027326465,0.07255775,0.019767642,0.058574677,0.023215247,0.01004003,-0.0095907,-0.02063495,-0.007960737,0.0,0.0,0.0,0.0,0.0,0.26164293,0.26156968,0.5732372,0.35850888,0.35850292,4.054933,0.0025091057,0.002508819,0.0025058063,0.0901521,0.0,0.0,0.0,0.0,0.0,0.00032800093,0.013872827,0.03216662,0.0,0.0,0.0,0.0,0.0,0.0
240418507,0.010547206,-0.035801053,0.02580738,0.028631449,0.04824066,0.005694462,0.01004003,-0.0095907,-0.02063495,-0.011378944,0.0,0.0,0.0,0.0,0.0,0.2616727,0.26159972,0.5731485,0.35841274,0.35840195,4.05484,0.0025091057,0.002508819,0.0025058063,0.09015206,0.0,0.0,0.0,0.0,0.0,0.0001806774,0.011481922,0.030640114,0.0,0.0,0.0,0.0,0.0,0.0
240618507,0.032365665,-0.16298479,0.099218726,0.027852058,0.029018879,0.3326462,0.01004003,-0.0095907,-0.02063495,-0.01581949,0.0,0.0,0.0,0.0,0.0,0.26171023,0.26164144,0.57315373,0.35837016,0.35835418,4.054502,0.0025091057,0.002508819,0.0025058063,0.09015202,0.0,0.0,0.0,0.0,0.0,0.0002721344,0.01336039,0.032103617,0.0,0.0,0.0,0.0,0.0,0.0
240818469,-0.09965902,-0.1870673,-0.039197385,0.013833046,0.003566265,-0.086745426,0.01004003,-0.0095907,-0.02063495,-0.02071482,0.0,0.0,0.0,0.0,0.0,0.26174176,0.26167846,0.57316244,0.3571923,0.35717136,4.0546093,0.0025091057,0.002508819,0.0025058063,0.09015199,0.0,0.0,0.0,0.0,0.0,0.00047584137,0.013831683,0.030723073,0.0,0.0,0.0,0.0,0.0,0.0
241022486,0.11332305,-0.046950668,0.07366377,0.022147298,-0.0070137978,0.25712997,0.01004003,-0.0095907,-0.02063495,-0.005630195,0.0,0.0,0.0,0.0,0.0,0.2617613,0.2617039,0.5730894,0.3571328,0.35710752,4.0544357,0.0025091057,0.002508819,0.0025058063,0.09015194,0.0,0.0,0.0,0.0,0.0,0.00035476484,0.013867451,0.03359082,0.0,0.0,0.0,0.0,0.0,0.0
