timestamp,previous.timestamp,previous.lat,previous.lon,previous.x,previous.y,previous.z,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.yawspeed,previous.loiter_radius,previous.pitch_min,previous.a_x,previous.a_y,previous.a_z,previous.acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.position_valid,previous.velocity_valid,previous.velocity_frame,previous.alt_valid,previous.yaw_valid,previous.yawspeed_valid,previous.loiter_direction,previous.acceleration_valid,previous.acceleration_is_force,previous._padding0,current.timestamp,current.lat,current.lon,current.x,current.y,current.z,current.vx,current.vy,current.vz,current.alt,current.yaw,current.yawspeed,current.loiter_radius,current.pitch_min,current.a_x,current.a_y,current.a_z,current.acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.position_valid,current.velocity_valid,current.velocity_frame,current.alt_valid,current.yaw_valid,current.yawspeed_valid,current.loiter_direction,current.acceleration_valid,current.acceleration_is_force,current._padding0,next.timestamp,next.lat,next.lon,next.x,next.y,next.z,next.vx,next.vy,next.vz,next.alt,next.yaw,next.yawspeed,next.loiter_radius,next.pitch_min,next.a_x,next.a_y,next.a_z,next.acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.position_valid,next.velocity_valid,next.velocity_frame,next.alt_valid,next.yaw_valid,next.yawspeed_valid,next.loiter_direction,next.acceleration_valid,next.acceleration_is_force,next._padding0
245943382,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.435667,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
246142307,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.4527501,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
246341968,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.4693946,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
246541989,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.48537,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
246742270,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.5010804,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
246942321,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.5164938,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
247142684,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.5305969,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
247345453,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.5432762,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
247543980,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.557055,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
247742414,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.5716966,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
247942557,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.5868725,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
248142423,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.6021522,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
248392558,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.6222595,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
248592746,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.6394393,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
248792774,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.6568547,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
248992902,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.6757184,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
249192921,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.6951581,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
249393269,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.7147031,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
249594425,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.7353616,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
249794742,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.7566025,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
249994451,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.7785308,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
250193101,0,40.26682411717684,116.23593687381687,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,0.6417148,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,1,0,-1,0,0,0,0,40.2668342590332,116.23590087890625,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,-1.8007011,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,40.267005920410156,116.23604583740234,0.0,0.0,0.0,0.0,0.0,0.0,92.3417,nan,0.0,50.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,0,0,0,0,0,0,0,-1,0,0,0
