timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
230891438,-0.9493946,0.02668431,-0.007849326,-0.31285182,-0.042463653,0.0004942005,-0.02255137,-0.14152056,3.5870423,4.0114245,-6.968212e-05,-9.7236865e-05,-4.3475735e-05,0.00046397568,0.00011723918,0.00043555486,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,1.2881699e-07,0.00047136916,0.008612168,3.7821412e-06,6.1392752e-06,6.108472e-06,3.450902e-05,0.014025504,0.0140537275,0.007869857,0.043349504,0.043355156,0.051523823,1.0407281e-11,1.0417283e-11,1.858599e-11,7.555807e-08,7.635908e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.29445654,0.2269886,0.016852135,0.02032823,0.0070327194,0.02094015,0.0,0.0,0.0,0.02416,0,0,0,831,0,0,0,0
231091324,-0.94955826,0.022325367,-0.005984536,-0.31273764,-0.034675222,0.026023662,-0.03139473,-0.14649417,3.5870335,4.006396,-6.9677524e-05,-9.7225275e-05,-4.35306e-05,0.00046321578,0.00011719011,0.00043510032,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,2.577242e-07,0.00065746275,0.008639156,3.775261e-06,6.023943e-06,5.989087e-06,3.4523655e-05,0.014598868,0.014631875,0.007840702,0.04354146,0.043548793,0.050487008,1.0414081e-11,1.0424042e-11,1.8583825e-11,7.511547e-08,7.59074e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.29511058,0.22469313,0.022441745,0.008938307,0.004717125,0.021091472,0.0,0.0,0.0,0.024045,0,0,0,831,0,0,0,0
231295319,-0.9496939,0.017503014,-0.0042827707,-0.31266078,-0.03569653,-0.0036157854,-0.024570836,-0.14739545,3.5915031,3.998555,-6.967569e-05,-9.718398e-05,-4.357385e-05,0.0004596221,0.00011696846,0.00043400543,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,2.2132012e-07,0.0006366542,0.008761799,3.7719908e-06,5.90753e-06,5.8693217e-06,3.455451e-05,0.015211923,0.015249577,0.007960868,0.04406961,0.04407921,0.05036611,1.0428398e-11,1.0438299e-11,1.8585728e-11,7.457759e-08,7.5358635e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.29689866,0.22442396,0.01610641,0.024029834,0.005294972,0.022124145,0.0,0.0,0.0,0.024017,0,0,0,831,0,0,0,0
231500849,-0.94972825,0.016684901,-0.0039907265,-0.31260496,-0.03906637,-0.010321931,-0.0382453,-0.14888407,3.5916355,3.9718313,-6.9661e-05,-9.7159325e-05,-4.3605774e-05,0.00045735404,0.00011813,0.00043603237,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,2.51227e-07,0.00071591605,0.008477235,3.7711789e-06,5.787072e-06,5.750918e-06,3.4577395e-05,0.015775846,0.015817476,0.008090581,0.044646196,0.04465839,0.049662087,1.04466635e-11,1.0456457e-11,1.8587635e-11,7.395138e-08,7.471984e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.29883873,0.22284992,0.013252928,0.01936546,0.0055230777,0.012922762,0.0,0.0,0.0,0.02397,0,0,0,831,0,0,0,0
231700868,-0.9496643,0.01677516,-0.0039455853,-0.3127954,-0.031021481,-0.005746322,-0.034565303,-0.15108533,3.5884364,3.9600704,-6.963683e-05,-9.7147735e-05,-4.3647895e-05,0.00045617382,0.00012050333,0.00043683304,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,2.848382e-07,0.0007854998,0.008585114,3.7737368e-06,5.655927e-06,5.62292e-06,3.4573615e-05,0.01611368,0.016157513,0.008286558,0.044822406,0.044836838,0.049358234,1.046278e-11,1.0472426e-11,1.8583609e-11,7.323978e-08,7.3994215e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.29943153,0.22216713,0.024342593,0.01798807,0.003632482,0.009265483,0.0,0.0,0.0,0.023989,0,0,0,831,0,0,0,0
231904921,-0.9497236,0.016362362,-0.0040471777,-0.3126357,-0.03599811,0.006531882,-0.030243162,-0.15388946,3.589532,3.9624827,-6.963074e-05,-9.712881e-05,-4.368813e-05,0.00045417744,0.00012095248,0.0004348667,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,2.623359e-07,0.00076823804,0.008464677,3.7682491e-06,5.53329e-06,5.5026376e-06,3.4579785e-05,0.01641163,0.0164572,0.0085247755,0.04515121,0.045168035,0.04919158,1.0486367e-11,1.0495814e-11,1.8581378e-11,7.2474194e-08,7.321379e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.3005316,0.22179174,0.02516772,0.013335072,0.002931333,0.013276545,0.0,0.0,0.0,0.024037,0,0,0,831,0,0,0,0
232109726,-0.94979435,0.016819373,-0.0038731233,-0.31239834,-0.027194286,0.0025194446,-0.042027373,-0.15532313,3.5857708,3.959316,-6.960289e-05,-9.7119744e-05,-4.373029e-05,0.0004532737,0.00012415247,0.00043502208,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,2.8072034e-07,0.00080104155,0.008693535,3.7569794e-06,5.423078e-06,5.3959357e-06,3.4547596e-05,0.016732045,0.016778462,0.008829372,0.045834657,0.04585422,0.04935517,1.05206096e-11,1.0529808e-11,1.857209e-11,7.165957e-08,7.238364e-08,5.0000054e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.3028017,0.22216024,0.009103152,0.018331034,0.003821014,0.009310048,0.0,0.0,0.0,0.024047,0,0,0,831,0,0,0,0
232309821,-0.9496202,0.016921962,-0.0038755783,-0.3129221,-0.028643927,0.0060422816,-0.03866604,-0.15843962,3.5832348,3.9547012,-6.958778e-05,-9.711152e-05,-4.3772157e-05,0.0004522092,0.00012574639,0.00043651465,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,2.9659446e-07,0.0008205021,0.008521626,3.767556e-06,5.3140607e-06,5.28976e-06,3.4537064e-05,0.016839327,0.016885446,0.0091188615,0.046150222,0.0461718,0.04935333,1.0553532e-11,1.0562462e-11,1.8569852e-11,7.081128e-08,7.151947e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.3038454,0.22215609,0.03681842,0.02756328,0.0044589057,0.007265969,0.0,0.0,0.0,0.024142,0,0,0,831,0,0,0,0
232513742,-0.94966716,0.016589915,-0.003819182,-0.31279778,-0.02874228,0.009958154,-0.034059998,-0.16005126,3.5841131,3.958394,-6.958076e-05,-9.709287e-05,-4.3799686e-05,0.00044983416,0.00012659303,0.00043250574,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,3.2696377e-07,0.000872516,0.008272677,3.7635418e-06,5.2155906e-06,5.1933935e-06,3.4541532e-05,0.016862903,0.016907958,0.009367844,0.046444125,0.0464674,0.048847858,1.05911365e-11,1.0599747e-11,1.856764e-11,6.9945266e-08,7.063749e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.30481392,0.22101551,0.0047518075,0.022845862,0.0036921755,0.009433564,0.0,0.0,0.0,0.024063,0,0,0,831,0,0,0,0
232714498,-0.94972503,0.016749434,-0.0036854835,-0.31261513,-0.023475276,0.010283209,-0.02561416,-0.16091397,3.5782053,3.9728017,-6.955374e-05,-9.708788e-05,-4.3836913e-05,0.00044935622,0.00013030655,0.00042715468,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,3.3261145e-07,0.0008650654,0.0082445685,3.757772e-06,5.129004e-06,5.1093466e-06,3.4547236e-05,0.01680748,0.01685073,0.009725681,0.04670686,0.04673147,0.049595036,1.063316e-11,1.0641417e-11,1.8565427e-11,6.907588e-08,6.975252e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.30567685,0.22269943,0.017847223,0.018408777,0.006682228,0.016470915,0.0,0.0,0.0,0.02402,0,0,0,831,0,0,0,0
232919258,-0.94972783,0.01617706,-0.0036803319,-0.31263694,-0.031783104,-0.0055678217,-0.033582885,-0.16576087,3.5728292,3.9599898,-6.953823e-05,-9.709033e-05,-4.3883556e-05,0.0004496722,0.00013209121,0.0004294811,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,3.3357267e-07,0.00087767775,0.007983532,3.758438e-06,5.0634126e-06,5.0450844e-06,3.456927e-05,0.016792428,0.016833916,0.010010829,0.04733824,0.04736442,0.049505338,1.0687188e-11,1.0695064e-11,1.8571016e-11,6.821542e-08,6.887665e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.30773798,0.22249795,0.009310751,0.009565869,0.007501389,0.025734942,0.0,0.0,0.0,0.023968,0,0,0,831,0,0,0,0
233123274,-0.9496505,0.016400548,-0.0037154253,-0.31285954,-0.031647976,-0.019217119,-0.033087425,-0.17008866,3.5659373,3.9575653,-6.952104e-05,-9.709359e-05,-4.3921013e-05,0.0004501864,0.00013427254,0.00042909378,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,3.6851722e-07,0.00089743873,0.008067739,3.762271e-06,5.005191e-06,4.9889513e-06,3.4565055e-05,0.016627956,0.016666835,0.0103041055,0.047565773,0.047592636,0.049813747,1.0737578e-11,1.0745044e-11,1.8568798e-11,6.738161e-08,6.802826e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.30847758,0.22318994,0.016604908,0.0112252245,0.00840642,0.011508535,0.0,0.0,0.0,0.023995,0,0,0,831,0,0,0,0
233324924,-0.9496448,0.016580796,-0.0038890147,-0.31286538,-0.03164888,-0.008718266,-0.042485047,-0.17331074,3.5579228,3.9517574,-6.9499525e-05,-9.7093325e-05,-4.3960797e-05,0.00045015098,0.00013717095,0.00042851162,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,4.0782837e-07,0.00096701604,0.008762507,3.7609352e-06,4.958012e-06,4.943557e-06,3.4566066e-05,0.0163995,0.01643573,0.010584093,0.04769394,0.047720987,0.050192904,1.0790715e-11,1.0797756e-11,1.8566563e-11,6.6566685e-08,6.719923e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.30889308,0.22403772,0.018264405,0.015623119,0.008826789,0.018564025,0.0,0.0,0.0,0.024045,0,0,0,831,0,0,0,0
233528941,-0.94960904,0.016953867,-0.0036262209,-0.3129571,-0.025649529,-0.01827676,-0.032198843,-0.1739497,3.5515182,3.9381895,-6.948013e-05,-9.70822e-05,-4.40026e-05,0.00044850926,0.00013958114,0.00043065648,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,4.0967856e-07,0.0009789858,0.008762759,3.7636837e-06,4.9340256e-06,4.921635e-06,3.458509e-05,0.016236288,0.016269742,0.010824344,0.048242602,0.048270207,0.050321974,1.0855297e-11,1.08619095e-11,1.8572302e-11,6.579422e-08,6.641335e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.3106651,0.2243256,0.008231142,0.024524434,0.009074944,0.030572793,0.0,0.0,0.0,0.024062,0,0,0,831,0,0,0,0
233732935,-0.9495434,0.016852772,-0.0036459023,-0.3131613,-0.021015696,-0.01168389,-0.03719592,-0.17661278,3.5462716,3.9395375,-6.946957e-05,-9.7076685e-05,-4.403632e-05,0.00044787163,0.00014097939,0.00042842736,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,3.2708257e-07,0.00085701846,0.008322538,3.767235e-06,4.9141913e-06,4.9029068e-06,3.4581313e-05,0.015955538,0.0159861,0.011062604,0.048317954,0.048345182,0.05080574,1.09141585e-11,1.09203315e-11,1.8570022e-11,6.505964e-08,6.5666235e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.31090695,0.22540128,0.008450118,0.012458545,0.0069486834,0.039221272,0.0,0.0,0.0,0.024018,0,0,0,831,0,0,0,0
233933704,-0.94983274,0.016077487,-0.0035325566,-0.31232488,-0.022805808,-0.015908347,-0.034000326,-0.17988561,3.5413558,3.935872,-6.946141e-05,-9.707276e-05,-4.4078446e-05,0.00044749613,0.00014188017,0.00042918764,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,3.0725184e-07,0.00080045,0.008650928,3.7418724e-06,4.9129544e-06,4.901767e-06,3.4563254e-05,0.01572559,0.015753467,0.011318516,0.04869187,0.04871893,0.05160018,1.0979238e-11,1.0984941e-11,1.8558896e-11,6.436706e-08,6.496188e-08,5.0000068e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.31210703,0.22715673,0.020330017,0.02829078,0.005296203,0.021861756,0.0,0.0,0.0,0.024022,0,0,0,831,0,0,0,0
234137647,-0.9497191,0.015954327,-0.0035148438,-0.3126768,-0.03110449,-0.023240957,-0.033780403,-0.1838381,3.5440702,3.9286747,-6.9471884e-05,-9.7056516e-05,-4.4120174e-05,0.00044553596,0.00014030386,0.0004292186,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,2.722081e-07,0.0007434577,0.008551932,3.7482873e-06,4.913865e-06,4.9034957e-06,3.455408e-05,0.015381898,0.015406947,0.01141826,0.048523866,0.048549898,0.051363606,1.1038243e-11,1.10434864e-11,1.8553077e-11,6.371787e-08,6.430147e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.31156662,0.2266354,0.0084626395,0.024443317,0.0027140458,0.028916335,0.0,0.0,0.0,0.023968,0,0,0,831,0,0,0,0
234341872,-0.9496076,0.016610717,-0.003520259,-0.312981,-0.023982262,-0.01800466,-0.030023845,-0.18722853,3.5460434,3.9338968,-6.94786e-05,-9.704089e-05,-4.4143733e-05,0.00044382084,0.00013962103,0.00042309097,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,2.8956882e-07,0.0008006247,0.0085443845,3.7567997e-06,4.9335986e-06,4.9249584e-06,3.4565113e-05,0.015121136,0.015143561,0.011620806,0.048765995,0.04879135,0.052216597,1.1106011e-11,1.1110785e-11,1.855496e-11,6.310879e-08,6.368206e-08,5.0000068e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.31234172,0.22850952,0.010431361,0.022991795,0.0015953393,0.011585532,0.0,0.0,0.0,0.024179,0,0,0,831,0,0,0,0
234545719,-0.94962424,0.015989687,-0.0035678386,-0.31296253,-0.022257984,-0.009657939,-0.03474369,-0.18736415,3.5450308,3.9214272,-6.947057e-05,-9.7026146e-05,-4.417276e-05,0.00044208148,0.00014039563,0.00042552128,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,3.2422295e-07,0.0008415057,0.007935561,3.7553862e-06,4.956693e-06,4.9478695e-06,3.4566667e-05,0.014793181,0.014813192,0.0116704535,0.04864085,0.048664987,0.05212071,1.1170593e-11,1.1174906e-11,1.8552722e-11,6.2546775e-08,6.3110235e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.31193882,0.2282996,0.008412171,0.020802071,0.0024351964,0.0121087255,0.0,0.0,0.0,0.02404,0,0,0,831,0,0,0,0
234747295,-0.9495933,0.016200336,-0.003587864,-0.31304544,-0.024823707,-0.025582958,-0.026012259,-0.18973643,3.544394,3.9291928,-6.946781e-05,-9.7017444e-05,-4.4205957e-05,0.00044141425,0.00014091076,0.00041976653,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,2.8655955e-07,0.0007566049,0.007974786,3.7562309e-06,4.988524e-06,4.9805603e-06,3.45651e-05,0.014471776,0.014489326,0.011777743,0.048492655,0.048515506,0.05270746,1.1235713e-11,1.12395605e-11,1.8550543e-11,6.203095e-08,6.258555e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.31146133,0.22958106,0.021098113,0.009208129,0.0021065068,0.045870267,0.0,0.0,0.0,0.024016,0,0,0,831,0,0,0,0
234951251,-0.94941306,0.01764405,-0.0041764397,-0.31350628,-0.018577682,-0.018896922,-0.02345225,-0.19346009,3.543715,3.9317105,-6.946766e-05,-9.700802e-05,-4.4230303e-05,0.0004407,0.00014113425,0.0004139321,0.2661397,-0.021840027,0.47630796,0.01078296,-0.043228056,-0.031652335,0.0,0.0,0.0,2.3683718e-07,0.0006685345,0.007237748,3.7687641e-06,5.0363997e-06,5.030705e-06,3.4572502e-05,0.014237564,0.014253065,0.011820471,0.048691295,0.04871312,0.052945983,1.1308788e-11,1.1312171e-11,1.8556264e-11,6.155917e-08,6.210533e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.3120968,0.23009995,0.013676602,0.04141875,0.0045473743,0.012124639,0.0,0.0,0.0,0.023971999,0,0,0,831,0,0,0,0
