timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,thrust[0],thrust[1],thrust[2]
233950361,-0.18070665,3.5381784,3.928867,0.6362815,0.0,0.0,0.0,-0.042889997,0.0,0.0,-0.0,0.0,0.0,0.0
234050215,-0.18234763,3.536273,3.9268665,0.6368305,0.0,0.0,0.0,-0.03819,0.0,0.0,-0.0,0.0,0.0,0.0
234154167,-0.18419436,3.5363805,3.922523,0.63484156,0.0,0.0,0.0,-0.03596,0.0,0.0,-0.0,0.0,0.0,0.0
234254385,-0.1857658,3.536552,3.9209805,0.63699293,0.0,0.0,0.0,-0.042969998,0.0,0.0,-0.0,0.0,0.0,0.0
234354055,-0.18754987,3.5375285,3.9206595,0.6359638,0.0,0.0,0.0,-0.035049997,0.0,0.0,-0.0,0.0,0.0,0.0
234458064,-0.18829454,3.5372791,3.9210405,0.6377317,0.0,0.0,0.0,-0.03563,0.0,0.0,-0.0,0.0,0.0,0.0
234558630,-0.1890641,3.5388923,3.9182043,0.6360266,0.0,0.0,0.0,-0.044040002,0.0,0.0,-0.0,0.0,0.0,0.0
234659854,-0.19014607,3.538146,3.9148462,0.63605213,0.0,0.0,0.0,-0.038340002,0.0,0.0,-0.0,0.0,0.0,0.0
234763758,-0.19137399,3.5393226,3.9142063,0.6370179,0.0,-0.0006325431,-0.00074680895,-0.035019998,0.0,0.0,-0.0,0.0,0.0,0.0
234864218,-0.192532,3.539967,3.9179869,0.63657236,0.0,0.0,0.0,-0.04371,0.0,0.0,-0.0,0.0,0.0,0.0
234963709,-0.19408485,3.5399399,3.9194322,0.63762826,0.0,0.0,0.0,-0.03452,0.0,0.0,-0.0,0.0,0.0,0.0
235067745,-0.19550808,3.5388699,3.9203155,0.6371799,0.0,0.0,0.0,0.40782115,0.0,0.0,-4.033898,0.0,0.0,0.0
235168831,-0.19538434,3.5394182,3.9213483,0.6371799,0.0,0.0,0.0,0.19471301,0.0,0.0,-4.4724092,0.0,0.0,0.0
235269378,-0.1976647,3.536972,3.923321,0.6371799,0.0,0.0,0.0,-0.04670669,0.0,0.0,-4.8576927,0.0,0.0,0.0
235370284,-0.19708893,3.5358226,3.9226305,0.6371799,0.0,0.0,0.0,-0.29508743,0.0,0.0,-5.3754926,0.0,0.0,0.0
235473763,-0.19561897,3.5351546,3.9065979,0.6371799,0.0,0.0,0.0,-0.5496281,0.0,0.0,-5.521665,0.0,0.0,0.0
235573397,-0.19642666,3.5445213,3.8404582,0.6371799,0.0,0.0,0.0,-0.7945639,0.0,0.0,-4.8450575,0.0,0.0,0.0
235673756,-0.19747755,3.5676942,3.7106779,0.6371799,0.0,-0.016113576,0.2590417,-0.99937373,0.0,0.0,-4.149339,0.0,0.0,0.0
235775261,-0.19827512,3.6021364,3.5207243,0.6371799,0.0,-0.013491372,0.3461509,-1.0079226,0.0,0.0,-3.6162558,0.0,0.0,0.0
235879417,-0.19400199,3.6446931,3.3107755,0.6371799,0.0,0.014515812,0.4273936,-1.0080366,0.0,0.0,-3.5097742,0.0,0.0,0.0
235978997,-0.18783104,3.6931148,3.1159234,0.6371799,0.0,0.030146595,0.49045402,-1.0080323,0.0,0.0,-3.5828602,0.0,0.0,0.0
236082977,-0.17615473,3.7500174,2.93968,0.6371799,0.0,0.06007706,0.54469305,-1.0063733,0.0,0.0,-3.711128,0.0,0.0,0.0
236183648,-0.16243318,3.8101146,2.7891593,0.6371799,0.0,0.08378435,0.57764477,-0.9747106,0.0,0.0,-3.7518094,0.0,0.0,0.0
236282982,-0.14462115,3.8751209,2.6523848,0.6371799,0.0,0.113177106,0.6386373,-0.97426355,0.0,0.0,-3.817145,0.0,0.0,0.0
236384673,-0.12488167,3.9457042,2.5186143,0.6371799,0.0,0.13754788,0.68760335,-0.9518299,0.0,0.0,-3.82324,0.0,0.0,0.0
236488469,-0.10172038,4.0223722,2.3831391,0.6371799,0.0,0.1688289,0.73570824,-0.92660165,0.0,0.0,-3.790916,0.0,0.0,0.0
236588783,-0.077687934,4.100497,2.25491,0.6371799,0.0,0.19611292,0.7679843,-0.92769635,0.0,0.0,-3.7828338,0.0,0.0,0.0
236688655,-0.050965767,4.1818004,2.1307867,0.6371799,0.0,0.22536904,0.82069397,-0.9277115,0.0,0.0,-3.8564436,0.0,0.0,0.0
236792673,-0.02082671,4.2706175,2.0034654,0.6371799,0.0,0.23621044,0.85089195,-0.92771065,0.0,0.0,-3.8994818,0.0,0.0,0.0
236893678,0.013244074,4.359736,1.8803734,0.6371799,0.0,0.2590605,0.87767464,-0.92771065,0.0,0.0,-3.8576093,0.0,0.0,0.0
236994232,0.047766373,4.4524045,1.7530138,0.6371799,0.0,0.2791988,0.91736,-0.92771065,0.0,0.0,-3.8477476,0.0,0.0,0.0
237098247,0.08695019,4.5504303,1.6195364,0.6371799,0.0,0.29574096,0.9507432,-0.92771065,0.0,0.0,-3.8472571,0.0,0.0,0.0
237198411,0.12607329,4.6470413,1.4914143,0.6371799,0.0,0.32329556,0.97819555,-0.92771065,0.0,0.0,-3.8604732,0.0,0.0,0.0
237298054,0.16733181,4.745095,1.3619721,0.6371799,0.0,0.3298827,1.0006889,-0.9260516,0.0,0.0,-3.86972,0.0,0.0,0.0
237402165,0.21223892,4.8499575,1.2248117,0.6371799,0.0,0.3458305,1.0276053,-0.909443,0.0,0.0,-3.8448105,0.0,0.0,0.0
237504026,0.25966498,4.954168,1.0919342,0.6371799,0.0,0.3792043,1.0507193,-0.878068,0.0,0.0,-3.7453206,0.0,0.0,0.0
237603679,0.3065978,5.059248,0.96182036,0.6371799,0.0,0.3861118,1.0784937,-0.8629558,0.0,0.0,-3.7693753,0.0,0.0,0.0
237704188,0.35619453,5.16521,0.8317212,0.6371799,0.0,0.3957672,1.0862867,-0.86350095,0.0,0.0,-3.785869,0.0,0.0,0.0
237808229,0.407766,5.2767563,0.6974725,0.6371799,0.0,0.41391632,1.1061474,-0.86345446,0.0,0.0,-3.8237398,0.0,0.0,0.0
237907797,0.45799908,5.3847346,0.5733135,0.6371799,0.0,0.41912258,1.1419299,-0.8634537,0.0,0.0,-3.8606036,0.0,0.0,0.0
238008220,0.51032835,5.49571,0.45130667,0.6371799,0.0,0.43463737,1.1524421,-0.8634537,0.0,0.0,-3.861135,0.0,0.0,0.0
238109383,0.56511146,5.6124005,0.32499322,0.6371799,0.0,0.4469717,1.1883385,-0.8634537,0.0,0.0,-3.8461025,0.0,0.0,0.0
238213398,0.6230672,5.7348065,0.19228272,0.6371799,0.0,0.46290782,1.2098842,-0.8634537,0.0,0.0,-3.8183475,0.0,0.0,0.0
238313862,0.68162674,5.8547997,0.05938777,0.6371799,0.0,0.48730943,1.2224699,-0.8634537,0.0,0.0,-3.810608,0.0,0.0,0.0
238417551,0.74321645,5.9817057,-0.078333,0.6371799,0.0,0.16293788,0.40745586,-0.8634537,-0.20966275,-0.51896346,-3.8034458,0.0,0.0,0.0
238517415,0.8017631,6.103196,-0.21031149,0.6371799,0.0,0.0,0.0,-0.8634537,-0.2891644,-0.70940083,-3.7296326,0.0,0.0,0.0
238618548,0.8606574,6.219475,-0.34390822,0.6371799,0.0,0.0,0.0,-0.8634537,-0.2720205,-0.6333582,-3.6865392,0.0,0.0,0.0
238719206,0.91543835,6.3265247,-0.4807267,0.6371799,0.0,0.0,0.0,-0.8634537,-0.26022086,-0.5611456,-3.6446939,0.0,0.0,0.0
238823104,0.96750134,6.4210973,-0.61814684,0.6371799,0.0,0.0,0.0,-0.8634537,-0.2155121,-0.46889856,-3.7228026,0.0,0.0,0.0
238923205,1.0122793,6.4982195,-0.74346274,0.6371799,0.0,0.0,0.0,-0.8634537,-0.18676777,-0.41072884,-3.821206,0.0,0.0,0.0
239023055,1.0492649,6.5688853,-0.86659825,0.6371799,0.0,-0.0,0.0,-0.8634537,-0.16161372,-0.3561329,-3.8673184,0.0,0.0,0.0
239126942,1.0492649,6.5688853,-0.99553204,0.6371799,0.0,-0.0,-0.0,-0.8634537,-0.1379898,-0.30671763,-3.8571262,0.0,0.0,0.0
239228670,1.0492649,6.5688853,-1.1206949,0.6371799,0.0,-0.0,-0.0,-0.8534167,-0.13149157,-0.28009188,-3.8360333,0.0,0.0,0.0
239329161,1.0492649,6.5688853,-1.2424626,0.6371799,0.0,-0.0,-0.0,-0.83890843,-0.1343947,-0.26046854,-3.826293,0.0,0.0,0.0
239433532,1.0492649,6.5688853,-1.371284,0.6371799,0.0,-0.0,-0.0,-0.81554544,-0.122777864,-0.23278075,-3.7810495,0.0,0.0,0.0
239537213,1.0492649,6.5688853,-1.50025,0.6371799,0.0,-0.0,-0.0,-0.68890107,-0.11192773,-0.220965,-3.5858185,0.0,0.0,0.0
239636481,1.0492649,6.5688853,-1.6213148,0.6371799,0.0,-0.0,-0.0,-0.5267124,-0.09805926,-0.19781984,-3.3759348,0.0,0.0,0.0
239740544,1.0492649,6.5688853,-1.7328521,0.6371799,0.0,-0.0,-0.0,-0.42232963,-0.10442094,-0.19448717,-3.3922822,0.0,0.0,0.0
239838071,1.0492649,6.5688853,-1.8230597,0.6371799,0.0,-0.0,-0.0,-0.41340125,-0.09737002,-0.18061084,-3.6285074,0.0,0.0,0.0
239942348,1.0492649,6.5688853,-1.9086256,0.6371799,0.0,-0.0,-0.0,-0.41371197,-0.08208357,-0.16123214,-3.7953513,0.0,0.0,0.0
240042650,1.0492649,6.5688853,-1.9899453,0.6371799,0.0,-0.0,-0.0,-0.41365552,-0.082007125,-0.15886559,-3.7718034,0.0,0.0,0.0
240146508,1.0492649,6.5688853,-2.075929,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.073519565,-0.15494438,-3.7638757,0.0,0.0,0.0
240246161,1.0492649,6.5688853,-2.1596458,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.07482557,-0.1447162,-3.76343,0.0,0.0,0.0
240347438,1.0492649,6.5688853,-2.2439544,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.09832926,-0.15379941,-3.730795,0.0,0.0,0.0
240451330,1.0492649,6.5688853,-2.3322296,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.06881837,-0.14229769,-3.7538831,0.0,0.0,0.0
240550968,1.0492649,6.5688853,-2.4156003,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.092191644,-0.15144454,-3.7433817,0.0,0.0,0.0
240651203,1.0492649,6.5688853,-2.4987965,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.064894244,-0.15099825,-3.7457726,0.0,0.0,0.0
240755252,1.0492649,6.5688853,-2.5856304,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.0658793,-0.1449332,-3.7631176,0.0,0.0,0.0
240854985,1.0492649,6.5688853,-2.6674829,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.08447966,-0.16814585,-3.710359,0.0,0.0,0.0
240955172,1.0492649,6.5688853,-2.7468503,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.063309304,-0.14715832,-3.765121,0.0,0.0,0.0
241059459,1.0492649,6.5688853,-2.831554,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.068103306,-0.15983011,-3.7391472,0.0,0.0,0.0
241160574,1.0492649,6.5688853,-2.911909,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.08548259,-0.15899736,-3.7684677,0.0,0.0,0.0
241261057,1.0492649,6.5688853,-2.991797,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.08001323,-0.15562466,-3.73145,0.0,0.0,0.0
241364787,1.0492649,6.5688853,-3.0736716,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.06443845,-0.15675853,-3.760704,0.0,0.0,0.0
241464602,1.0492649,6.5688853,-3.151064,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.088958874,-0.16373077,-3.7083237,0.0,0.0,0.0
241564825,1.0492649,6.5688853,-3.2288206,0.6371799,0.0,-0.0,-0.0,-0.41365474,-0.052577395,-0.14889687,-3.7520308,0.0,0.0,0.0
241666197,1.0492649,6.5688853,-3.308645,0.6371799,0.0,-0.0,-0.0,-0.39278913,-0.077785246,-0.17518538,-3.6851556,0.0,0.0,0.0
241770060,1.0492649,6.5688853,-3.387006,0.6371799,0.0,-0.0,-0.0,-0.3407364,-0.09009798,-0.17109795,-3.6149879,0.0,0.0,0.0
241870471,1.0492649,6.5688853,-3.4547937,0.6371799,0.0,-0.0,-0.0,-0.34134078,-0.07161873,-0.15331934,-3.726727,0.0,0.0,0.0
241970209,1.0492649,6.5688853,-3.5185163,0.6371799,0.0,-0.0,-0.0,-0.3413654,-0.0749003,-0.15325455,-3.7736835,0.0,0.0,0.0
242074142,1.0492649,6.5688853,-3.5863523,0.6371799,0.0,-0.0,-0.0,-0.3413654,-0.074300356,-0.14226823,-3.7299016,0.0,0.0,0.0
242175235,1.0492649,6.5688853,-3.6540394,0.6371799,0.0,-0.0,-0.0,-0.3413654,-0.066995144,-0.15078016,-3.7153218,0.0,0.0,0.0
242274963,1.0492649,6.5688853,-3.724562,0.6371799,0.0,-0.0,-0.0,-0.3413654,-0.09085352,-0.15024284,-3.7160764,0.0,0.0,0.0
242379021,1.0492649,6.5688853,-3.7958524,0.6371799,0.0,-0.0,-0.0,-0.3413654,-0.09105191,-0.14777851,-3.7286298,0.0,0.0,0.0
242479375,1.0492649,6.5688853,-3.8630521,0.6371799,0.0,-0.0,-0.0,-0.3413654,-0.08336066,-0.15020448,-3.7445688,0.0,0.0,0.0
242578966,1.0492649,6.5688853,-3.9297533,0.6371799,0.0,-0.0,-0.0,-0.3413654,-0.07779251,-0.13946672,-3.711744,0.0,0.0,0.0
242683108,1.0492649,6.5688853,-3.9999132,0.6371799,0.0,-0.0,-0.0,-0.3413654,-0.07044771,-0.12943554,-3.736162,0.0,0.0,0.0
242783897,1.5022272,7.70596,-4.061693,0.6371799,0.0,0.0,0.0,0.0,-0.07631075,-0.13754894,-3.063422,0.0,0.0,0.0
242887609,1.5030454,7.7103233,-5.058222,0.6417148,0.0,-0.0,-0.0,-0.92543936,-0.089277804,-0.15187436,-4.9525194,0.0,0.0,0.0
242987251,1.5030454,7.7103233,-5.711953,0.6417148,0.0,-0.0,-0.0,-1.5,-0.07585226,-0.16448249,-5.296136,0.0,0.0,0.0
243088444,1.5030454,7.7103233,-5.8507624,0.6417148,0.0,-0.0,-0.0,-1.5,-0.11305264,-0.17570233,-4.0748086,0.0,0.0,0.0
243188011,1.5030454,7.7103233,-5.9180374,0.6417148,0.0,-0.0,-0.0,-1.382401,-0.084435806,-0.19738121,-3.3226762,0.0,0.0,0.0
243292144,1.5030454,7.7103233,-5.9180374,0.6417148,0.0,-0.0,-0.0,-1.1748104,-0.1014701,-0.18137898,-2.9612377,0.0,0.0,0.0
243392251,1.5030454,7.7103233,-5.9180374,0.6417148,0.0,-0.0,-0.0,-0.99239206,-0.10163252,-0.17345385,-2.9527879,0.0,0.0,0.0
243496364,1.5030454,7.7103233,-5.9180374,0.6417148,0.0,-0.0,-0.0,-0.83274555,-0.08096835,-0.13776033,-3.13898,0.0,0.0,0.0
243600427,2.630766,4.656281,-5.9180374,-1.267841,0.0,0.0,-0.0,-0.702682,-0.077921115,-0.12530942,-3.2799978,0.0,0.0,0.0
243700121,2.630766,4.656281,-5.9180374,-1.2735257,0.0,0.0,-0.0,-0.5879054,-0.07313664,-0.13858521,-3.166285,0.0,0.0,0.0
243801842,2.630766,4.656281,-5.9180374,-1.2790126,0.0,0.0,-0.0,-0.48123264,-0.08114717,-0.14803863,-3.1789038,0.0,0.0,0.0
243905722,2.630766,4.656281,-5.9180374,-1.284333,0.0,0.0,-0.0,-0.38419867,-0.08987309,-0.1507011,-3.2760177,0.0,0.0,0.0
244005994,2.630766,4.656281,-5.9180374,-1.2900212,0.0,0.0,-0.0,-0.30591202,-0.08681358,-0.16170666,-3.3777637,0.0,0.0,0.0
244105739,2.630766,4.656281,-5.9180374,-1.2962162,0.0,0.0,-0.0,-0.24031448,-0.12015214,-0.14695615,-3.4401143,0.0,0.0,0.0
244209676,2.630766,4.656281,-5.9180374,-1.3026072,0.0,0.0,-0.0,-0.17692566,-0.13109072,-0.13330817,-3.478975,0.0,0.0,0.0
244311958,2.630766,4.656281,-5.9180374,-1.3087742,0.0,0.0,-0.0,-0.12158203,-0.118569136,-0.12774894,-3.4994066,0.0,0.0,0.0
244411342,2.630766,4.656281,-5.9180374,-1.3151877,0.0,0.0,-0.0,-0.07231569,-0.13604097,-0.111566775,-3.4821005,0.0,0.0,0.0
244513007,2.630766,4.656281,-5.9180374,-1.3215766,0.0,0.0,-0.0,-0.030825138,-0.12242063,-0.105864525,-3.5144174,0.0,0.0,0.0
244615664,2.630766,4.656281,-5.9180374,-1.3279566,0.0,0.0,-0.0,0.0057268143,-0.115433976,-0.103810064,-3.5684936,0.0,0.0,0.0
244715330,2.630766,4.656281,-5.9180374,-1.3341867,0.0,0.0,-0.0,0.038402557,-0.151231,-0.088198036,-3.5560448,0.0,0.0,0.0
244819379,2.630766,4.656281,-5.9180374,-1.3407412,0.0,0.0,-0.0,0.06788826,-0.13146693,-0.08340329,-3.564757,0.0,0.0,0.0
244921123,2.630766,4.656281,-5.9180374,-1.3478719,0.0,0.0,-0.0,0.09483957,-0.14689188,-0.08194402,-3.6230445,0.0,0.0,0.0
245025113,2.630766,4.656281,-5.9180374,-1.3549768,0.0,0.0,-0.0,0.119998455,-0.15030885,-0.063052714,-3.5708272,0.0,0.0,0.0
245124909,2.630766,4.656281,-5.9180374,-1.3625175,0.0,0.0,-0.0,0.14045382,-0.16723198,-0.057216197,-3.6024487,0.0,0.0,0.0
245229021,2.630766,4.656281,-5.9180374,-1.3703461,0.0,0.0,-0.0,0.15762663,-0.16653055,-0.052684315,-3.617899,0.0,0.0,0.0
245329373,2.630766,4.656281,-5.9180374,-1.3784654,0.0,0.0,-0.0,0.17161083,-0.19000378,-0.019203002,-3.5743926,0.0,0.0,0.0
245428874,2.630766,4.656281,-5.9180374,-1.3868297,0.0,0.0,-0.0,0.18242645,-0.17692235,-0.031129502,-3.6381848,0.0,0.0,0.0
245530918,2.630766,4.656281,-5.9180374,-1.3955781,0.0,0.0,-0.0,0.1932764,-0.18794541,-0.016935721,-3.601687,0.0,0.0,0.0
245636089,2.630766,4.656281,-5.9180374,-1.4043294,0.0,0.0,-0.0,0.20197248,-0.19845426,0.016629644,-3.6129668,0.0,0.0,0.0
245739875,2.630766,4.656281,-5.9180374,-1.4131736,0.0,0.0,-0.0,0.20783567,-0.19206126,0.012989104,-3.654494,0.0,0.0,0.0
245838570,2.630766,4.656281,-5.9180374,-1.4220835,0.0,0.0,-0.0,0.21389294,-0.19431114,0.013706083,-3.6280963,0.0,0.0,0.0
245942581,2.630766,4.656281,-5.9180374,-1.4310203,0.0,0.0,-0.0,0.21654224,-0.1958986,0.045103807,-3.6183991,0.0,0.0,0.0
246044353,2.630766,4.656281,-5.9180374,-1.4441655,0.0,0.0,-0.0,0.21588516,-0.183853,0.038595553,-3.65287,0.0,0.0,0.0
246144071,2.630766,4.656281,-5.9180374,-1.4527501,0.0,0.0,-0.0,0.21854353,-0.1907654,0.039267924,-3.6201003,0.0,0.0,0.0
246244468,2.630766,4.656281,-5.9180374,-1.461127,0.0,0.0,-0.0,0.22172785,-0.18759312,0.055614147,-3.6524262,0.0,0.0,0.0
246348373,2.630766,4.656281,-5.9180374,-1.4693946,0.0,0.0,-0.0,0.22267342,-0.18038507,0.059730466,-3.7596302,0.0,0.0,0.0
246448091,2.630766,4.656281,-5.9180374,-1.4774604,0.0,0.0,-0.0,0.21886969,-0.17226066,0.08586675,-3.7746086,0.0,0.0,0.0
246548379,2.630766,4.656281,-5.9180374,-1.48537,0.0,0.0,-0.0,0.2142067,-0.18141465,0.06761464,-3.7736604,0.0,0.0,0.0
246650153,2.630766,4.656281,-5.9180374,-1.4933292,0.0,0.0,-0.0,0.21404505,-0.16483037,0.102467984,-3.6446998,0.0,0.0,0.0
246755317,2.630766,4.656281,-5.9180374,-1.5010804,0.0,0.0,-0.0,0.2166009,-0.17205408,0.083750464,-3.6131997,0.0,0.0,0.0
246859204,2.630766,4.656281,-5.9180374,-1.5088128,0.0,0.0,-0.0,0.21780872,-0.17148955,0.109597474,-3.556168,0.0,0.0,0.0
