timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
229625321,32767,32767,32767,32767,32767,32767,32767,32767
229629321,32767,32767,32767,32767,-49,-75,32767,32767
229633337,32767,32767,32767,32767,32767,32767,32767,32767
229637339,32767,32767,32767,32767,32767,-55,32767,32767
229641321,32767,32767,32767,32767,-64,32767,32767,32767
229645321,32767,32767,32767,32767,32767,32767,32767,32767
229649321,32767,32767,32767,32767,32767,-76,32767,32767
229653338,32767,32767,32767,32767,-71,32767,32767,32767
229657321,32767,32767,32767,32767,32767,-55,32767,32767
229661321,32767,32767,32767,32767,32767,32767,32767,32767
229665321,32767,32767,32767,32767,32767,32767,32767,32767
229669321,32767,32767,32767,32767,32767,-76,32767,32767
229673321,32767,32767,32767,32767,-59,32767,32767,32767
229677321,32767,32767,32767,32767,32767,-55,32767,32767
229681352,32767,32767,32767,32767,32767,32767,32767,32767
229685321,32767,32767,32767,32767,-71,32767,32767,32767
229689321,32767,32767,32767,32767,32767,-76,32767,32767
229693321,32767,32767,32767,32767,-49,32767,32767,32767
229697321,32767,32767,32767,32767,32767,-55,32767,32767
229701368,32767,32767,32767,32767,32767,32767,32767,32767
229705321,32767,32767,32767,32767,32767,32767,32767,32767
229709321,32767,32767,32767,32767,32767,-76,32767,32767
229713321,32767,32767,32767,32767,32767,32767,32767,32767
229717324,32767,32767,32767,32767,-72,-55,32767,32767
229721324,32767,32767,-68,32767,32767,32767,32767,32767
229725321,32767,32767,32767,32767,-49,32767,32767,32767
229729321,32767,32767,32767,32767,32767,-76,32767,32767
229733321,32767,32767,32767,32767,32767,32767,32767,32767
229737342,32767,32767,32767,32767,-69,-55,32767,32767
229741344,32767,32767,32767,32767,32767,32767,32767,32767
229745321,32767,32767,32767,32767,32767,32767,32767,32767
229749321,32767,32767,32767,32767,32767,-76,32767,32767
229753321,32767,32767,32767,32767,32767,32767,32767,32767
229757321,32767,32767,32767,32767,-49,-55,32767,32767
229761321,32767,32767,32767,32767,32767,32767,32767,32767
229765321,32767,32767,32767,32767,32767,32767,32767,32767
229769321,32767,32767,32767,32767,-64,-76,32767,32767
229773321,32767,32767,32767,32767,32767,32767,32767,32767
229777336,32767,32767,32767,32767,32767,-55,32767,32767
229781321,32767,32767,32767,32767,-70,32767,32767,32767
229785321,32767,32767,32767,32767,32767,32767,32767,32767
229789350,32767,32767,32767,32767,32767,-76,32767,32767
229793321,32767,32767,32767,32767,32767,32767,32767,32767
229797321,32767,32767,32767,32767,32767,-55,32767,32767
229801337,32767,32767,32767,32767,-59,32767,32767,32767
229805321,32767,32767,32767,32767,32767,32767,32767,32767
229809321,32767,32767,32767,32767,32767,-76,32767,32767
229813321,32767,32767,32767,32767,-71,32767,32767,32767
229817321,32767,32767,32767,32767,32767,-55,32767,32767
229821338,32767,32767,32767,32767,-49,32767,32767,32767
229825321,32767,32767,32767,32767,32767,32767,32767,32767
229829357,32767,32767,32767,32767,32767,-76,32767,32767
229833321,32767,32767,32767,32767,32767,32767,32767,32767
229838129,32767,32767,32767,32767,32767,-63,32767,32767
229842144,32767,32767,32767,32767,-47,32767,32767,32767
229850120,32767,32767,32767,32767,32767,32767,32767,32767
229854121,32767,32767,32767,32767,-67,32767,32767,32767
229858120,32767,32767,32767,32767,32767,-63,32767,32767
229862145,32767,32767,32767,32767,32767,32767,32767,32767
229866120,32767,32767,32767,32767,-71,-44,32767,32767
229870120,32767,32767,32767,32767,32767,32767,32767,32767
229874125,32767,32767,32767,32767,32767,32767,32767,32767
229878123,32767,32767,32767,32767,32767,-63,32767,32767
229882148,32767,32767,32767,32767,32767,32767,32767,32767
229886124,32767,32767,32767,32767,-66,-44,32767,32767
229890123,32767,32767,32767,32767,32767,32767,32767,32767
229894132,32767,32767,32767,32767,32767,32767,32767,32767
229898124,32767,32767,32767,32767,-71,-63,32767,32767
229902173,32767,32767,32767,32767,32767,32767,32767,32767
229906120,32767,32767,32767,32767,-47,-44,32767,32767
229910138,32767,32767,32767,32767,32767,32767,32767,32767
229914120,32767,32767,32767,32767,32767,32767,32767,32767
229918120,32767,32767,32767,32767,32767,-63,32767,32767
229922146,32767,32767,-56,32767,32767,32767,32767,32767
229926120,32767,32767,32767,32767,32767,-44,32767,32767
229930123,32767,32767,32767,32767,-67,32767,32767,32767
229934120,32767,32767,32767,32767,32767,32767,32767,32767
229938120,32767,32767,32767,32767,-47,-63,32767,32767
229942147,32767,32767,32767,32767,32767,32767,32767,32767
229946120,32767,32767,32767,32767,32767,-44,32767,32767
229950139,32767,32767,32767,32767,-57,32767,32767,32767
229954120,32767,32767,32767,32767,32767,32767,32767,32767
229958120,32767,32767,32767,32767,32767,-63,32767,32767
229962145,32767,32767,32767,32767,32767,32767,32767,32767
229966120,32767,32767,32767,32767,32767,-44,32767,32767
229970146,32767,32767,32767,32767,-47,32767,32767,32767
229974120,32767,32767,32767,32767,32767,32767,32767,32767
229978120,32767,32767,32767,32767,32767,-63,32767,32767
229982144,32767,32767,32767,32767,-60,32767,32767,32767
229986140,32767,32767,32767,32767,32767,-44,32767,32767
229990120,32767,32767,32767,32767,32767,32767,32767,32767
229994120,32767,32767,32767,32767,-71,32767,32767,32767
229998120,32767,32767,32767,32767,32767,-63,32767,32767
230002144,32767,32767,32767,32767,32767,32767,32767,32767
230006141,32767,32767,32767,32767,32767,-44,32767,32767
230010120,32767,32767,32767,32767,32767,32767,32767,32767
230014120,32767,32767,32767,32767,-67,32767,32767,32767
230018120,32767,32767,32767,32767,32767,-63,32767,32767
230022144,32767,32767,32767,32767,32767,32767,32767,32767
230026120,32767,32767,32767,32767,-71,-43,32767,32767
230030120,32767,32767,32767,32767,32767,32767,32767,32767
230034120,32767,32767,32767,32767,-47,32767,32767,32767
230038124,32767,32767,32767,32767,32767,-63,32767,32767
230042144,32767,32767,32767,32767,32767,32767,32767,32767
230046120,32767,32767,32767,32767,32767,-43,32767,32767
230050120,32767,32767,32767,32767,32767,32767,32767,32767
230054120,32767,32767,32767,32767,32767,32767,32767,32767
230058144,32767,32767,32767,32767,-67,-63,32767,32767
230062144,32767,32767,32767,32767,32767,32767,32767,32767
230066121,32767,32767,32767,32767,-47,-44,32767,32767
230070140,32767,32767,32767,32767,32767,32767,32767,32767
230074120,32767,32767,32767,32767,32767,32767,32767,32767
230078127,32767,32767,32767,32767,-57,-63,32767,32767
230082147,32767,32767,32767,32767,32767,32767,32767,32767
230086122,32767,32767,32767,32767,32767,-43,32767,32767
230090141,32767,32767,32767,32767,32767,32767,32767,32767
230094124,32767,32767,32767,32767,32767,32767,32767,32767
230098149,32767,32767,32767,32767,-47,-64,32767,32767
230102149,32767,32767,32767,32767,32767,32767,32767,32767
230106124,32767,32767,32767,32767,32767,-44,32767,32767
230110124,32767,32767,32767,32767,-67,32767,32767,32767
230114120,32767,32767,32767,32767,32767,32767,32767,32767
230118120,32767,32767,32767,32767,32767,-63,32767,32767
230122144,32767,32767,32767,32767,-71,32767,32767,32767
230126120,32767,32767,-55,32767,32767,-44,32767,32767
230130120,32767,32767,32767,32767,32767,32767,32767,32767
230134120,32767,32767,32767,32767,32767,32767,32767,32767
230138120,32767,32767,32767,32767,32767,-64,32767,32767
230142145,32767,32767,32767,32767,-66,32767,32767,32767
230146120,32767,32767,32767,32767,32767,-44,32767,32767
230150120,32767,32767,32767,32767,32767,32767,32767,32767
230154140,32767,32767,32767,32767,-71,32767,32767,32767
230158120,32767,32767,32767,32767,32767,-63,32767,32767
230162144,32767,32767,32767,32767,-47,32767,32767,32767
230166121,32767,32767,32767,32767,32767,-43,32767,32767
230170120,32767,32767,32767,32767,32767,32767,32767,32767
230174141,32767,32767,32767,32767,32767,32767,32767,32767
230178120,32767,32767,32767,32767,32767,-64,32767,32767
230182145,32767,32767,32767,32767,32767,32767,32767,32767
230186129,32767,32767,32767,32767,-67,-44,32767,32767
230190120,32767,32767,32767,32767,32767,32767,32767,32767
230194120,32767,32767,32767,32767,-47,32767,32767,32767
230198120,32767,32767,32767,32767,32767,-63,32767,32767
230202144,32767,32767,32767,32767,32767,32767,32767,32767
230206149,32767,32767,32767,32767,-57,-44,32767,32767
230210121,32767,32767,32767,32767,32767,32767,32767,32767
230214120,32767,32767,32767,32767,32767,32767,32767,32767
230218120,32767,32767,32767,32767,32767,-63,32767,32767
230222145,32767,32767,32767,32767,32767,32767,32767,32767
230226130,32767,32767,32767,32767,-47,-43,32767,32767
230230120,32767,32767,32767,32767,32767,32767,32767,32767
230234120,32767,32767,32767,32767,32767,32767,32767,32767
230238140,32767,32767,32767,32767,-65,-63,32767,32767
230242145,32767,32767,32767,32767,32767,32767,32767,32767
230246138,32767,32767,32767,32767,32767,-44,32767,32767
230250120,32767,32767,32767,32767,-70,32767,32767,32767
230254120,32767,32767,32767,32767,32767,32767,32767,32767
230258129,32767,32767,32767,32767,32767,-63,32767,32767
230262145,32767,32767,32767,32767,32767,32767,32767,32767
230266120,32767,32767,32767,32767,32767,-44,32767,32767
230270120,32767,32767,32767,32767,-65,32767,32767,32767
230274124,32767,32767,32767,32767,32767,32767,32767,32767
230278124,32767,32767,32767,32767,32767,-63,32767,32767
230282149,32767,32767,32767,32767,-71,32767,32767,32767
230286124,32767,32767,32767,32767,32767,-44,32767,32767
230290143,32767,32767,32767,32767,-47,32767,32767,32767
230294124,32767,32767,32767,32767,32767,32767,32767,32767
230298124,32767,32767,32767,32767,32767,-63,32767,32767
230302148,32767,32767,32767,32767,32767,32767,32767,32767
230306120,32767,32767,32767,32767,32767,-44,32767,32767
230310120,32767,32767,32767,32767,32767,32767,32767,32767
230314126,32767,32767,32767,32767,-66,32767,32767,32767
230318120,32767,32767,-47,32767,32767,-64,32767,32767
230322170,32767,32767,32767,32767,-47,32767,32767,32767
230326120,32767,32767,32767,32767,32767,-44,32767,32767
230330120,32767,32767,32767,32767,32767,32767,32767,32767
230334134,32767,32767,32767,32767,-56,32767,32767,32767
230338120,32767,32767,32767,32767,32767,-64,32767,32767
230342150,32767,32767,32767,32767,32767,32767,32767,32767
230346120,32767,32767,32767,32767,32767,-44,32767,32767
230350121,32767,32767,32767,32767,32767,32767,32767,32767
230354166,32767,32767,32767,32767,-46,32767,32767,32767
230358120,32767,32767,32767,32767,32767,-64,32767,32767
230362177,32767,32767,32767,32767,32767,32767,32767,32767
230366120,32767,32767,32767,32767,-65,-44,32767,32767
230370120,32767,32767,32767,32767,32767,32767,32767,32767
230374134,32767,32767,32767,32767,32767,32767,32767,32767
230378120,32767,32767,32767,32767,-71,-64,32767,32767
230382145,32767,32767,32767,32767,32767,32767,32767,32767
230386120,32767,32767,32767,32767,32767,-44,32767,32767
230390120,32767,32767,32767,32767,32767,32767,32767,32767
230394143,32767,32767,32767,32767,32767,32767,32767,32767
230398120,32767,32767,32767,32767,-57,-64,32767,32767
230402145,32767,32767,32767,32767,32767,32767,32767,32767
230406140,32767,32767,32767,32767,32767,-44,32767,32767
230410120,32767,32767,32767,32767,-70,32767,32767,32767
230414120,32767,32767,32767,32767,32767,32767,32767,32767
230418120,32767,32767,32767,32767,-46,-63,32767,32767
230422145,32767,32767,32767,32767,32767,32767,32767,32767
230426141,32767,32767,32767,32767,32767,-44,32767,32767
230430120,32767,32767,32767,32767,32767,32767,32767,32767
230434120,32767,32767,32767,32767,32767,32767,32767,32767
230438120,32767,32767,32767,32767,32767,-63,32767,32767
230442172,32767,32767,32767,32767,-71,32767,32767,32767
230446120,32767,32767,32767,32767,32767,-43,32767,32767
230450120,32767,32767,32767,32767,-47,32767,32767,32767
230454120,32767,32767,32767,32767,32767,32767,32767,32767
230458120,32767,32767,32767,32767,32767,-63,32767,32767
230462176,32767,32767,32767,32767,-57,32767,32767,32767
230466120,32767,32767,32767,32767,32767,-43,32767,32767
230470122,32767,32767,32767,32767,32767,32767,32767,32767
230474120,32767,32767,32767,32767,32767,32767,32767,32767
230478120,32767,32767,32767,32767,32767,-63,32767,32767
230482149,32767,32767,32767,32767,-47,32767,32767,32767
230486127,32767,32767,32767,32767,32767,-44,32767,32767
230490152,32767,32767,32767,32767,32767,32767,32767,32767
230494124,32767,32767,32767,32767,-63,32767,32767,32767
230498124,32767,32767,32767,32767,32767,-63,32767,32767
230502178,32767,32767,32767,32767,32767,32767,32767,32767
230506120,32767,32767,32767,32767,-71,-44,32767,32767
230510141,32767,32767,32767,32767,32767,32767,32767,32767
230514120,32767,32767,32767,32767,32767,32767,32767,32767
230518120,32767,32767,-63,32767,32767,-63,32767,32767
230522187,32767,32767,32767,32767,32767,32767,32767,32767
230526124,32767,32767,32767,32767,-66,-44,32767,32767
230530124,32767,32767,32767,32767,32767,32767,32767,32767
230534124,32767,32767,32767,32767,32767,32767,32767,32767
230538125,32767,32767,32767,32767,-72,-63,32767,32767
230542170,32767,32767,32767,32767,32767,32767,32767,32767
230546120,32767,32767,32767,32767,-47,-44,32767,32767
230550120,32767,32767,32767,32767,32767,32767,32767,32767
230554120,32767,32767,32767,32767,32767,32767,32767,32767
230558120,32767,32767,32767,32767,32767,-63,32767,32767
230562144,32767,32767,32767,32767,32767,32767,32767,32767
230566120,32767,32767,32767,32767,32767,-44,32767,32767
230570120,32767,32767,32767,32767,-67,32767,32767,32767
230574140,32767,32767,32767,32767,32767,32767,32767,32767
230578120,32767,32767,32767,32767,-47,-63,32767,32767
230582145,32767,32767,32767,32767,32767,32767,32767,32767
230586120,32767,32767,32767,32767,32767,-44,32767,32767
230590120,32767,32767,32767,32767,-57,32767,32767,32767
230594156,32767,32767,32767,32767,32767,32767,32767,32767
230598123,32767,32767,32767,32767,32767,-63,32767,32767
230602144,32767,32767,32767,32767,32767,32767,32767,32767
230606921,32767,32767,32767,32767,32767,-52,32767,32767
230610942,32767,32767,32767,32767,-45,32767,32767,32767
230614921,32767,32767,32767,32767,32767,32767,32767,32767
230618921,32767,32767,32767,32767,32767,-72,32767,32767
230622951,32767,32767,32767,32767,-55,32767,32767,32767
230626921,32767,32767,32767,32767,32767,-52,32767,32767
230630921,32767,32767,32767,32767,32767,32767,32767,32767
230634921,32767,32767,32767,32767,-65,32767,32767,32767
230638921,32767,32767,32767,32767,32767,-71,32767,32767
230642921,32767,32767,32767,32767,32767,32767,32767,32767
230646921,32767,32767,32767,32767,32767,-52,32767,32767
230650921,32767,32767,32767,32767,32767,32767,32767,32767
230654921,32767,32767,32767,32767,-55,32767,32767,32767
230658921,32767,32767,32767,32767,32767,-71,32767,32767
230662921,32767,32767,32767,32767,32767,32767,32767,32767
230666921,32767,32767,32767,32767,-65,-52,32767,32767
230670921,32767,32767,32767,32767,32767,32767,32767,32767
230674936,32767,32767,32767,32767,32767,32767,32767,32767
230678921,32767,32767,32767,32767,-68,-72,32767,32767
230682920,32767,32767,32767,32767,32767,32767,32767,32767
230686921,32767,32767,32767,32767,32767,-52,32767,32767
230690928,32767,32767,32767,32767,32767,32767,32767,32767
230694938,32767,32767,32767,32767,32767,32767,32767,32767
230698921,32767,32767,32767,32767,-55,-71,32767,32767
230702921,32767,32767,32767,32767,32767,32767,32767,32767
230706921,32767,32767,32767,32767,32767,-52,32767,32767
230710936,32767,32767,32767,32767,-65,32767,32767,32767
230714921,32767,32767,32767,32767,32767,32767,32767,32767
230718925,32767,32767,-45,32767,32767,-72,32767,32767
230722921,32767,32767,32767,32767,-72,32767,32767,32767
230726921,32767,32767,32767,32767,32767,-52,32767,32767
230730955,32767,32767,32767,32767,32767,32767,32767,32767
230734921,32767,32767,32767,32767,32767,32767,32767,32767
230738921,32767,32767,32767,32767,32767,-71,32767,32767
230742921,32767,32767,32767,32767,-55,32767,32767,32767
230746921,32767,32767,32767,32767,32767,-52,32767,32767
230750940,32767,32767,32767,32767,32767,32767,32767,32767
230754926,32767,32767,32767,32767,-65,32767,32767,32767
230758937,32767,32767,32767,32767,32767,-71,32767,32767
230762921,32767,32767,32767,32767,32767,32767,32767,32767
230766921,32767,32767,32767,32767,-67,-52,32767,32767
230770961,32767,32767,32767,32767,32767,32767,32767,32767
230774921,32767,32767,32767,32767,32767,32767,32767,32767
230778970,32767,32767,32767,32767,32767,-71,32767,32767
230782921,32767,32767,32767,32767,32767,32767,32767,32767
230786921,32767,32767,32767,32767,-55,-52,32767,32767
230790921,32767,32767,32767,32767,32767,32767,32767,32767
230794922,32767,32767,32767,32767,32767,32767,32767,32767
230798921,32767,32767,32767,32767,-65,-72,32767,32767
230802921,32767,32767,32767,32767,32767,32767,32767,32767
230806921,32767,32767,32767,32767,32767,-52,32767,32767
230810921,32767,32767,32767,32767,-71,32767,32767,32767
230814924,32767,32767,32767,32767,32767,32767,32767,32767
230818932,32767,32767,32767,32767,32767,-72,32767,32767
230822921,32767,32767,32767,32767,32767,32767,32767,32767
230826921,32767,32767,32767,32767,32767,-52,32767,32767
