timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
229592451,-4.3281193,11.69,101376.99,1.2045264
229602623,-3.995187,11.69,101373.0,1.204479
229624439,-4.243565,11.69,101375.99,1.2045145
229634938,-3.9106328,11.69,101372.0,1.204467
229646253,-3.9106328,11.69,101372.0,1.204467
229667439,-3.8313634,11.69,101371.0,1.2044551
229678230,-3.6622548,11.69,101369.0,1.2044314
229688439,-3.9106328,11.69,101372.0,1.204467
229710195,-4.3281193,11.69,101376.99,1.2045264
229720475,-3.746809,11.69,101369.99,1.2044432
229730454,-4.243565,11.69,101375.99,1.2045145
229752453,-3.995187,11.69,101373.0,1.204479
229762996,-3.995187,11.69,101373.0,1.204479
229774307,-4.1642957,11.69,101375.0,1.2045027
229795439,-3.9106328,11.69,101372.0,1.204467
229806268,-3.498431,11.69,101367.0,1.2044077
229816439,-3.9106328,11.69,101372.0,1.204467
229837450,-3.8313634,11.69,101371.0,1.2044551
229847432,-3.5777006,11.69,101368.0,1.2044195
229859007,-4.243565,11.69,101375.99,1.2045145
229879583,-4.243565,11.69,101375.99,1.2045145
229891018,-4.243565,11.69,101375.99,1.2045145
229901439,-4.6610518,11.69,101381.0,1.204574
229923444,-4.1642957,11.69,101375.0,1.2045027
229933439,-3.9106328,11.69,101372.0,1.204467
229944443,-3.995187,11.69,101373.0,1.204479
229965455,-4.1642957,11.69,101375.0,1.2045027
229976191,-4.1642957,11.69,101375.0,1.2045027
229987061,-4.3281193,11.69,101376.99,1.2045264
230007488,-4.1642957,11.69,101375.0,1.2045027
230019055,-4.3281193,11.69,101376.99,1.2045264
230029491,-4.0797415,11.69,101374.0,1.2044908
230051454,-4.6610518,11.69,101381.0,1.204574
230061450,-3.9106328,11.69,101372.0,1.204467
230072452,-4.0797415,11.69,101374.0,1.2044908
230093449,-3.995187,11.69,101373.0,1.204479
230103471,-4.4126735,11.69,101378.0,1.2045383
230115033,-4.243565,11.69,101375.99,1.2045145
230135558,-4.3281193,11.69,101376.99,1.2045264
230147036,-4.3281193,11.69,101376.99,1.2045264
230157454,-4.0797415,11.69,101374.0,1.2044908
230179451,-4.1642957,11.679999,101375.0,1.2045027
230189455,-3.995187,11.679999,101373.0,1.204479
230200453,-3.995187,11.679999,101373.0,1.204479
230221440,-4.0797415,11.69,101374.0,1.2044908
230231642,-4.0797415,11.69,101374.0,1.2044908
230243116,-4.0797415,11.69,101374.0,1.2044908
230263641,-4.3281193,11.69,101376.99,1.2045264
230275076,-4.4126735,11.69,101378.0,1.2045383
230285483,-3.995187,11.69,101373.0,1.204479
230307502,-4.1642957,11.69,101375.0,1.2045027
230317440,-3.8313634,11.69,101371.0,1.2044551
230328555,-3.995187,11.69,101373.0,1.204479
230349519,-4.1642957,11.69,101375.0,1.2045027
230359624,-3.9106328,11.69,101372.0,1.204467
230371051,-3.9106328,11.69,101372.0,1.204467
230392468,-3.995187,11.69,101373.0,1.204479
230403114,-3.995187,11.69,101373.0,1.204479
230413509,-4.1642957,11.69,101375.0,1.2045027
230435091,-3.8313634,11.679999,101371.0,1.2044551
230445440,-4.0797415,11.679999,101374.0,1.2044908
230456439,-4.0797415,11.679999,101374.0,1.2044908
230477439,-4.243565,11.69,101375.99,1.2045145
230487810,-4.1642957,11.69,101375.0,1.2045027
230499028,-4.243565,11.69,101375.99,1.2045145
230519514,-3.8313634,11.679999,101371.0,1.2044551
230530961,-3.8313634,11.679999,101371.0,1.2044551
230541464,-3.498431,11.679999,101367.0,1.2044077
230563450,-3.8313634,11.679999,101371.0,1.2044551
230573450,-3.995187,11.679999,101373.0,1.204479
230584439,-4.1642957,11.679999,101375.0,1.2045027
230606470,-3.995187,11.69,101373.0,1.204479
230617440,-4.1642957,11.69,101375.0,1.2045027
230628439,-3.995187,11.69,101373.0,1.204479
230649451,-3.9106328,11.679999,101372.0,1.204467
230660451,-4.4972277,11.679999,101379.0,1.2045503
230672187,-4.0797415,11.679999,101374.0,1.2044908
230693449,-3.995187,11.679999,101373.0,1.204479
230704480,-3.8313634,11.679999,101371.0,1.2044551
230715770,-3.9106328,11.679999,101372.0,1.204467
230737440,-4.243565,11.679999,101375.99,1.2045145
230748439,-3.9106328,11.679999,101372.0,1.204467
230760292,-4.1642957,11.679999,101375.0,1.2045027
230781440,-4.3281193,11.679999,101376.99,1.2045264
230792439,-4.0797415,11.679999,101374.0,1.2044908
230803875,-3.9106328,11.679999,101372.0,1.204467
230825506,-3.9106328,11.679999,101372.0,1.204467
230835907,-3.6622548,11.679999,101369.0,1.2044314
230846504,-3.8313634,11.679999,101371.0,1.2044551
230868451,-3.9106328,11.69,101372.0,1.204467
230880170,-4.1642957,11.69,101375.0,1.2045027
230890451,-3.9106328,11.69,101372.0,1.204467
230912443,-4.3281193,11.679999,101376.99,1.2045264
230923944,-4.243565,11.679999,101375.99,1.2045145
230934453,-3.9106328,11.679999,101372.0,1.204467
230956453,-4.243565,11.679999,101375.99,1.2045145
230966440,-3.995187,11.679999,101373.0,1.204479
230977439,-3.9106328,11.679999,101372.0,1.204467
231000241,-4.0797415,11.679999,101374.0,1.2044908
231010475,-3.746809,11.679999,101369.99,1.2044432
231021451,-3.746809,11.679999,101369.99,1.2044432
231043814,-3.9106328,11.69,101372.0,1.204467
231054450,-3.9106328,11.69,101372.0,1.204467
231065450,-3.8313634,11.69,101371.0,1.2044551
231088473,-3.6622548,11.679999,101369.0,1.2044314
231099910,-4.3281193,11.679999,101376.99,1.2045264
231110450,-4.3281193,11.679999,101376.99,1.2045264
231132451,-4.1642957,11.679999,101375.0,1.2045027
231142451,-3.8313634,11.679999,101371.0,1.2044551
231153448,-3.746809,11.679999,101369.99,1.2044432
231177063,-3.8313634,11.679999,101371.0,1.2044551
231187861,-3.9106328,11.679999,101372.0,1.204467
231198439,-3.4138768,11.679999,101366.0,1.2043958
231220439,-3.8313634,11.679999,101371.0,1.2044551
231232346,-4.0797415,11.679999,101374.0,1.2044908
231242450,-3.8313634,11.679999,101371.0,1.2044551
231264441,-4.0797415,11.679999,101374.0,1.2044908
231275866,-3.8313634,11.679999,101371.0,1.2044551
231286453,-3.746809,11.679999,101369.99,1.2044432
231308449,-3.8313634,11.679999,101371.0,1.2044551
231318449,-3.746809,11.679999,101369.99,1.2044432
231329442,-3.9106328,11.679999,101372.0,1.204467
231350443,-3.8313634,11.679999,101371.0,1.2044551
231360433,-4.0797415,11.679999,101374.0,1.2044908
231371447,-3.746809,11.679999,101369.99,1.2044432
231393449,-4.0797415,11.679999,101374.0,1.2044908
231404443,-3.6622548,11.679999,101369.0,1.2044314
231415439,-3.995187,11.679999,101373.0,1.204479
231437828,-4.1642957,11.679999,101375.0,1.2045027
231448451,-3.6622548,11.679999,101369.0,1.2044314
231459478,-3.995187,11.679999,101373.0,1.204479
231481444,-3.746809,11.679999,101369.99,1.2044432
231492451,-4.243565,11.679999,101375.99,1.2045145
231503454,-3.746809,11.679999,101369.99,1.2044432
231526045,-4.0797415,11.679999,101374.0,1.2044908
231536440,-4.0797415,11.679999,101374.0,1.2044908
231547439,-4.243565,11.679999,101375.99,1.2045145
231569503,-4.0797415,11.679999,101374.0,1.2044908
231580454,-3.9106328,11.679999,101372.0,1.204467
231591439,-3.9106328,11.679999,101372.0,1.204467
231614132,-4.0797415,11.679999,101374.0,1.2044908
231624453,-3.995187,11.679999,101373.0,1.204479
231635451,-4.4126735,11.679999,101378.0,1.2045383
231657446,-4.0797415,11.679999,101374.0,1.2044908
231668756,-3.9106328,11.679999,101372.0,1.204467
231679442,-3.995187,11.679999,101373.0,1.204479
231701742,-4.243565,11.679999,101375.99,1.2045145
231712451,-4.0797415,11.679999,101374.0,1.2044908
231723439,-4.1642957,11.679999,101375.0,1.2045027
231745482,-4.0797415,11.679999,101374.0,1.2044908
231756451,-4.3281193,11.679999,101376.99,1.2045264
231767455,-3.995187,11.679999,101373.0,1.204479
231788452,-4.1642957,11.679999,101375.0,1.2045027
231799468,-3.9106328,11.679999,101372.0,1.204467
231810439,-3.8313634,11.679999,101371.0,1.2044551
231832775,-3.498431,11.679999,101367.0,1.2044077
231843439,-4.0797415,11.679999,101374.0,1.2044908
231854439,-3.9106328,11.679999,101372.0,1.204467
231876451,-3.995187,11.679999,101373.0,1.204479
231887440,-4.243565,11.679999,101375.99,1.2045145
231898469,-3.6622548,11.679999,101369.0,1.2044314
231920439,-4.1642957,11.679999,101375.0,1.2045027
231931454,-4.0797415,11.679999,101374.0,1.2044908
231942569,-4.1642957,11.679999,101375.0,1.2045027
231964451,-4.243565,11.67,101375.99,1.2045145
231975238,-3.995187,11.67,101373.0,1.204479
231986284,-3.9106328,11.67,101372.0,1.204467
232006455,-4.1642957,11.679999,101375.0,1.2045027
232018300,-4.243565,11.679999,101375.99,1.2045145
232028440,-3.498431,11.679999,101367.0,1.2044077
232050248,-4.3281193,11.67,101376.99,1.2045264
232060439,-3.995187,11.67,101373.0,1.204479
232070482,-3.746809,11.67,101369.99,1.2044432
232094520,-3.995187,11.679999,101373.0,1.204479
232106298,-4.0797415,11.679999,101374.0,1.2044908
232116439,-3.9106328,11.679999,101372.0,1.204467
232138223,-3.9106328,11.67,101372.0,1.204467
232148451,-3.995187,11.67,101373.0,1.204479
232158691,-4.0797415,11.67,101374.0,1.2044908
232180440,-3.8313634,11.67,101371.0,1.2044551
232191439,-3.9106328,11.67,101372.0,1.204467
232202362,-4.3281193,11.67,101376.99,1.2045264
232222550,-4.0797415,11.679999,101374.0,1.2044908
232234286,-4.0797415,11.679999,101374.0,1.2044908
232244449,-4.0797415,11.679999,101374.0,1.2044908
232266256,-3.8313634,11.67,101371.0,1.2044551
232276463,-4.1642957,11.67,101375.0,1.2045027
232286699,-3.8313634,11.67,101371.0,1.2044551
232308452,-4.3281193,11.679999,101376.99,1.2045264
232319452,-4.0797415,11.679999,101374.0,1.2044908
232330268,-4.0797415,11.679999,101374.0,1.2044908
232350527,-4.0797415,11.67,101374.0,1.2044908
232360457,-3.995187,11.67,101373.0,1.204479
232371439,-3.995187,11.67,101373.0,1.204479
232394246,-4.5764976,11.67,101380.0,1.2045621
232404439,-4.1642957,11.67,101375.0,1.2045027
232414439,-3.9106328,11.67,101372.0,1.204467
232436441,-4.0797415,11.67,101374.0,1.2044908
232447439,-3.6622548,11.67,101369.0,1.2044314
232458219,-3.995187,11.67,101373.0,1.204479
232478462,-4.6610518,11.679999,101381.0,1.204574
232490247,-4.5764976,11.679999,101380.0,1.2045621
232500593,-4.0797415,11.679999,101374.0,1.2044908
232522336,-4.3281193,11.67,101376.99,1.2045264
232532451,-4.1642957,11.67,101375.0,1.2045027
232542611,-3.8313634,11.67,101371.0,1.2044551
232564439,-4.4126735,11.67,101378.0,1.2045383
232575208,-3.9106328,11.67,101372.0,1.204467
232586252,-3.995187,11.67,101373.0,1.204479
232607439,-3.9106328,11.67,101372.0,1.204467
232618166,-3.498431,11.67,101367.0,1.2044077
232628480,-3.995187,11.67,101373.0,1.204479
232650280,-3.5777006,11.67,101368.0,1.2044195
232660485,-4.0797415,11.67,101374.0,1.2044908
232670461,-3.8313634,11.67,101371.0,1.2044551
232692439,-3.9106328,11.67,101372.0,1.204467
232703439,-3.9106328,11.67,101372.0,1.204467
232715078,-4.0797415,11.67,101374.0,1.2044908
232736472,-4.0797415,11.67,101374.0,1.2044908
232747847,-4.243565,11.67,101375.99,1.2045145
232758439,-3.746809,11.67,101369.99,1.2044432
232779843,-4.1642957,11.67,101375.0,1.2045027
232790495,-4.243565,11.67,101375.99,1.2045145
232801439,-4.0797415,11.67,101374.0,1.2044908
232824114,-3.995187,11.67,101373.0,1.204479
232834439,-3.746809,11.67,101369.99,1.2044432
232845440,-4.1642957,11.67,101375.0,1.2045027
232867828,-4.3281193,11.67,101376.99,1.2045264
232878439,-3.9106328,11.67,101372.0,1.204467
232889479,-3.8313634,11.67,101371.0,1.2044551
232912711,-3.995187,11.67,101373.0,1.204479
232923898,-4.3281193,11.67,101376.99,1.2045264
232934439,-3.995187,11.67,101373.0,1.204479
232956439,-3.746809,11.67,101369.99,1.2044432
232966460,-3.6622548,11.67,101369.0,1.2044314
232977448,-4.243565,11.67,101375.99,1.2045145
232998454,-3.6622548,11.67,101369.0,1.2044314
233008470,-4.1642957,11.67,101375.0,1.2045027
233019876,-3.8313634,11.67,101371.0,1.2044551
233041451,-4.243565,11.67,101375.99,1.2045145
233052481,-3.6622548,11.67,101369.0,1.2044314
233064053,-3.8313634,11.67,101371.0,1.2044551
233085451,-4.1642957,11.67,101375.0,1.2045027
233096455,-3.9106328,11.67,101372.0,1.204467
233107795,-4.243565,11.67,101375.99,1.2045145
233129452,-4.3281193,11.67,101376.99,1.2045264
233139942,-4.1642957,11.67,101375.0,1.2045027
233150455,-3.8313634,11.67,101371.0,1.2044551
233170462,-4.1642957,11.67,101375.0,1.2045027
233181491,-3.995187,11.67,101373.0,1.204479
233192439,-4.0797415,11.67,101374.0,1.2044908
233214440,-4.1642957,11.67,101375.0,1.2045027
233225439,-3.8313634,11.67,101371.0,1.2044551
233236451,-3.6622548,11.67,101369.0,1.2044314
233258440,-3.746809,11.67,101369.99,1.2044432
233268480,-3.8313634,11.67,101371.0,1.2044551
233279452,-4.0797415,11.67,101374.0,1.2044908
233301461,-3.995187,11.67,101373.0,1.204479
233312453,-4.0797415,11.67,101374.0,1.2044908
233323469,-3.9106328,11.67,101372.0,1.204467
233345747,-3.995187,11.67,101373.0,1.204479
233356440,-3.6622548,11.67,101369.0,1.2044314
233367439,-4.0797415,11.67,101374.0,1.2044908
233389448,-4.243565,11.66,101375.99,1.2045145
233400450,-4.1642957,11.66,101375.0,1.2045027
233411447,-4.1642957,11.66,101375.0,1.2045027
233433863,-4.0797415,11.67,101374.0,1.2044908
233444440,-4.1642957,11.67,101375.0,1.2045027
233455439,-4.243565,11.67,101375.99,1.2045145
233477474,-3.995187,11.66,101373.0,1.204479
233488783,-4.4126735,11.66,101378.0,1.2045383
233499440,-3.9106328,11.66,101372.0,1.204467
233522030,-3.6622548,11.66,101369.0,1.2044314
233532450,-3.9106328,11.66,101372.0,1.204467
233543439,-3.5777006,11.66,101368.0,1.2044195
233565449,-3.5777006,11.66,101368.0,1.2044195
233575450,-4.1642957,11.66,101375.0,1.2045027
233586439,-3.746809,11.66,101369.99,1.2044432
233608451,-3.9106328,11.66,101372.0,1.204467
233619439,-4.0797415,11.66,101374.0,1.2044908
233630439,-4.0797415,11.66,101374.0,1.2044908
233652774,-3.6622548,11.66,101369.0,1.2044314
233663440,-4.1642957,11.66,101375.0,1.2045027
233674442,-4.1642957,11.66,101375.0,1.2045027
233696439,-3.9106328,11.66,101372.0,1.204467
233707440,-4.3281193,11.66,101376.99,1.2045264
233718439,-3.746809,11.66,101369.99,1.2044432
233740451,-4.243565,11.65,101375.99,1.2045145
233751440,-3.746809,11.65,101369.99,1.2044432
233762439,-4.0797415,11.65,101374.0,1.2044908
233784439,-4.1642957,11.66,101375.0,1.2045027
233795536,-3.746809,11.66,101369.99,1.2044432
233806441,-4.3281193,11.66,101376.99,1.2045264
233828450,-3.995187,11.66,101373.0,1.204479
233839439,-3.995187,11.66,101373.0,1.204479
233850266,-3.9106328,11.66,101372.0,1.204467
233870749,-3.995187,11.66,101373.0,1.204479
233882284,-3.5777006,11.66,101368.0,1.2044195
233892451,-3.9106328,11.66,101372.0,1.204467
233914279,-3.8313634,11.65,101371.0,1.2044551
233924449,-3.746809,11.65,101369.99,1.2044432
233934848,-4.243565,11.65,101375.99,1.2045145
233956450,-4.0797415,11.66,101374.0,1.2044908
233967452,-4.243565,11.66,101375.99,1.2045145
233978283,-4.243565,11.66,101375.99,1.2045145
233998461,-3.995187,11.66,101373.0,1.204479
234010235,-3.5777006,11.66,101368.0,1.2044195
234020440,-4.0797415,11.66,101374.0,1.2044908
234042346,-4.4126735,11.66,101378.0,1.2045383
234052450,-4.1642957,11.66,101375.0,1.2045027
234062786,-4.1642957,11.66,101375.0,1.2045027
234084453,-3.5777006,11.66,101368.0,1.2044195
234094595,-4.0797415,11.66,101374.0,1.2044908
234106198,-3.8313634,11.66,101371.0,1.2044551
234126551,-4.243565,11.66,101375.99,1.2045145
234138214,-4.1642957,11.66,101375.0,1.2045027
234148439,-4.243565,11.66,101375.99,1.2045145
234170309,-3.9106328,11.66,101372.0,1.204467
234180439,-4.0797415,11.66,101374.0,1.2044908
234190583,-4.6610518,11.66,101381.0,1.204574
234212439,-4.0797415,11.66,101374.0,1.2044908
234222701,-3.6622548,11.66,101369.0,1.2044314
234234259,-3.746809,11.66,101369.99,1.2044432
234255439,-3.8313634,11.66,101371.0,1.2044551
234266300,-3.9106328,11.66,101372.0,1.204467
234276461,-3.3293226,11.66,101365.0,1.2043839
234298228,-3.746809,11.65,101369.99,1.2044432
234308451,-4.243565,11.65,101375.99,1.2045145
234318692,-3.8313634,11.65,101371.0,1.2044551
234340468,-4.243565,11.66,101375.99,1.2045145
234350620,-3.6622548,11.66,101369.0,1.2044314
234362302,-3.6622548,11.66,101369.0,1.2044314
234383442,-3.995187,11.66,101373.0,1.204479
234394267,-3.995187,11.66,101373.0,1.204479
234404443,-3.8313634,11.66,101371.0,1.2044551
234426204,-4.1642957,11.66,101375.0,1.2045027
234436451,-3.8313634,11.66,101371.0,1.2044551
234446537,-4.1642957,11.66,101375.0,1.2045027
234468451,-3.746809,11.66,101369.99,1.2044432
234478664,-4.0797415,11.66,101374.0,1.2044908
234490202,-3.995187,11.66,101373.0,1.204479
234510731,-4.1642957,11.65,101375.0,1.2045027
234522371,-4.3281193,11.65,101376.99,1.2045264
234532439,-3.746809,11.65,101369.99,1.2044432
234554300,-4.1642957,11.66,101375.0,1.2045027
234564440,-4.4126735,11.66,101378.0,1.2045383
234575456,-3.9106328,11.66,101372.0,1.204467
234596452,-3.995187,11.66,101373.0,1.204479
234607681,-4.3281193,11.66,101376.99,1.2045264
234618451,-3.746809,11.66,101369.99,1.2044432
234640445,-3.995187,11.65,101373.0,1.204479
234651789,-3.995187,11.65,101373.0,1.204479
234662439,-3.4138768,11.65,101366.0,1.2043958
234684440,-4.4972277,11.65,101379.0,1.2045503
234696276,-4.0797415,11.65,101374.0,1.2044908
234706440,-3.8313634,11.65,101371.0,1.2044551
234728562,-4.0797415,11.65,101374.0,1.2044908
234739840,-3.6622548,11.65,101369.0,1.2044314
234750491,-3.9106328,11.65,101372.0,1.204467
234772439,-3.995187,11.65,101373.0,1.204479
234782452,-4.0797415,11.65,101374.0,1.2044908
234793452,-3.6622548,11.65,101369.0,1.2044314
234816312,-3.995187,11.66,101373.0,1.204479
234826440,-4.1642957,11.66,101375.0,1.2045027
234837439,-3.995187,11.66,101373.0,1.204479
234859922,-4.4126735,11.65,101378.0,1.2045383
234870439,-4.1642957,11.65,101375.0,1.2045027
234881457,-4.243565,11.65,101375.99,1.2045145
234902439,-3.9106328,11.65,101372.0,1.204467
234912451,-3.9106328,11.65,101372.0,1.204467
234923917,-3.8313634,11.65,101371.0,1.2044551
234945451,-4.243565,11.66,101375.99,1.2045145
234956451,-4.1642957,11.66,101375.0,1.2045027
234968141,-3.995187,11.66,101373.0,1.204479
234989458,-4.243565,11.65,101375.99,1.2045145
235000451,-4.243565,11.65,101375.99,1.2045145
235011917,-3.9106328,11.65,101372.0,1.204467
235032438,-3.6622548,11.65,101369.0,1.2044314
235043813,-4.243565,11.65,101375.99,1.2045145
235054517,-3.8313634,11.65,101371.0,1.2044551
235076453,-4.1642957,11.65,101375.0,1.2045027
235088318,-3.746809,11.65,101369.99,1.2044432
235098490,-3.746809,11.65,101369.99,1.2044432
235120445,-4.4126735,11.65,101378.0,1.2045383
235131869,-4.1642957,11.65,101375.0,1.2045027
235142444,-3.5777006,11.65,101368.0,1.2044195
235164439,-4.0797415,11.65,101374.0,1.2044908
235174440,-3.8313634,11.65,101371.0,1.2044551
235185439,-3.746809,11.65,101369.99,1.2044432
235207439,-3.3293226,11.65,101365.0,1.2043839
235218439,-3.498431,11.65,101367.0,1.2044077
235229439,-3.2447684,11.65,101363.99,1.2043719
235251450,-3.9106328,11.65,101372.0,1.204467
235262491,-3.6622548,11.65,101369.0,1.2044314
235273726,-3.498431,11.65,101367.0,1.2044077
235295455,-3.4138768,11.65,101366.0,1.2043958
235306458,-3.8313634,11.65,101371.0,1.2044551
235317619,-2.8325665,11.65,101359.0,1.2043126
235339441,-3.0809445,11.65,101362.0,1.2043482
235350439,-3.2447684,11.65,101363.99,1.2043719
235362046,-3.2447684,11.65,101363.99,1.2043719
235383461,-3.746809,11.65,101369.99,1.2044432
235394439,-4.243565,11.65,101375.99,1.2045145
235405493,-3.9106328,11.65,101372.0,1.204467
235427439,-3.4138768,11.65,101366.0,1.2043958
235438459,-3.9106328,11.65,101372.0,1.204467
235449791,-3.6622548,11.65,101369.0,1.2044314
235471439,-2.9963903,11.65,101361.0,1.2043364
235482439,-2.9963903,11.65,101361.0,1.2043364
235493439,-2.663458,11.65,101357.0,1.2042888
235515451,-2.3305259,11.65,101353.0,1.2042413
235526439,-2.663458,11.65,101357.0,1.2042888
235537988,-1.5801071,11.65,101344.0,1.2041343
235559440,-2.4996343,11.65,101355.0,1.2042651
235570556,-3.2447684,11.65,101363.99,1.2043719
235581458,-2.41508,11.65,101354.0,1.2042532
235603443,-3.4138768,11.65,101366.0,1.2043958
235614439,-3.2447684,11.65,101363.99,1.2043719
235625788,-2.9963903,11.65,101361.0,1.2043364
235647451,-3.4138768,11.65,101366.0,1.2043958
235658445,-3.2447684,11.65,101363.99,1.2043719
235669505,-2.9118361,11.65,101360.0,1.2043245
235691496,-3.1654987,11.65,101363.0,1.2043601
235702439,-2.3305259,11.65,101353.0,1.2042413
235714016,-2.1614175,11.65,101350.99,1.2042174
235735439,-3.3293226,11.65,101365.0,1.2043839
235746443,-3.3293226,11.65,101365.0,1.2043839
235758226,-3.746809,11.65,101369.99,1.2044432
235779030,-3.995187,11.66,101373.0,1.204479
235789464,-3.5777006,11.66,101368.0,1.2044195
235800439,-3.5777006,11.66,101368.0,1.2044195
235821451,-4.0797415,11.66,101374.0,1.2044908
235831519,-3.5777006,11.66,101368.0,1.2044195
235843065,-3.4138768,11.66,101366.0,1.2043958
235864439,-3.4138768,11.66,101366.0,1.2043958
235875102,-3.995187,11.66,101373.0,1.204479
235885451,-3.4138768,11.66,101366.0,1.2043958
235907481,-4.0797415,11.66,101374.0,1.2044908
235917440,-3.1654987,11.66,101363.0,1.2043601
235928442,-3.4138768,11.66,101366.0,1.2043958
235949444,-3.3293226,11.66,101365.0,1.2043839
235959679,-3.6622548,11.66,101369.0,1.2044314
235970987,-3.4138768,11.66,101366.0,1.2043958
235992439,-3.498431,11.66,101367.0,1.2044077
236003439,-3.3293226,11.66,101365.0,1.2043839
236013439,-3.5777006,11.66,101368.0,1.2044195
236035038,-3.2447684,11.66,101363.99,1.2043719
236045489,-3.5777006,11.66,101368.0,1.2044195
236056439,-3.2447684,11.66,101363.99,1.2043719
236077451,-3.3293226,11.66,101365.0,1.2043839
236087611,-3.2447684,11.66,101363.99,1.2043719
236099129,-3.0809445,11.66,101362.0,1.2043482
236120450,-2.9963903,11.66,101361.0,1.2043364
236131450,-2.663458,11.66,101357.0,1.2042888
236141440,-3.1654987,11.66,101363.0,1.2043601
236163133,-3.3293226,11.66,101365.0,1.2043839
236173478,-3.3293226,11.66,101365.0,1.2043839
236183805,-3.498431,11.66,101367.0,1.2044077
236205455,-2.9963903,11.66,101361.0,1.2043364
236215443,-2.8325665,11.66,101359.0,1.2043126
236227117,-3.0809445,11.66,101362.0,1.2043482
236248440,-2.7480123,11.66,101357.99,1.2043006
236259451,-2.9118361,11.66,101360.0,1.2043245
236269453,-2.9963903,11.66,101361.0,1.2043364
236291516,-2.8325665,11.66,101359.0,1.2043126
236303430,-2.8325665,11.66,101359.0,1.2043126
236315129,-2.8325665,11.66,101359.0,1.2043126
236336669,-2.8325665,11.66,101359.0,1.2043126
236347451,-2.578904,11.66,101356.0,1.2042769
236358451,-2.9963903,11.66,101361.0,1.2043364
236379443,-2.9963903,11.67,101361.0,1.2043364
236390449,-3.1654987,11.67,101363.0,1.2043601
236401439,-3.2447684,11.67,101363.99,1.2043719
236423439,-2.578904,11.66,101356.0,1.2042769
236434504,-3.4138768,11.66,101366.0,1.2043958
236445451,-2.663458,11.66,101357.0,1.2042888
236467440,-2.41508,11.66,101354.0,1.2042532
236478439,-2.4996343,11.66,101355.0,1.2042651
236489440,-2.663458,11.66,101357.0,1.2042888
236510440,-2.578904,11.66,101356.0,1.2042769
236521439,-2.578904,11.66,101356.0,1.2042769
236533445,-2.4996343,11.66,101355.0,1.2042651
236555440,-2.663458,11.66,101357.0,1.2042888
236566465,-2.9963903,11.66,101361.0,1.2043364
236576667,-2.41508,11.66,101354.0,1.2042532
236598507,-2.3305259,11.66,101353.0,1.2042413
236609440,-2.663458,11.66,101357.0,1.2042888
236620948,-2.2459717,11.66,101351.99,1.2042294
236642439,-2.4996343,11.66,101355.0,1.2042651
236653450,-2.578904,11.66,101356.0,1.2042769
236664623,-2.41508,11.66,101354.0,1.2042532
