timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
262962050,4.8259277,0.0,0,0,1,0,0,0,0
263462050,4.837207,0.0,0,0,1,0,0,0,0
263962110,4.8001466,0.0,0,0,1,0,0,0,0
264462050,4.817871,0.0,0,0,1,0,0,0,0
264962050,4.842041,0.0,0,0,1,0,0,0,0
265472058,4.8452635,0.0,0,0,1,0,0,0,0
265972050,4.8436522,0.0,0,0,1,0,0,0,0
266472050,4.7759767,0.0,0,0,1,0,0,0,0
266972074,4.8452635,0.0,0,0,1,0,0,0,0
267472057,4.832373,0.0,0,0,1,0,0,0,0
267972050,4.7969236,0.0,0,0,1,0,0,0,0
268472050,4.84043,0.0,0,0,1,0,0,0,0
268982049,4.851709,0.0,0,0,1,0,0,0,0
269482053,4.8436522,0.0,0,0,1,0,0,0,0
269982050,4.8194823,0.0,0,0,1,0,0,0,0
270482073,4.8500977,0.0,0,0,1,0,0,0,0
270982050,4.8355956,0.0,0,0,1,0,0,0,0
271482050,4.7824216,0.0,0,0,1,0,0,0,0
271982050,4.8468747,0.0,0,0,1,0,0,0,0
272482054,4.798535,0.0,0,0,1,0,0,0,0
272982050,4.822705,0.0,0,0,1,0,0,0,0
273492050,4.8259277,0.0,0,0,1,0,0,0,0
273992050,4.8468747,0.0,0,0,1,0,0,0,0
274492050,4.842041,0.0,0,0,1,0,0,0,0
274992050,4.7711425,0.0,0,0,1,0,0,0,0
275492091,4.8436522,0.0,0,0,1,0,0,0,0
275992050,4.8436522,0.0,0,0,1,0,0,0,0
276492050,4.822705,0.0,0,0,1,0,0,0,0
276992051,4.8436522,0.0,0,0,1,0,0,0,0
277492050,4.842041,0.0,0,0,1,0,0,0,0
278002074,4.822705,0.0,0,0,1,0,0,0,0
279002050,4.8484864,0.0,0,0,1,0,0,0,0
279502053,4.837207,0.0,0,0,1,0,0,0,0
280002050,4.8243165,0.0,0,0,1,0,0,0,0
280502083,4.8436522,0.0,0,0,1,0,0,0,0
281002050,4.84043,0.0,0,0,1,0,0,0,0
281502050,4.7663083,0.0,0,0,1,0,0,0,0
282002091,4.8436522,0.0,0,0,1,0,0,0,0
282502050,4.838818,0.0,0,0,1,0,0,0,0
283012050,4.8436522,0.0,0,0,1,0,0,0,0
283512050,4.7663083,0.0,0,0,1,0,0,0,0
284012050,4.8355956,0.0,0,0,1,0,0,0,0
284512086,4.838818,0.0,0,0,1,0,0,0,0
285012063,4.8243165,0.0,0,0,1,0,0,0,0
285512076,4.837207,0.0,0,0,1,0,0,0,0
286012053,4.8484864,0.0,0,0,1,0,0,0,0
286522090,4.8452635,0.0,0,0,1,0,0,0,0
287022050,4.8194823,0.0,0,0,1,0,0,0,0
287522050,4.79209,0.0,0,0,1,0,0,0,0
288022050,4.842041,0.0,0,0,1,0,0,0,0
288522050,4.817871,0.0,0,0,1,0,0,0,0
289022050,4.801758,0.0,0,0,1,0,0,0,0
289522050,4.8484864,0.0,0,0,1,0,0,0,0
290032050,4.793701,0.0,0,0,1,0,0,0,0
290532051,4.827539,0.0,0,0,1,0,0,0,0
291032055,4.837207,0.0,0,0,1,0,0,0,0
291532050,4.832373,0.0,0,0,1,0,0,0,0
292032050,4.814648,0.0,0,0,1,0,0,0,0
292532050,4.8500977,0.0,0,0,1,0,0,0,0
293042050,4.8436522,0.0,0,0,1,0,0,0,0
293542050,4.832373,0.0,0,0,1,0,0,0,0
294042050,4.8194823,0.0,0,0,1,0,0,0,0
294542050,4.832373,0.0,0,0,1,0,0,0,0
295042057,4.82915,0.0,0,0,1,0,0,0,0
295542096,4.817871,0.0,0,0,1,0,0,0,0
296052050,4.8194823,0.0,0,0,1,0,0,0,0
296552050,4.8452635,0.0,0,0,1,0,0,0,0
297052050,4.8307614,0.0,0,0,1,0,0,0,0
297552050,4.764697,0.0,0,0,1,0,0,0,0
298052050,4.8452635,0.0,0,0,1,0,0,0,0
298552050,4.8500977,0.0,0,0,1,0,0,0,0
299052050,4.774365,0.0,0,0,1,0,0,0,0
299552050,4.8484864,0.0,0,0,1,0,0,0,0
300062052,4.838818,0.0,0,0,1,0,0,0,0
300562059,4.838818,0.0,0,0,1,0,0,0,0
301062050,4.8194823,0.0,0,0,1,0,0,0,0
301562050,4.7953124,0.0,0,0,1,0,0,0,0
302062050,4.842041,0.0,0,0,1,0,0,0,0
302572050,4.7969236,0.0,0,0,1,0,0,0,0
303072050,4.8194823,0.0,0,0,1,0,0,0,0
303572056,4.851709,0.0,0,0,1,0,0,0,0
304072095,4.790478,0.0,0,0,1,0,0,0,0
304572050,4.8355956,0.0,0,0,1,0,0,0,0
305072050,4.8049803,0.0,0,0,1,0,0,0,0
305572080,4.8468747,0.0,0,0,1,0,0,0,0
306082050,4.8436522,0.0,0,0,1,0,0,0,0
306582051,4.827539,0.0,0,0,1,0,0,0,0
307082050,4.8468747,0.0,0,0,1,0,0,0,0
307582050,4.8484864,0.0,0,0,1,0,0,0,0
308092050,4.851709,0.0,0,0,1,0,0,0,0
308592050,4.838818,0.0,0,0,1,0,0,0,0
309092063,4.8484864,0.0,0,0,1,0,0,0,0
309592051,4.8452635,0.0,0,0,1,0,0,0,0
310092050,4.8436522,0.0,0,0,1,0,0,0,0
310592050,4.837207,0.0,0,0,1,0,0,0,0
311092050,4.851709,0.0,0,0,1,0,0,0,0
311592050,4.8500977,0.0,0,0,1,0,0,0,0
312102050,4.851709,0.0,0,0,1,0,0,0,0
312602050,4.8468747,0.0,0,0,1,0,0,0,0
313102053,4.8452635,0.0,0,0,1,0,0,0,0
313602050,4.8452635,0.0,0,0,1,0,0,0,0
314102076,4.842041,0.0,0,0,1,0,0,0,0
314602050,4.842041,0.0,0,0,1,0,0,0,0
315102050,4.8452635,0.0,0,0,1,0,0,0,0
315602051,4.8452635,0.0,0,0,1,0,0,0,0
316102050,4.842041,0.0,0,0,1,0,0,0,0
316612050,4.803369,0.0,0,0,1,0,0,0,0
317112050,4.84043,0.0,0,0,1,0,0,0,0
317612050,4.8452635,0.0,0,0,1,0,0,0,0
318112051,4.8468747,0.0,0,0,1,0,0,0,0
318612059,4.842041,0.0,0,0,1,0,0,0,0
319112083,4.851709,0.0,0,0,1,0,0,0,0
319612057,4.8452635,0.0,0,0,1,0,0,0,0
320112050,4.8436522,0.0,0,0,1,0,0,0,0
320612056,4.8468747,0.0,0,0,1,0,0,0,0
321122050,4.851709,0.0,0,0,1,0,0,0,0
321622050,4.8484864,0.0,0,0,1,0,0,0,0
322122050,4.8452635,0.0,0,0,1,0,0,0,0
322622050,4.8452635,0.0,0,0,1,0,0,0,0
323122050,4.85332,0.0,0,0,1,0,0,0,0
323622050,4.8484864,0.0,0,0,1,0,0,0,0
324122076,4.8436522,0.0,0,0,1,0,0,0,0
324622050,4.851709,0.0,0,0,1,0,0,0,0
325132050,4.8436522,0.0,0,0,1,0,0,0,0
325632050,4.842041,0.0,0,0,1,0,0,0,0
326132050,4.8500977,0.0,0,0,1,0,0,0,0
326632050,4.84043,0.0,0,0,1,0,0,0,0
327132050,4.8484864,0.0,0,0,1,0,0,0,0
327632054,4.837207,0.0,0,0,1,0,0,0,0
328132050,4.8468747,0.0,0,0,1,0,0,0,0
328632059,4.8436522,0.0,0,0,1,0,0,0,0
329142091,4.8001466,0.0,0,0,1,0,0,0,0
329642050,4.787256,0.0,0,0,1,0,0,0,0
330142050,4.8355956,0.0,0,0,1,0,0,0,0
330642050,4.8468747,0.0,0,0,1,0,0,0,0
331142056,4.8452635,0.0,0,0,1,0,0,0,0
331642050,4.84043,0.0,0,0,1,0,0,0,0
332142050,4.8452635,0.0,0,0,1,0,0,0,0
332642057,4.79209,0.0,0,0,1,0,0,0,0
333152050,4.801758,0.0,0,0,1,0,0,0,0
333652050,4.8436522,0.0,0,0,1,0,0,0,0
334152056,4.8436522,0.0,0,0,1,0,0,0,0
334652050,4.837207,0.0,0,0,1,0,0,0,0
335152053,4.7969236,0.0,0,0,1,0,0,0,0
335652050,4.8355956,0.0,0,0,1,0,0,0,0
336152050,4.8468747,0.0,0,0,1,0,0,0,0
336652050,4.7727537,0.0,0,0,1,0,0,0,0
337152050,4.8484864,0.0,0,0,1,0,0,0,0
337652070,4.8452635,0.0,0,0,1,0,0,0,0
338152050,4.8468747,0.0,0,0,1,0,0,0,0
338652050,4.8452635,0.0,0,0,1,0,0,0,0
339162049,4.8500977,0.0,0,0,1,0,0,0,0
339662050,4.79209,0.0,0,0,1,0,0,0,0
340162084,4.8484864,0.0,0,0,1,0,0,0,0
340662050,4.8436522,0.0,0,0,1,0,0,0,0
341162050,4.8484864,0.0,0,0,1,0,0,0,0
341662053,4.788867,0.0,0,0,1,0,0,0,0
342172050,4.8452635,0.0,0,0,1,0,0,0,0
342672052,4.8936033,0.0,0,0,1,0,0,0,0
343172050,4.8484864,0.0,0,0,1,0,0,0,0
343672050,4.8436522,0.0,0,0,1,0,0,0,0
344172066,4.8500977,0.0,0,0,1,0,0,0,0
344672050,4.84043,0.0,0,0,1,0,0,0,0
345172050,4.8452635,0.0,0,0,1,0,0,0,0
345672050,4.842041,0.0,0,0,1,0,0,0,0
346182050,4.7953124,0.0,0,0,1,0,0,0,0
346682051,4.85332,0.0,0,0,1,0,0,0,0
347182050,4.8500977,0.0,0,0,1,0,0,0,0
347682054,4.8452635,0.0,0,0,1,0,0,0,0
348182050,4.827539,0.0,0,0,1,0,0,0,0
348692050,4.85332,0.0,0,0,1,0,0,0,0
349192085,4.798535,0.0,0,0,1,0,0,0,0
349692050,4.838818,0.0,0,0,1,0,0,0,0
350192050,4.837207,0.0,0,0,1,0,0,0,0
350692053,4.838818,0.0,0,0,1,0,0,0,0
351192050,4.8500977,0.0,0,0,1,0,0,0,0
351692050,4.8500977,0.0,0,0,1,0,0,0,0
352192050,4.837207,0.0,0,0,1,0,0,0,0
352702056,4.8049803,0.0,0,0,1,0,0,0,0
353202051,4.8484864,0.0,0,0,1,0,0,0,0
353702050,4.838818,0.0,0,0,1,0,0,0,0
354202074,4.801758,0.0,0,0,1,0,0,0,0
354702056,4.8452635,0.0,0,0,1,0,0,0,0
355202050,4.84043,0.0,0,0,1,0,0,0,0
355702050,4.8436522,0.0,0,0,1,0,0,0,0
356212050,4.8452635,0.0,0,0,1,0,0,0,0
356712058,4.7969236,0.0,0,0,1,0,0,0,0
357212050,4.8452635,0.0,0,0,1,0,0,0,0
357712077,4.8452635,0.0,0,0,1,0,0,0,0
358212050,4.8436522,0.0,0,0,1,0,0,0,0
358712050,4.7840333,0.0,0,0,1,0,0,0,0
359212050,4.842041,0.0,0,0,1,0,0,0,0
359712050,4.842041,0.0,0,0,1,0,0,0,0
360212050,4.7695312,0.0,0,0,1,0,0,0,0
360712066,4.8500977,0.0,0,0,1,0,0,0,0
361212050,4.84043,0.0,0,0,1,0,0,0,0
361712050,4.7614746,0.0,0,0,1,0,0,0,0
362222051,4.814648,0.0,0,0,1,0,0,0,0
362722078,4.838818,0.0,0,0,1,0,0,0,0
363222050,4.8355956,0.0,0,0,1,0,0,0,0
363722050,4.814648,0.0,0,0,1,0,0,0,0
364222050,4.832373,0.0,0,0,1,0,0,0,0
364722050,4.84043,0.0,0,0,1,0,0,0,0
365222053,4.76792,0.0,0,0,1,0,0,0,0
365732050,4.81626,0.0,0,0,1,0,0,0,0
366232090,4.84043,0.0,0,0,1,0,0,0,0
366732050,4.79209,0.0,0,0,1,0,0,0,0
367232050,4.8210936,0.0,0,0,1,0,0,0,0
367732071,4.8355956,0.0,0,0,1,0,0,0,0
368232050,4.8243165,0.0,0,0,1,0,0,0,0
368732091,4.817871,0.0,0,0,1,0,0,0,0
369232050,4.8452635,0.0,0,0,1,0,0,0,0
369732050,4.8339844,0.0,0,0,1,0,0,0,0
370242050,4.8436522,0.0,0,0,1,0,0,0,0
370742050,4.817871,0.0,0,0,1,0,0,0,0
371242059,4.8452635,0.0,0,0,1,0,0,0,0
371742050,4.8484864,0.0,0,0,1,0,0,0,0
372242050,4.817871,0.0,0,0,1,0,0,0,0
372742098,4.8001466,0.0,0,0,1,0,0,0,0
373242050,4.842041,0.0,0,0,1,0,0,0,0
373742050,4.7727537,0.0,0,0,1,0,0,0,0
374252058,4.8194823,0.0,0,0,1,0,0,0,0
374752050,4.8484864,0.0,0,0,1,0,0,0,0
375252050,4.8500977,0.0,0,0,1,0,0,0,0
375752050,4.8259277,0.0,0,0,1,0,0,0,0
376252050,4.8484864,0.0,0,0,1,0,0,0,0
376752050,4.85332,0.0,0,0,1,0,0,0,0
377252050,4.822705,0.0,0,0,1,0,0,0,0
377762093,4.7856445,0.0,0,0,1,0,0,0,0
378262050,4.8484864,0.0,0,0,1,0,0,0,0
378762050,4.8549314,0.0,0,0,1,0,0,0,0
379262050,4.777588,0.0,0,0,1,0,0,0,0
379762050,4.7969236,0.0,0,0,1,0,0,0,0
380262050,4.8500977,0.0,0,0,1,0,0,0,0
380762050,4.814648,0.0,0,0,1,0,0,0,0
381262050,4.7969236,0.0,0,0,1,0,0,0,0
381762050,4.788867,0.0,0,0,1,0,0,0,0
382262050,4.779199,0.0,0,0,1,0,0,0,0
382762098,4.856543,0.0,0,0,1,0,0,0,0
383262059,4.90166,0.0,0,0,1,0,0,0,0
