timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
231804645,231804521,0.027851606,-0.03348546,0.25166544,0.12,0.0,0.0,0.0,-1.0
231904662,231904526,-0.06956175,-0.021754736,0.2756769,0.12,0.0,0.0,0.0,-1.0
232005464,232005338,0.025840715,-0.027961012,0.28504148,0.12,0.0,0.0,0.0,-1.0
232109494,232109321,-0.04743951,-0.014972267,0.29132858,0.12,0.0,0.0,0.0,-1.0
232209445,232209321,0.06403059,-0.024763968,0.2536172,0.12,0.0,0.0,0.0,-1.0
232309450,232309321,-0.03599303,-0.020879818,0.26383218,0.12,0.0,0.0,0.0,-1.0
232413490,232413363,0.029665608,-0.018774547,0.23820572,0.12,0.0,0.0,0.0,-1.0
232513522,232513321,-0.023495834,-0.015427074,0.28709504,0.12,0.0,0.0,0.0,-1.0
232613495,232613321,0.015546037,-0.024439989,0.2743989,0.12,0.0,0.0,0.0,-1.0
232714243,232714120,0.02208278,-0.010311106,0.30049592,0.12,0.0,0.0,0.0,-1.0
232819108,232818921,0.028926518,-0.026809322,0.27442688,0.12,0.0,0.0,0.0,-1.0
232919056,232918932,-0.010360841,-0.020573335,0.28777206,0.12,0.0,0.0,0.0,-1.0
233023043,233022921,0.06064255,-0.018366028,0.2628566,0.12,0.0,0.0,0.0,-1.0
233123044,233122921,-0.05324813,-0.020021822,0.23748492,0.12,0.0,0.0,0.0,-1.0
233223040,233222921,0.02816696,-0.023772681,0.23856811,0.12,0.0,0.0,0.0,-1.0
233324647,233324521,-0.0077060726,-0.017213073,0.27076957,0.12,0.0,0.0,0.0,-1.0
233428677,233428521,0.079118684,-0.01160337,0.2413008,0.12,0.0,0.0,0.0,-1.0
233528689,233528521,0.008679644,-0.011486238,0.23782969,0.12,0.0,0.0,0.0,-1.0
233628701,233628521,0.062539086,-0.022523377,0.23497318,0.12,0.0,0.0,0.0,-1.0
233732684,233732559,-0.01876039,0.004825988,0.30328327,0.12,0.0,0.0,0.0,-1.0
233832671,233832521,0.010378392,-0.014971946,0.26041132,0.12,0.0,0.0,0.0,-1.0
233933480,233933324,0.01000309,-0.007520818,0.28919625,0.12,0.0,0.0,0.0,-1.0
234037452,234037321,-0.014233556,-0.039019447,0.2828336,0.12,0.0,0.0,0.0,-1.0
234137446,234137321,-0.011615086,-0.029177189,0.29862833,0.12,0.0,0.0,0.0,-1.0
234237451,234237321,-0.009756217,-0.018043604,0.28036472,0.12,0.0,0.0,0.0,-1.0
234341461,234341335,0.008729927,-0.018299304,0.26963222,0.12,0.0,0.0,0.0,-1.0
234441475,234441326,0.03322296,-0.00968071,0.29762557,0.12,0.0,0.0,0.0,-1.0
234545488,234545321,0.051757436,-0.028088015,0.25064778,0.12,0.0,0.0,0.0,-1.0
234647114,234646921,-0.017943833,-0.013774317,0.24802522,0.12,0.0,0.0,0.0,-1.0
234747090,234746921,0.07002285,-0.028994564,0.2592505,0.12,0.0,0.0,0.0,-1.0
234847054,234846923,-0.003912282,-0.0020282688,0.2553593,0.12,0.0,0.0,0.0,-1.0
234951047,234950921,0.031485524,-0.02953566,0.2741863,0.12,0.0,0.0,0.0,-1.0
235051068,235050946,0.0073698317,-0.005095575,0.26758796,0.4056149,0.0,0.0,0.0,-1.0
235151129,235150921,-0.09559879,0.0018647959,0.0064064898,0.44030738,0.0,0.0,0.0,-1.0
235252700,235252521,0.026229814,-0.0024582557,-0.01946527,0.48586825,0.0,0.0,0.0,-1.0
235356646,235356521,-0.026709372,0.0350442,-0.13570979,0.53990996,0.0,0.0,0.0,-1.0
235456681,235456521,-0.094402924,-0.038377807,-0.08827435,0.5671817,0.0,0.0,0.0,-1.0
235560708,235560521,-0.031597987,0.066346355,0.0018808022,0.506468,0.0,0.0,0.0,-1.0
235664665,235664537,-0.057773244,0.026276218,-0.045315202,0.43331808,0.0,0.0,0.0,-1.0
235766244,235766120,0.024481278,0.010845553,-0.093694046,0.3707013,0.0,0.0,0.0,-1.0
235866252,235866131,0.0063880286,0.022622637,-0.09633556,0.35665977,0.0,0.0,0.0,-1.0
235970276,235970141,-0.022806963,0.014872211,-0.087643884,0.36517137,0.0,0.0,0.0,-1.0
236070245,236070124,-0.027394477,-0.003361976,-0.051143274,0.37809175,0.0,0.0,0.0,-1.0
236170255,236170121,-0.013363078,-0.009924606,-0.1276906,0.38389912,0.0,0.0,0.0,-1.0
236274289,236274125,-0.05304302,-0.0027633607,-0.09523182,0.39290679,0.0,0.0,0.0,-1.0
236375873,236375721,0.0326977,0.022330308,-0.10601283,0.3850093,0.0,0.0,0.0,-1.0
236475853,236475721,0.0022293907,0.025146963,-0.116127625,0.3849891,0.0,0.0,0.0,-1.0
236575933,236575759,0.03429223,0.012612925,-0.055645354,0.38751268,0.0,0.0,0.0,-1.0
236679930,236679755,0.08279775,0.018574806,-0.08506258,0.39096123,0.0,0.0,0.0,-1.0
236779885,236779721,-0.029432513,0.014081005,-0.056119114,0.395803,0.0,0.0,0.0,-1.0
