timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
244904043,22.705801,22.768848,0.0,0.09073267,0.0,9.6928425,0.73288685,1.03764,0.0,6,0,0,0,0,0,1,1,0,0,0
245408043,22.919,22.747736,0.434,0.07416352,0.0,9.701055,0.72764593,1.0384068,0.0,6,0,0,0,0,0,1,1,0,0,0
245901620,22.5582,22.751284,0.0,0.0769083,0.0,9.71271,0.7301026,1.0380473,0.0,6,0,0,0,0,0,1,1,0,0,0
246407335,22.705801,22.751917,0.0,0.08154008,0.0,9.724106,0.7320805,1.037758,0.0,6,0,0,0,0,0,1,1,0,0,0
246912850,22.4106,22.71801,0.0372,0.075093195,0.0,9.735137,0.72263247,1.0391415,0.0,6,0,0,0,0,0,1,1,0,0,0
247406417,22.8698,22.73353,0.012399999,0.10652608,0.0,9.752387,0.7279549,1.0383617,0.0,6,0,0,0,0,0,1,1,0,0,0
247912147,22.4434,22.702654,0.0,0.08748108,0.0,9.763407,0.71965176,1.0395788,0.0,6,0,0,0,0,0,1,1,0,0,0
248417603,22.6648,22.71312,0.0,0.07230185,0.0,9.773219,0.7232657,1.0390487,0.0,6,0,0,0,0,0,1,1,0,0,0
248911344,22.8042,22.695423,0.024799999,0.0685695,0.0,9.782726,0.71786314,1.0398414,0.0,6,0,0,0,0,0,1,1,0,0,0
249415280,22.591,22.710516,0.2232,0.100245975,0.0,9.800513,0.7219582,1.0392405,0.0,6,0,0,0,0,0,1,1,0,0,0
249920886,22.8698,22.692614,0.0,0.07756096,0.0,9.809437,0.717568,1.0398847,0.0,6,0,0,0,0,0,1,1,0,0,0
250414440,22.4106,22.685661,0.0,0.06712572,0.0,9.817872,0.71553665,1.0401831,0.0,6,0,0,0,0,0,1,1,0,0,0
250920044,23.0338,22.669382,0.32239997,0.073414296,0.0,9.829159,0.710692,1.0408955,0.0,6,0,0,0,0,0,1,1,0,0,0
251425618,22.7304,22.644924,0.0868,0.07371455,0.0,9.839797,0.70429045,1.0418383,0.0,6,0,0,0,0,0,1,1,0,0,0
251919243,22.4762,22.663454,0.248,0.08908327,0.0,9.854455,0.7104507,1.040931,0.0,6,0,0,0,0,0,1,1,0,0,0
252424113,22.5992,22.661833,0.0,0.077144265,0.0,9.863953,0.7112475,1.0408138,0.0,6,0,0,0,0,0,1,1,0,0,0
252928095,22.6484,22.670483,0.0372,0.07863319,0.0,9.876397,0.715396,1.0402038,0.0,6,0,0,0,0,0,1,1,0,0,0
253421644,22.7878,22.666769,0.2976,0.089646436,0.0,9.88988,0.7147499,1.0402987,0.0,6,0,0,0,0,0,1,1,0,0,0
253927290,22.7878,22.639526,0.35959998,0.07909245,0.0,9.8986025,0.7040811,1.0418692,0.0,6,0,0,0,0,0,1,1,0,0,0
254432837,22.3778,22.6426,0.0,0.06402707,0.0,9.9064045,0.7020746,1.042165,0.0,6,0,0,0,0,0,1,1,0,0,0
254926490,22.714,22.637861,0.19839999,0.07529148,0.0,9.916408,0.70093447,1.0423331,0.0,6,0,0,0,0,0,1,1,0,0,0
255432221,22.5746,22.623781,0.0,0.06473508,0.0,9.924097,0.6978236,1.0427923,0.0,6,0,0,0,0,0,1,1,0,0,0
255937747,22.9272,22.64385,0.049599998,0.08398678,0.0,9.93803,0.7042766,1.0418403,0.0,6,0,0,0,0,0,1,1,0,0,0
256429694,22.5746,22.637825,0.2232,0.089777365,0.0,9.950087,0.7026387,1.0420817,0.0,6,0,0,0,0,0,1,1,0,0,0
256935245,22.468,22.62628,0.0,0.09086589,0.0,9.9644375,0.69943243,1.0425549,0.0,6,0,0,0,0,0,1,1,0,0,0
257440854,22.6074,22.637827,0.0,0.095993154,0.0,9.977903,0.70372015,1.0419223,0.0,6,0,0,0,0,0,1,1,0,0,0
257934437,22.6648,22.616045,0.0,0.08201343,0.0,9.987651,0.69789463,1.0427818,0.0,6,0,0,0,0,0,1,1,0,0,0
258440109,22.4106,22.626831,0.0,0.08963148,0.0,10.000939,0.70127016,1.0422837,0.0,6,0,0,0,0,0,1,1,0,0,0
258945684,22.55,22.628698,0.024799999,0.087694064,0.0,10.013267,0.70239073,1.0421183,0.0,6,0,0,0,0,0,1,1,0,0,0
259439228,22.8288,22.620928,0.0,0.07895386,0.0,10.022676,0.7004557,1.0424038,0.0,6,0,0,0,0,0,1,1,0,0,0
259944861,22.6812,22.619516,0.16119999,0.08837686,0.0,10.037066,0.7004872,1.0423992,0.0,6,0,0,0,0,0,1,1,0,0,0
260449616,22.427,22.627245,0.19839999,0.09272924,0.0,10.049181,0.70302016,1.0420254,0.0,6,0,0,0,0,0,1,1,0,0,0
260941614,22.673,22.613235,0.0,0.07053838,0.0,10.056628,0.6987935,1.0426491,0.0,6,0,0,0,0,0,1,1,0,0,0
261446483,22.591,22.609184,0.0,0.07279439,0.0,10.068222,0.6971498,1.0428919,0.0,6,0,0,0,0,0,1,1,0,0,0
261952157,22.4762,22.629084,0.0868,0.086028464,0.0,10.08244,0.70315987,1.042005,0.0,6,0,0,0,0,0,1,1,0,0,0
262444069,22.3614,22.611727,0.0,0.08349712,0.0,10.092781,0.69837004,1.0427117,0.0,6,0,0,0,0,0,1,1,0,0,0
262949645,22.7304,22.608969,0.0,0.08722967,0.0,10.104597,0.6976543,1.0428174,0.0,6,0,0,0,0,0,1,1,0,0,0
263454484,22.7386,22.617271,0.0,0.10091096,0.0,10.120302,0.70116,1.0422999,0.0,6,0,0,0,0,0,1,1,0,0,0
263948010,22.5582,22.61041,0.024799999,0.09113909,0.0,10.131764,0.6989327,1.0426286,0.0,6,0,0,0,0,0,1,1,0,0,0
264453671,22.5418,22.608175,0.0,0.086323835,0.0,10.143512,0.69877297,1.0426521,0.0,6,0,0,0,0,0,1,1,0,0,0
264959217,22.7386,22.608425,0.099199995,0.07598423,0.0,10.152396,0.6981316,1.0427469,0.0,6,0,0,0,0,0,1,1,0,0,0
265451272,22.4762,22.599958,0.024799999,0.07184575,0.0,10.163067,0.69572836,1.0431019,0.0,6,0,0,0,0,0,1,1,0,0,0
265957022,22.5418,22.60034,0.0,0.07640149,0.0,10.17447,0.6957088,1.0431048,0.0,6,0,0,0,0,0,1,1,0,0,0
266462500,22.7222,22.602339,0.0,0.078296594,0.0,10.185223,0.6964088,1.0430013,0.0,6,0,0,0,0,0,1,1,0,0,0
266956041,22.427,22.587452,0.049599998,0.07935833,0.0,10.195685,0.6915179,1.0437244,0.0,6,0,0,0,0,0,1,1,0,0,0
267461668,22.6074,22.571833,0.1736,0.067290455,0.0,10.203246,0.68650633,1.0444664,0.0,6,0,0,0,0,0,1,1,0,0,0
267966402,22.5664,22.559023,0.19839999,0.09499054,0.0,10.219213,0.6828428,1.0450094,0.0,6,0,0,0,0,0,1,1,0,0,0
268458409,22.5418,22.575926,0.2728,0.108438216,0.0,10.236268,0.6876536,1.0442964,0.0,6,0,0,0,0,0,1,1,0,0,0
268963993,22.6484,22.586409,0.0,0.08490542,0.0,10.246378,0.691001,1.0438008,0.0,6,0,0,0,0,0,1,1,0,0,0
269469665,22.6238,22.586073,0.2232,0.100056514,0.0,10.260416,0.69100004,1.043801,0.0,6,0,0,0,0,0,1,1,0,0,0
269962523,22.673,22.573614,0.35959998,0.110538006,0.0,10.274806,0.68665034,1.0444449,0.0,6,0,0,0,0,0,1,1,0,0,0
270468096,22.5172,22.560251,0.2976,0.097495265,0.0,10.287352,0.68262964,1.045041,0.0,6,0,0,0,0,0,1,1,0,0,0
270972193,22.5746,22.548954,0.0,0.07195014,0.0,10.29535,0.67853075,1.0456492,0.0,6,0,0,0,0,0,1,1,0,0,0
271465641,22.058,22.543154,0.0,0.07736642,0.0,10.307678,0.67681414,1.0459042,0.0,6,0,0,0,0,0,1,1,0,0,0
271970453,22.6812,22.543695,0.0,0.11382663,0.0,10.325873,0.67714983,1.0458543,0.0,6,0,0,0,0,0,1,1,0,0,0
272476008,22.7304,22.530434,0.0,0.074982725,0.0,10.332041,0.6732512,1.0464337,0.0,6,0,0,0,0,0,1,1,0,0,0
272969636,22.7386,22.55202,0.0744,0.08343023,0.0,10.343833,0.67963034,1.045486,0.0,6,0,0,0,0,0,1,1,0,0,0
273475293,22.714,22.54684,0.0,0.07605112,0.0,10.353549,0.6781965,1.0456989,0.0,6,0,0,0,0,0,1,1,0,0,0
273979287,22.6484,22.528196,0.2728,0.0771442,0.0,10.364176,0.67273957,1.0465099,0.0,6,0,0,0,0,0,1,1,0,0,0
274484118,22.427,22.520292,0.0744,0.06179204,0.0,10.37193,0.6704965,1.0468435,0.0,6,0,0,0,0,0,1,1,0,0,0
274977639,22.5418,22.513145,0.099199995,0.06877276,0.0,10.382363,0.6683956,1.0471563,0.0,6,0,0,0,0,0,1,1,0,0,0
275483238,22.837,22.525314,0.2232,0.06961584,0.0,10.3922415,0.6720877,1.0466068,0.0,6,0,0,0,0,0,1,1,0,0,0
275988833,22.6648,22.533875,0.0,0.08236801,0.0,10.405144,0.67430216,1.0462775,0.0,6,0,0,0,0,0,1,1,0,0,0
276481651,22.5746,22.536217,0.0,0.07605096,0.0,10.4146805,0.6753517,1.0461215,0.0,6,0,0,0,0,0,1,1,0,0,0
276985617,22.6074,22.524837,0.1736,0.06803945,0.0,10.4235735,0.67206913,1.0466095,0.0,6,0,0,0,0,0,1,1,0,0,0
277491320,22.4106,22.52184,0.0,0.05751698,0.0,10.430148,0.6713076,1.0467229,0.0,6,0,0,0,0,0,1,1,0,0,0
277996905,22.6648,22.509668,0.0,0.0636026,0.0,10.439806,0.66763645,1.0472693,0.0,6,0,0,0,0,0,1,1,0,0,0
278993662,22.1892,22.50379,0.0,0.06547034,0.0,10.45849,0.6662217,1.0474801,0.0,6,0,0,0,0,0,1,1,0,0,0
279499234,22.4106,22.502857,0.0,0.06569302,0.0,10.468202,0.6656671,1.0475627,0.0,6,0,0,0,0,0,1,1,0,0,0
279992879,22.6402,22.513401,0.124,0.08085214,0.0,10.481744,0.6686812,1.0471138,0.0,6,0,0,0,0,0,1,1,0,0,0
280497634,22.345,22.51718,0.0372,0.0765828,0.0,10.492191,0.6701761,1.0468912,0.0,6,0,0,0,0,0,1,1,0,0,0
281002485,22.402401,22.511803,0.024799999,0.057996105,0.0,10.499163,0.6690164,1.0470638,0.0,6,0,0,0,0,0,1,1,0,0,0
281494450,22.6566,22.513107,0.049599998,0.07344448,0.0,10.51091,0.6694642,1.0469972,0.0,6,0,0,0,0,0,1,1,0,0,0
282000115,22.4106,22.492407,0.0,0.075616114,0.0,10.521969,0.66329676,1.0479162,0.0,6,0,0,0,0,0,1,1,0,0,0
282505671,22.4926,22.506807,0.0,0.06234198,0.0,10.528985,0.66772705,1.0472559,0.0,6,0,0,0,0,0,1,1,0,0,0
282999197,22.3122,22.494455,0.0,0.079997964,0.0,10.541343,0.6644898,1.0477382,0.0,6,0,0,0,0,0,1,1,0,0,0
283504952,22.6484,22.496687,0.049599998,0.06866712,0.0,10.549652,0.6653877,1.0476043,0.0,6,0,0,0,0,0,1,1,0,0,0
284010448,22.4926,22.494686,0.0,0.068020895,0.0,10.558628,0.66536146,1.0476083,0.0,6,0,0,0,0,0,1,1,0,0,0
284502550,22.55,22.49596,0.0,0.06253505,0.0,10.566544,0.6655012,1.0475875,0.0,6,0,0,0,0,0,1,1,0,0,0
285008057,22.6402,22.500177,0.0372,0.056258596,0.0,10.57375,0.66693836,1.0473733,0.0,6,0,0,0,0,0,1,1,0,0,0
285513677,22.2794,22.496033,0.049599998,0.0643031,0.0,10.582304,0.6659866,1.0475152,0.0,6,0,0,0,0,0,1,1,0,0,0
286007239,22.6074,22.48819,0.062,0.07122441,0.0,10.592901,0.66367394,1.0478599,0.0,6,0,0,0,0,0,1,1,0,0,0
286512811,22.6238,22.49094,0.0,0.093499444,0.0,10.607344,0.6643277,1.0477624,0.0,6,0,0,0,0,0,1,1,0,0,0
287017612,22.5746,22.479555,0.012399999,0.08086473,0.0,10.618004,0.660626,1.0483146,0.0,6,0,0,0,0,0,1,1,0,0,0
287511290,22.4598,22.47261,0.0,0.073936835,0.0,10.627139,0.65782887,1.0487322,0.0,6,0,0,0,0,0,1,1,0,0,0
288015322,22.3532,22.470722,0.0868,0.05620656,0.0,10.633051,0.6568733,1.0488749,0.0,6,0,0,0,0,0,1,1,0,0,0
288520889,22.3122,22.470013,0.0,0.07405356,0.0,10.644536,0.6570063,1.0488551,0.0,6,0,0,0,0,0,1,1,0,0,0
289013681,22.4434,22.480864,0.099199995,0.081080444,0.0,10.65487,0.6605297,1.0483289,0.0,6,0,0,0,0,0,1,1,0,0,0
289518451,22.4188,22.488426,0.0744,0.09492301,0.0,10.668794,0.6628004,1.0479902,0.0,6,0,0,0,0,0,1,1,0,0,0
290022505,22.5418,22.480463,0.1364,0.097158335,0.0,10.682481,0.65989214,1.0484241,0.0,6,0,0,0,0,0,1,1,0,0,0
290516005,22.509,22.473715,0.099199995,0.08902389,0.0,10.693194,0.65807253,1.0486958,0.0,6,0,0,0,0,0,1,1,0,0,0
291021671,22.4926,22.479727,0.062,0.07871686,0.0,10.702952,0.66027886,1.0483664,0.0,6,0,0,0,0,0,1,1,0,0,0
291526411,22.2794,22.460499,0.0,0.07738197,0.0,10.71366,0.6544805,1.0492325,0.0,6,0,0,0,0,0,1,1,0,0,0
292020040,22.4598,22.46922,0.0,0.0837165,0.0,10.725865,0.6569887,1.0488577,0.0,6,0,0,0,0,0,1,1,0,0,0
292524041,22.6566,22.47014,0.0744,0.07520919,0.0,10.735065,0.65712076,1.0488379,0.0,6,0,0,0,0,0,1,1,0,0,0
293029698,22.5664,22.483484,0.0,0.06679682,0.0,10.744503,0.6609879,1.0482606,0.0,6,0,0,0,0,0,1,1,0,0,0
293522487,22.3204,22.462582,0.1488,0.051056463,0.0,10.7498045,0.6549893,1.0491564,0.0,6,0,0,0,0,0,1,1,0,0,0
294028037,22.2958,22.46525,0.0,0.070466645,0.0,10.763066,0.65624624,1.0489687,0.0,6,0,0,0,0,0,1,1,0,0,0
294521632,22.55,22.450785,0.0,0.065207414,0.0,10.772473,0.652319,1.0495558,0.0,6,0,0,0,0,0,1,1,0,0,0
295026482,22.058,22.458729,0.0,0.077847324,0.0,10.783735,0.6548787,1.049173,0.0,6,0,0,0,0,0,1,1,0,0,0
295530440,22.4926,22.462337,0.024799999,0.082754344,0.0,10.796133,0.65538746,1.049097,0.0,6,0,0,0,0,0,1,1,0,0,0
296024078,22.5418,22.452168,0.062,0.08406717,0.0,10.808518,0.65191704,1.0496159,0.0,6,0,0,0,0,0,1,1,0,0,0
296529646,22.5746,22.45017,0.39679998,0.07915458,0.0,10.8190775,0.6514779,1.0496817,0.0,6,0,0,0,0,0,1,1,0,0,0
297034455,22.6566,22.449787,0.099199995,0.07902365,0.0,10.830192,0.65216976,1.0495781,0.0,6,0,0,0,0,0,1,1,0,0,0
297526519,22.4434,22.450144,0.124,0.07767412,0.0,10.84049,0.65218025,1.0495765,0.0,6,0,0,0,0,0,1,1,0,0,0
298032184,22.451601,22.454933,0.0,0.06957495,0.0,10.8490305,0.65326124,1.0494149,0.0,6,0,0,0,0,0,1,1,0,0,0
298537657,22.7304,22.454063,0.0868,0.07013738,0.0,10.858408,0.65361744,1.0493616,0.0,6,0,0,0,0,0,1,1,0,0,0
299031331,22.4106,22.445726,0.0,0.07160018,0.0,10.8683195,0.6508251,1.0497793,0.0,6,0,0,0,0,0,1,1,0,0,0
299536043,22.5254,22.448067,0.024799999,0.0766349,0.0,10.879479,0.65155274,1.0496705,0.0,6,0,0,0,0,0,1,1,0,0,0
300028948,22.3942,22.438187,0.024799999,0.069289036,0.0,10.887512,0.6482473,1.0501652,0.0,6,0,0,0,0,0,1,1,0,0,0
300533689,23.0584,22.443361,0.0,0.06970512,0.0,10.897062,0.6497603,1.0499387,0.0,6,0,0,0,0,0,1,1,0,0,0
301039280,22.4926,22.447554,0.2604,0.085997276,0.0,10.910366,0.6503077,1.0498568,0.0,6,0,0,0,0,0,1,1,0,0,0
301544073,22.3942,22.438347,0.099199995,0.06713832,0.0,10.91869,0.64820915,1.0501709,0.0,6,0,0,0,0,0,1,1,0,0,0
302037595,22.4106,22.448433,0.099199995,0.08396561,0.0,10.932946,0.6516319,1.0496585,0.0,6,0,0,0,0,0,1,1,0,0,0
302543275,22.2958,22.442123,0.1736,0.11043003,0.0,10.950357,0.65039545,1.0498437,0.0,6,0,0,0,0,0,1,1,0,0,0
303048046,22.4844,22.448284,0.2232,0.09805971,0.0,10.963001,0.65207344,1.0495925,0.0,6,0,0,0,0,0,1,1,0,0,0
303540064,22.5254,22.445168,0.049599998,0.07931588,0.0,10.971542,0.6506749,1.0498018,0.0,6,0,0,0,0,0,1,1,0,0,0
304045685,22.4106,22.436365,0.024799999,0.07733627,0.0,10.981853,0.64802605,1.0501983,0.0,6,0,0,0,0,0,1,1,0,0,0
304551250,22.5418,22.445358,0.31,0.09322773,0.0,10.996301,0.6506706,1.0498024,0.0,6,0,0,0,0,0,1,1,0,0,0
305044061,22.5254,22.453316,0.19839999,0.100852065,0.0,11.009852,0.6530877,1.0494409,0.0,6,0,0,0,0,0,1,1,0,0,0
305548031,22.5828,22.441856,0.0,0.098801754,0.0,11.022684,0.6490641,1.050043,0.0,6,0,0,0,0,0,1,1,0,0,0
306052872,22.5336,22.443426,0.0,0.07126402,0.0,11.030103,0.64867646,1.0501009,0.0,6,0,0,0,0,0,1,1,0,0,0
306545625,22.3204,22.44913,0.186,0.07463777,0.0,11.040303,0.64871794,1.0500947,0.0,6,0,0,0,0,0,1,1,0,0,0
307049626,22.509,22.451982,0.21079999,0.07458485,0.0,11.050504,0.65166146,1.0496541,0.0,6,0,0,0,0,0,1,1,0,0,0
307554476,22.468,22.448957,0.0744,0.06742872,0.0,11.060077,0.65157944,1.0496664,0.0,6,0,0,0,0,0,1,1,0,0,0
308048009,22.5664,22.436874,0.0,0.06792427,0.0,11.069405,0.64840466,1.0501417,0.0,6,0,0,0,0,0,1,1,0,0,0
308553712,22.2548,22.41597,0.19839999,0.06619079,0.0,11.078645,0.63899904,1.0515522,0.0,6,0,0,0,0,0,1,1,0,0,0
309058445,22.4106,22.42242,0.0,0.06616392,0.0,11.088071,0.6388007,1.051582,0.0,6,0,0,0,0,0,1,1,0,0,0
309550479,22.345,22.42144,0.0744,0.06888589,0.0,11.098127,0.6390534,1.051544,0.0,6,0,0,0,0,0,1,1,0,0,0
310056089,22.263,22.423735,0.0,0.07342968,0.0,11.109317,0.64144665,1.0511848,0.0,6,0,0,0,0,0,1,1,0,0,0
310561632,22.468,22.425278,0.0,0.08685417,0.0,11.123678,0.6429067,1.0509657,0.0,6,0,0,0,0,0,1,1,0,0,0
311066468,22.6566,22.445751,0.39679998,0.09637137,0.0,11.137327,0.64974266,1.0499413,0.0,6,0,0,0,0,0,1,1,0,0,0
311558435,22.3614,22.436567,0.0,0.07971264,0.0,11.145976,0.64702755,1.0503479,0.0,6,0,0,0,0,0,1,1,0,0,0
312064061,22.3778,22.441189,0.0,0.0724354,0.0,11.155941,0.64865977,1.0501035,0.0,6,0,0,0,0,0,1,1,0,0,0
312569666,22.509,22.44616,0.1116,0.0742773,0.0,11.166054,0.6505447,1.0498213,0.0,6,0,0,0,0,0,1,1,0,0,0
313062500,22.3778,22.444103,0.0,0.08524767,0.0,11.178915,0.65026575,1.049863,0.0,6,0,0,0,0,0,1,1,0,0,0
313568042,22.0416,22.434391,0.0,0.076402776,0.0,11.188768,0.6477633,1.0502378,0.0,6,0,0,0,0,0,1,1,0,0,0
314073717,22.4434,22.436247,0.0,0.068333894,0.0,11.197492,0.64836127,1.0501481,0.0,6,0,0,0,0,0,1,1,0,0,0
314566445,22.427,22.422895,0.0,0.06514109,0.0,11.2063875,0.64453083,1.0507221,0.0,6,0,0,0,0,0,1,1,0,0,0
315070461,22.5582,22.422316,0.0,0.065206766,0.0,11.216872,0.6447578,1.0506881,0.0,6,0,0,0,0,0,1,1,0,0,0
315576068,22.5254,22.427168,0.0372,0.07850968,0.0,11.2292,0.64626557,1.0504621,0.0,6,0,0,0,0,0,1,1,0,0,0
316069632,22.1318,22.430937,0.0,0.082989626,0.0,11.241496,0.6471291,1.0503328,0.0,6,0,0,0,0,0,1,1,0,0,0
316575282,22.4926,22.434332,0.124,0.085976295,0.0,11.253245,0.6476489,1.050255,0.0,6,0,0,0,0,0,1,1,0,0,0
317068842,22.3368,22.430721,0.0,0.0710054,0.0,11.260906,0.6461559,1.0504786,0.0,6,0,0,0,0,0,1,1,0,0,0
317574464,22.3696,22.43236,0.0,0.065364875,0.0,11.270433,0.6466103,1.0504104,0.0,6,0,0,0,0,0,1,1,0,0,0
318079282,22.5254,22.417435,0.23560001,0.06631524,0.0,11.28015,0.64333016,1.0509021,0.0,6,0,0,0,0,0,1,1,0,0,0
318572047,22.5172,22.440495,0.0,0.08703351,0.0,11.294349,0.6499501,1.0499103,0.0,6,0,0,0,0,0,1,1,0,0,0
319076869,22.2794,22.431686,0.0,0.08858752,0.0,11.307033,0.6479011,1.0502172,0.0,6,0,0,0,0,0,1,1,0,0,0
319581675,22.5418,22.432129,0.124,0.08791991,0.0,11.319526,0.64819247,1.0501735,0.0,6,0,0,0,0,0,1,1,0,0,0
320073640,22.6402,22.435574,0.0372,0.07450723,0.0,11.328653,0.6489096,1.050066,0.0,6,0,0,0,0,0,1,1,0,0,0
320579310,22.2466,22.430065,0.0,0.06530899,0.0,11.336501,0.64731413,1.050305,0.0,6,0,0,0,0,0,1,1,0,0,0
321084872,22.345,22.426596,0.1736,0.08739106,0.0,11.350746,0.6470099,1.0503507,0.0,6,0,0,0,0,0,1,1,0,0,0
321577687,22.017,22.422028,0.0,0.106990755,0.0,11.36708,0.64619976,1.0504719,0.0,6,0,0,0,0,0,1,1,0,0,0
322083258,22.3942,22.421383,0.049599998,0.105319574,0.0,11.381547,0.6452561,1.0506134,0.0,6,0,0,0,0,0,1,1,0,0,0
322588053,22.3122,22.42281,0.0,0.09240615,0.0,11.393614,0.6454192,1.050589,0.0,6,0,0,0,0,0,1,1,0,0,0
323080005,22.345,22.402954,0.024799999,0.08142974,0.0,11.404092,0.6396652,1.0514522,0.0,6,0,0,0,0,0,1,1,0,0,0
323585621,22.4434,22.408152,0.0,0.08255307,0.0,11.416201,0.6415482,1.0511695,0.0,6,0,0,0,0,0,1,1,0,0,0
324091216,22.4106,22.352797,0.024799999,0.067306735,0.0,11.424741,0.62906414,1.0530461,0.0,6,0,0,0,0,0,1,1,0,0,0
324584893,22.451601,22.37842,0.0744,0.073515944,0.0,11.435886,0.6353045,1.0521072,0.0,6,0,0,0,0,0,1,1,0,0,0
325090466,21.9022,22.33747,0.0,0.076096006,0.0,11.447651,0.6217037,1.0541558,0.0,6,0,0,0,0,0,1,1,0,0,0
