timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
262351813,0.21709345,-0.16880527,0.44130346
262361862,0.22408018,-0.1871944,0.45325914
262371825,0.23170239,-0.18350947,0.42477298
262381801,0.19366707,-0.15541287,0.4413259
262391866,0.25120196,-0.20054391,0.42538807
262401784,0.2018132,-0.15961118,0.422794
262411787,0.24831356,-0.19484851,0.43045086
262421784,0.20301057,-0.16585854,0.42948166
262431787,0.2153227,-0.16753237,0.4440566
262441784,0.21941452,-0.17763276,0.4410113
262451787,0.21241796,-0.16369481,0.45183086
262461787,0.2433603,-0.18674418,0.43307313
262471796,0.21270041,-0.17427345,0.44610587
262481784,0.2610245,-0.20558631,0.42026618
262491795,0.20370449,-0.16664355,0.41438845
262501784,0.2542055,-0.19500637,0.43057272
262511794,0.21007338,-0.1637876,0.43028992
262521826,0.26646456,-0.2068511,0.41739854
262531833,0.22387396,-0.17737718,0.4455829
262541784,0.23272102,-0.17721522,0.44100696
262551795,0.23272102,-0.17721522,0.44100696
262561785,0.22719757,-0.1810914,0.44623002
262571832,0.20933679,-0.16946578,0.44883823
262581785,0.207293,-0.15970066,0.4548002
262591832,0.21443778,-0.1713067,0.4487947
262601785,0.22361307,-0.17351133,0.45744896
262611814,0.20227885,-0.16594762,0.43214482
262621786,0.23034418,-0.17349699,0.44512495
262631816,0.23375434,-0.18680286,0.4320784
262641784,0.20408742,-0.15895306,0.44182226
262651795,0.2453637,-0.19123147,0.43275052
262661784,0.20144925,-0.16795334,0.44656965
262671833,0.22908139,-0.18062197,0.45153323
262681784,0.19583198,-0.15596598,0.43869215
262691816,0.23193577,-0.17881261,0.44068143
262701784,0.20863074,-0.16076672,0.42152873
262711816,0.23629026,-0.18691072,0.42572
262721784,0.24182896,-0.18893789,0.43131462
262731816,0.20802477,-0.16451375,0.45213756
262741786,0.2455615,-0.19153425,0.42491612
262751816,0.20977348,-0.1635746,0.44325715
262761784,0.23025672,-0.18257955,0.44759423
262771820,0.21465507,-0.17928986,0.41566202
262781820,0.2503157,-0.18985999,0.42791364
262791820,0.23009194,-0.17505987,0.43649858
262801827,0.2283846,-0.17580536,0.44196063
262811806,0.23678127,-0.17969903,0.44335252
262821784,0.21066451,-0.17083797,0.45634487
262831816,0.21240327,-0.16982198,0.44999558
262841784,0.20730916,-0.16362335,0.4543443
262851816,0.2217607,-0.17724034,0.45350716
262861784,0.21106589,-0.16707063,0.42026377
262871816,0.22983155,-0.1751255,0.45060003
262881784,0.2320352,-0.18137729,0.43562368
262891817,0.21229117,-0.1599503,0.45766097
262901784,0.2191932,-0.17320816,0.43601087
262911818,0.21469532,-0.16829817,0.4550219
262921784,0.23677826,-0.19307707,0.42993793
262931817,0.20121531,-0.15767406,0.44192612
262941784,0.24047509,-0.19503477,0.4357959
262951789,0.21885595,-0.16832957,0.43428445
262961783,0.23666649,-0.18980071,0.43534517
262971784,0.21621075,-0.17380048,0.43923026
262981784,0.212726,-0.16578807,0.45438278
262991842,0.23531109,-0.1806534,0.4308691
263001784,0.21424563,-0.17062598,0.4452211
263011818,0.22650608,-0.17304364,0.4410068
263021818,0.21475732,-0.16923364,0.44202232
263031819,0.22002625,-0.16665801,0.43723658
263041802,0.2162235,-0.17379437,0.4366204
263051796,0.21561213,-0.17308696,0.45163247
263061821,0.22603247,-0.175296,0.43863115
263071804,0.22430712,-0.18114455,0.43560243
263081829,0.2230454,-0.17581815,0.4397317
263091841,0.21945025,-0.17366152,0.44000223
263101798,0.22165008,-0.17471531,0.44763187
263111849,0.22025974,-0.16967721,0.42164502
263121785,0.21674353,-0.16671625,0.45343378
263131817,0.22444345,-0.17891575,0.4362522
263141785,0.20657018,-0.15973024,0.44596326
263151817,0.22564872,-0.17815833,0.4449672
263161785,0.19646513,-0.15183574,0.4523118
263171817,0.23175454,-0.17514825,0.4367993
263181784,0.22137119,-0.1700115,0.4487569
263191817,0.23657489,-0.18127014,0.44467992
263201824,0.20386289,-0.16172461,0.42116493
263211817,0.23005743,-0.16661906,0.45097178
263221822,0.23580395,-0.17475498,0.4372005
263231805,0.22082514,-0.17097141,0.44617683
263241784,0.22869746,-0.17114943,0.44212615
263251817,0.21568514,-0.16538996,0.447322
263261784,0.25009808,-0.19242935,0.42056033
263271787,0.21656542,-0.17060311,0.44946444
263281784,0.23960383,-0.18909574,0.43114898
263291817,0.20749922,-0.16652247,0.4399789
263301784,0.21290207,-0.16661084,0.440412
263311816,0.22133754,-0.16669111,0.44070813
263321784,0.2411448,-0.18350023,0.43938372
263331817,0.22588015,-0.17866485,0.43843243
263341784,0.22327057,-0.17165196,0.44012257
263351817,0.23571946,-0.17610826,0.4440866
263361784,0.22489448,-0.1791641,0.44376507
263371798,0.22174506,-0.1689381,0.43820074
263381784,0.24530864,-0.19751765,0.41630623
263391817,0.20703968,-0.16279146,0.44620466
263401784,0.22119191,-0.18107508,0.4358207
263411855,0.20202717,-0.15129866,0.44600043
263421784,0.24725969,-0.18819652,0.43096048
263431807,0.21318008,-0.16349107,0.45055935
263441785,0.25580394,-0.19243418,0.42818576
263451811,0.21718179,-0.17523193,0.43880928
263461784,0.20896162,-0.15943998,0.43243417
263471800,0.24108443,-0.18018736,0.43883884
263481784,0.21034795,-0.16883309,0.45403442
263491795,0.2423553,-0.17245144,0.44795078
263501784,0.20899306,-0.16748051,0.44954455
263511834,0.24848612,-0.18904984,0.43007827
263521784,0.21816832,-0.15813625,0.44920054
263531795,0.24682501,-0.18609034,0.42073625
263541784,0.23966691,-0.18202758,0.43611714
263551796,0.23928714,-0.1770048,0.44459113
263561784,0.22498563,-0.17258684,0.43444195
263571795,0.2082475,-0.16536155,0.44134912
263581784,0.21696953,-0.16505805,0.44705218
263591796,0.22394928,-0.1712736,0.44570643
263601784,0.21943149,-0.16894351,0.43828177
263611795,0.22385609,-0.17159611,0.45058706
263621820,0.21689676,-0.16697454,0.44910708
263631795,0.24481834,-0.19461906,0.42340067
263641825,0.19743164,-0.15327725,0.44976938
263651799,0.24988596,-0.19118147,0.42654932
263661784,0.20685941,-0.1621288,0.4310469
263671827,0.23541984,-0.1799086,0.4277977
263681784,0.21652259,-0.16219926,0.45292315
263691794,0.21460666,-0.16781412,0.42827752
263701784,0.22846688,-0.17489547,0.45088565
263711818,0.21513376,-0.17177998,0.42914358
263721784,0.240565,-0.1841761,0.4355066
263731786,0.1991761,-0.15853009,0.44100973
263741784,0.2308826,-0.17729151,0.44567078
263751804,0.2188434,-0.1785928,0.44813803
263761806,0.24029005,-0.17619708,0.42752227
263771791,0.22380295,-0.17832768,0.4475883
263781826,0.20311022,-0.16534592,0.43341786
263791841,0.25389308,-0.19578695,0.43714353
263801834,0.21064307,-0.1675645,0.42545336
263811855,0.22249533,-0.17714857,0.45076254
263821815,0.21343367,-0.16744997,0.43665048
263831824,0.23086143,-0.16766194,0.44851834
263841784,0.21358567,-0.16978134,0.43910742
263851828,0.22215931,-0.16799794,0.4535015
263861785,0.23340231,-0.17941773,0.44201854
263871791,0.1946202,-0.15463427,0.432412
263881785,0.26525912,-0.20242462,0.42443672
263891804,0.20896216,-0.16794042,0.43916792
263901784,0.25305673,-0.19786318,0.42701104
263911786,0.20457627,-0.15595731,0.4460178
263921785,0.22360756,-0.17346531,0.44635582
263931828,0.22104797,-0.17177826,0.45113418
263941785,0.2111617,-0.16355899,0.435557
263951788,0.22930148,-0.17598422,0.44981858
263961785,0.20450053,-0.16415074,0.44590646
263971787,0.22559696,-0.17068185,0.43517935
263981784,0.22755769,-0.17557006,0.45180997
263991787,0.25022247,-0.19437896,0.4260473
264001785,0.20105912,-0.15683396,0.42383832
264011787,0.23496626,-0.1759193,0.4383558
264021792,0.2244509,-0.17566513,0.44729164
264031788,0.22598803,-0.1736675,0.43313634
264041824,0.22371468,-0.16770457,0.45682937
264051787,0.21695939,-0.16984399,0.43384075
264061810,0.22535117,-0.17089452,0.44886857
264071828,0.21886086,-0.16967946,0.43864504
264081784,0.22457002,-0.1735328,0.44842705
264091787,0.22376984,-0.17225108,0.44852284
264101784,0.2116901,-0.15739204,0.43863547
264111787,0.22205177,-0.17239872,0.44078887
264121784,0.23919366,-0.18210985,0.4337319
264131787,0.23267938,-0.1857215,0.4309341
264141784,0.23267938,-0.1857215,0.4309341
264151786,0.21324934,-0.16425316,0.4396052
264161784,0.24249381,-0.18552457,0.43504074
264171786,0.20754403,-0.1582543,0.44996244
264181784,0.21717042,-0.16447979,0.43688136
264191787,0.24008113,-0.17975628,0.43792024
264201796,0.21465309,-0.1629884,0.44271523
264211828,0.23403096,-0.17612445,0.44451576
264221784,0.22213222,-0.17416008,0.44301742
264231787,0.2373056,-0.17925917,0.4397963
264241784,0.21141908,-0.16300233,0.42604008
264251828,0.24985261,-0.1863164,0.42524114
264261784,0.22331992,-0.17579043,0.43647927
264271822,0.2388982,-0.17212337,0.43307373
264281784,0.23653102,-0.17094441,0.44591817
264291803,0.22495563,-0.16990596,0.4262905
264301784,0.22256008,-0.17331088,0.4489343
264311813,0.2173101,-0.17016427,0.42168754
264321784,0.22421892,-0.16591151,0.45609096
264331787,0.21548761,-0.16660929,0.42590135
264341784,0.21878992,-0.17133568,0.44739792
264351791,0.23491287,-0.18166342,0.4443633
264361784,0.20005994,-0.15848266,0.42505348
264371788,0.25089008,-0.19129612,0.42519426
264381784,0.20996112,-0.15300874,0.44695887
264391834,0.25247067,-0.18929733,0.42556128
264401784,0.21003117,-0.15951669,0.42023295
264411831,0.23098795,-0.17012672,0.4404465
264421784,0.21897286,-0.16946507,0.44673222
264431788,0.20780836,-0.1572835,0.44249886
264441784,0.24052788,-0.17140985,0.44555485
264451820,0.20941581,-0.16096532,0.44210738
264461824,0.25798634,-0.1927182,0.42955887
264471821,0.20597208,-0.15799618,0.41785547
264481786,0.27152708,-0.20721866,0.41169205
264491808,0.21965243,-0.16502823,0.43654317
264501818,0.23900785,-0.17521772,0.43672755
264511837,0.2194525,-0.1621325,0.45343703
264521801,0.22478487,-0.165852,0.4446106
264531842,0.21584198,-0.16304988,0.4518919
264541820,0.2084542,-0.16369808,0.4445116
264551795,0.21972094,-0.16635807,0.45485634
264561784,0.21912555,-0.15748085,0.42217255
264571818,0.2535799,-0.18823972,0.43248814
264581786,0.21292838,-0.16628222,0.4329188
264591816,0.21949367,-0.16136484,0.45452446
264601784,0.22259982,-0.17844021,0.43881318
264611815,0.2139915,-0.16306879,0.4523968
264621788,0.2311761,-0.17682676,0.44863337
264631803,0.20586315,-0.15824722,0.42542997
264641784,0.23986931,-0.17874923,0.44390127
264651816,0.20067272,-0.15860868,0.41675013
264661785,0.22656998,-0.17056121,0.44370183
264671841,0.22166422,-0.16851996,0.44498262
264681793,0.23165368,-0.16918048,0.45314592
264691808,0.22677223,-0.17285138,0.44249097
264701785,0.21682033,-0.17003708,0.444516
264711832,0.24111873,-0.17950068,0.44237062
264721785,0.20479646,-0.15891442,0.42855155
264731784,0.26861826,-0.1935748,0.42183086
264741785,0.21505035,-0.16890217,0.4247493
264751815,0.21947193,-0.16354917,0.457388
264761785,0.22307815,-0.17206155,0.45005462
264771800,0.22058237,-0.16469517,0.45078155
264781784,0.22201273,-0.16616699,0.4418915
264791817,0.22465071,-0.17316496,0.43490037
264801784,0.23592824,-0.17517197,0.44494087
264811816,0.2109603,-0.15899585,0.41424644
264821785,0.2351223,-0.1781724,0.4384498
264831816,0.260289,-0.19548449,0.41853574
264841784,0.21463732,-0.16250347,0.44990954
264851817,0.22259378,-0.17446272,0.42548466
264861784,0.19979355,-0.15058628,0.44382396
264871816,0.23093094,-0.17136808,0.44880575
264881808,0.20997606,-0.16057801,0.4352876
264891817,0.22020191,-0.17256607,0.44577557
264901821,0.21253751,-0.16125816,0.44620547
264911803,0.232913,-0.17179431,0.44233564
264921784,0.22389665,-0.17599559,0.44269273
264931821,0.21862108,-0.16618402,0.45441526
264941784,0.23638728,-0.18381721,0.43422848
264951817,0.20542869,-0.15439488,0.43769732
264961784,0.24171157,-0.18155074,0.44362888
264971828,0.21433637,-0.1633142,0.44040906
264981784,0.25910863,-0.19376105,0.4271167
264991817,0.21440764,-0.16605431,0.44064698
265001784,0.22369179,-0.1708323,0.43722793
265011817,0.22838229,-0.1693098,0.4375261
265021784,0.21811408,-0.17233677,0.44848287
265031816,0.22094083,-0.16449684,0.44965878
265041784,0.21821414,-0.16495335,0.43665788
265051798,0.23854779,-0.17735957,0.44071907
265061784,0.21608992,-0.16866802,0.420144
265071818,0.24209863,-0.18108459,0.4417002
265081784,0.22410989,-0.16798902,0.44117117
265091858,0.21531393,-0.16069224,0.45105404
265101784,0.22346233,-0.16773483,0.45045647
265111826,0.22222443,-0.17054358,0.43816444
265121784,0.22040081,-0.16423982,0.4491587
265131843,0.22995913,-0.17784789,0.4357488
265141784,0.23800741,-0.1690549,0.44472793
265151824,0.22552921,-0.16924757,0.42584318
265161784,0.22054711,-0.16595116,0.44502825
265171795,0.25931963,-0.18735796,0.42790762
265181785,0.20806096,-0.15471058,0.43761694
265191824,0.23430443,-0.17127019,0.4435444
265201816,0.21514086,-0.15570073,0.42894295
265211791,0.26434633,-0.18733977,0.42996252
265221824,0.21342875,-0.16817783,0.43678933
265231803,0.21982694,-0.16257961,0.44511458
265241793,0.23274827,-0.17196026,0.44248745
265251865,0.21476778,-0.16198531,0.44397622
265261785,0.22821602,-0.16350114,0.44897053
265271826,0.21996203,-0.16640837,0.4345505
265281785,0.24763049,-0.18517976,0.42723957
265291818,0.20589787,-0.15027629,0.417701
265301820,0.24166548,-0.17502747,0.43593064
265311817,0.22460732,-0.16855621,0.43162543
265321826,0.23631868,-0.16883025,0.44516504
265331798,0.22181205,-0.17180796,0.45205757
265341784,0.22365692,-0.17760378,0.4427125
265351795,0.21838245,-0.15645999,0.45440304
265361784,0.21638685,-0.15846446,0.4275086
265371795,0.24731614,-0.17613456,0.44286492
265381784,0.22405891,-0.16647033,0.42686215
265391795,0.2594044,-0.1815553,0.43226352
265401784,0.23991036,-0.19031805,0.429243
265411795,0.21761791,-0.15216564,0.45574203
265421784,0.23416132,-0.17511258,0.44308555
265431795,0.21106894,-0.15867501,0.43367627
265441784,0.22577386,-0.16355243,0.45043233
265451795,0.20532872,-0.15188321,0.42252222
265461784,0.2180378,-0.15794869,0.44838634
265471828,0.22977185,-0.16643351,0.44778627
265481784,0.23027813,-0.17338645,0.4514893
265491795,0.23796457,-0.17410666,0.43468803
265501784,0.21762529,-0.16091827,0.4555336
265511828,0.25981098,-0.19321732,0.42528334
265521784,0.20735325,-0.15445116,0.41035372
265531802,0.2568634,-0.18338686,0.43651792
265541785,0.22313698,-0.16432665,0.4348952
265551833,0.23758322,-0.17303482,0.43870735
265561784,0.22816709,-0.17280622,0.4436024
265571833,0.23199293,-0.16992497,0.4368178
265581796,0.23331434,-0.16591877,0.4445026
265591815,0.21396872,-0.16449131,0.4395412
265601784,0.22251095,-0.16443075,0.45257175
265611806,0.2195402,-0.15843534,0.41946352
265621784,0.23405367,-0.17150503,0.4506249
265631816,0.2334591,-0.17240797,0.42691654
265641796,0.22351965,-0.16171095,0.45783705
265651816,0.24205501,-0.18017855,0.4361815
265661784,0.22193876,-0.15723561,0.4439798
265671816,0.23126288,-0.16822116,0.44843245
265681790,0.22514917,-0.16751404,0.4365738
265691816,0.22260366,-0.16192138,0.454453
265701784,0.2248183,-0.16456406,0.43241796
265711816,0.23002487,-0.1659263,0.45189092
265721824,0.23735206,-0.17987025,0.4339857
265731816,0.21626097,-0.16665815,0.44681087
265741821,0.21626097,-0.16665815,0.44681087
265751803,0.26097077,-0.19318621,0.41953346
265761784,0.20160753,-0.15164766,0.4128537
265771816,0.2548008,-0.18822011,0.4295137
265781784,0.21715893,-0.15896301,0.43045616
265791816,0.23090439,-0.16247846,0.44730496
265801784,0.2097429,-0.1582131,0.4463707
265811824,0.21519671,-0.15994136,0.44536445
265821784,0.23364471,-0.1702529,0.4419232
265831792,0.22475545,-0.17133838,0.44769067
265841784,0.23685016,-0.17303893,0.4436575
265851800,0.21213466,-0.1567916,0.43508175
265861784,0.27360463,-0.19828458,0.41377512
265871832,0.22079882,-0.16560137,0.41992304
265881784,0.23269998,-0.16795817,0.4550998
265891842,0.24123487,-0.18052866,0.43459085
265901801,0.20558831,-0.15646057,0.44668952
265911791,0.20990358,-0.157712,0.45308232
265921821,0.2293258,-0.17147863,0.44238222
265931841,0.2305743,-0.17391855,0.44087714
265941830,0.21698391,-0.1605968,0.4263985
265951841,0.24433182,-0.18043698,0.44163764
265961798,0.24731582,-0.18154252,0.4338752
265971811,0.20808613,-0.15080623,0.44590506
265981785,0.23800242,-0.17252687,0.4403706
265991832,0.22878407,-0.17081553,0.44417974
266001784,0.23680775,-0.17380188,0.4448543
266011816,0.20352729,-0.15164424,0.4103929
266021785,0.23669355,-0.17342083,0.45032856
266031803,0.21705516,-0.16113795,0.43788543
266041784,0.23637986,-0.17423765,0.44343787
266051816,0.2269097,-0.170547,0.44085917
266061795,0.21181595,-0.15489697,0.45308024
266071817,0.22474171,-0.16077836,0.4345802
266081785,0.22187704,-0.16958313,0.44797325
266091818,0.23933713,-0.18170518,0.4409292
266101785,0.2196171,-0.16495308,0.4172922
266111817,0.26131594,-0.19105999,0.4232872
266121784,0.22062004,-0.16805848,0.44071895
266131815,0.2508706,-0.18656132,0.43024528
266141824,0.223412,-0.17093362,0.44512764
266151828,0.21409622,-0.16314894,0.44269016
266161822,0.2167096,-0.15783943,0.44989288
266171803,0.22085105,-0.16043708,0.43869576
266181784,0.2266586,-0.16481195,0.45694804
266191822,0.2408326,-0.17654376,0.42345113
266201784,0.24292713,-0.17986014,0.43630448
266211815,0.21108012,-0.16261986,0.42661178
266221784,0.22491407,-0.15897465,0.44321176
266231817,0.2406782,-0.18147516,0.44131064
266241784,0.2113591,-0.15718618,0.4299834
266251817,0.24026568,-0.17214923,0.44845784
266261784,0.21168365,-0.15434429,0.4388179
266271795,0.24068874,-0.17044385,0.44551104
266281784,0.23484316,-0.1718557,0.44183093
266291795,0.2468196,-0.17890225,0.43663728
266301784,0.23473649,-0.17477997,0.44034335
266311828,0.21691118,-0.15466553,0.44870007
266321784,0.2474545,-0.17600499,0.43895844
266331795,0.21236672,-0.15611547,0.41953114
266341784,0.25038624,-0.1785023,0.4416715
266351843,0.211832,-0.16002065,0.42338
266361784,0.25762892,-0.18544756,0.42840055
266371832,0.2196808,-0.16385323,0.44474086
266381784,0.23197657,-0.17074394,0.4372795
266391818,0.22888006,-0.16227004,0.4482191
266401784,0.21315917,-0.1662268,0.4264026
266411794,0.22667247,-0.1728703,0.44305786
266421784,0.21148632,-0.15456408,0.43089065
266431795,0.2490277,-0.1775491,0.439534
266441784,0.21550786,-0.1593985,0.4095811
266451783,0.23740046,-0.17078924,0.4461173
266461784,0.23386906,-0.17246537,0.4310896
266471795,0.21496697,-0.15880202,0.44735193
266481784,0.24759904,-0.17972119,0.4371272
266491817,0.22844112,-0.16041477,0.43586534
266501784,0.24694447,-0.17958893,0.43311107
266511817,0.22368366,-0.16247635,0.43970734
266521784,0.23953933,-0.17369732,0.44422033
266531784,0.22295406,-0.16827501,0.44006023
266541784,0.20786333,-0.1541549,0.44994652
266551795,0.25172424,-0.18488237,0.43538895
266561820,0.20443359,-0.15667097,0.44329703
266571805,0.2464321,-0.18283033,0.4363301
266581812,0.20300338,-0.15091197,0.431935
266591784,0.2487486,-0.18082474,0.43166563
266601798,0.20918266,-0.1650761,0.43519187
266611803,0.22662453,-0.16993591,0.44666132
266621812,0.22634535,-0.17093231,0.4500446
266631791,0.22120629,-0.16303699,0.44441408
266641826,0.22520187,-0.1655755,0.45083442
266651804,0.2261951,-0.16671726,0.42954007
266661783,0.23901968,-0.17889757,0.43864533
266671825,0.20827292,-0.15130922,0.42713225
266681802,0.25045812,-0.17482445,0.43739086
266691787,0.23768462,-0.18040189,0.44034284
266701784,0.20699622,-0.15486458,0.45193172
266711787,0.21089777,-0.15890986,0.44075963
266721784,0.22945416,-0.16346535,0.44550776
266731828,0.22502618,-0.16299604,0.4602951
266741784,0.21987474,-0.16721924,0.43476525
266751833,0.25928113,-0.19037332,0.4267457
266761817,0.22222224,-0.16661952,0.43372622
266771824,0.22489552,-0.1677516,0.44373572
266781784,0.24341702,-0.18837866,0.431471
266791826,0.21534333,-0.15196802,0.4569733
266801785,0.22869603,-0.16566856,0.44891563
266811803,0.21261741,-0.15701026,0.44169933
266821785,0.25130454,-0.1788464,0.44723985
266831805,0.20928654,-0.16609807,0.434509
266841785,0.22916453,-0.17108464,0.440187
266851787,0.22312061,-0.15970877,0.45560518
266861784,0.23880419,-0.17350894,0.43122977
266871828,0.22398795,-0.1648887,0.44461432
266881784,0.224536,-0.16175131,0.4493877
266891787,0.24324511,-0.17285138,0.44307438
266901784,0.21586652,-0.15508398,0.4152026
266911787,0.26951495,-0.19908816,0.42575863
266921784,0.22127317,-0.16283111,0.43577608
266931787,0.24834058,-0.1816262,0.43643764
266941784,0.2051708,-0.16007774,0.4539783
266951819,0.23493169,-0.171463,0.43483147
266961784,0.22685611,-0.16071838,0.44012278
266971787,0.24132976,-0.17841323,0.43866163
266981820,0.2420378,-0.18621606,0.43891737
266991787,0.23104286,-0.16462815,0.4321468
267001833,0.24094081,-0.17195827,0.4451434
267011828,0.20966245,-0.16147512,0.42839423
267021784,0.2384168,-0.1626896,0.4466667
267031789,0.21652569,-0.16484833,0.4528354
267041793,0.20161696,-0.15066727,0.44633317
267051787,0.23556243,-0.17263895,0.44851974
267061784,0.22292958,-0.1579136,0.44750026
267071787,0.2305899,-0.16921955,0.44943595
267081784,0.22994696,-0.17019564,0.4473414
267091787,0.2342079,-0.16733076,0.45076883
267101784,0.22230786,-0.16257821,0.4403079
267111788,0.2178266,-0.1554258,0.44984937
267121784,0.25188732,-0.18086055,0.4352834
267131787,0.21616824,-0.15699323,0.42918122
267141784,0.26405105,-0.19463128,0.4293023
267151828,0.2131472,-0.15653615,0.4492389
267161784,0.23891218,-0.17337282,0.44167998
267171787,0.21735807,-0.15848291,0.44508147
267181784,0.24223204,-0.17574185,0.4356823
267191827,0.22898765,-0.16505066,0.44968066
267201784,0.21475434,-0.16217612,0.43760636
267211832,0.24449039,-0.17434748,0.43491116
267221784,0.2211317,-0.15823385,0.43527097
267231801,0.25821447,-0.1904151,0.4231172
267241784,0.21061717,-0.15558551,0.43743372
267251798,0.25150347,-0.18156481,0.4371227
267261784,0.20966731,-0.15489697,0.45300415
267271792,0.24395464,-0.17570534,0.4297894
267281784,0.226447,-0.16334002,0.4561736
267291801,0.24576882,-0.18794149,0.42806098
267301784,0.21653599,-0.1628763,0.43454632
267311819,0.21865597,-0.15658814,0.45342958
267321784,0.23927766,-0.17138825,0.44485867
267331821,0.211776,-0.15953259,0.4474594
267341814,0.23247293,-0.16353893,0.45026213
267351821,0.22168717,-0.16310246,0.4488341
267361784,0.2350997,-0.16629983,0.4390875
267371833,0.21765557,-0.16146998,0.4479297
267381801,0.23224598,-0.16867113,0.4499207
267391833,0.23224598,-0.16867113,0.4499207
267401858,0.22419466,-0.1601086,0.44102764
267411816,0.21958585,-0.1573349,0.45417193
267421825,0.2444286,-0.1708694,0.43665588
267431803,0.23086461,-0.16507566,0.45292783
267441785,0.24045491,-0.17150149,0.4386152
267451816,0.23835956,-0.17506796,0.4370359
267461784,0.21989714,-0.15912111,0.44988167
267471816,0.22629684,-0.16452086,0.43116653
267481784,0.21373832,-0.1578879,0.44154677
267491817,0.2300376,-0.17688459,0.43578354
267501786,0.20357746,-0.14667045,0.44947192
267511816,0.23141183,-0.16353597,0.4307277
267521784,0.22784883,-0.1671574,0.4525888
267531816,0.2387969,-0.17003098,0.4426841
267541784,0.2362438,-0.16557182,0.42928135
267551816,0.22652704,-0.17188141,0.44716436
267561784,0.2446203,-0.1705233,0.43349263
267571807,0.20709866,-0.14741027,0.43554083
267581784,0.27468058,-0.19140325,0.41714138
267591816,0.23043069,-0.16892731,0.43818238
267601785,0.24254902,-0.17254025,0.43123138
267611853,0.22481959,-0.16307548,0.4481302
267621785,0.2168604,-0.15422508,0.45238385
267631816,0.21800216,-0.15086477,0.435894
267641784,0.23209983,-0.16641462,0.4472983
267651833,0.23508625,-0.16533057,0.4462164
267661790,0.21520534,-0.1525399,0.44512078
267671834,0.26667368,-0.19248803,0.4204928
267681784,0.23122193,-0.16154402,0.43608958
267691817,0.22052056,-0.15394491,0.4367784
267701784,0.22686195,-0.16673431,0.44220757
267711803,0.2055685,-0.1496994,0.45849705
267721784,0.24262843,-0.174044,0.44023937
267731828,0.20206392,-0.14289482,0.44946197
267741784,0.24498457,-0.1787518,0.43445623
267751817,0.21887442,-0.15507442,0.45626113
267761799,0.2427434,-0.17432062,0.44374207
267771817,0.23480828,-0.17031614,0.42931786
267781784,0.23299365,-0.16777517,0.44230866
267791817,0.23448703,-0.16886652,0.43163872
267801784,0.21397813,-0.14572875,0.45052415
267811817,0.24775808,-0.17224754,0.437136
267821824,0.21105948,-0.15293728,0.44969222
267831818,0.2716842,-0.1875083,0.42075387
267841821,0.21527472,-0.1610679,0.4454114
267851804,0.24755222,-0.17953564,0.43395016
267861789,0.2189853,-0.15380596,0.4373812
267871816,0.23577437,-0.16882417,0.4425355
267881784,0.22151576,-0.16018133,0.43342528
267891817,0.21263112,-0.1513312,0.45706153
267901784,0.25228316,-0.18013337,0.4376057
267911816,0.22294238,-0.16143759,0.44713905
267921784,0.22440171,-0.16221604,0.44643074
267931816,0.21816401,-0.16079809,0.44707265
267941784,0.22331461,-0.15638709,0.45237756
267951819,0.22969955,-0.15969372,0.4408285
267961784,0.22416332,-0.16420145,0.45541152
267971787,0.2428566,-0.175271,0.43604633
267981784,0.21220101,-0.15315847,0.44670698
267991810,0.2604386,-0.18937421,0.42331204
268001784,0.22276312,-0.15634236,0.43645197
268011796,0.2383612,-0.1694118,0.44823644
268021784,0.2388267,-0.16602577,0.42609468
268031838,0.21586666,-0.1541752,0.45569497
268041784,0.2381883,-0.16657832,0.43062207
268051830,0.21804674,-0.14900252,0.45488325
268061834,0.2791033,-0.20382823,0.41150182
268071807,0.2113304,-0.15330894,0.44879213
268081824,0.24726832,-0.17444056,0.43296704
268091820,0.21891193,-0.15482736,0.4439525
268101793,0.22623454,-0.15906785,0.45092365
268111860,0.22923364,-0.1578974,0.44723457
268121784,0.22059101,-0.15654707,0.4595362
268131798,0.25211778,-0.1780731,0.4287763
268141784,0.20143752,-0.1442514,0.4491501
268151795,0.25626647,-0.17829843,0.4308736
268161785,0.21200627,-0.14948344,0.45220605
268171795,0.24917558,-0.17323174,0.43535882
268181784,0.21664572,-0.15271649,0.4359477
268191795,0.24137868,-0.17297144,0.44178066
268201785,0.23621455,-0.16237305,0.43460736
268211795,0.21868296,-0.15578257,0.44366798
268221785,0.24785797,-0.17583902,0.43881506
268231795,0.22038761,-0.16218024,0.44278196
268241824,0.23087259,-0.16242787,0.44820285
268251795,0.21509255,-0.16087754,0.43480623
268261822,0.22448426,-0.15519248,0.45759797
268271832,0.22006196,-0.15915667,0.4339788
268281784,0.21077389,-0.16077052,0.45325643
268291803,0.23785245,-0.18184613,0.4378536
268301784,0.20733435,-0.14858355,0.4491337
268311795,0.24570385,-0.17504637,0.43664408
268321784,0.22639439,-0.16108209,0.44865993
268331795,0.23936895,-0.17257687,0.44678032
268341786,0.22390449,-0.16350415,0.42222357
268351816,0.21508482,-0.14885817,0.4552726
268361786,0.24394451,-0.18078354,0.42782587
268371817,0.21610163,-0.16055654,0.4445603
268381784,0.23946145,-0.16533795,0.44416854
268391816,0.21420404,-0.1562858,0.4441453
268401784,0.25530148,-0.18628131,0.4243748
268411801,0.21483245,-0.1539118,0.43315178
268421784,0.23864423,-0.17453103,0.44024527
