timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
635845449,635845321,0.12311512,-0.046934586,0.0033442643,0.12,0.0,0.0,0.0,1.0
635949470,635949340,0.071998976,-0.06235969,-0.012354068,0.12,0.0,0.0,0.0,1.0
636049539,636049321,0.1323364,-0.055168115,0.008047069,0.12,0.0,0.0,0.0,1.0
636149479,636149321,0.03576493,-0.059503313,0.0105713075,0.12,0.0,0.0,0.0,1.0
636253456,636253321,0.023453895,-0.05730909,0.0017260829,0.12,0.0,0.0,0.0,1.0
636353499,636353370,0.11498703,-0.055271074,0.0010228556,0.12,0.0,0.0,0.0,1.0
636454265,636454134,0.031720605,-0.062626824,-0.008683964,0.12,0.0,0.0,0.0,1.0
636558244,636558120,0.053577825,-0.05275296,0.004488653,0.12,0.0,0.0,0.0,1.0
636658253,636658120,0.119381756,-0.059062034,-0.013380463,0.12,0.0,0.0,0.0,1.0
636762311,636762145,0.09183051,-0.06339666,0.0029115346,0.12,0.0,0.0,0.0,1.0
636862353,636862145,0.05453923,-0.050003372,-0.0035409702,0.12,0.0,0.0,0.0,1.0
636962268,636962145,0.10623438,-0.06413819,-0.011396426,0.12,0.0,0.0,0.0,1.0
637066259,637066139,0.087772526,-0.06672364,0.007351385,0.12,0.0,0.0,0.0,1.0
637167909,637167779,0.045001205,-0.056697167,-0.0044741156,0.12,0.0,0.0,0.0,1.0
637267889,637267721,0.11006459,-0.064463735,-0.0056004203,0.12,0.0,0.0,0.0,1.0
637367914,637367760,0.099543266,-0.056300018,0.0070170583,0.12,0.0,0.0,0.0,1.0
637471876,637471721,0.051604904,-0.059446514,0.006119777,0.12,0.0,0.0,0.0,1.0
637571875,637571721,0.053478234,-0.05331604,0.0044842153,0.12,0.0,0.0,0.0,1.0
637671919,637671766,0.100416794,-0.06014238,-0.009721348,0.12,0.0,0.0,0.0,1.0
637773450,637773321,0.011952635,-0.06533051,-0.015422423,0.12,0.0,0.0,0.0,1.0
637877459,637877330,-0.009655468,-0.058436066,0.018433733,0.12,0.0,0.0,0.0,1.0
637977468,637977338,0.09020865,-0.049667522,-0.015969938,0.12,0.0,0.0,0.0,1.0
638081476,638081321,0.1316585,-0.055903185,0.0048253085,0.12,0.0,0.0,0.0,1.0
638181447,638181321,0.12391998,-0.058350995,-0.010405029,0.12,0.0,0.0,0.0,1.0
638282265,638282145,0.031345963,-0.0474765,0.0064828782,0.12,0.0,0.0,0.0,1.0
638386248,638386120,0.092105135,-0.053508334,-0.011940055,0.12,0.0,0.0,0.0,1.0
638490251,638490125,0.13526337,-0.06283203,0.007871273,0.12,0.0,0.0,0.0,1.0
638590248,638590120,0.048364215,-0.051846653,0.015357571,0.12,0.0,0.0,0.0,1.0
638694281,638694125,0.057373226,-0.03544334,-0.012141376,0.12,0.0,0.0,0.0,1.0
638794330,638794120,0.09849142,-0.07001058,-0.009383584,0.12,0.0,0.0,0.0,1.0
638894245,638894125,0.06455306,-0.059207216,0.012270969,0.12,0.0,0.0,0.0,1.0
638995935,638995721,0.076248355,-0.04656652,-0.0048539587,0.12,0.0,0.0,0.0,1.0
639099865,639099741,0.052526034,-0.05492553,0.021079656,0.12,0.0,0.0,0.0,1.0
639199853,639199730,0.07393295,-0.04295618,0.015664596,0.12,0.0,0.0,0.0,1.0
639299924,639299762,0.032894872,-0.051961537,0.012507411,0.12,0.0,0.0,0.0,1.0
639403844,639403721,0.06604121,-0.06254587,-0.0127886655,0.12,0.0,0.0,0.0,1.0
639505452,639505321,0.091440395,-0.052752186,-0.007192112,0.12,0.0,0.0,0.0,1.0
639605452,639605321,0.058602057,-0.060820587,-0.008552714,0.12,0.0,0.0,0.0,1.0
639705454,639705321,0.12087316,-0.06547125,-0.019434394,0.12,0.0,0.0,0.0,1.0
639809460,639809334,0.10237454,-0.061541237,-0.0072890082,0.12,0.0,0.0,0.0,1.0
639909458,639909326,0.060333826,-0.05984441,-0.0045630857,0.12,0.0,0.0,0.0,1.0
640011042,640010921,0.12101787,-0.057058934,-0.016079105,0.12,0.0,0.0,0.0,1.0
640115115,640114947,0.06450631,-0.06397116,0.0007910224,0.12,0.0,0.0,0.0,1.0
640215073,640214921,0.028857958,-0.057709295,-0.012898519,0.12,0.0,0.0,0.0,1.0
640315084,640314921,0.110741496,-0.061079517,-0.026752621,0.12,0.0,0.0,0.0,1.0
640419049,640418921,0.07251612,-0.06874545,0.018740276,0.12,0.0,0.0,0.0,1.0
640520653,640520521,0.0334555,-0.05056495,-0.012108011,0.12,0.0,0.0,0.0,1.0
640620648,640620521,0.13461123,-0.06133395,-0.0053037372,0.12,0.0,0.0,0.0,1.0
640720674,640720538,0.061756235,-0.053405493,-0.006267195,0.12,0.0,0.0,0.0,1.0
640824644,640824521,0.028282138,-0.0517404,-0.0074516535,0.12,0.0,0.0,0.0,1.0
640924680,640924521,0.13922027,-0.05320085,0.0075393156,0.12,0.0,0.0,0.0,1.0
641026241,641026120,0.096803546,-0.06756216,-0.013748946,0.12,0.0,0.0,0.0,1.0
641130282,641130120,0.09410453,-0.055696227,0.0011247955,0.12,0.0,0.0,0.0,1.0
641230316,641230120,0.07480182,-0.044711933,0.018852532,0.12,0.0,0.0,0.0,1.0
641330251,641330120,0.095595874,-0.046794333,-0.009259277,0.12,0.0,0.0,0.0,1.0
641434241,641434120,0.11192222,-0.05410688,0.0070812195,0.12,0.0,0.0,0.0,1.0
641534290,641534125,0.038401444,-0.061815582,0.0053580566,0.12,0.0,0.0,0.0,1.0
641635857,641635736,0.114799224,-0.057288732,-0.017557612,0.12,0.0,0.0,0.0,1.0
641735909,641735740,0.09295912,-0.06220259,-0.01454484,0.12,0.0,0.0,0.0,1.0
641839842,641839721,0.013964105,-0.05674593,0.01264204,0.12,0.0,0.0,0.0,1.0
641939845,641939721,0.12366477,-0.054450933,-0.0027075547,0.12,0.0,0.0,0.0,1.0
642039892,642039761,0.08497796,-0.06360108,-0.010940437,0.12,0.0,0.0,0.0,1.0
642141446,642141321,0.02097629,-0.052461937,-0.013856423,0.12,0.0,0.0,0.0,1.0
642245510,642245330,0.08165904,-0.052592825,0.0048541413,0.12,0.0,0.0,0.0,1.0
642345461,642345338,0.09232952,-0.07240985,0.0056244195,0.12,0.0,0.0,0.0,1.0
642449485,642449321,0.028163038,-0.05673845,-0.0064077177,0.12,0.0,0.0,0.0,1.0
642549479,642549321,0.069346145,-0.04272297,0.00436318,0.12,0.0,0.0,0.0,1.0
642651096,642650921,0.06979729,-0.0652986,-0.017092925,0.12,0.0,0.0,0.0,1.0
642751077,642750921,0.051728785,-0.057729237,-0.00425483,0.12,0.0,0.0,0.0,1.0
642855048,642854921,0.07487533,-0.054455623,0.0018922574,0.12,0.0,0.0,0.0,1.0
642955048,642954921,0.067427665,-0.05988275,-0.008923709,0.12,0.0,0.0,0.0,1.0
643055135,643054921,0.1007158,-0.054019693,-0.008764702,0.12,0.0,0.0,0.0,1.0
643156680,643156542,0.04413206,-0.06116935,-0.005621781,0.12,0.0,0.0,0.0,1.0
643260642,643260521,0.029247776,-0.058491908,0.009703669,0.12,0.0,0.0,0.0,1.0
643360695,643360529,0.09746698,-0.04613617,0.0176477,0.12,0.0,0.0,0.0,1.0
643464737,643464521,0.07039723,-0.056530345,-0.015995488,0.12,0.0,0.0,0.0,1.0
643564642,643564521,0.06663396,-0.07107718,-0.015806459,0.12,0.0,0.0,0.0,1.0
643665446,643665321,0.121327825,-0.05477337,-0.0024554394,0.12,0.0,0.0,0.0,1.0
643765450,643765321,0.04079673,-0.052144937,-0.008039946,0.12,0.0,0.0,0.0,1.0
643869505,643869369,0.036831968,-0.048452035,0.0030773552,0.12,0.0,0.0,0.0,1.0
643969474,643969321,0.12559983,-0.055013005,0.012921199,0.12,0.0,0.0,0.0,1.0
644073456,644073321,0.05220461,-0.053341564,0.009695558,0.12,0.0,0.0,0.0,1.0
644173468,644173337,0.057844035,-0.05293689,-0.016687723,0.12,0.0,0.0,0.0,1.0
644273505,644273371,0.10801838,0.0021618595,-0.014178385,0.12,0.0,0.0,0.0,1.0
644375089,644374952,0.108529985,0.2196946,0.038528427,0.12,0.0,0.0,0.0,1.0
644479060,644478939,0.51541483,0.41279367,0.0081296535,0.12,0.0,0.0,0.0,1.0
644579047,644578921,0.15000841,0.39310867,-0.16192193,0.12,0.0,0.0,0.0,1.0
644679042,644678921,0.20044276,0.39456427,-0.22897069,0.120000005,0.0,0.0,0.0,1.0
644783047,644782921,0.22769673,0.3880142,-0.31276345,0.120000005,0.0,0.0,0.0,1.0
644884674,644884521,0.2603513,0.3769812,-0.35507655,0.12,0.0,0.0,0.0,1.0
644984660,644984529,0.2939849,0.37299088,-0.3619499,0.12,0.0,0.0,0.0,1.0
645088674,645088521,0.2228781,0.33901048,-0.34824917,0.12,0.0,0.0,0.0,1.0
645188731,645188571,0.10112118,0.2321953,0.017686456,0.12,0.0,0.0,0.0,1.0
645288688,645288521,0.04468631,0.08022491,0.007870133,0.12,0.0,0.0,0.0,1.0
645392642,645392521,0.044746086,-0.0067219236,-0.007782051,0.12,0.0,0.0,0.0,1.0
645493451,645493321,0.06818089,-0.058005717,-0.011160566,0.12,0.0,0.0,0.0,1.0
645593450,645593321,0.05371192,-0.061923493,-0.011428187,0.12,0.0,0.0,0.0,1.0
645697448,645697321,0.1199501,-0.047311753,-0.0026192565,0.12,0.0,0.0,0.0,1.0
645797448,645797321,0.06685003,-0.059800643,0.0026253168,0.12,0.0,0.0,0.0,1.0
645897486,645897321,0.08899988,-0.053533584,-0.008930608,0.12,0.0,0.0,0.0,1.0
646001519,646001321,0.06566426,-0.056568265,-0.0040051183,0.12,0.0,0.0,0.0,1.0
646102343,646102149,0.07787995,-0.05615733,0.006087811,0.12,0.0,0.0,0.0,1.0
646203124,646202921,0.09713251,-0.061729215,0.009907073,0.12,0.0,0.0,0.0,1.0
646303042,646302921,0.08101952,-0.057447605,-0.009217343,0.12,0.0,0.0,0.0,1.0
646407053,646406930,0.09595408,-0.0542161,0.00021117851,0.12,0.0,0.0,0.0,1.0
646507095,646506921,0.054295275,-0.059436414,0.001995413,0.12,0.0,0.0,0.0,1.0
646611044,646610921,0.10433627,-0.052603796,-0.0026015968,0.12,0.0,0.0,0.0,1.0
646711880,646711721,0.061387323,-0.058544163,-0.008971827,0.12,0.0,0.0,0.0,1.0
646811872,646811721,0.08998832,-0.052240573,-0.006933505,0.12,0.0,0.0,0.0,1.0
646911912,646911759,0.049870566,-0.06057504,0.0014367596,0.12,0.0,0.0,0.0,1.0
647015863,647015738,0.07856673,-0.05536415,-0.0076531502,0.12,0.0,0.0,0.0,1.0
647115851,647115720,0.07753405,-0.06167164,-0.019852076,0.12,0.0,0.0,0.0,1.0
647219872,647219721,0.08205723,-0.059855282,0.0066483812,0.12,0.0,0.0,0.0,1.0
647319849,647319721,0.111435406,-0.05402587,-0.0011767227,0.12,0.0,0.0,0.0,1.0
647421485,647421321,0.08929749,-0.058926113,-0.00013047308,0.12,0.0,0.0,0.0,1.0
647521446,647521321,0.1190847,-0.05114541,0.0035551258,0.12,0.0,0.0,0.0,1.0
647625450,647625321,0.048531756,-0.060974408,-0.0147404475,0.12,0.0,0.0,0.0,1.0
647725506,647725339,0.08898323,-0.05133511,0.0055671125,0.12,0.0,0.0,0.0,1.0
647825497,647825321,0.10082968,-0.05532318,0.0059384233,0.12,0.0,0.0,0.0,1.0
647930287,647930120,0.057643004,-0.06371916,-0.015120308,0.12,0.0,0.0,0.0,1.0
648030247,648030120,0.116139464,-0.05091006,0.0011311661,0.12,0.0,0.0,0.0,1.0
648130256,648130120,0.07682194,-0.059890896,0.015255684,0.12,0.0,0.0,0.0,1.0
648234243,648234120,0.06917797,-0.05378372,-0.0012568098,0.12,0.0,0.0,0.0,1.0
648334244,648334120,0.06699047,-0.063701205,-0.018013049,0.12,0.0,0.0,0.0,1.0
648438293,648438120,0.048498653,-0.061753407,-0.0031840596,0.12,0.0,0.0,0.0,1.0
648538313,648538124,0.09340835,-0.056454796,0.012170836,0.12,0.0,0.0,0.0,1.0
648639892,648639721,0.061839804,-0.056228332,0.00675505,0.12,0.0,0.0,0.0,1.0
648739918,648739721,0.050009932,-0.03749629,0.008001382,0.12,0.0,0.0,0.0,1.0
648843868,648843737,0.07668319,-0.051518653,0.0047566523,0.12,0.0,0.0,0.0,1.0
648943886,648943763,0.07914023,-0.06479719,-0.018170163,0.12,0.0,0.0,0.0,1.0
649043928,649043759,0.12527013,-0.055360153,0.011654357,0.12,0.0,0.0,0.0,1.0
649145458,649145329,0.061787743,-0.0660726,-0.0019260511,0.12,0.0,0.0,0.0,1.0
649249444,649249321,0.060596615,-0.0548843,-0.010643023,0.12,0.0,0.0,0.0,1.0
649349452,649349321,0.087683365,-0.058047343,0.0053867837,0.12,0.0,0.0,0.0,1.0
649449449,649449321,0.06957212,-0.057368226,0.0073804604,0.12,0.0,0.0,0.0,1.0
649553511,649553331,0.080549516,-0.05194372,0.0055584554,0.12,0.0,0.0,0.0,1.0
649654243,649654120,0.06907093,-0.06177449,0.001371777,0.12,0.0,0.0,0.0,1.0
649754279,649754145,0.090988904,-0.059282567,-0.007993773,0.12,0.0,0.0,0.0,1.0
649858290,649858120,0.06828049,-0.053849902,-0.0065386086,0.12,0.0,0.0,0.0,1.0
649958274,649958120,0.087851234,-0.055679906,0.0012269982,0.12,0.0,0.0,0.0,1.0
650062276,650062145,0.09335764,0.02741016,0.019701052,0.41853786,0.0,0.0,0.0,1.0
650162312,650162187,-0.41408202,0.11015871,0.071666524,0.43223894,0.0,0.0,0.0,1.0
650262331,650262145,-0.40158784,0.27060246,-0.0026770444,0.4438448,0.0,0.0,0.0,1.0
650363888,650363753,-0.47762161,0.45865914,-0.06229674,0.48730168,0.0,0.0,0.0,1.0
650467847,650467721,-0.22161952,0.32258534,-0.12834486,0.5232546,0.0,0.0,0.0,1.0
650567883,650567721,0.056743458,-0.08003222,-0.14592296,0.5046594,0.0,0.0,0.0,1.0
650667888,650667759,0.11643442,-0.09662969,-0.2040384,0.43543085,0.0,0.0,0.0,1.0
650771876,650771721,0.0991578,-0.04464638,-0.19138035,0.25530505,0.0,0.0,0.0,1.0
650873521,650873321,0.18245727,-0.048320398,-0.2408906,0.28516775,0.0,0.0,0.0,1.0
650973450,650973321,0.08814992,-0.058464196,-0.19797155,0.30788985,0.0,0.0,0.0,1.0
651073460,651073321,0.034748137,-0.040821318,-0.16025937,0.31613234,0.0,0.0,0.0,1.0
651177483,651177330,-0.038004212,-0.012118927,-0.15725648,0.33359838,0.0,0.0,0.0,1.0
651277506,651277321,-0.0060428996,0.010156464,-0.1019526,0.35223138,0.0,0.0,0.0,1.0
651379073,651378921,-0.0072703958,0.011834094,-0.12225535,0.36928385,0.0,0.0,0.0,1.0
651483045,651482921,0.00488845,0.01056888,-0.11771897,0.37777272,0.0,0.0,0.0,1.0
651583050,651582921,0.010229386,-0.00039629592,-0.15545273,0.37694782,0.0,0.0,0.0,1.0
651683066,651682942,0.08837265,-0.0034265183,-0.18134162,0.36507642,0.0,0.0,0.0,1.0
651787066,651786938,0.039541796,-0.0043908237,-0.08365844,0.3574443,0.0,0.0,0.0,1.0
651887043,651886921,0.022895312,-0.008659128,-0.06285742,0.36816293,0.0,0.0,0.0,1.0
651987852,651987720,0.044259634,0.013925693,-0.08423146,0.37949246,0.0,0.0,0.0,1.0
652091915,652091721,0.007742118,-0.019326087,-0.04454662,0.3887644,0.0,0.0,0.0,1.0
652195844,652195721,0.08587345,-0.0010728622,-0.060849547,0.38639235,0.0,0.0,0.0,1.0
652295850,652295721,0.028263126,0.010317719,-0.03838775,0.3857571,0.0,0.0,0.0,1.0
652399850,652399721,0.051608622,0.007266191,-0.04292564,0.38660803,0.0,0.0,0.0,1.0
652499884,652499720,0.035604376,0.00673112,-0.06080921,0.38684344,0.0,0.0,0.0,1.0
652601451,652601321,0.04252728,0.008336706,-0.08506347,0.38717175,0.0,0.0,0.0,1.0
652701495,652701324,0.014885309,0.011480489,-0.032085057,0.38812545,0.0,0.0,0.0,1.0
652805524,652805321,0.024349954,0.013747558,-0.054618105,0.38773876,0.0,0.0,0.0,1.0
652905449,652905321,-0.0070943534,-0.003366421,-0.09229447,0.38927814,0.0,0.0,0.0,1.0
653005448,653005321,0.048520908,0.0059391214,-0.09284948,0.39047125,0.0,0.0,0.0,1.0
653109473,653109343,0.029492488,0.001961629,-0.098612696,0.3890935,0.0,0.0,0.0,1.0
653211046,653210921,0.07086493,0.008868814,-0.07253082,0.3859806,0.0,0.0,0.0,1.0
653311051,653310920,-0.022512263,-0.0026581446,-0.07680526,0.38246754,0.0,0.0,0.0,1.0
653415050,653414921,0.0010821596,0.0042016236,-0.08003491,0.38115743,0.0,0.0,0.0,1.0
653515045,653514921,0.051156078,-0.0054217805,-0.0929543,0.38053262,0.0,0.0,0.0,1.0
653615069,653614937,0.015092018,0.018470796,-0.08066395,0.37828612,0.0,0.0,0.0,1.0
653715862,653715737,0.011388302,-0.010304213,-0.10660766,0.3808052,0.0,0.0,0.0,1.0
653819874,653819738,0.06859963,0.005249097,-0.12781014,0.38073877,0.0,0.0,0.0,1.0
653919847,653919721,-0.056139447,-0.0060711764,-0.06806606,0.3817022,0.0,0.0,0.0,1.0
654023893,654023721,0.05969078,-0.0017484252,-0.13325107,0.32828945,0.0,0.0,0.0,1.0
654123876,654123721,0.0062639397,-0.016163034,-0.050160512,0.34372476,0.0,0.0,0.0,1.0
654223939,654223759,0.03654434,0.001756151,-0.074499585,0.36428082,0.0,0.0,0.0,1.0
654327885,654327721,-0.0130540375,0.013218738,-0.063231744,0.3774865,0.0,0.0,0.0,1.0
654429453,654429321,0.07591782,-0.0011938463,-0.10941838,0.38049626,0.0,0.0,0.0,1.0
654529511,654529343,-0.0037231413,0.0043860925,-0.0542291,0.3820465,0.0,0.0,0.0,1.0
654629477,654629321,0.03639257,0.0011030994,-0.1478766,0.3765605,0.0,0.0,0.0,1.0
654733446,654733322,-0.007599714,-0.02172823,-0.117184564,0.37580714,0.0,0.0,0.0,1.0
654833454,654833321,0.047772452,-0.01805523,-0.0984091,0.3769325,0.0,0.0,0.0,1.0
654934255,654934120,-0.062099405,0.076680794,-0.085581414,0.37428987,0.0,0.0,0.0,1.0
655038241,655038120,0.06397079,0.010226447,-0.05793849,0.37872007,0.0,0.0,0.0,1.0
655138248,655138120,0.04317037,-0.04066558,-0.069069654,0.37950605,0.0,0.0,0.0,1.0
655242303,655242171,0.08678981,-0.031206805,-0.12221718,0.36822516,0.0,0.0,0.0,1.0
655346242,655346120,0.027423982,-0.008109143,-0.08048007,0.36417335,0.0,0.0,0.0,1.0
655446271,655446140,0.027333992,0.0197419,-0.06505352,0.36908588,0.0,0.0,0.0,1.0
655546255,655546125,-0.0004475927,0.002316475,-0.100006595,0.3754833,0.0,0.0,0.0,1.0
655647866,655647737,0.046107545,0.021793922,-0.10370659,0.3766522,0.0,0.0,0.0,1.0
655751958,655751742,-0.027525822,-0.02039644,-0.09003648,0.38449126,0.0,0.0,0.0,1.0
655851876,655851720,0.06928709,0.041794457,-0.0959079,0.37743825,0.0,0.0,0.0,1.0
655955896,655955768,0.011970205,0.01472337,-0.1375505,0.3795033,0.0,0.0,0.0,1.0
656055889,656055721,0.012532517,0.008247185,-0.08216747,0.38310325,0.0,0.0,0.0,1.0
656157477,656157347,-0.028633323,0.001880704,-0.11811152,0.37617666,0.0,0.0,0.0,1.0
656257503,656257321,0.024285248,0.010011952,-0.04217292,0.3812646,0.0,0.0,0.0,1.0
656361449,656361321,0.050193008,0.031001909,-0.09841742,0.38095376,0.0,0.0,0.0,1.0
656461505,656461321,-0.055963486,-0.0016978672,-0.080883,0.3862762,0.0,0.0,0.0,1.0
656561499,656561370,0.051364824,0.03601771,-0.0704235,0.3819076,0.0,0.0,0.0,1.0
656666290,656666120,0.049079135,0.021781825,-0.11003643,0.3835258,0.0,0.0,0.0,1.0
656770316,656770156,-0.011011008,-0.001276237,-0.038503602,0.3874325,0.0,0.0,0.0,1.0
656870288,656870121,0.028213622,0.053419165,-0.09819074,0.3410063,0.0,0.0,0.0,1.0
656974245,656974120,-0.013876261,0.008710077,-0.10452395,0.5324054,0.0,0.0,0.0,1.0
657074251,657074120,0.05850104,0.04796209,-0.087380275,0.5786175,0.0,0.0,0.0,1.0
657174249,657174120,0.09597713,0.04349631,-0.08936164,0.44008616,0.0,0.0,0.0,1.0
657278252,657278120,0.07367436,0.039644953,-0.13812265,0.3635004,0.0,0.0,0.0,1.0
657379847,657379721,-0.018793132,-0.013857957,-0.11442835,0.35285676,0.0,0.0,0.0,1.0
657479846,657479721,0.037494265,0.011841254,-0.11226611,0.362263,0.0,0.0,0.0,1.0
657579848,657579724,-0.021051526,-0.002713678,-0.11664663,0.38403994,0.0,0.0,0.0,1.0
657683910,657683738,-0.050462075,0.0075642606,-0.09411453,0.4010801,0.0,0.0,0.0,1.0
657783853,657783720,0.010092202,0.021857448,-0.09942898,0.40138224,0.0,0.0,0.0,1.0
657885507,657885339,-0.03531098,0.012628668,-0.03418551,0.40223563,0.0,0.0,0.0,1.0
657989454,657989321,-0.08052264,0.011119525,-0.040934723,0.40183106,0.0,0.0,0.0,1.0
658089447,658089321,-0.037617866,0.0013277875,-0.11071957,0.39855638,0.0,0.0,0.0,1.0
658189494,658189325,-0.048987847,0.00030214665,-0.09886189,0.4005093,0.0,0.0,0.0,1.0
658293455,658293321,0.014227561,0.011523645,-0.08552404,0.4012248,0.0,0.0,0.0,1.0
658394242,658394120,-0.039355144,0.0188627,-0.09181395,0.3823648,0.0,0.0,0.0,1.0
658495045,658494921,-0.019919835,0.008828323,-0.08225886,0.37277552,0.0,0.0,0.0,1.0
658595088,658594921,0.009838796,0.02521174,-0.07430595,0.3715102,0.0,0.0,0.0,1.0
658699070,658698920,0.0118765,0.011715883,-0.058509164,0.36910176,0.0,0.0,0.0,1.0
658799053,658798921,-0.025062302,-0.0073024184,-0.072416164,0.37332138,0.0,0.0,0.0,1.0
658903070,658902946,-0.011524823,0.021061203,-0.07705664,0.37096232,0.0,0.0,0.0,1.0
659003889,659003721,0.030345602,0.02025066,-0.0693811,0.37141716,0.0,0.0,0.0,1.0
659103873,659103721,-0.0009475453,-0.0068004555,-0.054580335,0.37397072,0.0,0.0,0.0,1.0
659203850,659203721,0.059882905,0.026450831,-0.12115647,0.37182155,0.0,0.0,0.0,1.0
659307852,659307721,0.03354976,0.0057324767,0.059671886,0.37952587,0.0,0.0,0.0,1.0
659407912,659407737,-0.112749025,0.02805163,-0.016113386,0.36258808,0.0,0.0,0.0,1.0
659511888,659511737,-0.007138662,-0.007754576,-0.030842833,0.3510606,0.0,0.0,0.0,1.0
659611875,659611721,0.09446242,-0.007199682,-0.026613742,0.35270843,0.0,0.0,0.0,1.0
659713470,659713337,-0.03241772,0.024325296,-0.005519308,0.3651443,0.0,0.0,0.0,1.0
659813454,659813321,-0.05186551,0.0031303875,-0.06996903,0.35390672,0.0,0.0,0.0,1.0
659917449,659917321,0.03651455,0.027063567,-0.0382969,0.3580218,0.0,0.0,0.0,1.0
660021454,660021321,0.07030069,-0.0011314596,-0.08650593,0.36678603,0.0,0.0,0.0,1.0
660121489,660121362,0.024534963,0.0012175199,-0.07487544,0.36867163,0.0,0.0,0.0,1.0
660223047,660222921,0.0050410926,0.020649914,-0.09814504,0.36614704,0.0,0.0,0.0,1.0
660327043,660326921,0.061805606,0.020383107,-0.1208805,0.3587458,0.0,0.0,0.0,1.0
660427043,660426921,0.022470888,-0.0017284816,-0.12467615,0.35627866,0.0,0.0,0.0,1.0
660527091,660526921,0.05835349,0.008231088,-0.122164905,0.35484114,0.0,0.0,0.0,1.0
660631116,660630921,0.05019379,0.0069390656,-0.11388464,0.3567191,0.0,0.0,0.0,1.0
660731951,660731721,-0.043932594,0.00013019625,-0.11043173,0.36090943,0.0,0.0,0.0,1.0
660831920,660831759,0.046190113,0.023868315,-0.1561836,0.36464575,0.0,0.0,0.0,1.0
660935870,660935743,0.03125303,0.0005411701,-0.12675248,0.36809415,0.0,0.0,0.0,1.0
661035872,661035720,0.031481814,0.008893717,-0.0864426,0.372913,0.0,0.0,0.0,1.0
661135893,661135721,-0.005922202,-0.0046807285,-0.13032998,0.37159526,0.0,0.0,0.0,1.0
661239851,661239721,0.004852862,-0.00062107935,-0.10513796,0.36990857,0.0,0.0,0.0,1.0
661339888,661339721,0.047625937,0.025051782,-0.114561275,0.371533,0.0,0.0,0.0,1.0
661441450,661441321,0.009960034,0.012888136,-0.08038856,0.3744056,0.0,0.0,0.0,1.0
661545453,661545321,-0.01743781,0.008022501,-0.08079204,0.37838063,0.0,0.0,0.0,1.0
661645466,661645337,0.051734902,0.019336373,-0.0757276,0.38104326,0.0,0.0,0.0,1.0
661745447,661745321,-0.02594395,-0.007988083,-0.08153883,0.3804376,0.0,0.0,0.0,1.0
661849495,661849321,0.024943128,-0.01187234,-0.0651413,0.3813781,0.0,0.0,0.0,1.0
661950297,661950121,0.03175105,0.01767431,-0.10500111,0.37323272,0.0,0.0,0.0,1.0
662050241,662050120,0.0076870183,-0.013475683,-0.06770358,0.3770347,0.0,0.0,0.0,1.0
662154242,662154120,0.027383173,0.026644677,-0.086190775,0.37199914,0.0,0.0,0.0,1.0
662254335,662254158,-0.0058219032,-0.011262976,-0.06558307,0.37878418,0.0,0.0,0.0,1.0
662354299,662354141,0.06431459,0.03006059,-0.087337516,0.3773358,0.0,0.0,0.0,1.0
662458250,662458120,-0.012445021,0.003903022,-0.11323775,0.37758255,0.0,0.0,0.0,1.0
