timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
635745713,0.032275554,0.008002296,-0.059662722,-0.023952127,-0.025768578,-0.14590566,-0.0014720261,0.0010433644,0.00063610077,-0.025193334,0.0,0.0,0.0,0.0,0.0,0.26465598,0.26468,0.5729635,0.7899134,0.78993404,4.0544853,0.002508917,0.002509971,0.0025154804,0.09015252,0.0,0.0,0.0,0.0,0.0,0.00046521914,0.0050586606,0.014543822,0.0,0.0,0.0,0.0,0.0,0.0
635949728,0.03209787,-0.00013954076,-0.040443048,-0.021665335,-0.022043347,-0.1975352,-0.0014720261,0.0010433644,0.00063610077,-0.033213317,0.0,0.0,0.0,0.0,0.0,0.2646543,0.2646781,0.57297903,0.7899278,0.7899484,4.0544906,0.002508917,0.002509971,0.0025154804,0.09015258,0.0,0.0,0.0,0.0,0.0,0.00057511445,0.0027992746,0.0078355875,0.0,0.0,0.0,0.0,0.0,0.0
636149723,0.0014021872,0.020411443,0.0038781278,-0.03037262,-0.026485145,0.07650311,-0.0014720261,0.0010433644,0.00063610077,-0.028559566,0.0,0.0,0.0,0.0,0.0,0.26463443,0.26465836,0.5729877,0.79147345,0.79149395,4.0543203,0.002508917,0.002509971,0.0025154804,0.090152584,0.0,0.0,0.0,0.0,0.0,0.00063405896,0.0022469694,0.0055980226,0.0,0.0,0.0,0.0,0.0,0.0
636353706,0.009893676,-0.04440075,-0.25450638,-0.024013996,-0.023767412,-0.059620544,-0.0014720261,0.0010433644,0.00063610077,-0.023649633,0.0,0.0,0.0,0.0,0.0,0.26464546,0.26466906,0.5730028,0.791519,0.7915395,4.054305,0.002508917,0.002509971,0.0025154804,0.09015258,0.0,0.0,0.0,0.0,0.0,0.00063906156,0.0019078162,0.003534422,0.0,0.0,0.0,0.0,0.0,0.0
636558485,0.009732987,-0.0022668391,0.011577692,-0.018890262,-0.031425714,0.11294158,-0.0014720261,0.0010433644,0.00063610077,-0.02490455,0.0,0.0,0.0,0.0,0.0,0.2646545,0.26467815,0.5729347,0.79155964,0.7915802,4.054166,0.002508917,0.002509971,0.0025154804,0.09015258,0.0,0.0,0.0,0.0,0.0,0.0005817074,0.0031316942,0.00961193,0.0,0.0,0.0,0.0,0.0,0.0
636762548,0.0037463652,0.045401454,-0.046324342,-0.025361538,-0.025018752,0.105213955,-0.0014720261,0.0010433644,0.00063610077,-0.031043887,0.0,0.0,0.0,0.0,0.0,0.26465914,0.26468277,0.57295436,0.7915957,0.7916163,4.054214,0.002508917,0.002509971,0.0025154804,0.09015258,0.0,0.0,0.0,0.0,0.0,0.0005537131,0.0024197025,0.008084865,0.0,0.0,0.0,0.0,0.0,0.0
636962531,0.01908273,0.013462844,-0.05255547,-0.019193053,-0.024022758,-0.028018164,-0.0014720261,0.0010433644,0.00063610077,-0.042170405,0.0,0.0,0.0,0.0,0.0,0.26466906,0.26469246,0.57289493,0.7916676,0.7916882,4.0541024,0.002508917,0.002509971,0.0025154804,0.09015258,0.0,0.0,0.0,0.0,0.0,0.0005395298,0.0016970121,0.0057717185,0.0,0.0,0.0,0.0,0.0,0.0
637168116,0.010319931,0.006537202,-0.072427124,-0.014762998,-0.020112514,-0.16371028,-0.0014720261,0.0010433644,0.00063610077,-0.03251195,0.0,0.0,0.0,0.0,0.0,0.26467335,0.26469663,0.5729182,0.7933852,0.7934058,4.0538588,0.002508917,0.002509971,0.0025154804,0.09015258,0.0,0.0,0.0,0.0,0.0,0.0005159107,0.00095951837,0.0032422508,0.0,0.0,0.0,0.0,0.0,0.0
637368132,0.033102434,0.042593516,-0.021175273,-0.009955287,-0.024353564,0.40890914,-0.0014720261,0.0010433644,0.00063610077,-0.013710856,0.0,0.0,0.0,0.0,0.0,0.26467732,0.26470062,0.5729437,0.79342306,0.79344356,4.0538297,0.002508917,0.002509971,0.0025154804,0.090152495,0.0,0.0,0.0,0.0,0.0,0.00046323892,0.0028943392,0.0068084206,0.0,0.0,0.0,0.0,0.0,0.0
637572204,0.011579358,-0.024045033,-0.098120585,-0.0078086853,-0.023416877,0.3086794,-0.0014720261,0.0010433644,0.00063610077,-0.026677072,0.0,0.0,0.0,0.0,0.0,0.26469776,0.26472074,0.57289225,0.7935358,0.79355633,4.0541873,0.002508917,0.002509971,0.0025154804,0.09015257,0.0,0.0,0.0,0.0,0.0,0.0005186227,0.0017447325,0.005233135,0.0,0.0,0.0,0.0,0.0,0.0
637773698,0.017886236,0.0026199915,-0.032377858,-0.014771819,-0.024417162,-0.15999477,-0.0014720261,0.0010433644,0.00063610077,-0.030155838,0.0,0.0,0.0,0.0,0.0,0.2646998,0.26472265,0.57291794,0.7935555,0.793576,4.054083,0.002508917,0.002509971,0.0025154804,0.09015257,0.0,0.0,0.0,0.0,0.0,0.0005260631,0.0013723345,0.0041382094,0.0,0.0,0.0,0.0,0.0,0.0
637973696,0.022926548,0.06095829,0.058106575,-0.010638118,-0.027629197,0.05762084,-0.0014720261,0.0010433644,0.00063610077,-0.039932072,0.0,0.0,0.0,0.0,0.0,0.26469532,0.26471835,0.5729398,0.79357195,0.7935924,4.054318,0.002508917,0.002509971,0.0025154804,0.090152495,0.0,0.0,0.0,0.0,0.0,0.00044781977,0.004415773,0.014445844,0.0,0.0,0.0,0.0,0.0,0.0
638177636,0.033372343,0.0097867055,0.014005911,-0.007699728,-0.02788198,0.17448075,-0.0014720261,0.0010433644,0.00063610077,-0.0044203997,0.0,0.0,0.0,0.0,0.0,0.2647048,0.26472747,0.5729633,0.79366714,0.7936876,4.054202,0.002508917,0.002509971,0.0025154804,0.090152495,0.0,0.0,0.0,0.0,0.0,0.00047207807,0.0022949486,0.00820392,0.0,0.0,0.0,0.0,0.0,0.0
638382503,0.0009797867,-0.00048444932,-0.010256257,-0.0061900616,-0.032504737,-0.17386882,-0.0014720261,0.0010433644,0.00063610077,-0.038980246,0.0,0.0,0.0,0.0,0.0,0.2647002,0.26472294,0.5729833,0.7953643,0.7953847,4.053954,0.002508917,0.002509971,0.0025154804,0.090152495,0.0,0.0,0.0,0.0,0.0,0.00057073997,0.001934356,0.006521677,0.0,0.0,0.0,0.0,0.0,0.0
638582539,0.029655712,0.004164791,0.0154681355,-0.012800097,-0.026834905,-0.123000786,-0.0014720261,0.0010433644,0.00063610077,-0.015229225,0.0,0.0,0.0,0.0,0.0,0.26474553,0.26476827,0.5729558,0.795623,0.7956435,4.0545726,0.002508917,0.002509971,0.0025154804,0.09015257,0.0,0.0,0.0,0.0,0.0,0.0005583001,0.004202836,0.013890472,0.0,0.0,0.0,0.0,0.0,0.0
638786528,0.019058598,0.006222289,0.0050693005,-0.010405421,-0.03314358,0.14005502,-0.0014720261,0.0010433644,0.00063610077,-0.0072267056,0.0,0.0,0.0,0.0,0.0,0.26466608,0.2646888,0.5730213,0.7952008,0.79522085,4.054694,0.002508917,0.002509971,0.0025154804,0.09015256,0.0,0.0,0.0,0.0,0.0,0.00041183236,0.005136855,0.016450686,0.0,0.0,0.0,0.0,0.0,0.0
638988125,0.013109949,0.042413764,-0.07450892,-0.0083066225,-0.028368771,0.18810876,-0.0014720261,0.0010433644,0.00063610077,-0.021253228,0.0,0.0,0.0,0.0,0.0,0.26473284,0.26475558,0.5729868,0.7956313,0.79565156,4.05453,0.002508917,0.002509971,0.0025154804,0.090152554,0.0,0.0,0.0,0.0,0.0,0.00041092557,0.0047953287,0.014331823,0.0,0.0,0.0,0.0,0.0,0.0
639188148,0.03444244,0.020681703,0.003221009,-0.005820632,-0.026662946,-0.02452867,-0.0014720261,0.0010433644,0.00063610077,-0.013648868,0.0,0.0,0.0,0.0,0.0,0.26468068,0.2647032,0.5729653,0.79529643,0.79531634,4.053988,0.002508917,0.002509971,0.0025154804,0.09015257,0.0,0.0,0.0,0.0,0.0,0.00033857572,0.0029083686,0.00799396,0.0,0.0,0.0,0.0,0.0,0.0
639392247,0.013611956,0.02831348,-0.05285602,-0.0059177876,-0.024078548,0.29659253,-0.0014720261,0.0010433644,0.00063610077,-0.026538908,0.0,0.0,0.0,0.0,0.0,0.26468986,0.26471245,0.5729782,0.7970133,0.79703313,4.05442,0.002508917,0.002509971,0.0025154804,0.09015258,0.0,0.0,0.0,0.0,0.0,0.00042132166,0.0023742472,0.005123783,0.0,0.0,0.0,0.0,0.0,0.0
639593719,-0.0013138838,0.033476666,0.006999759,-0.0040556192,-0.030659556,0.09951289,-0.0014720261,0.0010433644,0.00063610077,-0.018949628,0.0,0.0,0.0,0.0,0.0,0.2646917,0.26471427,0.57299227,0.7970486,0.7970684,4.054558,0.002508917,0.002509971,0.0025154804,0.090152554,0.0,0.0,0.0,0.0,0.0,0.0004594103,0.0024842946,0.0065581473,0.0,0.0,0.0,0.0,0.0,0.0
639793658,0.007914995,0.018942516,0.025201332,-0.00072562695,-0.037257075,-0.023581194,-0.0014720261,0.0010433644,0.00063610077,-0.009772658,0.0,0.0,0.0,0.0,0.0,0.2647346,0.2647573,0.57295656,0.79735523,0.7973752,4.0538635,0.002508917,0.002509971,0.0025154804,0.09015255,0.0,0.0,0.0,0.0,0.0,0.0003864838,0.0022664021,0.007569421,0.0,0.0,0.0,0.0,0.0,0.0
639999283,0.02817002,0.011640887,-0.038095888,0.0013611317,-0.03356284,0.2314604,-0.0014720261,0.0010433644,0.00063610077,-0.01650089,0.0,0.0,0.0,0.0,0.0,0.2647269,0.26474935,0.57297426,0.79734993,0.79736984,4.0543156,0.002508917,0.002509971,0.0025154804,0.09015255,0.0,0.0,0.0,0.0,0.0,0.00029230065,0.0022064894,0.006275114,0.0,0.0,0.0,0.0,0.0,0.0
640199342,0.022306472,-0.0084613,-0.014768313,0.00095033646,-0.029369354,-0.07070367,-0.0014720261,0.0010433644,0.00063610077,-0.017068207,0.0,0.0,0.0,0.0,0.0,0.26467985,0.26470226,0.5729588,0.7970254,0.79704505,4.054249,0.002508917,0.002509971,0.0025154804,0.090152554,0.0,0.0,0.0,0.0,0.0,0.00034109526,0.0019951263,0.0047309655,0.0,0.0,0.0,0.0,0.0,0.0
640403306,0.0026355078,0.021600492,0.053532835,-0.010214448,-0.04059565,0.06377967,-0.0014720261,0.0010433644,0.00063610077,-0.013724804,0.0,0.0,0.0,0.0,0.0,0.26467937,0.26470196,0.5729781,0.7970542,0.79707384,4.0539703,0.002508917,0.002509971,0.0025154804,0.09015254,0.0,0.0,0.0,0.0,0.0,0.0003771145,0.0009833169,0.004608272,0.0,0.0,0.0,0.0,0.0,0.0
640604937,-0.0032267626,0.00038459245,-0.07344852,-0.007369995,-0.03635466,-0.42964,-0.0014720261,0.0010433644,0.00063610077,-0.0146920085,0.0,0.0,0.0,0.0,0.0,0.26468572,0.2647083,0.57299525,0.79708207,0.79710174,4.0538282,0.002508917,0.002509971,0.0025154804,0.09015255,0.0,0.0,0.0,0.0,0.0,0.0003863153,0.003322991,0.009316358,0.0,0.0,0.0,0.0,0.0,0.0
640804934,0.01869078,-0.012245067,-0.029137086,-0.0042016506,-0.038983405,0.032653168,-0.0014720261,0.0010433644,0.00063610077,-0.020017445,0.0,0.0,0.0,0.0,0.0,0.26470506,0.26472735,0.5729311,0.79718345,0.7972031,4.054028,0.002508917,0.002509971,0.0025154804,0.09015256,0.0,0.0,0.0,0.0,0.0,0.00037825655,0.0022908547,0.0056743687,0.0,0.0,0.0,0.0,0.0,0.0
641009721,0.0012077056,0.0051212343,-0.043014526,-0.0037231445,-0.031247854,-0.049697563,-0.0014720261,0.0010433644,0.00063610077,-0.019985676,0.0,0.0,0.0,0.0,0.0,0.26470447,0.26472694,0.5729444,0.7988933,0.798913,4.054009,0.002508917,0.002509971,0.0025154804,0.090152554,0.0,0.0,0.0,0.0,0.0,0.00041126128,0.0016346258,0.0038076804,0.0,0.0,0.0,0.0,0.0,0.0
641210511,0.008071504,0.015529449,-0.024116851,-0.0017203093,-0.03404945,-0.10414617,-0.0014720261,0.0010433644,0.00063610077,-0.017916739,0.0,0.0,0.0,0.0,0.0,0.2647474,0.26477,0.57299125,0.7991999,0.79921985,4.0540442,0.002508917,0.002509971,0.0025154804,0.09015254,0.0,0.0,0.0,0.0,0.0,0.00036495883,0.0018391137,0.0066392138,0.0,0.0,0.0,0.0,0.0,0.0
641410507,0.03976351,0.03454311,-0.003173722,-0.00075149536,-0.029235005,-0.13525693,-0.0014720261,0.0010433644,0.00063610077,-0.011520863,0.0,0.0,0.0,0.0,0.0,0.2646862,0.26470885,0.5729666,0.79879105,0.7988107,4.0538855,0.002508917,0.002509971,0.0025154804,0.09015255,0.0,0.0,0.0,0.0,0.0,0.0003344297,0.0018907426,0.0032464147,0.0,0.0,0.0,0.0,0.0,0.0
641616052,0.005655738,-0.023140118,-0.061500873,-0.0033450127,-0.034470677,-0.58030814,-0.0014720261,0.0010433644,0.00063610077,-0.014575541,0.0,0.0,0.0,0.0,0.0,0.26467976,0.26470214,0.5729022,0.7988257,0.79884535,4.0537486,0.002508917,0.002509971,0.0025154804,0.09015254,0.0,0.0,0.0,0.0,0.0,0.0003540469,0.004596639,0.012260437,0.0,0.0,0.0,0.0,0.0,0.0
641816127,0.003666519,0.012718424,0.023807794,-0.0027645826,-0.03317672,0.09950049,-0.0014720261,0.0010433644,0.00063610077,-0.018397152,0.0,0.0,0.0,0.0,0.0,0.2647025,0.2647252,0.5729255,0.79893696,0.7989567,4.05383,0.002508917,0.002509971,0.0025154804,0.09015255,0.0,0.0,0.0,0.0,0.0,0.00031401796,0.0016235976,0.0058416654,0.0,0.0,0.0,0.0,0.0,0.0
642020068,0.018102232,0.02121192,0.1228064,-0.0019319057,-0.035583317,-0.35919732,-0.0014720261,0.0010433644,0.00063610077,-0.017802238,0.0,0.0,0.0,0.0,0.0,0.26470396,0.26472646,0.57294613,0.7989557,0.79897547,4.0539885,0.002508917,0.002509971,0.0025154804,0.09015254,0.0,0.0,0.0,0.0,0.0,0.00034170333,0.00044944944,0.0027781248,0.0,0.0,0.0,0.0,0.0,0.0
642225762,-0.023656666,0.006479873,-0.061093077,-0.0026845932,-0.029866815,0.038182095,-0.0014720261,0.0010433644,0.00063610077,-0.0065641403,0.0,0.0,0.0,0.0,0.0,0.26470625,0.26472867,0.5729642,0.7989719,0.7989917,4.053995,0.002508917,0.002509971,0.0025154804,0.09015253,0.0,0.0,0.0,0.0,0.0,0.00030823908,0.003279268,0.009599908,0.0,0.0,0.0,0.0,0.0,0.0
642425659,-0.015156245,0.021359198,0.022601936,-0.010336399,-0.03158009,-0.55104274,-0.0014720261,0.0010433644,0.00063610077,-0.025927544,0.0,0.0,0.0,0.0,0.0,0.26468655,0.26470926,0.5729757,0.80056655,0.80058634,4.0540442,0.002508917,0.002509971,0.0025154804,0.090152524,0.0,0.0,0.0,0.0,0.0,0.00031665017,0.0020600215,0.0039858264,0.0,0.0,0.0,0.0,0.0,0.0
642631305,0.009764411,0.06752086,0.10692499,-0.006681204,-0.03449583,0.07753451,-0.0014720261,0.0010433644,0.00063610077,-0.015079975,0.0,0.0,0.0,0.0,0.0,0.26474956,0.26477227,0.57294816,0.8010072,0.8010272,4.053908,0.002508917,0.002509971,0.0025154804,0.09015252,0.0,0.0,0.0,0.0,0.0,0.00029747174,0.0050367136,0.010929802,0.0,0.0,0.0,0.0,0.0,0.0
642831458,0.011724867,0.057523414,0.088682175,-0.0059205294,-0.033423007,-0.45905894,-0.0014720261,0.0010433644,0.00063610077,0.0016358495,0.0,0.0,0.0,0.0,0.0,0.26469755,0.26471996,0.5729338,0.8006824,0.80070215,4.0538435,0.002508917,0.002509971,0.0025154804,0.09015253,0.0,0.0,0.0,0.0,0.0,0.00026701743,0.0036059904,0.0057952376,0.0,0.0,0.0,0.0,0.0,0.0
643035378,-0.017602865,0.033253867,0.0026251264,-0.005675435,-0.031894863,0.13089259,-0.0014720261,0.0010433644,0.00063610077,-0.01560843,0.0,0.0,0.0,0.0,0.0,0.26470134,0.26472405,0.5729533,0.800707,0.8007268,4.053866,0.002508917,0.002509971,0.0025154804,0.09015253,0.0,0.0,0.0,0.0,0.0,0.00034672316,0.0038311412,0.008805801,0.0,0.0,0.0,0.0,0.0,0.0
643236913,-0.013272157,0.01420323,0.061297726,-0.0137809515,-0.03670144,-0.17156999,-0.0014720261,0.0010433644,0.00063610077,0.005852878,0.0,0.0,0.0,0.0,0.0,0.2647021,0.26472467,0.5729738,0.80073047,0.80075026,4.054029,0.002508917,0.002509971,0.0025154804,0.09015252,0.0,0.0,0.0,0.0,0.0,0.00033961353,0.0046966523,0.012799465,0.0,0.0,0.0,0.0,0.0,0.0
643436880,0.017631384,0.02010258,-0.062207118,-0.010207534,-0.039722025,0.045667008,-0.0014720261,0.0010433644,0.00063610077,-0.002732575,0.0,0.0,0.0,0.0,0.0,0.26472044,0.26474294,0.57299554,0.8025338,0.80255365,4.0539494,0.002508917,0.002509971,0.0025154804,0.090152524,0.0,0.0,0.0,0.0,0.0,0.00026363943,0.0005597305,0.0029690193,0.0,0.0,0.0,0.0,0.0,0.0
643640966,-0.009015521,0.020626567,-0.054214574,-0.010113716,-0.03352946,-0.19077079,-0.0014720261,0.0010433644,0.00063610077,-0.01943034,0.0,0.0,0.0,0.0,0.0,0.26472336,0.26474586,0.57292795,0.8025593,0.80257916,4.054092,0.002508917,0.002509971,0.0025154804,0.090152524,0.0,0.0,0.0,0.0,0.0,0.0002772089,0.0031843954,0.007270821,0.0,0.0,0.0,0.0,0.0,0.0
643845646,0.009181077,0.042008407,0.014987335,-0.0077593327,-0.03782177,0.29836875,-0.0014720261,0.0010433644,0.00063610077,-0.011708498,0.0,0.0,0.0,0.0,0.0,0.26472387,0.26474652,0.5729411,0.8025806,0.8026004,4.0541077,0.002508917,0.002509971,0.0025154804,0.09015252,0.0,0.0,0.0,0.0,0.0,0.00026190054,0.005731665,0.017285347,0.0,0.0,0.0,0.0,0.0,0.0
644045697,-0.014068275,0.054571535,0.0008058101,-0.018198848,-0.04270166,0.045986965,-0.0014720261,0.0010433644,0.00063610077,-0.009431064,0.0,0.0,0.0,0.0,0.0,0.26472905,0.26475146,0.57295835,0.8026392,0.802659,4.054244,0.002508917,0.002509971,0.0025154804,0.090152524,0.0,0.0,0.0,0.0,0.0,0.00022793772,0.0039309976,0.011378994,0.0,0.0,0.0,0.0,0.0,0.0
644249713,-0.0064813145,-0.0019947644,-0.020748112,-0.014655709,-0.04106784,-0.16717069,-0.0014720261,0.0010433644,0.00063610077,-0.012254655,0.0,0.0,0.0,0.0,0.0,0.264728,0.2647504,0.5729722,0.8026505,0.80267024,4.0540833,0.002508917,0.002509971,0.0025154804,0.09015252,0.0,0.0,0.0,0.0,0.0,0.0002455857,0.0037046017,0.012227109,0.0,0.0,0.0,0.0,0.0,0.0
644455320,-0.010931109,0.015912613,-0.061845288,-0.012277365,-0.04249209,-0.08367889,-0.0014720261,0.0010433644,0.00063610077,-0.016051948,0.0,0.0,0.0,0.0,0.0,0.26473552,0.2647581,0.5729886,0.80436635,0.8043861,4.0537953,0.002508917,0.002509971,0.0025154804,0.09015252,0.0,0.0,0.0,0.0,0.0,0.00030654643,0.0025251447,0.009176057,0.0,0.0,0.0,0.0,0.0,0.0
644655324,-0.01335675,0.026060529,0.00763746,-0.020741582,-0.045410812,-0.053565666,-0.0014720261,0.0010433644,0.00063610077,-0.0174039,0.0,0.0,0.0,0.0,0.0,0.26476914,0.26479167,0.57296026,0.8046681,0.80468804,4.053874,0.002508917,0.002509971,0.0025154804,0.090152524,0.0,0.0,0.0,0.0,0.0,0.00024173115,0.003271789,0.011049285,0.0,0.0,0.0,0.0,0.0,0.0
644859331,-0.020431334,-0.043540433,-0.10350725,-0.016723514,-0.048832476,0.035244778,-0.0014720261,0.0010433644,0.00063610077,-0.0064179897,0.0,0.0,0.0,0.0,0.0,0.26476857,0.26479104,0.57298124,0.80465734,0.80467725,4.053905,0.002508917,0.002509971,0.0025154804,0.09015252,0.0,0.0,0.0,0.0,0.0,0.0002057197,0.0037564028,0.008179718,0.0,0.0,0.0,0.0,0.0,0.0
645060914,-0.027272202,-0.014077678,-0.028518923,-0.023306966,-0.044537723,-0.046594784,-0.0014720261,0.0010433644,0.00063610077,-0.006331444,0.0,0.0,0.0,0.0,0.0,0.26469904,0.2647216,0.57296324,0.80424553,0.8042651,4.053982,0.002508917,0.002509971,0.0025154804,0.09015251,0.0,0.0,0.0,0.0,0.0,0.00019833742,0.0040356144,0.00837064,0.0,0.0,0.0,0.0,0.0,0.0
645260907,0.017304752,0.007918244,0.0082973745,-0.028316379,-0.051270127,-0.02852218,-0.0014720261,0.0010433644,0.00063610077,-0.009806335,0.0,0.0,0.0,0.0,0.0,0.26474917,0.26477203,0.5730154,0.804559,0.8045788,4.054134,0.002508917,0.002509971,0.0025154804,0.0901525,0.0,0.0,0.0,0.0,0.0,0.00016713772,0.0046514943,0.013225982,0.0,0.0,0.0,0.0,0.0,0.0
645465695,-0.009728734,0.009455661,-0.01978306,-0.026048541,-0.050774932,0.08954604,-0.0014720261,0.0010433644,0.00063610077,-0.017549515,0.0,0.0,0.0,0.0,0.0,0.26474443,0.2647672,0.5729463,0.80455583,0.80457556,4.0541267,0.002508917,0.002509971,0.0025154804,0.0901525,0.0,0.0,0.0,0.0,0.0,0.00014718348,0.0078093414,0.024270082,0.0,0.0,0.0,0.0,0.0,0.0
645669727,0.013471389,0.042459626,0.13127005,-0.021036863,-0.050303817,0.17695267,-0.0014720261,0.0010433644,0.00063610077,-0.014080524,0.0,0.0,0.0,0.0,0.0,0.26471385,0.26473674,0.5729541,0.8061,0.8061196,4.0541434,0.002508917,0.002509971,0.0025154804,0.09015256,0.0,0.0,0.0,0.0,0.0,0.00028353097,0.0012344186,0.007298259,0.0,0.0,0.0,0.0,0.0,0.0
