timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
634735350,29927290,40.2668106,116.23584600000001,1.2602048,0.7665172,5.1818504,-0.010707245,0.009004896,0.0,0.016331669,0.017712962,-0.01429525,-0.06063862,-0.026022881,-0.00051882025,-0.09999038,-1.6872352,0.10407379,-2.1754754,0.7569998,86.42366,0.1,0.01429525,0.3841904,0.23170091,0.16934595,0.101677395,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
634835254,29927290,40.2668106,116.23584600000001,1.2627699,0.7671939,5.165345,-0.010707245,0.009004896,0.0,0.013107743,0.010386294,-0.020142531,-0.07581651,-0.026022881,-0.00051882025,-0.09999038,-1.6539463,-0.5945889,-1.8540882,0.7570667,86.42366,0.1,0.020142531,0.3714656,0.23168328,0.1646331,0.10136111,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
634935266,29927290,40.2668106,116.23584600000001,1.2653646,0.7679578,5.149294,-0.010707245,0.009004896,0.0,0.008092618,0.0101579465,-0.029273482,-0.091862544,-0.026022881,-0.00051882025,-0.09999038,0.20757173,0.10993314,-0.76056737,0.75672376,86.42366,0.1,0.029273482,0.38385913,0.23179935,0.16922185,0.10174665,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
635039266,29927290,40.2668106,116.23584600000001,1.2689835,0.76951855,5.135428,-0.010707245,0.009004896,0.0,0.02225354,0.017912423,-0.022211002,-0.08827622,-0.026022881,-0.00051882025,-0.09999038,0.49904943,1.1912518,1.0120413,0.7571192,86.42366,0.1,0.022211002,0.37214112,0.23086384,0.16481759,0.10122059,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
635139337,29927290,40.2668106,116.23584600000001,1.2725377,0.77125907,5.1289053,-0.010707245,0.009004896,0.0,0.013016296,0.011756992,-0.033367455,-0.09592412,-0.026022881,-0.00051882025,-0.09999038,-1.8966773,-2.840585,-0.68790513,0.7573963,86.42366,0.10281992,0.033367455,0.38387266,0.23210733,0.16917105,0.10183743,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
635240893,29927290,40.2668106,116.23584600000001,1.2756708,0.772725,5.1219325,-0.010707245,0.009004896,0.0,0.023991343,0.010934381,-0.023567462,-0.0826918,-0.026022881,-0.00051882025,-0.09999038,2.147196,-1.2839428,2.2883735,0.75722504,86.42366,0.10386419,0.023567462,0.37215057,0.23116162,0.16485047,0.10130637,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
635344937,29927290,40.2668106,116.23584600000001,1.2784486,0.77422357,5.1156173,-0.010707245,0.009004896,0.0,0.020194393,0.009513461,-0.033080183,-0.08846934,-0.026022881,-0.00051882025,-0.09999038,1.214537,-2.2967753,0.35094848,0.75809926,86.42366,0.10453129,0.033080183,0.3848764,0.23146637,0.1695461,0.10170651,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
635444969,29927290,40.2668106,116.23584600000001,1.2805597,0.7750951,5.109472,-0.010707245,0.009004896,0.0,-0.042295545,0.035219863,-0.020480797,-0.072577976,-0.026022881,-0.00051882025,-0.09999038,-0.75713575,6.6796107,0.22271521,0.7602358,86.42366,0.105594635,0.020480797,0.37281647,0.23189566,0.16510364,0.101562455,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
635544884,29927290,40.2668106,116.23584600000001,1.2831155,0.77599007,5.103529,-0.010707245,0.009004896,0.0,0.027816208,-0.000107671134,-0.033244077,-0.08254632,-0.026022881,-0.00051882025,-0.09999038,-2.6666276,3.6156545,-0.52369314,0.76053256,86.42366,0.111023426,0.033244077,0.38456526,0.23157102,0.16941692,0.1017712,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
635648858,29927290,40.2668106,116.23584600000001,1.2849963,0.7774494,5.0983586,-0.010707245,0.009004896,0.0,0.01810492,0.011902063,-0.035118505,-0.08043895,-0.026022881,-0.00051882025,-0.09999038,-0.31004614,0.2611955,0.5712965,0.7606365,86.42366,0.11619377,0.035118505,0.37284926,0.23217884,0.16512085,0.10164024,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
635749640,29927290,40.2668106,116.23584600000001,1.2867395,0.7786897,5.096285,-0.010707245,0.009004896,0.0,0.016038861,0.015042691,-0.031980604,-0.070864566,-0.026022881,-0.00051882025,-0.09999038,-0.05360875,0.038631737,1.1495527,0.76069593,86.42366,0.118267536,0.031980604,0.3856036,0.23247056,0.16980213,0.102031685,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
635849678,29927290,40.2668106,116.23584600000001,1.2881385,0.78046817,5.0957904,-0.010707245,0.009004896,0.0,0.014198476,0.028090594,-0.031692926,-0.063547336,-0.026022881,-0.00051882025,-0.09999038,0.19829884,1.6894833,0.5886479,0.76090896,86.42366,0.11876202,0.031692926,0.37384066,0.23150237,0.1654767,0.1014903,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
635953723,29927290,40.2668106,116.23584600000001,1.2895492,0.7822533,5.0923934,-0.010707245,0.009004896,0.0,0.0131828245,0.014288746,-0.039586145,-0.0681161,-0.026022881,-0.00051882025,-0.09999038,-1.1396142,-0.47566044,-1.6176815,0.7610563,86.42366,0.122159004,0.039586145,0.38624048,0.23311237,0.17005572,0.102260254,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
636053707,29927290,40.2668106,116.23584600000001,1.2917311,0.7838504,5.0878205,-0.010707245,0.009004896,0.0,0.026035342,0.0117924865,-0.03152299,-0.058436107,-0.026022881,-0.00051882025,-0.09999038,-0.24718146,1.6286898,0.94558287,0.7610599,86.42366,0.12673187,0.03152299,0.3735666,0.23151708,0.16538411,0.101531446,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
636153765,29927290,40.2668106,116.23584600000001,1.2938424,0.78542125,5.0812984,-0.010707245,0.009004896,0.0,0.022220304,0.009446769,-0.04096983,-0.068038516,-0.026022881,-0.00051882025,-0.09999038,1.0756812,-0.7292186,-0.48071522,0.7613085,86.42366,0.13325405,0.04096983,0.38635716,0.23180856,0.17011903,0.10192242,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
636257750,29927290,40.2668106,116.23584600000001,1.2963927,0.78886527,5.0743475,-0.010707245,0.009004896,0.0,0.017163487,0.017071959,-0.03530668,-0.06252226,-0.026022881,-0.00051882025,-0.09999038,0.5702902,-0.5980075,-0.29491824,0.76135856,86.42366,0.103624344,0.03530668,0.37462777,0.2308581,0.16578254,0.101390116,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
636357696,29927290,40.2668106,116.23584600000001,1.2987207,0.7917978,5.0677776,-0.010707245,0.009004896,0.0,0.021154098,0.019131336,-0.037341624,-0.06454953,-0.026022881,-0.00051882025,-0.09999038,-1.171645,1.6649431,0.87556237,0.7617898,86.42366,0.10859966,0.037341624,0.3864594,0.23209412,0.17015596,0.101998515,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
636458493,29927290,40.2668106,116.23584600000001,1.3010378,0.79566723,5.063907,-0.010707245,0.009004896,0.0,0.023506533,0.00047927856,-0.039867353,-0.06422103,-0.026022881,-0.00051882025,-0.09999038,1.4057816,-1.677268,-0.35234058,0.76221097,86.42366,0.11600876,0.039867353,0.37471586,0.23116209,0.1658342,0.10147247,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
636562516,29927290,40.2668106,116.23584600000001,1.3034782,0.79905677,5.061497,-0.010707245,0.009004896,0.0,0.020940214,0.02293312,-0.037003197,-0.057269894,-0.026022881,-0.00051882025,-0.09999038,1.0112985,-0.38068923,-0.6690055,0.7621154,86.42366,0.11624813,0.037003197,0.3875636,0.23148951,0.17054674,0.101875804,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
636662538,29927290,40.2668106,116.23584600000001,1.3064173,0.8011413,5.0583835,-0.010707245,0.009004896,0.0,0.023798842,0.016640088,-0.036529776,-0.05413566,-0.026022881,-0.00051882025,-0.09999038,-0.68201584,1.3436935,0.3628431,0.76250046,86.42366,0.115003586,0.036529776,0.37489137,0.23156975,0.1659082,0.1015821,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
636762548,29927290,40.2668106,116.23584600000001,1.309201,0.8031395,5.055857,-0.010707245,0.009004896,0.0,0.02676786,0.008477336,-0.038497157,-0.053147428,-0.026022881,-0.00051882025,-0.09999038,-0.0014473903,-0.5040023,-0.663295,0.76258624,86.42366,0.11406565,0.038497157,0.38774344,0.23190244,0.17064126,0.10198583,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
636866492,29927290,40.2668106,116.23584600000001,1.3118938,0.8053216,5.054543,-0.010707245,0.009004896,0.0,0.020701671,0.02190525,-0.03542738,-0.046178367,-0.026022881,-0.00051882025,-0.09999038,0.6936469,-1.0639334,0.59219515,0.7629215,86.42366,0.11256933,0.03542738,0.37591952,0.23100823,0.16626894,0.10147454,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
636966459,29927290,40.2668106,116.23584600000001,1.3143913,0.80702364,5.050934,-0.010707245,0.009004896,0.0,0.022935545,0.010834772,-0.03943494,-0.04917871,-0.026022881,-0.00051882025,-0.09999038,-0.68652064,0.75538886,-0.19204693,0.7631567,86.42366,0.111451626,0.03943494,0.3878058,0.23229228,0.1706575,0.102103755,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
637070513,29927290,40.2668106,116.23584600000001,1.3169981,0.80926037,5.048754,-0.010707245,0.009004896,0.0,0.024870612,0.008661451,-0.04151447,-0.04882195,-0.026022881,-0.00051882025,-0.09999038,-1.1845454,-0.47533122,-1.7974442,0.7631114,86.42366,0.114289284,0.04151447,0.376017,0.23141181,0.16629484,0.101593845,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
637172275,29927290,40.2668106,116.23584600000001,1.3194238,0.81129074,5.044395,-0.010707245,0.009004896,0.0,0.027463406,0.015614259,-0.034392893,-0.041669782,-0.026022881,-0.00051882025,-0.09999038,1.2098194,-1.385218,0.2841624,0.7633599,86.42366,0.10822487,0.034392893,0.38891962,0.23177797,0.17103392,0.10200927,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
637276079,29927290,40.2668106,116.23584600000001,1.3211771,0.8123306,5.039736,-0.010707245,0.009004896,0.0,0.016987499,0.020195838,-0.042645182,-0.05011036,-0.026022881,-0.00051882025,-0.09999038,-0.53853935,1.0170728,-0.36473402,0.76351947,86.42366,0.10858393,0.042645182,0.37706742,0.23090795,0.16669606,0.10150839,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
637376094,29927290,40.2668106,116.23584600000001,1.3230153,0.81353384,5.033772,-0.010707245,0.009004896,0.0,0.026419355,0.008041894,-0.03839253,-0.047428176,-0.026022881,-0.00051882025,-0.09999038,-0.8981036,-0.89553773,-0.8121312,0.7632163,86.42366,0.1,0.03839253,0.38920462,0.2307896,0.17113644,0.10175323,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
637480170,29927290,40.2668106,116.23584600000001,1.3248351,0.81635195,5.0259895,-0.010707245,0.009004896,0.0,0.029869212,0.015108216,-0.038139697,-0.04991703,-0.026022881,-0.00051882025,-0.09999038,-0.50021505,-0.82593906,2.1488032,0.7637775,86.42366,0.103423595,0.038139697,0.37731215,0.23147818,0.16676314,0.10165495,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
637580068,29927290,40.2668106,116.23584600000001,1.3265467,0.81855714,5.019225,-0.010707245,0.009004896,0.0,0.016498951,0.017764436,-0.037578937,-0.05089077,-0.026022881,-0.00051882025,-0.09999038,0.75386375,0.23671103,1.6766403,0.7638346,86.42366,0.104035854,0.037578937,0.365919,0.23059897,0.16246046,0.10113445,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
637680857,29927290,40.2668106,116.23584600000001,1.3284647,0.8214872,5.012116,-0.010707245,0.009004896,0.0,0.02308625,0.0049221553,-0.04006022,-0.054959077,-0.026022881,-0.00051882025,-0.09999038,-1.6190661,-0.6541055,-0.5182255,0.76367605,86.42366,0.10574627,0.04006022,0.37735933,0.23035295,0.16673274,0.10137328,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
637781643,29927290,40.2668106,116.23584600000001,1.3301166,0.82370836,5.0061097,-0.010707245,0.009004896,0.0,0.03183054,0.00730771,-0.040347874,-0.055424325,-0.026022881,-0.00051882025,-0.09999038,-0.095683604,-0.7595316,2.085239,0.7648368,86.42366,0.1086297,0.040347874,0.36595595,0.23099868,0.16243643,0.101238586,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
637885749,29927290,40.2668106,116.23584600000001,1.3315159,0.8244741,5.002282,-0.010707245,0.009004896,0.0,0.02469534,0.0031573751,-0.047104042,-0.06007419,-0.026022881,-0.00051882025,-0.09999038,1.1106735,-1.228791,0.1524891,0.764017,86.42366,0.117566586,0.047104042,0.37856233,0.23148495,0.16722056,0.10168029,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
637985797,29927290,40.2668106,116.23584600000001,1.3331141,0.82572377,5.001921,-0.010707245,0.009004896,0.0,0.02175121,0.016558852,-0.037968855,-0.04579945,-0.026022881,-0.00051882025,-0.09999038,1.1149695,-0.75075734,-0.10554223,0.7643839,86.42366,0.11676407,0.037968855,0.36615756,0.22995463,0.16247806,0.10095593,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
638085772,29927290,40.2668106,116.23584600000001,1.3339102,0.8267656,4.9986873,-0.010707245,0.009004896,0.0,0.02497133,0.021364465,-0.041961845,-0.04821859,-0.026022881,-0.00051882025,-0.09999038,-1.0605211,1.577994,0.34094873,0.7648778,86.42366,0.11241484,0.041961845,0.3785738,0.23184553,0.16719699,0.101766296,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
638189725,29927290,40.2668106,116.23584600000001,1.3350697,0.82823396,4.9965277,-0.010707245,0.009004896,0.0,0.026755959,0.020639876,-0.045785125,-0.04943321,-0.026022881,-0.00051882025,-0.09999038,-0.6220384,2.8076904,-0.103615284,0.76516724,86.42366,0.11372566,0.045785125,0.3671384,0.23094234,0.1629055,0.10123415,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
638290540,29927290,40.2668106,116.23584600000001,1.3364366,0.8305139,4.9934797,-0.010707245,0.009004896,0.0,0.019831128,0.0032989024,-0.037870668,-0.040209908,-0.026022881,-0.00051882025,-0.09999038,0.28611335,-3.0963352,-0.45711222,0.7649947,86.42366,0.10707855,0.037870668,0.37960398,0.23131388,0.16754717,0.101656854,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
638390488,29927290,40.2668106,116.23584600000001,1.337957,0.8322825,4.9895005,-0.010707245,0.009004896,0.0,0.015098985,0.020195644,-0.037634756,-0.039642617,-0.026022881,-0.00051882025,-0.09999038,-0.6231484,0.99248827,1.025588,0.7656609,86.42366,0.112757206,0.037634756,0.36674422,0.2310968,0.16268082,0.10131471,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
638494440,29927290,40.2668106,116.23584600000001,1.3390605,0.8348055,4.989813,-0.010707245,0.009004896,0.0,0.017813632,0.008774216,-0.0456699,-0.0430103,-0.026022881,-0.00051882025,-0.09999038,-1.0842122,1.2655866,-0.15400727,0.76471776,86.42366,0.12616444,0.0456699,0.37918693,0.23143762,0.16738264,0.10172013,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
638594487,29927290,40.2668106,116.23584600000001,1.3399553,0.83733815,4.9915075,-0.010707245,0.009004896,0.0,0.024217905,0.0261082,-0.05638539,-0.048712738,-0.026022881,-0.00051882025,-0.09999038,-0.60153884,-1.173163,-1.4377496,0.7652537,86.42366,0.121080875,0.05638539,0.36765885,0.2320186,0.16300525,0.10155291,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
638694527,29927290,40.2668106,116.23584600000001,1.3401226,0.8393802,4.994921,-0.010707245,0.009004896,0.0,0.015884802,0.027193626,-0.035083458,-0.021669917,-0.026022881,-0.00051882025,-0.09999038,0.20762447,0.92468315,0.86185604,0.76706576,86.42366,0.12573433,0.035083458,0.37916127,0.23169163,0.1673009,0.10176207,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
638798582,29927290,40.2668106,116.23584600000001,1.340683,0.84229076,4.9987392,-0.010707245,0.009004896,0.0,0.015090556,0.0028199595,-0.036034163,-0.017262273,-0.026022881,-0.00051882025,-0.09999038,0.043421585,1.9064785,-1.2977189,0.766511,86.42366,0.11994028,0.036034163,0.36773795,0.23072444,0.16297758,0.101199985,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
638898461,29927290,40.2668106,116.23584600000001,1.3411629,0.84589946,5.004431,-0.010707245,0.009004896,0.0,0.020935193,0.0085661495,-0.025096314,4.8001995e-05,-0.026022881,-0.00051882025,-0.09999038,1.2775954,-0.9677951,0.11945902,0.7656315,86.42366,0.12797499,0.025096314,0.38022217,0.23258637,0.16771251,0.10199156,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
639000097,29927290,40.2668106,116.23584600000001,1.3419654,0.8481463,5.0082645,-0.010707245,0.009004896,0.0,0.013381729,0.027782114,-0.033065155,-0.0042163203,-0.026022881,-0.00051882025,-0.09999038,-0.258319,0.03171137,1.4500523,0.76705754,86.42366,0.11671877,0.033065155,0.3677043,0.23099108,0.16301483,0.10124585,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
639104175,29927290,40.2668106,116.23584600000001,1.3427262,0.8496839,5.011008,-0.010707245,0.009004896,0.0,0.017819554,0.030240435,-0.038195122,-0.00753098,-0.026022881,-0.00051882025,-0.09999038,0.24503787,1.2224864,-1.2311591,0.7672272,86.42366,0.11475611,0.038195122,0.38038105,0.23143144,0.16774511,0.10166426,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
639204116,29927290,40.2668106,116.23584600000001,1.3432759,0.8511289,5.0130963,-0.010707245,0.009004896,0.0,0.02176068,0.022904621,-0.027027205,0.004439805,-0.026022881,-0.00051882025,-0.09999038,0.30961987,0.531213,-0.44060344,0.76753885,86.42366,0.11059475,0.027027205,0.36888185,0.23204081,0.16344073,0.101516835,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
639304124,29927290,40.2668106,116.23584600000001,1.3434796,0.85265493,5.013104,-0.010707245,0.009004896,0.0,0.017260646,0.012525534,-0.03076711,-0.00029062212,-0.026022881,-0.00051882025,-0.09999038,1.1360588,0.6423294,0.45710143,0.7674969,86.42366,0.10606861,0.03076711,0.38043386,0.2317245,0.16779415,0.10172797,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
639408072,29927290,40.2668106,116.23584600000001,1.3439547,0.8540276,5.0108523,-0.010707245,0.009004896,0.0,0.0159074,0.010435714,-0.033155203,-0.005903654,-0.026022881,-0.00051882025,-0.09999038,-0.18885414,0.78148603,-0.7853442,0.7678146,86.42366,0.1000905,0.033155203,0.3689611,0.23077728,0.1634783,0.10118053,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
639509676,29927290,40.2668106,116.23584600000001,1.3443996,0.8551944,5.009971,-0.010707245,0.009004896,0.0,0.019285634,0.0075433394,-0.028495705,-0.0025548108,-0.026022881,-0.00051882025,-0.09999038,0.33683398,0.37907815,-0.025492534,0.7679015,86.42366,0.10960531,0.028495705,0.38149822,0.23264141,0.16816732,0.10197927,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
639609699,29927290,40.2668106,116.23584600000001,1.3451233,0.8561237,5.011523,-0.010707245,0.009004896,0.0,0.009146972,0.008507489,-0.027522227,-0.0006697662,-0.026022881,-0.00051882025,-0.09999038,0.13797748,0.12344898,-0.17313664,0.7685009,86.42366,0.10899067,0.027522227,0.3696928,0.23148887,0.16373964,0.10141204,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
639709679,29927290,40.2668106,116.23584600000001,1.3462105,0.8569175,5.0124993,-0.010707245,0.009004896,0.0,0.016492676,0.0063312827,-0.02113937,0.006201162,-0.026022881,-0.00051882025,-0.09999038,-0.71208,1.089205,-0.846684,0.7688871,86.42366,0.10987377,0.02113937,0.38127577,0.23116922,0.16807912,0.10162009,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
639813657,29927290,40.2668106,116.23584600000001,1.3472753,0.85804754,5.0139365,-0.010707245,0.009004896,0.0,0.021714175,-0.0058933385,-0.020277573,0.007708171,-0.026022881,-0.00051882025,-0.09999038,0.9133521,0.65826124,0.23074952,0.7679645,86.42366,0.11069298,0.020277573,0.3696858,0.23177877,0.16373219,0.10147436,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
639913690,29927290,40.2668106,116.23584600000001,1.3483216,0.85955465,5.015492,-0.010707245,0.009004896,0.0,0.010986063,0.007879837,-0.018061914,0.010336612,-0.026022881,-0.00051882025,-0.09999038,-0.08142193,-0.94031006,-0.5272345,0.76825,86.42366,0.10918522,0.018061914,0.38225293,0.23210399,0.16842535,0.10188053,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
640015315,29927290,40.2668106,116.23584600000001,1.3491582,0.8609169,5.0177584,-0.010707245,0.009004896,0.0,0.012622017,0.010488018,-0.019414846,0.010252148,-0.026022881,-0.00051882025,-0.09999038,-1.2624458,0.9697793,1.3936691,0.76831716,86.42366,0.106790066,0.019414846,0.36967698,0.23056331,0.1636986,0.10116116,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
640115354,29927290,40.2668106,116.23584600000001,1.3493156,0.86256343,5.0178823,-0.010707245,0.009004896,0.0,0.016693896,0.003338539,-0.023031462,0.005210097,-0.026022881,-0.00051882025,-0.09999038,1.3441721,-1.6319325,-0.9677887,0.7683061,86.42366,0.10807276,0.023031462,0.3822406,0.2309015,0.16839822,0.101571865,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
640219318,29927290,40.2668106,116.23584600000001,1.3494508,0.86467785,5.0185127,-0.010707245,0.009004896,0.0,0.0118587995,0.010632148,-0.017436994,0.010105142,-0.026022881,-0.00051882025,-0.09999038,1.2075443,-0.887052,0.14882527,0.76854277,86.42366,0.10511637,0.017436994,0.37088114,0.231668,0.16414376,0.101463474,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
640319245,29927290,40.2668106,116.23584600000001,1.3494753,0.867012,5.0199556,-0.010707245,0.009004896,0.0,0.010552198,0.0019469778,-0.014455404,0.013514504,-0.026022881,-0.00051882025,-0.09999038,0.31895995,1.1643258,1.1664655,0.76882225,86.42366,0.11139727,0.014455404,0.38251033,0.2313778,0.16850665,0.1016844,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
