timestamp,roll,pitch,yaw,thrust
636081434,0.5113799,-0.3809437,-0.017318547,0.120000005
636113440,0.51351506,-0.38075325,-0.017238984,0.12
636145441,0.51417124,-0.38080108,-0.018775959,0.12
636177475,0.51396614,-0.38083526,-0.018485056,0.12
636209436,0.5140746,-0.3814112,-0.013748739,0.12
636241436,0.5147846,-0.38110912,-0.013756472,0.12
636273434,0.5135918,-0.38060033,-0.013706377,0.12
636305473,0.51089257,-0.37962946,-0.013599606,0.12
636337462,0.51041496,-0.38041228,-0.013615251,0.12
636369426,0.51462394,-0.38094878,-0.0137467785,0.12
636401438,0.5157422,-0.38069826,-0.01376741,0.12
636429434,0.5122627,-0.3803658,-0.013662376,0.12
636462286,0.51093644,-0.38086766,-0.0136449225,0.12
636494253,0.51119477,-0.38000846,-0.0136212,0.12
636526298,0.51320916,-0.37920314,-0.013645939,0.12
636558229,0.51634365,-0.3806616,-0.01378236,0.12
636590270,0.51449585,-0.38076147,-0.013735818,0.12
636622275,0.5115791,-0.37997004,-0.013630118,0.12
636650268,0.51006675,-0.38001627,-0.013591099,0.12
636682282,0.5107046,-0.3806029,-0.013629511,0.12
636714247,0.5115319,-0.38000053,-0.013629876,0.12
636746228,0.51603794,-0.3799178,-0.013747016,0.12
636778276,0.5161034,-0.38063854,-0.013774799,0.12
636810258,0.51276815,-0.38011158,-0.01366657,0.12
636842336,0.51122594,-0.3795323,-0.0136048235,0.12
636874254,0.5107438,-0.38014975,-0.013614181,0.12
636902307,0.51362634,-0.3801136,-0.013689809,0.12
636934228,0.513954,-0.37955675,-0.013678741,0.12
636966244,0.513268,-0.38042408,-0.013691299,0.12
636998267,0.51360863,-0.38070264,-0.013710378,0.12
637030274,0.5119905,-0.37928748,-0.013616383,0.12
637062249,0.5108649,-0.37944794,-0.013591937,0.12
637094274,0.51349455,-0.3805333,-0.013701041,0.12
637126274,0.5136072,-0.38020265,-0.013692802,0.12
637155828,0.51310337,-0.37969995,-0.013660623,0.12
637187866,0.51224697,-0.38067147,-0.013673188,0.12
637219856,0.5113034,-0.38018084,-0.0136300605,0.12
637251885,0.50978976,-0.37944615,-0.013563722,0.12
637283871,0.5136738,-0.38020375,-0.013694274,0.12
637311918,0.51611775,-0.38036948,-0.013766038,0.12
637343831,0.5121478,-0.37976867,-0.013637677,0.12
637375873,0.51115704,-0.37884888,-0.013578753,0.12
637407871,0.50957674,-0.3801653,-0.013583544,0.12
637439847,0.5109819,-0.38196203,-0.013685445,0.12
637471860,0.50968564,-0.38011536,-0.013584459,0.12
637503860,0.5103573,-0.37711972,-0.013495134,0.12
637535910,0.5144405,-0.37802267,-0.013636048,0.12
637563908,0.5150359,-0.38070285,-0.013748914,0.12
637595829,0.5117456,-0.38112786,-0.013676058,0.12
637627826,0.5097492,-0.3799457,-0.0135805225,0.12
637659833,0.50848347,-0.3766843,-0.013430406,0.12
637688646,0.5128249,-0.37699458,-0.013556088,0.12
637721434,0.51610696,-0.380795,-0.013781036,0.12
637753437,0.5149822,-0.38200617,-0.0137941865,0.12
637785461,0.5092399,-0.37785673,-0.013492289,0.12
637817443,0.5051006,-0.3760475,-0.013318104,0.12
637849463,0.5053124,-0.37835687,-0.013405574,0.12
637881438,0.51057565,-0.3800343,-0.013605658,0.12
637913472,0.513993,-0.38034523,-0.013708264,0.12
637941442,0.5144881,-0.3806837,-0.013732976,0.12
637973477,0.5102407,-0.37601623,-0.013453031,0.12
638005426,0.5069292,-0.37612724,-0.013368612,0.12
638037437,0.5089986,-0.3791796,-0.013532922,0.12
638069440,0.5117438,-0.38126275,-0.013681168,0.12
638101497,0.5096917,-0.3778034,-0.013502189,0.12
638133435,0.5103606,-0.3780699,-0.013529254,0.12
638165432,0.5173647,-0.38009727,-0.013788845,0.12
638193426,0.5145674,-0.37859932,-0.013659588,0.12
638226250,0.5090637,-0.37620303,-0.013428414,0.12
638258225,0.50679123,-0.37618005,-0.013366811,0.12
638290317,0.507905,-0.3784908,-0.013478976,0.12
638322251,0.51162827,-0.3789437,-0.013594762,0.12
638354270,0.5129441,-0.37889212,-0.013627576,0.12
638386232,0.513246,-0.3787207,-0.013629405,0.12
638418300,0.51358026,-0.379255,-0.013657664,0.12
638450225,0.50933963,-0.3764245,-0.013443338,0.12
638482313,0.5067059,-0.37605506,-0.013360962,0.12
638514235,0.50873244,-0.3782754,-0.013493193,0.12
638546254,0.5134556,-0.38304102,-0.01379081,0.12
638578225,0.5094015,-0.37777823,-0.01349337,0.12
638610235,0.5055279,-0.36996222,-0.013112767,0.12
638638235,0.5057937,-0.37143624,-0.013172644,0.12
638670269,0.5123223,-0.3803755,-0.013664273,0.12
638702262,0.513918,-0.3815105,-0.013747317,0.12
638734293,0.50643224,-0.37308425,-0.013247538,0.12
638766232,0.5054116,-0.37211818,-0.013186296,0.12
638798225,0.51194894,-0.38051698,-0.013659086,0.12
638830232,0.5139094,-0.38055673,-0.0137132425,0.12
638862305,0.5076842,-0.37588763,-0.01338044,0.12
638890268,0.5052428,-0.37242058,-0.013192842,0.12
638923863,0.507715,-0.3758897,-0.013381543,0.12
638955884,0.5126012,-0.37986493,-0.013653225,0.12
638987828,0.5097412,-0.3780399,-0.01351145,0.12
639019914,0.50352687,-0.3744418,-0.013219735,0.12
639047868,0.50521547,-0.37454692,-0.013267425,0.12
639079871,0.5105584,-0.38129643,-0.013650404,0.12
639111869,0.5110325,-0.3775987,-0.013530367,0.12
639143917,0.5054579,-0.37199423,-0.013183388,0.12
639175842,0.50912225,-0.3777051,-0.013483236,0.12
639207859,0.5116189,-0.3812266,-0.013676031,0.12
639239880,0.5038757,-0.37340134,-0.013191866,0.12
639271979,0.50191414,-0.37496325,-0.013195491,0.12
639299908,0.51314557,-0.38147923,-0.013725939,0.12
639331942,0.50990885,-0.37807828,-0.013517002,0.12
639363826,0.5038727,-0.3741589,-0.013218982,0.12
639395872,0.51155055,-0.37955505,-0.013614025,0.12
639428640,0.5106802,-0.37873536,-0.013561774,0.12
639457448,0.50686103,-0.3741663,-0.013297232,0.12
639489470,0.5102396,-0.37734985,-0.013500106,0.12
639521459,0.51102036,-0.37927803,-0.013589942,0.12
639553450,0.50530505,-0.37599948,-0.013321419,0.12
639585432,0.50666946,-0.37695453,-0.013391442,0.12
639617476,0.5134276,-0.37972772,-0.013670311,0.12
639649473,0.5088826,-0.37631547,-0.013427291,0.12
639681463,0.5064262,-0.3750198,-0.013315985,0.12
639709479,0.5116703,-0.3802915,-0.013643777,0.12
639741455,0.5094145,-0.37875366,-0.013528947,0.12
639773434,0.50253516,-0.3739084,-0.013174116,0.12
639805490,0.50608975,-0.37707132,-0.013380244,0.12
639837489,0.5122647,-0.38119382,-0.0136916805,0.12
639869469,0.51106423,-0.37789577,-0.013541298,0.12
639901444,0.50735843,-0.37607992,-0.013378447,0.12
639929440,0.509133,-0.3780019,-0.013494301,0.12
639962249,0.51002234,-0.3792453,-0.013562176,0.12
639995042,0.5060258,-0.3768057,-0.01336902,0.12
640027072,0.5073488,-0.3769785,-0.013410262,0.12
640059033,0.5109283,-0.378928,-0.013574965,0.12
640087056,0.50620526,-0.3789119,-0.013449119,0.12
640119026,0.5054862,-0.37835395,-0.01340988,0.12
640151036,0.50652933,-0.37725157,-0.013399001,0.12
640183030,0.5080787,-0.3774293,-0.013445787,0.12
640215057,0.50979006,-0.37798756,-0.0135109145,0.12
640247032,0.5105526,-0.37955654,-0.013587603,0.12
640279047,0.5067931,-0.37732896,-0.013408389,0.12
640311029,0.5049861,-0.37661228,-0.013334766,0.12
640339026,0.50679225,-0.37945527,-0.013484275,0.12
640371030,0.50972056,-0.38034514,-0.013593147,0.12
640403087,0.50911164,-0.3769245,-0.013454767,0.12
640435042,0.5083533,-0.37574446,-0.013393197,0.12
640467030,0.5082977,-0.37783906,-0.013465918,0.12
640495825,0.5069661,-0.37901038,-0.013472102,0.12
640528630,0.50600517,-0.37875983,-0.013438179,0.12
640560637,0.50621617,-0.3775272,-0.013399957,0.12
640592655,0.50819093,-0.37704933,-0.013434938,0.12
640624661,0.50960326,-0.3777362,-0.0134966355,0.12
640656633,0.507694,-0.37709925,-0.013423339,0.12
640688628,0.506393,-0.37822962,-0.013429437,0.12
640720648,0.5076344,-0.37861925,-0.013476403,0.12
640748631,0.5064407,-0.37692106,-0.01338473,0.12
640780653,0.50576895,-0.376493,-0.013351079,0.12
640812636,0.50558233,-0.37687165,-0.013359569,0.12
640844629,0.5064169,-0.3778044,-0.013414877,0.12
640876631,0.50583506,-0.37839907,-0.013420413,0.12
640908654,0.50692123,-0.3787158,-0.01346094,0.12
640940627,0.5077034,-0.37709492,-0.013423631,0.12
640972635,0.5061112,-0.37654164,-0.013362178,0.12
641004637,0.50742686,-0.3764366,-0.013392772,0.12
641038242,0.50859815,-0.3798269,-0.013545152,0.12
641070227,0.5110094,-0.38073555,-0.013641627,0.12
641102325,0.50651854,-0.37588608,-0.013349703,0.12
641130266,0.5022524,-0.3732826,-0.013144936,0.12
641162256,0.50667113,-0.37681687,-0.013386439,0.12
641194225,0.51334643,-0.38223866,-0.013758883,0.12
641226228,0.5063558,-0.3782977,-0.013431265,0.12
641258270,0.4984926,-0.3716086,-0.012988136,0.12
641290231,0.5024009,-0.3751309,-0.013213819,0.12
641322254,0.5124421,-0.38372415,-0.0137877315,0.12
641354263,0.50536,-0.3782149,-0.013401225,0.12
641382256,0.50192434,-0.3724646,-0.013107743,0.12
641414232,0.50742036,-0.37694934,-0.013411347,0.12
641446264,0.5103616,-0.38265932,-0.013694057,0.12
641478229,0.5036534,-0.3766844,-0.01330215,0.12
641510235,0.5007038,-0.3747861,-0.013157304,0.12
641539046,0.50667053,-0.3775452,-0.013412506,0.12
641571858,0.5105773,-0.38044018,-0.013619847,0.12
641603829,0.5078619,-0.37643522,-0.0134044085,0.12
641635841,0.50515676,-0.3754369,-0.013297516,0.12
641667877,0.50630623,-0.3780651,-0.013421146,0.12
641699831,0.50655353,-0.3788811,-0.013456628,0.12
641731857,0.5026036,-0.3766604,-0.013273599,0.12
641763872,0.50503105,-0.3769912,-0.0133492015,0.12
641791938,0.5062455,-0.37825647,-0.013425907,0.12
641823841,0.505664,-0.378332,-0.013413772,0.12
641855826,0.5049846,-0.37722233,-0.013356188,0.12
641887836,0.5055727,-0.37707403,-0.0133665,0.12
641919829,0.505018,-0.37811783,-0.013388755,0.12
641951865,0.5056975,-0.3775489,-0.0133869685,0.12
641983856,0.5059903,-0.37726283,-0.013384378,0.12
642015874,0.50643414,-0.37822184,-0.0134306485,0.12
642043942,0.5049213,-0.379111,-0.013421744,0.12
642077432,0.50451285,-0.37691987,-0.013333002,0.12
642109433,0.50431484,-0.3766909,-0.013319693,0.12
642141426,0.507602,-0.37861228,-0.013475142,0.12
642169437,0.50881976,-0.37858027,-0.01350661,0.12
642201491,0.5037076,-0.37670755,-0.013304689,0.12
642233475,0.50417006,-0.37765172,-0.013349793,0.12
642265477,0.5052827,-0.37939554,-0.013441145,0.12
642297426,0.5048219,-0.37788838,-0.013375739,0.12
642329445,0.506837,-0.37631202,-0.013372903,0.12
642361473,0.5090608,-0.37741494,-0.013471307,0.12
642393437,0.5066827,-0.37916565,-0.0134706395,0.12
642421476,0.50569475,-0.37865385,-0.013426231,0.12
642453476,0.502652,-0.37729633,-0.013297367,0.12
642485434,0.5024375,-0.37604064,-0.01324696,0.12
642517494,0.5061325,-0.37880298,-0.013442671,0.12
642549463,0.5105478,-0.38029122,-0.013613609,0.12
642581438,0.50630075,-0.37624693,-0.013356414,0.12
642611077,0.5043476,-0.37565663,-0.013283919,0.12
642643027,0.50686115,-0.37975377,-0.013496658,0.12
642675067,0.5058783,-0.3797806,-0.013471015,0.12
642707028,0.50264704,-0.37554908,-0.013235455,0.12
642739093,0.5048591,-0.3770467,-0.013346842,0.12
642771026,0.5087694,-0.3808033,-0.013584655,0.12
642803059,0.50737005,-0.37979645,-0.013511449,0.12
642831043,0.50355506,-0.37655002,-0.01329443,0.12
642863045,0.5030803,-0.37656897,-0.0132829,0.12
642895033,0.50556666,-0.3779097,-0.013396303,0.12
642927122,0.5069742,-0.37866965,-0.013460871,0.12
642959033,0.5058905,-0.37866297,-0.013431645,0.12
642991066,0.50561184,-0.37808356,-0.013403379,0.12
643023034,0.5034179,-0.37713197,-0.013311556,0.12
643055120,0.5061377,-0.37894386,-0.0134481955,0.12
643087035,0.5065836,-0.37889567,-0.013458115,0.12
643115075,0.5090593,-0.3788027,-0.013520796,0.12
643148672,0.5052062,-0.37589428,-0.013315145,0.12
643180634,0.50342524,-0.3780406,-0.013343874,0.12
643212677,0.50992006,-0.38134667,-0.013634628,0.12
643240640,0.5029829,-0.37928653,-0.01337668,0.12
643272630,0.50236136,-0.37515467,-0.013213926,0.12
643304686,0.50648993,-0.37718195,-0.013394909,0.12
643336692,0.51162404,-0.3827483,-0.013730825,0.12
643368632,0.50777245,-0.3786615,-0.013481578,0.12
643400684,0.49926284,-0.37268865,-0.013045654,0.12
643432657,0.5013746,-0.37606493,-0.013219896,0.12
643464721,0.5084862,-0.384032,-0.013692601,0.12
643492669,0.5082741,-0.38178462,-0.013606522,0.12
643524626,0.50113565,-0.37305343,-0.013107816,0.12
643556633,0.50386953,-0.37236902,-0.01315521,0.12
643588643,0.50984126,-0.3837272,-0.013717877,0.12
643620648,0.5074647,-0.38147008,-0.013573709,0.12
643653477,0.49705473,-0.3719835,-0.012963502,0.12
643681465,0.4999639,-0.36963987,-0.012957079,0.12
643713507,0.5064454,-0.37817705,-0.013429213,0.12
643745435,0.51109236,-0.38397992,-0.013760374,0.12
643777475,0.5061437,-0.37849653,-0.013432071,0.12
643809465,0.50087684,-0.37199563,-0.013063826,0.12
643841534,0.5024732,-0.37494794,-0.0132091455,0.12
643873431,0.5067961,-0.3796903,-0.013492348,0.12
643905435,0.5072416,-0.3817075,-0.013576006,0.12
643933426,0.5031772,-0.3799621,-0.013405555,0.12
643965478,0.50030094,-0.37648398,-0.01320634,0.12
643997446,0.49991727,-0.37412602,-0.013113181,0.12
644029499,0.50418115,-0.3763729,-0.01330533,0.12
644061434,0.5104134,-0.38258922,-0.013692725,0.12
644093456,0.50567365,-0.37749654,-0.013384357,0.12
644125475,0.4992461,-0.37224975,-0.013029885,0.12
644157476,0.50125104,-0.37744796,-0.013265721,0.12
644185465,0.50714403,-0.38272905,-0.013609817,0.12
644217476,0.50243485,-0.31672385,-0.011153629,0.12
644249457,0.5080068,-0.15405767,-0.0052545774,0.12
644281476,0.5460658,0.09370103,0.0043325494,0.12
644313474,0.71641743,0.7059748,0.030809201,0.12
644346271,0.78057355,1.0783826,0.04574229,0.12
644375066,0.8054584,1.4766728,0.06025609,0.12
644407053,0.83202016,2.0532255,0.082005054,0.12
644439072,0.84779704,2.263293,0.09000398,0.12
644471032,0.88372415,2.6025107,0.10124342,0.12
644503052,0.92993236,2.6398025,-0.2431405,0.12
644535056,1.006646,2.6538029,-0.49665603,0.12
644567073,1.0869004,2.6530712,-0.660175,0.12
644595056,1.1429019,2.652814,-0.8225125,0.12
644627048,1.2097354,2.6484022,-0.95282006,0.12
644659030,1.2858746,2.6345057,-1.076685,0.12
644691078,1.3651896,2.6215177,-1.1818334,0.120000005
644723075,1.4402516,2.6066144,-1.3044144,0.120000005
644755055,1.5109583,2.5918856,-1.4259531,0.12
644787029,1.572476,2.5757704,-1.5283451,0.12
644819066,1.6310612,2.5598736,-1.6177578,0.12
644847028,1.6596096,2.5496473,-1.665893,0.12
644880633,1.7082392,2.5331218,-1.739185,0.12
644912671,1.7383388,2.5173047,-1.7611964,0.12
644944633,1.7713165,2.5051358,-1.8125068,0.12
644976668,1.7855723,2.491476,-1.7960188,0.12
645008634,1.7964568,2.483664,-1.7846295,0.120000005
645040712,1.7629039,2.4511414,-1.7287356,0.12
645072675,1.7237803,2.382235,-1.7110935,0.12
645104668,1.5100956,2.1332345,-1.6713943,0.12
645136629,0.5135199,2.026501,0.069125384,0.12
645168718,0.4907473,1.6769023,0.055797327,0.12
645200673,0.50136954,1.5402901,0.051258285,0.12
645228703,0.5092015,1.1697229,0.038210727,0.12
645260633,0.5102704,0.8285768,0.02585002,0.12
645292671,0.5123286,0.37208527,0.009449844,0.12
645324628,0.5139504,0.2516439,0.0051488844,0.12
645356704,0.51324403,0.067433566,-0.001485548,0.12
645388629,0.5144148,-0.04391812,-0.005489588,0.12
645417484,0.5134818,-0.17418401,-0.01017042,0.12
645449473,0.51198506,-0.37305072,-0.017292434,0.12
645481435,0.51195914,-0.39958513,-0.018245637,0.12
645513433,0.5119128,-0.39400044,-0.01804379,0.12
645545481,0.51177895,-0.38455376,-0.017700301,0.12
645577480,0.51061416,-0.38389757,-0.017645765,0.12
645609431,0.5097011,-0.38373244,-0.017615285,0.12
645641435,0.5103415,-0.38389224,-0.01763838,0.12
645669426,0.5099828,-0.38316417,-0.017602302,0.12
645701439,0.5097508,-0.3822361,-0.017563013,0.12
645733482,0.5094709,-0.3824039,-0.017561624,0.12
645765426,0.50822186,-0.38189325,-0.017510189,0.12
645797432,0.5084139,-0.3818903,-0.017514955,0.12
645829437,0.5070841,-0.38209397,-0.017486978,0.12
645861443,0.50548434,-0.38187104,-0.017435478,0.12
645893436,0.50737995,-0.38194862,-0.017489443,0.12
645921461,0.5078699,-0.3821843,-0.0175105,0.12
645953426,0.5077669,-0.38182285,-0.017494848,0.12
645985447,0.5084444,-0.38148016,-0.017501174,0.12
646017426,0.5088861,-0.3820884,-0.017534498,0.12
646049475,0.50741357,-0.38206172,-0.017494079,0.12
646081469,0.5064578,-0.38225225,-0.017475098,0.12
646111066,0.50667244,-0.3821378,-0.017476922,0.12
646143078,0.50768083,-0.38147584,-0.017480703,0.12
646175029,0.50699985,-0.38182136,-0.017474785,0.12
646207029,0.5062381,-0.3812961,-0.017435793,0.12
646239032,0.5061272,-0.38138035,-0.017435592,0.12
646271057,0.50699717,-0.38117883,-0.01745206,0.12
646303026,0.5055519,-0.38136718,-0.017419685,0.12
646331100,0.5064514,-0.38141057,-0.017445322,0.12
646363030,0.50618905,-0.3817445,-0.017450437,0.12
646395028,0.50512516,-0.38152164,-0.017413974,0.12
646427056,0.50478107,-0.38136905,-0.017398907,0.12
646459075,0.503611,-0.38171202,-0.017380161,0.12
646491028,0.50333923,-0.382168,-0.017388651,0.12
646523026,0.50561666,-0.3813806,-0.017422013,0.12
646555046,0.5064509,-0.3821115,-0.017469821,0.12
646583070,0.5070082,-0.38175836,-0.01747245,0.12
646615052,0.5062291,-0.38111797,-0.017428996,0.12
646647858,0.5045962,-0.38111964,-0.017385095,0.12
646679845,0.5061573,-0.3814822,-0.017440088,0.12
646711865,0.5065221,-0.3812613,-0.01744228,0.12
646743848,0.50402665,-0.38107637,-0.017368402,0.12
646775908,0.5042636,-0.38156116,-0.017392183,0.12
646803884,0.5046714,-0.38138986,-0.017396294,0.12
646835868,0.50452834,-0.38139635,-0.017393677,0.12
646867837,0.50647295,-0.38085783,-0.01742627,0.12
646899836,0.50737685,-0.38084522,-0.017450158,0.12
646931901,0.50666064,-0.3812754,-0.017445942,0.12
646963868,0.50398314,-0.38079596,-0.017357714,0.12
646995846,0.50473744,-0.38035965,-0.01736258,0.12
647027872,0.5050864,-0.38186312,-0.017424703,0.12
647055873,0.50411916,-0.3812204,-0.017376201,0.12
647087829,0.50457996,-0.38068575,-0.01736981,0.12
647119856,0.5043854,-0.38157293,-0.017395522,0.12
647151888,0.5042506,-0.38087177,-0.01736743,0.12
647183839,0.50601065,-0.38003638,-0.017385345,0.12
647215826,0.50467676,-0.38066736,-0.017371966,0.12
647247868,0.5037575,-0.38118744,-0.017365146,0.12
647279909,0.5038183,-0.38068652,-0.017349638,0.12
647307901,0.5040213,-0.38026905,-0.017340029,0.12
647341492,0.50456464,-0.3810326,-0.017381286,0.12
647373435,0.50497377,-0.38115892,-0.01739701,0.12
647405430,0.5058061,-0.38039443,-0.01739206,0.12
647433426,0.5057607,-0.38124314,-0.017421132,0.12
647465435,0.50724065,-0.3805882,-0.017437363,0.12
647497426,0.5057131,-0.38028035,-0.017385583,0.12
647529473,0.5062387,-0.38076195,-0.017416567,0.12
647561430,0.5064163,-0.3812803,-0.017439898,0.12
647593457,0.5048505,-0.38108122,-0.017391056,0.12
647625434,0.50308084,-0.38104802,-0.017342256,0.12
647657461,0.5054432,-0.38061813,-0.017390367,0.12
647685478,0.5050659,-0.38174078,-0.01741942,0.12
647717475,0.5061941,-0.3812377,-0.017432425,0.12
647749435,0.50579333,-0.38032377,-0.017388726,0.12
647781431,0.50616527,-0.37977004,-0.017379105,0.12
647813453,0.5061006,-0.38069165,-0.017410848,0.12
647845475,0.5074775,-0.38098872,-0.017457845,0.12
647878232,0.5056537,-0.3803422,-0.017386131,0.12
647906308,0.50477916,-0.38005108,-0.01735229,0.12
647938228,0.50639653,-0.38060245,-0.017414657,0.12
647970250,0.50463843,-0.3806381,-0.017369494,0.12
648002275,0.506571,-0.38068894,-0.017423054,0.12
648034294,0.5084804,-0.38054472,-0.017468825,0.12
648066232,0.5065421,-0.3806755,-0.017421909,0.12
648098268,0.5050107,-0.38041982,-0.017371608,0.12
648130240,0.5063756,-0.38011917,-0.017397154,0.12
648158256,0.50534886,-0.3803337,-0.017377906,0.12
648190249,0.5066552,-0.38129658,-0.017446756,0.12
648222332,0.5057455,-0.38135192,-0.017424459,0.12
648254225,0.50591487,-0.38115227,-0.01742179,0.12
648286283,0.50545776,-0.38063318,-0.017391482,0.12
648318235,0.5068328,-0.38015756,-0.017411144,0.12
648350306,0.50843865,-0.38119116,-0.01749074,0.12
648382263,0.50539637,-0.38118473,-0.017409129,0.12
648410295,0.50654674,-0.3808758,-0.017428564,0.12
648442259,0.5051811,-0.38166964,-0.017420817,0.12
648474254,0.5034832,-0.38115177,-0.017356848,0.12
648506247,0.50411123,-0.37940013,-0.01731181,0.12
648538297,0.5064157,-0.38049746,-0.01741135,0.12
648567848,0.5086094,-0.38207307,-0.017526854,0.12
648599852,0.5090841,-0.38238266,-0.017550347,0.12
648631862,0.50470674,-0.3778255,-0.017271582,0.12
648663826,0.5016244,-0.3753315,-0.017102716,0.12
648695844,0.50476575,-0.38109657,-0.01738911,0.12
648727859,0.5111598,-0.38657188,-0.01775594,0.12
648759849,0.5017883,-0.37845275,-0.017216697,0.12
648791905,0.4977453,-0.37164813,-0.016872648,0.12
648823874,0.504815,-0.38103715,-0.017388301,0.12
648855865,0.5125445,-0.38670745,-0.01779872,0.12
648887864,0.50413376,-0.37944818,-0.017314374,0.12
648919829,0.49996877,-0.3751155,-0.017050996,0.12
648951900,0.5027592,-0.37910724,-0.017265294,0.12
648983856,0.5066046,-0.38249502,-0.017488098,0.12
649015933,0.50576115,-0.37966317,-0.017364988,0.12
649047826,0.5056658,-0.37997565,-0.017373154,0.12
649079826,0.50395095,-0.3794412,-0.017308766,0.12
649113434,0.50383663,-0.37933198,-0.017301781,0.12
649141426,0.5050553,-0.37982896,-0.01735191,0.12
649173476,0.50579876,-0.38172308,-0.01743903,0.12
649205477,0.5039517,-0.3803215,-0.017339662,0.12
649237463,0.5040327,-0.38049632,-0.01734842,0.12
649269432,0.50489455,-0.380938,-0.017386578,0.12
649301426,0.50446707,-0.38005534,-0.017344544,0.12
649333477,0.5038136,-0.37988636,-0.01732083,0.12
649365467,0.5062866,-0.3808265,-0.017419938,0.12
649393477,0.50546575,-0.3804674,-0.017385725,0.12
649425475,0.5040444,-0.3803197,-0.017342513,0.12
649457435,0.50438744,-0.3808517,-0.017370056,0.12
649489463,0.5031282,-0.38001096,-0.017306417,0.12
649521460,0.5030177,-0.3800632,-0.017306142,0.12
