timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
634787054,0.038805537,0.020660345,-0.014456583,0.0,0.0,0.0,0.0
634819055,0.1231967,-0.026890377,-0.026098672,0.0,0.0,0.0,0.0
634851099,-0.03433447,0.014023121,0.07207747,0.0,0.0,0.0,0.0
634879087,-0.12743807,0.020222217,0.009818265,0.0,0.0,0.0,0.0
634911087,0.174881,-0.024319772,-0.023926659,0.0,0.0,0.0,0.0
634943068,-0.032997552,-0.013206796,0.05392746,0.0,0.0,0.0,0.0
634975052,-0.008093914,0.03369405,-0.049940385,0.0,0.0,0.0,0.0
635007066,0.13151994,-0.019670062,-0.12678362,0.0,0.0,0.0,0.0
635039089,-0.121039465,0.0026626834,-0.0016787886,0.0,0.0,0.0,0.0
635071073,0.066053666,0.0021896646,-0.02093078,0.0,0.0,0.0,0.0
635103052,0.10742019,0.008871097,-0.045209073,0.0,0.0,0.0,0.0
635131052,-0.0756364,0.00084077753,0.021741949,0.0,0.0,0.0,0.0
635163059,0.008837359,0.005463767,-0.07683673,0.0,0.0,0.0,0.0
635195088,-0.00172173,-0.0045357896,-0.041775346,0.0,0.0,0.0,0.0
635228706,-0.040485702,-0.008360843,0.0008724241,0.0,0.0,0.0,0.0
635260651,-0.021455346,0.002649454,-0.0345872,0.0,0.0,0.0,0.0
635288710,-0.26590163,0.005096372,0.13493586,0.0,0.0,0.0,0.0
635320659,-0.036234625,-0.008604046,-0.03907422,0.0,0.0,0.0,0.0
635352658,-0.101633005,0.019332364,0.11150765,0.0,0.0,0.0,0.0
635384668,-0.2580214,0.052702304,0.013069807,0.0,0.0,0.0,0.0
635416695,0.024498392,-0.054892376,0.24799879,0.0,0.0,0.0,0.0
635448664,0.5141513,0.08113014,-0.2265967,0.0,0.0,0.0,0.0
635480654,-0.08503796,-0.02249718,-0.11639079,0.0,0.0,0.0,0.0
635512675,-0.24937336,0.02614486,-0.024722166,0.0,0.0,0.0,0.0
635540674,-0.39576593,-0.013298573,0.20032708,0.0,0.0,0.0,0.0
635572682,-0.22563206,-0.0024627484,0.07419083,0.0,0.0,0.0,0.0
635604694,-0.10597422,-0.00053673424,0.071396336,0.0,0.0,0.0,0.0
635636653,0.076658994,0.009369737,0.04481786,0.0,0.0,0.0,0.0
635668660,-0.06331245,-0.02702377,0.028992506,0.0,0.0,0.0,0.0
635700660,-0.08266023,-0.0062494604,0.04282989,0.0,0.0,0.0,0.0
635732695,-0.095106855,0.016300304,0.07315045,0.0,0.0,0.0,0.0
635761520,-0.0187586,0.0117576085,-0.009557953,0.0,0.0,0.0,0.0
635793504,0.06475748,0.0049308217,-0.0069860816,0.0,0.0,0.0,0.0
635825456,0.09486336,0.008892465,-0.052237537,0.0,0.0,0.0,0.0
635857472,0.16884531,-0.00055755395,-0.04093627,0.0,0.0,0.0,0.0
635889481,0.15918963,-0.018714651,0.045355476,0.0,0.0,0.0,0.0
635921527,0.14464453,-0.00734583,0.007331667,0.0,0.0,0.0,0.0
635953468,0.037751373,0.007852434,0.015459331,0.0,0.0,0.0,0.0
635981485,-0.044679433,0.015102044,0.045288377,0.0,0.0,0.0,0.0
636013460,-0.16808149,-0.0071140807,-0.0087127555,0.0,0.0,0.0,0.0
636045480,-0.08368581,-0.015045537,-0.0026223552,0.0,0.0,0.0,0.0
636077462,0.110783316,0.0028460324,0.014720302,0.0,0.0,0.0,0.0
636109528,0.08906533,-0.01059211,0.006176753,0.0,0.0,0.0,0.0
636141483,0.073331125,-0.021486433,0.059532396,0.0,0.0,0.0,0.0
636173496,0.05697823,-0.0026591541,0.06183875,0.0,0.0,0.0,0.0
636205471,-0.02568632,0.01690026,0.07947636,0.0,0.0,0.0,0.0
636233457,-0.019298911,0.016077101,0.025940912,0.0,0.0,0.0,0.0
636265472,-0.02154589,-0.007082455,0.052503794,0.0,0.0,0.0,0.0
636297514,0.06794133,-0.018937288,-0.013534052,0.0,0.0,0.0,0.0
636329454,0.104124814,-0.01031319,0.000265921,0.0,0.0,0.0,0.0
636361481,0.017777417,-0.0049790796,0.025397718,0.0,0.0,0.0,0.0
636393487,8.119689e-05,0.009993866,0.05162379,0.0,0.0,0.0,0.0
636425530,-0.09852339,-0.0069446033,-0.04984663,0.0,0.0,0.0,0.0
636454275,0.031292565,0.009734867,0.029806916,0.0,0.0,0.0,0.0
636486339,0.09318295,-0.0065201875,0.005691742,0.0,0.0,0.0,0.0
636518261,0.0015169843,-0.011141471,0.0039725676,0.0,0.0,0.0,0.0
636550253,-0.051952418,-0.0049852347,0.038629565,0.0,0.0,0.0,0.0
636582329,0.0049127704,0.014877066,0.053469226,0.0,0.0,0.0,0.0
636614283,-0.016886618,0.004524912,-0.031203678,0.0,0.0,0.0,0.0
636646255,-0.0072173197,-0.00845782,0.07035213,0.0,0.0,0.0,0.0
636678262,0.09051577,-0.008821779,-0.028928401,0.0,0.0,0.0,0.0
636706266,0.028795889,0.007336252,-0.036990143,0.0,0.0,0.0,0.0
636738296,-0.025013382,0.00252639,0.04185222,0.0,0.0,0.0,0.0
636770258,-0.0910487,-0.0067965025,-0.0125881415,0.0,0.0,0.0,0.0
636802347,-0.1266868,-0.015794735,-0.09287793,0.0,0.0,0.0,0.0
636834259,0.04051861,0.0063369013,0.0017705022,0.0,0.0,0.0,0.0
636866258,0.1673743,-0.0041524367,0.03617059,0.0,0.0,0.0,0.0
636898288,0.10596046,-0.00417318,-0.027248293,0.0,0.0,0.0,0.0
636930308,-0.069936946,0.0071183494,-0.04504725,0.0,0.0,0.0,0.0
636958288,-0.04743129,0.008161582,-0.07006165,0.0,0.0,0.0,0.0
636990281,-0.060370922,0.015779553,-0.045815386,0.0,0.0,0.0,0.0
637022297,-0.020224955,-0.02515499,-0.01596157,0.0,0.0,0.0,0.0
637054254,0.07207188,-0.013432215,0.019454198,0.0,0.0,0.0,0.0
637086298,0.11687705,0.010300081,0.04087772,0.0,0.0,0.0,0.0
637118296,-0.020950636,-0.017435532,0.012474143,0.0,0.0,0.0,0.0
637147107,-0.07249356,-0.0013472298,-0.055224113,0.0,0.0,0.0,0.0
637179885,-0.019039841,0.030716278,-0.041813314,0.0,0.0,0.0,0.0
637211964,0.053726494,-0.0017077103,-0.022770455,0.0,0.0,0.0,0.0
637243860,0.07908719,-0.022350857,-0.003563793,0.0,0.0,0.0,0.0
637275905,0.010579228,-0.011775399,-0.02408299,0.0,0.0,0.0,0.0
637307886,-0.016070705,-0.02036792,0.0122451,0.0,0.0,0.0,0.0
637339979,0.02133162,-3.3693388e-05,0.08025951,0.0,0.0,0.0,0.0
637367925,-0.08406287,-0.0005923109,-0.048666194,0.0,0.0,0.0,0.0
637399894,0.05621884,0.021978695,-0.0295919,0.0,0.0,0.0,0.0
637431884,0.06916651,0.020009393,-0.06419359,0.0,0.0,0.0,0.0
637463879,0.05944553,-0.043250367,-0.046190307,0.0,0.0,0.0,0.0
637495896,0.016496707,-0.019703038,0.08274093,0.0,0.0,0.0,0.0
637527900,-0.09108169,0.0018280488,0.07829197,0.0,0.0,0.0,0.0
637559852,-0.041442636,0.024907896,0.039192274,0.0,0.0,0.0,0.0
637591971,-0.007990232,0.0031063752,0.024830699,0.0,0.0,0.0,0.0
637619896,0.06703231,-0.035834942,0.0059939846,0.0,0.0,0.0,0.0
637651973,0.14151546,-0.0059021255,-0.049902454,0.0,0.0,0.0,0.0
637684685,-0.1586666,0.0011119926,-0.034628537,0.0,0.0,0.0,0.0
637717484,-0.1836775,0.017231455,-0.010780601,0.0,0.0,0.0,0.0
637745511,-0.012878641,0.00051528774,0.0142751,0.0,0.0,0.0,0.0
637777467,-0.051640447,-0.0655311,0.010051724,0.0,0.0,0.0,0.0
637809476,0.14661872,0.0068348413,-0.029230095,0.0,0.0,0.0,0.0
637841466,0.1839896,0.01626488,-0.017119989,0.0,0.0,0.0,0.0
637873503,0.15430206,-0.0032424256,-0.10025381,0.0,0.0,0.0,0.0
637905462,0.048902996,-0.0006443886,0.10048064,0.0,0.0,0.0,0.0
637937501,-0.09575916,0.0019549085,0.044838667,0.0,0.0,0.0,0.0
637969459,-0.05696547,0.011703155,-0.036701184,0.0,0.0,0.0,0.0
637997480,-0.059820652,0.024339026,0.13423258,0.0,0.0,0.0,0.0
638029462,0.13116743,-0.0024876352,0.10184051,0.0,0.0,0.0,0.0
638061522,0.1493891,-0.009272359,0.052704196,0.0,0.0,0.0,0.0
638093461,0.087325945,-0.034169044,-0.0363114,0.0,0.0,0.0,0.0
638125470,-0.035696015,0.023914607,0.0010686268,0.0,0.0,0.0,0.0
638157473,-0.13588223,-0.00084294844,-0.10847077,0.0,0.0,0.0,0.0
638189542,-0.07077722,-0.023218773,-0.024894092,0.0,0.0,0.0,0.0
638218265,-0.124194354,0.0052420413,0.016746769,0.0,0.0,0.0,0.0
638250332,0.036323693,-0.0019344361,0.026087306,0.0,0.0,0.0,0.0
638282318,0.13427827,-0.004389216,-0.046040736,0.0,0.0,0.0,0.0
638314259,0.04269798,-0.0068151774,-0.045128316,0.0,0.0,0.0,0.0
638346258,-0.017633501,-6.0864724e-05,-0.02655094,0.0,0.0,0.0,0.0
638378293,-0.11584925,0.013272339,-0.0020202617,0.0,0.0,0.0,0.0
638410251,-0.11134903,-0.0022825124,-0.030914355,0.0,0.0,0.0,0.0
638442293,0.07478324,-0.013056573,-0.057999227,0.0,0.0,0.0,0.0
638474256,0.054931264,-0.0015545851,-0.0548882,0.0,0.0,0.0,0.0
638506280,0.057300333,0.027058154,-0.037757523,0.0,0.0,0.0,0.0
638538296,0.038840845,0.013334008,0.102454245,0.0,0.0,0.0,0.0
638570260,0.06889105,0.029469913,-0.16578351,0.0,0.0,0.0,0.0
638602294,-0.03728197,-0.022597093,-0.1260185,0.0,0.0,0.0,0.0
638634307,-0.11294766,0.04443374,-0.060479917,0.0,0.0,0.0,0.0
638666321,-0.077892795,0.040974915,0.012353862,0.0,0.0,0.0,0.0
638698259,0.08847835,-0.026658116,-0.026317813,0.0,0.0,0.0,0.0
638730273,0.10472265,-0.05982054,-0.11545733,0.0,0.0,0.0,0.0
638762299,-0.047129367,0.017865626,0.0067248223,0.0,0.0,0.0,0.0
638794341,-0.08023488,0.06182523,0.03335342,0.0,0.0,0.0,0.0
638826261,-0.055611003,-0.04111957,0.0028881282,0.0,0.0,0.0,0.0
638858294,0.008778958,-0.020749629,-0.018137747,0.0,0.0,0.0,0.0
638890294,0.037719585,-0.006081661,-0.011903382,0.0,0.0,0.0,0.0
638919865,0.13426584,0.028861266,0.098227784,0.0,0.0,0.0,0.0
638951905,0.015597102,0.012978898,0.10202828,0.0,0.0,0.0,0.0
638983901,0.0011320561,-0.008041898,0.06994545,0.0,0.0,0.0,0.0
639015918,0.01886798,-0.01241276,0.017574817,0.0,0.0,0.0,0.0
639047895,-0.031030696,0.03290827,0.106405936,0.0,0.0,0.0,0.0
639075897,0.0013759751,0.02486694,0.103376776,0.0,0.0,0.0,0.0
639107854,0.022273399,-0.060867272,-0.08703836,0.0,0.0,0.0,0.0
639139855,-0.0042614634,-0.010080902,0.03834225,0.0,0.0,0.0,0.0
639171923,-0.081189126,0.058464434,0.10546842,0.0,0.0,0.0,0.0
639203871,0.11160923,0.009372798,-0.014162299,0.0,0.0,0.0,0.0
639235855,0.06321978,-0.029670473,0.013696717,0.0,0.0,0.0,0.0
639267872,0.011389433,0.036584873,0.05990196,0.0,0.0,0.0,0.0
639299935,0.036841556,0.01028031,-0.07626299,0.0,0.0,0.0,0.0
639327870,0.043642834,-0.031658668,-0.031292237,0.0,0.0,0.0,0.0
639359894,-0.022819918,0.0069436375,0.01521149,0.0,0.0,0.0,0.0
639391886,-0.05487302,0.040868156,8.1578735e-05,0.0,0.0,0.0,0.0
639423854,0.060785864,-0.025660094,-0.07021974,0.0,0.0,0.0,0.0
639453490,0.0798954,-0.046220556,-5.4483302e-05,0.0,0.0,0.0,0.0
639485461,-0.031005312,0.019821692,0.014939353,0.0,0.0,0.0,0.0
639517457,0.0023236442,-0.0087474575,-0.010337618,0.0,0.0,0.0,0.0
639549469,0.053421944,0.006479379,-0.022429716,0.0,0.0,0.0,0.0
639581488,-0.08320315,0.024935275,0.033822697,0.0,0.0,0.0,0.0
639613461,-0.07893695,-0.016502198,-0.05043983,0.0,0.0,0.0,0.0
639645461,0.1352853,-0.035791334,-0.06445849,0.0,0.0,0.0,0.0
639677498,0.13096625,0.012355988,0.115015484,0.0,0.0,0.0,0.0
639705464,-0.04754126,0.04851429,0.08358659,0.0,0.0,0.0,0.0
639737485,0.07883888,-0.018403616,0.0030049058,0.0,0.0,0.0,0.0
639769462,0.03203052,0.006206177,0.012274239,0.0,0.0,0.0,0.0
639801473,0.03870284,0.037251886,-0.018705864,0.0,0.0,0.0,0.0
639833455,0.054800164,0.008267608,-0.011988724,0.0,0.0,0.0,0.0
639865493,-0.052419927,-0.032203786,-0.01943553,0.0,0.0,0.0,0.0
639897508,-0.08705594,0.008313258,0.031095956,0.0,0.0,0.0,0.0
639929466,0.00065216515,0.026588872,-0.006968866,0.0,0.0,0.0,0.0
639958303,0.040199023,-0.0046200957,-0.061791055,0.0,0.0,0.0,0.0
639991051,0.12337918,-0.028208707,-0.007516883,0.0,0.0,0.0,0.0
640023055,0.10428129,0.01838476,-0.017163198,0.0,0.0,0.0,0.0
640055058,-0.09096715,0.011573629,-0.026090369,0.0,0.0,0.0,0.0
640087093,-0.16438502,0.010683054,-0.045696344,0.0,0.0,0.0,0.0
640115125,0.026629632,0.008140571,-0.017369919,0.0,0.0,0.0,0.0
640147103,0.01943025,-0.015229771,-0.066459075,0.0,0.0,0.0,0.0
640179056,0.004717159,-0.008643121,-0.0407135,0.0,0.0,0.0,0.0
640211055,0.049890734,-0.00031138118,-0.00989865,0.0,0.0,0.0,0.0
640243059,0.013247756,-0.022721117,0.054220807,0.0,0.0,0.0,0.0
640275094,0.07704203,0.016512418,-0.006698454,0.0,0.0,0.0,0.0
640307063,-0.055061165,0.03910258,-0.046919737,0.0,0.0,0.0,0.0
640339052,-0.13180052,0.020662583,-0.12216969,0.0,0.0,0.0,0.0
640367100,0.044960067,-0.0029009096,-0.07272099,0.0,0.0,0.0,0.0
640399055,-0.059049524,-0.038992453,-0.0859565,0.0,0.0,0.0,0.0
640431137,-0.11022996,-0.010995095,-0.0350637,0.0,0.0,0.0,0.0
640463113,-0.026534222,0.021817094,-0.015426179,0.0,0.0,0.0,0.0
640495852,-0.017517583,-0.0018332191,-0.0028096666,0.0,0.0,0.0,0.0
640524751,0.09495652,-0.003988239,0.08156523,0.0,0.0,0.0,0.0
640556654,0.09615106,-0.0072364314,-0.035545178,0.0,0.0,0.0,0.0
640588720,-0.045502365,-0.00605214,0.014771492,0.0,0.0,0.0,0.0
640620659,-0.14850006,0.010492012,0.013095977,0.0,0.0,0.0,0.0
640652722,-0.060382266,-0.018032458,-0.072777145,0.0,0.0,0.0,0.0
640684657,-0.057286575,0.005634878,-0.0630098,0.0,0.0,0.0,0.0
640716654,0.008190745,-0.023396535,-0.04468623,0.0,0.0,0.0,0.0
640748657,0.095710315,0.015253802,-0.105510004,0.0,0.0,0.0,0.0
640776711,-0.008973501,0.006953126,-0.01746048,0.0,0.0,0.0,0.0
640808654,-0.039917413,0.00085775275,0.014252815,0.0,0.0,0.0,0.0
640840734,-0.07647047,0.0034594522,0.004432405,0.0,0.0,0.0,0.0
640872663,-0.03461464,0.018881883,0.047850315,0.0,0.0,0.0,0.0
640904700,0.020808898,-0.016376136,-0.051648647,0.0,0.0,0.0,0.0
640936656,0.098280564,-0.039347585,-0.07785323,0.0,0.0,0.0,0.0
640968740,0.13320659,-0.005582479,-0.028742732,0.0,0.0,0.0,0.0
641000671,-0.02155541,0.009320398,-0.028002664,0.0,0.0,0.0,0.0
641030280,-0.014012832,0.020261545,0.111415364,0.0,0.0,0.0,0.0
641062346,-0.038784847,0.013352824,0.03265323,0.0,0.0,0.0,0.0
641094262,-0.028978761,-0.04053422,0.02566792,0.0,0.0,0.0,0.0
641126302,-0.011245204,-0.019370466,0.029105648,0.0,0.0,0.0,0.0
641158276,0.06093,0.034074176,0.04046301,0.0,0.0,0.0,0.0
641186270,-0.08856104,0.004720287,0.05443989,0.0,0.0,0.0,0.0
641218263,0.11013628,-0.01723075,-0.023190143,0.0,0.0,0.0,0.0
641250317,0.08779422,-0.006317498,-0.025941366,0.0,0.0,0.0,0.0
641282278,0.027391303,0.04882805,0.0024020746,0.0,0.0,0.0,0.0
641314305,-0.007920681,0.020344298,0.053569082,0.0,0.0,0.0,0.0
641346302,0.09513462,-0.06832452,-0.1281487,0.0,0.0,0.0,0.0
641378342,-0.006684027,-0.03313739,-0.025467642,0.0,0.0,0.0,0.0
641410264,-0.055858508,0.054812353,0.07696593,0.0,0.0,0.0,0.0
641438328,-0.00028231647,0.017310955,-0.0011304715,0.0,0.0,0.0,0.0
641470251,0.10217088,-0.04229492,-0.0131799085,0.0,0.0,0.0,0.0
641502327,0.090407096,0.006677339,0.004939937,0.0,0.0,0.0,0.0
641534301,0.019373016,0.019291524,-0.040198475,0.0,0.0,0.0,0.0
641567940,-0.030809512,-0.005893388,-0.054953966,0.0,0.0,0.0,0.0
641595888,-0.052474774,-0.012003232,-0.02129905,0.0,0.0,0.0,0.0
641627890,-0.07114717,-0.0017732074,-0.023532923,0.0,0.0,0.0,0.0
641659852,-0.019831639,0.023713306,-0.06455889,0.0,0.0,0.0,0.0
641691891,0.08028363,-0.019889612,0.000853993,0.0,0.0,0.0,0.0
641723873,0.12662297,-0.021313172,0.011015495,0.0,0.0,0.0,0.0
641755879,0.006052564,0.009414935,-0.020184759,0.0,0.0,0.0,0.0
641787871,-0.050601084,0.0017063399,0.030822273,0.0,0.0,0.0,0.0
641819894,-0.034284487,9.49027e-05,0.025921572,0.0,0.0,0.0,0.0
641851926,-0.06608991,0.00084886607,-0.010826836,0.0,0.0,0.0,0.0
641883893,-0.034148455,-0.016655266,-0.017743705,0.0,0.0,0.0,0.0
641915895,0.16234344,-0.012038483,0.032530412,0.0,0.0,0.0,0.0
641947857,0.091980174,-0.014021684,-0.01820762,0.0,0.0,0.0,0.0
641979900,-0.04677469,0.0019514095,-0.036529712,0.0,0.0,0.0,0.0
642011930,-0.13579263,0.011522415,0.044822805,0.0,0.0,0.0,0.0
642043968,-0.090073235,-0.0040404964,0.004186386,0.0,0.0,0.0,0.0
642073504,0.019013338,-0.024377923,0.008586605,0.0,0.0,0.0,0.0
642105489,0.046984743,0.0015047598,0.0005791988,0.0,0.0,0.0,0.0
642137503,0.059190154,-0.013704699,0.058863025,0.0,0.0,0.0,0.0
642169463,0.07912994,-0.011709995,0.07327896,0.0,0.0,0.0,0.0
642197465,0.041021246,0.012540335,0.02344891,0.0,0.0,0.0,0.0
642229484,-0.059852503,0.024894912,-0.002148801,0.0,0.0,0.0,0.0
642261505,-0.06673806,-0.0025783246,-0.022982242,0.0,0.0,0.0,0.0
642293508,0.049210697,-0.024968132,0.03354833,0.0,0.0,0.0,0.0
642325478,-0.0014060051,-0.029860169,-0.017331446,0.0,0.0,0.0,0.0
642357472,-0.032363947,-0.013296401,0.029317949,0.0,0.0,0.0,0.0
642389529,-0.011790654,0.0026490102,0.11503119,0.0,0.0,0.0,0.0
642421503,0.0043326323,0.01673715,0.03168077,0.0,0.0,0.0,0.0
642449496,0.07341281,-0.0048357034,0.018707406,0.0,0.0,0.0,0.0
642481516,0.06510892,-0.0038904632,0.014721927,0.0,0.0,0.0,0.0
642513475,-0.0034854258,0.028211366,0.07510704,0.0,0.0,0.0,0.0
642545464,-0.04130762,-0.022436488,0.014202114,0.0,0.0,0.0,0.0
642577515,-0.009530383,-0.027309343,0.043063413,0.0,0.0,0.0,0.0
642607062,-0.08116313,0.01879259,0.026681796,0.0,0.0,0.0,0.0
642639052,-0.060692817,0.012212098,0.07197134,0.0,0.0,0.0,0.0
642671093,0.13488284,-0.030249566,0.042612955,0.0,0.0,0.0,0.0
642703067,0.09996214,-0.02035097,-0.030382503,0.0,0.0,0.0,0.0
642735053,-0.06000423,0.03419688,0.008670427,0.0,0.0,0.0,0.0
642767051,-0.1170245,0.016539644,0.04666088,0.0,0.0,0.0,0.0
642799121,-0.02114072,-0.015448583,0.0155769605,0.0,0.0,0.0,0.0
642831070,-0.034151092,-0.0051766653,-0.043602783,0.0,0.0,0.0,0.0
642859097,0.06294506,0.0032609235,0.0341247,0.0,0.0,0.0,0.0
642891052,0.14633913,0.0027029966,0.06483908,0.0,0.0,0.0,0.0
642923055,0.074035555,0.0005321475,0.07074626,0.0,0.0,0.0,0.0
642955059,-0.019817034,0.0056005074,0.031208638,0.0,0.0,0.0,0.0
642987099,-0.1149739,0.010027607,-0.06889775,0.0,0.0,0.0,0.0
643019056,-0.08239342,0.035471484,-0.07175632,0.0,0.0,0.0,0.0
643051076,-0.027774472,0.009190633,-0.028751146,0.0,0.0,0.0,0.0
643083056,0.046456,-0.01695383,0.0003717686,0.0,0.0,0.0,0.0
643111062,-0.017904192,-0.023487668,-0.10094376,0.0,0.0,0.0,0.0
643144652,0.0051918705,-0.0037432378,0.0070358776,0.0,0.0,0.0,0.0
643176700,-0.038366057,0.043271568,0.04281291,0.0,0.0,0.0,0.0
643208714,-0.1330478,-0.0020984383,-0.0013372144,0.0,0.0,0.0,0.0
643240676,-0.048658367,-0.0353875,0.023595946,0.0,0.0,0.0,0.0
643268670,-0.047967155,-0.017552853,-0.001392262,0.0,0.0,0.0,0.0
643300656,-0.10234904,0.02331449,0.070918895,0.0,0.0,0.0,0.0
643332658,-0.13229352,0.017413303,0.095162086,0.0,0.0,0.0,0.0
643364683,0.016856296,-0.037909128,-0.047302756,0.0,0.0,0.0,0.0
643396653,-0.0023596445,-0.00399148,-0.053342335,0.0,0.0,0.0,0.0
643428656,0.00027945684,0.05476531,-0.02780006,0.0,0.0,0.0,0.0
643460661,0.045548294,0.029507868,-0.006286679,0.0,0.0,0.0,0.0
643492696,0.03756371,-0.06121515,-0.062369086,0.0,0.0,0.0,0.0
643520670,-0.06462862,-0.025534172,0.0016082413,0.0,0.0,0.0,0.0
643552696,-0.11277703,0.03443248,0.06948887,0.0,0.0,0.0,0.0
643584655,-0.079042025,0.062261425,0.18293671,0.0,0.0,0.0,0.0
643616663,0.11200991,-0.023032192,0.0043102964,0.0,0.0,0.0,0.0
643649506,0.17761712,-0.01979655,0.01584795,0.0,0.0,0.0,0.0
643681491,0.05520949,0.010232151,-0.0143382065,0.0,0.0,0.0,0.0
643709454,-0.14227454,0.076246865,0.00034372928,0.0,0.0,0.0,0.0
643741506,-0.036634427,0.016759958,-0.035831317,0.0,0.0,0.0,0.0
643773507,-0.0073192227,-0.052775737,-0.060114667,0.0,0.0,0.0,0.0
643805458,-0.08763046,-0.047536924,-0.09162998,0.0,0.0,0.0,0.0
643837473,0.032208204,0.024165526,-0.012824047,0.0,0.0,0.0,0.0
643869515,0.08212319,-0.0016530333,-0.02892091,0.0,0.0,0.0,0.0
643901525,0.04593816,0.008614156,0.021540562,0.0,0.0,0.0,0.0
643933459,-0.04071527,-0.015319085,0.004011647,0.0,0.0,0.0,0.0
643961461,0.050950103,-0.01192898,0.028716017,0.0,0.0,0.0,0.0
643993464,-0.0073841675,-0.0013749041,0.014988203,0.0,0.0,0.0,0.0
644025509,-0.051069487,0.019411216,-0.013084953,0.0,0.0,0.0,0.0
644057486,-0.032606408,-0.0062030368,0.024591994,0.0,0.0,0.0,0.0
644089477,0.070038475,-0.046849646,-0.063329555,0.0,0.0,0.0,0.0
644121513,0.03354585,-0.015743516,0.0870597,0.0,0.0,0.0,0.0
644153493,0.023174057,0.069111526,0.07220843,0.0,0.0,0.0,0.0
644185491,0.04984968,0.024729297,0.04170643,0.0,0.0,0.0,0.0
644213494,0.14387149,-0.028808877,-0.039408904,0.0,0.0,0.0,0.0
644245506,-0.09797855,-0.01471056,-0.05682917,0.0,0.0,0.0,0.0
644277482,-0.23829919,0.01507192,-0.027134689,0.0,0.0,0.0,0.0
644309460,-0.05094494,0.020845016,-0.01657133,0.0,0.0,0.0,0.0
644341476,0.12192376,-0.0058820983,-0.083616346,0.0,0.0,0.0,0.0
644371056,0.09355196,-0.0048620086,-0.024066046,0.0,0.0,0.0,0.0
644403055,-0.05752139,0.03868708,0.043515865,0.0,0.0,0.0,0.0
644435063,0.007901084,0.01500095,-0.22071028,0.0,0.0,0.0,0.0
644467082,0.45632938,-0.014244399,-0.16789347,0.0,0.0,0.0,0.0
644499056,0.44931635,-0.04786754,-0.010215189,0.0,0.0,0.0,0.0
644531058,0.23042986,0.028671008,-0.1540686,0.0,0.0,0.0,0.0
644563102,-0.027970057,-0.049929246,0.0013085238,0.0,0.0,0.0,0.0
644595082,-0.057956688,-0.0060671987,-0.03305024,0.0,0.0,0.0,0.0
644623079,-0.13038911,0.0059686853,0.040919114,0.0,0.0,0.0,0.0
