timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
661925572,1543393262200489,402668657,1162360163,96830,87642,0.14,0.682844,0.81200004,1.2080001,0.66999996,1.05,120,7,0.18800001,0.041,0.18400002,-0.025,1.4086277,0,4,1,19
662125248,1543393262400489,402668658,1162360168,96840,87652,0.14400001,0.6088757,0.81100005,1.2080001,0.66999996,1.05,120,7,0.21300001,0.058000002,0.20500001,-0.025,1.3460248,0,4,1,19
662325561,1543393262600489,402668659,1162360172,96841,87653,0.15200001,0.5959894,0.81100005,1.207,0.66999996,1.05,120,7,0.21000001,0.07300001,0.19600001,0.013,1.2789648,0,4,1,19
662525991,1543393262800489,402668660,1162360177,96836,87648,0.14400001,0.71476793,0.81000006,1.2060001,0.66999996,1.05,120,7,0.17,0.047000002,0.164,-0.017,1.2836096,0,4,1,19
662726487,1543393263000489,402668661,1162360181,96833,87646,0.14400001,0.6601215,0.81000006,1.205,0.66999996,1.05,120,8,0.18300001,0.065000005,0.171,-0.030000001,1.2409016,0,4,1,19
662924657,1543393263200489,402668662,1162360185,96828,87640,0.147,0.566071,0.809,1.205,0.66999996,1.05,120,8,0.216,0.054,0.209,0.0,1.2852271,0,4,1,19
663125549,1543393263400489,402668663,1162360190,96828,87640,0.158,0.63545775,0.809,1.2040001,0.66999996,1.05,120,8,0.20400001,0.054,0.19700001,0.037,1.2925953,0,4,1,19
663323489,1543393263600489,402668664,1162360194,96822,87635,0.155,0.67656463,0.808,1.2030001,0.66999996,1.05,120,8,0.18800001,0.07700001,0.172,0.025,1.2260363,0,4,1,19
663523489,1543393263800489,402668665,1162360197,96834,87646,0.142,0.706941,0.808,1.2030001,0.66999996,1.05,120,8,0.179,0.05,0.172,-0.024,1.2549351,0,4,1,19
663723489,1543393264000489,402668666,1162360200,96862,87674,0.142,0.7483779,0.80700004,1.202,0.66999996,1.05,120,10,0.172,0.049000002,0.165,-0.020000001,1.2680776,0,4,1,19
663921707,1543393264200489,402668667,1162360204,96874,87687,0.15400001,0.65628844,0.80700004,1.2010001,0.66999996,1.05,120,10,0.19100001,0.082,0.17300001,-0.083000004,1.1898596,0,4,1,19
664125519,1543393264400489,402668669,1162360208,96885,87697,0.157,0.70241207,0.80600005,1.2,0.66999996,1.05,120,10,0.18,0.056,0.172,0.015000001,1.2216964,0,4,1,19
664325614,1543393264600489,402668670,1162360211,96897,87709,0.15100001,0.70594776,0.80600005,1.2,0.66999996,1.05,120,10,0.18,0.055000003,0.171,-0.017,1.2410805,0,4,1,19
664523629,1543393264800489,402668671,1162360215,96899,87711,0.147,0.71045226,0.80500007,1.199,0.66999996,1.05,120,10,0.18,0.045,0.17500001,-0.041,1.2789655,0,4,1,19
664726159,1543393265000489,402668672,1162360218,96915,87727,0.15200001,0.7104584,0.80500007,1.1980001,0.66999996,1.05,120,11,0.156,0.052,0.147,-0.008,1.2789655,0,4,1,19
664924572,1543393265200489,402668673,1162360222,96928,87740,0.16100001,0.5842779,0.804,1.197,0.66999996,1.05,120,11,0.20700002,0.049000002,0.201,0.065000005,1.3110307,0,4,1,19
665124908,1543393265400489,402668674,1162360226,96924,87736,0.162,0.6523438,0.804,1.1960001,0.66999996,1.05,120,11,0.19000001,0.035,0.187,0.064,1.3442497,0,4,1,19
665324693,1543393265600489,402668675,1162360230,96926,87738,0.14500001,0.6832693,0.80300003,1.195,0.66999996,1.05,120,11,0.178,0.052,0.17,-0.003,1.3112245,0,4,1,19
665526017,1543393265800489,402668677,1162360233,96935,87747,0.16900001,0.63584924,0.80300003,1.195,0.66999996,1.05,120,11,0.19100001,0.054,0.18300001,0.091000006,1.2959607,0,4,1,19
665725500,1543393266000489,402668678,1162360237,96927,87739,0.14,0.68754554,0.80200005,1.194,0.66999996,1.05,120,11,0.185,0.048,0.178,-0.05,1.300469,0,4,1,19
665924847,1543393266200489,402668679,1162360240,96947,87759,0.16600001,0.67230445,0.80200005,1.1930001,0.66999996,1.05,120,11,0.19100001,0.015000001,0.19000001,0.089,1.3975703,0,4,1,19
666123494,1543393266400489,402668679,1162360243,96945,87757,0.147,0.7820626,0.80100006,1.1930001,0.66999996,1.05,120,11,0.16100001,0.027,0.15900001,0.021000002,1.4004176,0,4,1,19
666323484,1543393266600489,402668680,1162360247,96936,87748,0.15200001,0.5814416,0.8,1.192,0.66999996,1.05,120,11,0.215,0.043,0.21100001,0.037,1.3816499,0,4,1,19
666521747,1543393266800489,402668681,1162360251,96934,87746,0.142,0.71976256,0.8,1.1910001,0.66999996,1.05,120,11,0.16700001,0.055000003,0.158,-0.014,1.3248475,0,4,1,19
666723659,1543393267000489,402668682,1162360254,96945,87757,0.15,0.63220584,0.799,1.1910001,0.66999996,1.05,120,9,0.19100001,0.057000004,0.18300001,0.031000001,1.2932634,0,4,1,19
666923892,1543393267200489,402668682,1162360258,96946,87758,0.14,0.64411527,0.799,1.19,0.66999996,1.05,120,9,0.18900001,0.048,0.18300001,-0.060000002,1.3024988,0,4,1,19
667123494,1543393267400489,402668683,1162360262,96966,87778,0.164,0.59291923,0.79800004,1.189,0.66999996,1.05,120,9,0.20600002,0.032,0.20400001,0.08800001,1.3642002,0,4,1,19
667325552,1543393267600489,402668683,1162360266,96957,87769,0.135,0.71405655,0.79800004,1.189,0.66999996,1.05,120,9,0.172,0.022000002,0.171,-0.021000002,1.3969538,0,4,1,19
667526480,1543393267800489,402668683,1162360270,96956,87768,0.13700001,0.63915664,0.79700005,1.1880001,0.66999996,1.05,120,9,0.19800001,0.023000002,0.19700001,-0.035,1.4295621,0,4,1,19
667723487,1543393268000489,402668683,1162360274,96966,87778,0.15900001,0.5697665,0.79600006,1.187,0.66999996,1.05,120,9,0.224,0.015000001,0.224,0.07300001,1.4718,0,4,1,19
667923551,1543393268200489,402668684,1162360278,96957,87769,0.15400001,0.6384709,0.79600006,1.187,0.66999996,1.05,120,9,0.201,0.010000001,0.2,0.05,1.4938824,0,4,1,19
668123631,1543393268400489,402668683,1162360282,96961,87773,0.15900001,0.5608598,0.795,1.1860001,0.66999996,1.05,120,9,0.23,0.002,0.23,0.076000005,1.5325552,0,4,1,19
668323488,1543393268600489,402668684,1162360286,96963,87775,0.143,0.5449869,0.795,1.1850001,0.66999996,1.05,120,9,0.231,0.027,0.23,0.020000001,1.4928991,0,4,1,19
668524551,1543393268800489,402668684,1162360290,96978,87790,0.136,0.6613485,0.794,1.184,0.66999996,1.05,120,9,0.192,0.011000001,0.192,-0.009000001,1.5022151,0,4,1,19
668724548,1543393269000489,402668684,1162360294,96961,87773,0.132,0.6289838,0.79300004,1.184,0.66999996,1.05,120,6,0.20400001,0.001,0.20400001,-0.051000003,1.5348517,0,4,1,19
668924655,1543393269200489,402668684,1162360299,96956,87769,0.15400001,0.5740389,0.79300004,1.1830001,0.66999996,1.05,120,6,0.21900001,0.028,0.21700001,0.056,1.4832336,0,4,1,19
669125536,1543393269400489,402668685,1162360303,96952,87764,0.16900001,0.5583343,0.79200006,1.182,0.66999996,1.05,120,6,0.22700001,0.016,0.22700001,0.11100001,1.4924963,0,4,1,19
669325521,1543393269600488,402668685,1162360308,96947,87759,0.157,0.45996124,0.79200006,1.182,0.66999996,1.05,120,6,0.28100002,0.0,0.28100002,0.082,1.540013,0,4,1,19
669525483,1543393269800488,402668685,1162360313,96932,87745,0.177,0.54556614,0.791,1.1810001,0.66999996,1.05,120,6,0.23500001,0.011000001,0.23500001,0.098000005,1.5336267,0,4,1,19
669726633,1543393270000488,402668685,1162360318,96920,87733,0.16100001,0.5776184,0.79200006,1.1810001,0.66999996,1.05,120,9,0.22600001,0.007,0.22600001,0.008,1.5356928,0,4,1,19
669926484,1543393270200488,402668685,1162360323,96920,87732,0.18900001,0.4687228,0.79200006,1.1800001,0.66999996,1.05,120,9,0.30100003,-0.030000001,0.3,0.135,1.6176131,0,4,1,19
670125491,1543393270400488,402668684,1162360329,96902,87715,0.165,0.5250212,0.79200006,1.1800001,0.66999996,1.05,120,9,0.254,0.022000002,0.25300002,-0.024,1.5580205,0,4,1,19
670324483,1543393270600488,402668684,1162360335,96911,87723,0.172,0.497952,0.79300004,1.1800001,0.66999996,1.05,120,9,0.287,-0.030000001,0.286,0.041,1.6202037,0,4,1,19
670524478,1543393270800488,402668684,1162360341,96901,87714,0.15200001,0.7089991,0.794,1.1800001,0.66999996,1.05,120,9,0.19600001,-0.007,0.19600001,-0.128,1.6160816,0,4,1,19
670721527,1543393271000488,402668684,1162360346,96915,87727,0.15100001,0.5246463,0.794,1.179,0.66999996,1.05,120,9,0.25300002,0.018000001,0.252,-0.057000004,1.541548,0,4,1,19
670922490,1543393271200488,402668685,1162360352,96927,87739,0.15900001,0.42446736,0.794,1.179,0.66999996,1.05,120,9,0.316,0.003,0.316,0.039,1.5543188,0,4,1,19
671122487,1543393271400488,402668685,1162360359,96908,87720,0.136,0.5169876,0.794,1.179,0.66999996,1.05,120,9,0.25800002,-0.019000001,0.25800002,-0.008,1.5909086,0,4,1,19
671326207,1543393271600488,402668685,1162360365,96917,87729,0.15,0.48348898,0.79300004,1.1780001,0.66999996,1.05,120,9,0.27,0.001,0.27,0.049000002,1.5788093,0,4,1,19
671523485,1543393271800488,402668685,1162360371,96917,87729,0.13700001,0.5273332,0.79300004,1.1780001,0.66999996,1.05,120,9,0.25100002,-0.012,0.25,-0.001,1.5973781,0,4,1,19
671723593,1543393272000488,402668686,1162360377,96920,87732,0.14400001,0.48929796,0.79200006,1.177,0.66999996,1.05,120,8,0.277,0.004,0.277,0.024,1.5760219,0,4,1,19
671925480,1543393272200488,402668686,1162360383,96908,87720,0.13800001,0.52542263,0.79200006,1.176,0.66999996,1.05,120,8,0.26000002,-0.0050000004,0.26000002,0.001,1.5816605,0,4,1,19
672129628,1543393272400488,402668685,1162360390,96894,87706,0.133,0.5063174,0.79200006,1.176,0.66999996,1.05,120,8,0.26900002,-0.016,0.26900002,-0.040000003,1.6063378,0,4,1,19
672326227,1543393272600488,402668685,1162360396,96890,87702,0.141,0.51532465,0.791,1.176,0.66999996,1.05,120,8,0.26700002,-0.004,0.26700002,-0.004,1.5954392,0,4,1,19
672523488,1543393272800488,402668685,1162360403,96884,87696,0.134,0.5133271,0.791,1.1750001,0.66999996,1.05,120,8,0.26900002,-0.011000001,0.26900002,-0.045,1.6037579,0,4,1,19
672725540,1543393273000488,402668685,1162360409,96883,87695,0.13900001,0.45667934,0.791,1.1750001,0.66999996,1.05,120,6,0.3,0.003,0.3,-0.019000001,1.580661,0,4,1,19
672927483,1543393273200488,402668685,1162360416,96884,87696,0.134,0.53153545,0.79,1.174,0.66999996,1.05,120,6,0.256,0.001,0.256,-0.030000001,1.5753704,0,4,1,19
673124550,1543393273400488,402668685,1162360422,96887,87699,0.15100001,0.4669696,0.79,1.174,0.66999996,1.05,120,6,0.287,0.038000003,0.284,0.032,1.4973843,0,4,1,19
673324795,1543393273600488,402668685,1162360429,96884,87696,0.132,0.5244049,0.79,1.174,0.66999996,1.05,120,6,0.264,-0.018000001,0.264,-0.091000006,1.5607114,0,4,1,19
673525486,1543393273800488,402668685,1162360434,96895,87707,0.14500001,0.49949226,0.79,1.1730001,0.66999996,1.05,120,6,0.27,0.029000001,0.268,-0.008,1.5094812,0,4,1,19
673726626,1543393274000488,402668685,1162360441,96896,87708,0.149,0.46323305,0.79,1.1730001,0.66999996,1.05,120,6,0.30400002,-0.017,0.30400002,0.033,1.5727468,0,4,1,19
673926536,1543393274200488,402668685,1162360447,96891,87703,0.14500001,0.5105411,0.78900003,1.1730001,0.66999996,1.05,120,6,0.273,0.007,0.273,-0.002,1.5610894,0,4,1,19
674131487,1543393274400488,402668685,1162360452,96904,87716,0.133,0.5407758,0.78900003,1.1730001,0.66999996,1.05,120,6,0.24900001,-0.007,0.24900001,-0.078,1.5793186,0,4,1,19
674325509,1543393274600488,402668684,1162360458,96920,87732,0.14,0.48689726,0.78900003,1.174,0.66999996,1.05,120,6,0.28500003,-0.027,0.284,0.012,1.6266863,0,4,1,19
674525554,1543393274800488,402668684,1162360464,96939,87751,0.14400001,0.43620104,0.78900003,1.174,0.66999996,1.05,120,6,0.319,-0.037,0.317,0.046000004,1.660603,0,4,1,19
674724548,1543393275000488,402668683,1162360470,96942,87755,0.135,0.52448225,0.78800005,1.174,0.66999996,1.05,120,6,0.261,-0.041,0.257,-0.104,1.6884863,0,4,1,19
674924480,1543393275200488,402668682,1162360475,96968,87780,0.133,0.53107226,0.78800005,1.174,0.66999996,1.05,120,6,0.256,-0.033,0.254,-0.067,1.6933011,0,4,1,19
675125486,1543393275400488,402668681,1162360479,97003,87815,0.132,0.5003827,0.78800005,1.1750001,0.66999996,1.05,120,6,0.28100002,-0.05,0.277,-0.040000003,1.7226298,0,4,1,19
675324042,1543393275600488,402668680,1162360485,97003,87815,0.13800001,0.51482564,0.78700006,1.1750001,0.66999996,1.05,120,6,0.27,-0.021000002,0.27,-0.106000006,1.6860278,0,4,1,19
675529659,1543393275800488,402668679,1162360491,97035,87848,0.13900001,0.453318,0.78700006,1.176,0.66999996,1.05,120,6,0.30400002,-0.049000002,0.3,0.018000001,1.7124417,0,4,1,19
675724622,1543393276000488,402668678,1162360496,97049,87861,0.143,0.54216206,0.78700006,1.177,0.66999996,1.05,120,6,0.263,-0.058000002,0.256,0.037,1.7460783,0,4,1,19
675922521,1543393276200488,402668677,1162360502,97045,87857,0.14600001,0.5864821,0.78700006,1.177,0.66999996,1.05,120,6,0.23900001,-0.014,0.23900001,-0.128,1.6918424,0,4,1,19
676123553,1543393276400488,402668677,1162360507,97055,87867,0.141,0.50862104,0.78700006,1.1780001,0.66999996,1.05,120,6,0.268,-0.011000001,0.26700002,-0.001,1.6460432,0,4,1,19
676323500,1543393276600488,402668676,1162360513,97059,87872,0.134,0.48600155,0.786,1.179,0.66999996,1.05,120,6,0.287,-0.048,0.282,-0.05,1.6955701,0,4,1,19
676524547,1543393276800488,402668675,1162360519,97089,87901,0.17300001,0.43570378,0.786,1.1800001,0.66999996,1.05,120,6,0.314,-0.019000001,0.31300002,0.14400001,1.6600432,0,4,1,19
676724550,1543393277000488,402668675,1162360525,97071,87883,0.15,0.5404558,0.786,1.1810001,0.66999996,1.05,120,6,0.256,-0.031000001,0.254,-0.15300001,1.6725203,0,4,1,19
676925494,1543393277200488,402668674,1162360530,97101,87913,0.15400001,0.49576178,0.786,1.182,0.66999996,1.05,120,6,0.279,-0.034,0.277,0.059000004,1.6834061,0,4,1,19
677125616,1543393277400488,402668673,1162360536,97106,87918,0.156,0.53101707,0.786,1.1830001,0.66999996,1.05,120,6,0.259,-0.024,0.25800002,0.057000004,1.6743166,0,4,1,19
677325490,1543393277600488,402668673,1162360541,97109,87922,0.13700001,0.5530403,0.786,1.184,0.66999996,1.05,120,6,0.24800001,-0.020000001,0.24700001,-0.030000001,1.6630287,0,4,1,19
677521538,1543393277800488,402668672,1162360546,97131,87943,0.13900001,0.528401,0.785,1.184,0.66999996,1.05,120,6,0.256,0.0,0.256,-0.068,1.6140094,0,4,1,19
677722487,1543393278000488,402668672,1162360551,97137,87949,0.13900001,0.5556262,0.785,1.1850001,0.66999996,1.05,120,6,0.246,-0.016,0.245,-0.076000005,1.6253625,0,4,1,19
677925613,1543393278200488,402668671,1162360556,97151,87963,0.14500001,0.4983878,0.785,1.1860001,0.66999996,1.05,120,6,0.277,-0.040000003,0.27400002,0.031000001,1.6753017,0,4,1,19
678124552,1543393278400488,402668671,1162360562,97153,87966,0.13700001,0.5064214,0.785,1.1860001,0.66999996,1.05,120,6,0.26900002,-0.020000001,0.268,-0.020000001,1.6597527,0,4,1,19
678324605,1543393278600488,402668670,1162360567,97173,87985,0.13800001,0.50212055,0.785,1.187,0.66999996,1.05,120,6,0.286,-0.059000004,0.28,0.004,1.7200544,0,4,1,19
678526632,1543393278800488,402668669,1162360572,97174,87986,0.14600001,0.5816489,0.785,1.187,0.66999996,1.05,120,6,0.24100001,-0.024,0.24000001,0.024,1.6987432,0,4,1,19
678726480,1543393279000488,402668669,1162360578,97177,87990,0.15200001,0.44988284,0.785,1.1880001,0.66999996,1.05,120,6,0.30900002,-0.016,0.30900002,0.055000003,1.6509082,0,4,1,19
678926522,1543393279200488,402668669,1162360584,97191,88004,0.149,0.48544604,0.785,1.189,0.66999996,1.05,120,6,0.287,-0.018000001,0.286,0.041,1.6427408,0,4,1,19
679123488,1543393279400488,402668669,1162360589,97195,88007,0.15300001,0.46374443,0.785,1.189,0.66999996,1.05,120,6,0.291,-0.014,0.29000002,0.063,1.6311022,0,4,1,19
679326487,1543393279600488,402668668,1162360595,97188,88000,0.14500001,0.47829837,0.785,1.189,0.66999996,1.05,120,6,0.279,0.002,0.279,0.020000001,1.5979654,0,4,1,19
679526484,1543393279800488,402668668,1162360601,97184,87996,0.15200001,0.47621515,0.785,1.19,0.66999996,1.05,120,6,0.28500003,-0.028,0.284,0.064,1.6343361,0,4,1,19
679726488,1543393280000488,402668668,1162360607,97179,87991,0.156,0.507747,0.785,1.19,0.66999996,1.05,120,6,0.27,-0.006,0.27,0.072000004,1.6146133,0,4,1,19
679924547,1543393280200488,402668667,1162360612,97173,87985,0.126,0.492039,0.78400004,1.19,0.66999996,1.05,120,6,0.275,-0.045,0.27100003,-0.026,1.6767905,0,4,1,19
680128524,1543393280400488,402668667,1162360618,97180,87992,0.13100001,0.47731507,0.78400004,1.189,0.66999996,1.05,120,6,0.28300002,-0.020000001,0.282,-0.017,1.6587939,0,4,1,19
680323605,1543393280600488,402668666,1162360623,97182,87995,0.13100001,0.4733802,0.78400004,1.189,0.66999996,1.05,120,6,0.29000002,-0.047000002,0.286,0.004,1.6963812,0,4,1,19
680521490,1543393280800488,402668666,1162360629,97190,88002,0.14500001,0.49181333,0.78300005,1.1880001,0.66999996,1.05,120,6,0.273,-0.018000001,0.273,0.069000006,1.6683607,0,4,1,19
680724618,1543393281000488,402668665,1162360634,97192,88004,0.13900001,0.5088174,0.78300005,1.1880001,0.66999996,1.05,120,6,0.273,-0.033,0.27100003,0.046000004,1.680002,0,4,1,19
680924080,1543393281200488,402668665,1162360639,97200,88012,0.147,0.51716894,0.78200006,1.1880001,0.66999996,1.05,120,6,0.268,-0.022000002,0.26700002,0.062000003,1.6664063,0,4,1,19
681122486,1543393281400488,402668664,1162360645,97197,88009,0.134,0.52753305,0.78200006,1.187,0.66999996,1.05,120,6,0.263,-0.026,0.26200002,-0.007,1.668401,0,4,1,19
681322499,1543393281600488,402668664,1162360650,97196,88009,0.133,0.48707354,0.78200006,1.187,0.66999996,1.05,120,6,0.282,-0.05,0.277,0.0,1.7122089,0,4,1,19
681522487,1543393281800488,402668663,1162360656,97185,87998,0.134,0.50356185,0.78200006,1.187,0.66999996,1.05,120,6,0.27100003,-0.034,0.26900002,-0.046000004,1.7038065,0,4,1,19
681724575,1543393282000488,402668662,1162360662,97194,88006,0.135,0.5458168,0.781,1.1860001,0.66999996,1.05,120,5,0.254,-0.033,0.252,-0.009000001,1.70265,0,4,1,19
681924516,1543393282200488,402668661,1162360668,97205,88017,0.13700001,0.43892166,0.781,1.1860001,0.66999996,1.05,120,5,0.31500003,-0.026,0.314,0.007,1.6735216,0,4,1,19
682122647,1543393282400488,402668660,1162360674,97209,88021,0.132,0.49381644,0.781,1.1860001,0.66999996,1.05,120,5,0.27600002,-0.047000002,0.272,-0.034,1.7032996,0,4,1,19
682326545,1543393282600488,402668659,1162360679,97234,88046,0.141,0.50448513,0.78000003,1.1850001,0.66999996,1.05,120,5,0.27,-0.044000003,0.266,0.033,1.7183129,0,4,1,19
682526520,1543393282800488,402668659,1162360684,97235,88048,0.134,0.5435414,0.78000003,1.1850001,0.66999996,1.05,120,5,0.24900001,-0.022000002,0.24800001,0.007,1.690271,0,4,1,19
682725819,1543393283000488,402668658,1162360690,97237,88050,0.13000001,0.5218138,0.77900004,1.1850001,0.66999996,1.05,120,6,0.26200002,-0.046000004,0.25800002,-0.069000006,1.7205179,0,4,1,19
682925679,1543393283200488,402668657,1162360695,97257,88069,0.135,0.51205236,0.77900004,1.1850001,0.66999996,1.05,120,6,0.27100003,-0.048,0.26700002,0.004,1.7355262,0,4,1,19
683125543,1543393283400488,402668656,1162360701,97240,88053,0.13100001,0.45536703,0.77900004,1.1850001,0.66999996,1.05,120,6,0.305,-0.056,0.3,-0.058000002,1.7463498,0,4,1,19
683326615,1543393283600488,402668655,1162360707,97255,88067,0.13100001,0.4724318,0.77800006,1.184,0.66999996,1.05,120,6,0.296,-0.072000004,0.287,-0.020000001,1.780522,0,4,1,19
683524548,1543393283800488,402668654,1162360714,97258,88071,0.132,0.47218257,0.77800006,1.1850001,0.66999996,1.05,120,6,0.303,-0.074,0.293,-0.034,1.7997986,0,4,1,19
683724549,1543393284000488,402668653,1162360720,97269,88081,0.133,0.5619623,0.77800006,1.1850001,0.66999996,1.05,120,5,0.25,-0.040000003,0.24700001,-0.037,1.7722018,0,4,1,19
683926522,1543393284200488,402668652,1162360725,97275,88087,0.15400001,0.56537145,0.77800006,1.1860001,0.66999996,1.05,120,5,0.245,-0.020000001,0.24400002,-0.19100001,1.7127038,0,4,1,19
684126479,1543393284400488,402668652,1162360730,97291,88103,0.134,0.5236745,0.77800006,1.1860001,0.66999996,1.05,120,5,0.264,-0.028,0.263,-0.034,1.6935353,0,4,1,19
684328841,1543393284600488,402668651,1162360736,97304,88116,0.133,0.5349399,0.777,1.1860001,0.66999996,1.05,120,5,0.26700002,-0.043,0.264,-0.026,1.7130231,0,4,1,19
684523530,1543393284800488,402668650,1162360742,97294,88106,0.13100001,0.49563175,0.777,1.1860001,0.66999996,1.05,120,5,0.28,-0.026,0.279,-0.055000003,1.6872561,0,4,1,19
684726509,1543393285000488,402668650,1162360748,97323,88135,0.14600001,0.49251077,0.777,1.1860001,0.66999996,1.05,120,6,0.282,-0.023000002,0.28100002,0.071,1.6695117,0,4,1,19
684925485,1543393285200488,402668649,1162360754,97331,88143,0.133,0.485227,0.776,1.1860001,0.66999996,1.05,120,6,0.29000002,-0.026,0.28800002,-0.05,1.6651473,0,4,1,19
685125571,1543393285400488,402668648,1162360760,97341,88153,0.16800001,0.49666342,0.776,1.1860001,0.66999996,1.05,120,6,0.28800002,-0.051000003,0.28300002,0.126,1.7059742,0,4,1,19
685325484,1543393285600488,402668647,1162360766,97322,88134,0.15,0.5088535,0.776,1.1860001,0.66999996,1.05,120,6,0.282,-0.061000004,0.275,0.075,1.7459207,0,4,1,19
685522486,1543393285800488,402668647,1162360771,97324,88136,0.157,0.5717121,0.776,1.1860001,0.66999996,1.05,120,6,0.24800001,-0.034,0.245,0.08400001,1.729564,0,4,1,19
685723554,1543393286000488,402668646,1162360777,97315,88127,0.13000001,0.4959831,0.776,1.1860001,0.66999996,1.05,120,6,0.28,-0.043,0.277,-0.022000002,1.7267662,0,4,1,19
685921486,1543393286200488,402668645,1162360784,97325,88137,0.132,0.45996752,0.77500004,1.1860001,0.66999996,1.05,120,6,0.303,-0.062000003,0.296,0.004,1.7540233,0,4,1,19
686124547,1543393286400488,402668645,1162360790,97319,88131,0.128,0.5652173,0.77500004,1.1860001,0.66999996,1.05,120,6,0.25300002,-0.055000003,0.24700001,-0.019000001,1.7676494,0,4,1,19
686324633,1543393286600488,402668644,1162360796,97319,88131,0.134,0.53835744,0.77500004,1.1860001,0.66999996,1.05,120,6,0.257,-0.022000002,0.256,-0.07300001,1.709974,0,4,1,19
686525589,1543393286800488,402668644,1162360802,97335,88147,0.13900001,0.5107013,0.77500004,1.1860001,0.66999996,1.05,120,6,0.28500003,-0.076000005,0.27400002,0.027,1.7793698,0,4,1,19
686725490,1543393287000488,402668643,1162360808,97347,88160,0.128,0.54319566,0.77500004,1.1860001,0.66999996,1.05,120,6,0.254,-0.037,0.25100002,-0.075,1.7495403,0,4,1,19
686932586,1543393287200488,402668643,1162360814,97357,88169,0.14500001,0.5604339,0.77500004,1.1860001,0.66999996,1.05,120,6,0.25100002,-0.060000002,0.24400002,-0.20700002,1.7801058,0,4,1,19
687124494,1543393287400488,402668642,1162360820,97373,88185,0.136,0.50409454,0.77500004,1.1860001,0.66999996,1.05,120,6,0.26900002,-0.012,0.26900002,-0.09900001,1.6883839,0,4,1,19
687322609,1543393287600488,402668642,1162360827,97371,88183,0.13700001,0.52943635,0.77500004,1.1860001,0.66999996,1.05,120,6,0.26900002,-0.046000004,0.26500002,-0.08400001,1.7139161,0,4,1,19
687523631,1543393287800488,402668641,1162360833,97386,88198,0.15100001,0.5444764,0.77500004,1.187,0.66999996,1.05,120,6,0.266,-0.034,0.263,0.031000001,1.7070495,0,4,1,19
687724576,1543393288000488,402668640,1162360839,97400,88212,0.13700001,0.53345656,0.77500004,1.1880001,0.66999996,1.05,120,6,0.27600002,-0.057000004,0.27,-0.068,1.7429769,0,4,1,19
687927408,1543393288200488,402668639,1162360845,97419,88232,0.141,0.6153818,0.77500004,1.189,0.66999996,1.05,120,6,0.24100001,-0.059000004,0.23400001,-0.017,1.7744449,0,4,1,19
688124553,1543393288400488,402668638,1162360851,97414,88226,0.143,0.63744134,0.776,1.1910001,0.66999996,1.05,120,6,0.23200001,-0.052,0.22600001,-0.09200001,1.7861836,0,4,1,19
688325551,1543393288600488,402668637,1162360857,97427,88240,0.15900001,0.5221555,0.776,1.192,0.66999996,1.05,120,6,0.28,-0.026,0.279,0.047000002,1.7124187,0,4,1,19
688525550,1543393288800488,402668636,1162360865,97419,88232,0.15300001,0.55535185,0.776,1.194,0.66999996,1.05,120,6,0.26200002,-0.006,0.261,-0.143,1.6572064,0,4,1,19
688725590,1543393289000487,402668636,1162360871,97441,88254,0.16100001,0.55644447,0.777,1.1960001,0.66999996,1.05,120,6,0.26200002,-0.008,0.26200002,0.039,1.629834,0,4,1,19
688933482,1543393289200487,402668635,1162360878,97432,88244,0.14400001,0.60822207,0.777,1.1980001,0.66999996,1.05,120,6,0.238,-0.004,0.238,-0.058000002,1.6112655,0,4,1,19
689126568,1543393289400487,402668635,1162360884,97441,88253,0.15400001,0.51334286,0.77800006,1.199,0.66999996,1.05,120,6,0.279,-0.035,0.277,0.025,1.6614703,0,4,1,19
689326536,1543393289600487,402668634,1162360890,97449,88262,0.16700001,0.53714967,0.77800006,1.2010001,0.66999996,1.05,120,6,0.257,-0.024,0.256,0.071,1.6634943,0,4,1,19
689524551,1543393289800487,402668633,1162360896,97443,88256,0.13800001,0.5970298,0.77800006,1.202,0.66999996,1.05,120,6,0.23600002,-0.055000003,0.23,-0.025,1.7277923,0,4,1,19
689728481,1543393290000487,402668632,1162360903,97449,88262,0.15300001,0.48927668,0.77800006,1.2030001,0.66999996,1.05,120,6,0.28500003,-0.044000003,0.28100002,0.043,1.7275835,0,4,1,19
689930639,1543393290200487,402668631,1162360909,97442,88254,0.13900001,0.6199664,0.77800006,1.205,0.66999996,1.05,120,6,0.22600001,-0.045,0.22100002,-0.07700001,1.7451576,0,4,1,19
690128556,1543393290400487,402668630,1162360914,97466,88278,0.13800001,0.5617417,0.77800006,1.2060001,0.66999996,1.05,120,6,0.25100002,-0.058000002,0.24400002,-0.017,1.7765745,0,4,1,19
690334492,1543393290600487,402668629,1162360920,97462,88274,0.141,0.51117164,0.77800006,1.2060001,0.66999996,1.05,120,6,0.264,-0.033,0.26200002,0.014,1.7330043,0,4,1,19
690526306,1543393290800487,402668628,1162360926,97444,88256,0.134,0.5931871,0.77800006,1.2060001,0.66999996,1.05,120,6,0.23300001,-0.05,0.22700001,-0.042000003,1.7556884,0,4,1,19
