timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
684114921,-0.07910362,-0.10184587,0.05007025,4000,0,3.679037,-0.5064248,-11.104749,4000
684118924,-0.09130347,-0.027937772,-0.026227798,4003,0,1.0972023,0.53152245,-11.038601,4003
684122921,0.08510997,-0.008521343,0.062311582,3997,0,-1.50373,1.236674,-8.951149,3997
684126938,0.16922885,-0.08231415,0.047894765,4017,0,-0.0678668,-1.239417,-9.3196335,4017
684130921,-0.079476245,0.016390182,-0.10693401,3983,0,-0.35414857,-0.51936996,-8.061089,3983
684134934,-0.17065224,-0.020942021,0.034695853,4013,0,0.7252423,1.4338415,-9.126039,4013
684138923,-0.025977006,-0.019254552,-0.0013666793,3989,0,1.1569784,0.98640066,-11.61583,3989
684142921,0.17975953,0.05589756,-0.049044177,3998,0,0.15665808,0.6237207,-11.290078,3998
684146921,0.25549683,-0.08275464,0.030006293,4000,0,0.9936488,-1.012753,-9.531234,4000
684150921,-0.09300215,-0.05676838,-0.020518139,4000,0,-0.37396985,-1.2001916,-8.186219,4000
684154921,-0.3015018,0.08493688,0.038646966,4000,0,-2.319699,1.4873265,-6.3298535,4000
684158931,0.12163501,-0.044449884,0.0629459,4010,0,1.2315241,0.54352903,-10.084174,4010
684162921,0.32262784,0.015224676,-0.18415214,3990,0,1.9440187,-0.6238731,-14.49359,3990
684166921,0.03543149,0.03042553,-0.025634877,4000,0,1.9936271,0.1510469,-11.17456,4000
684170920,-0.19620383,-0.12085363,0.2030952,3999,0,-0.035571404,0.45224613,-7.262654,3999
684174928,-0.11279627,0.028917558,0.08301302,4008,0,-3.0225751,0.3469728,-5.3383803,4008
684178951,0.2332965,0.0165351,-0.13201672,4023,0,-1.5606548,0.36963886,-8.795053,4023
684182921,0.22426596,-0.06631096,-0.17319009,3970,0,3.0420213,-0.505737,-14.79685,3970
684186921,-0.20572037,0.110499784,0.057223644,4000,0,3.9457026,0.20201954,-12.273822,4000
684190937,-0.1608044,-0.1307586,0.23072793,4016,0,0.60372955,0.41630998,-7.154909,4016
684194921,0.15394343,-0.08879108,-0.021763219,3984,0,-3.6061099,-0.4258535,-7.5939,3984
684198931,0.1299368,0.07104059,-0.16515952,4010,0,-3.008928,-0.40049863,-8.704771,4010
684202920,-0.048922665,-0.0025353318,-0.036900267,3989,0,2.4912364,-0.057915214,-10.54477,3989
684206921,-0.19619977,-0.046198953,0.037428718,4001,0,3.6091735,0.395669,-11.708489,4001
684210942,-0.04549928,0.029604645,0.1279921,4021,0,0.12909414,2.0865169,-9.643638,4021
684214921,0.2518613,-0.112281576,0.020340882,3979,0,-1.6134744,0.105602436,-10.003829,3979
684218939,0.08564534,0.023318022,-0.166462,4018,0,-0.6563679,-1.3032862,-8.943,4018
684222921,-0.1011279,0.0100273425,0.014203341,3982,0,0.56593186,0.15711646,-7.171942,3982
684226921,-0.06181498,-0.045863446,0.1176488,4000,0,2.084439,-0.46526024,-9.745419,4000
684230921,-0.034481138,0.05903185,-0.120179154,4000,0,-1.3242491,1.0773413,-12.633032,4000
684234921,0.17293184,0.022912247,0.017064147,4000,0,0.087758735,0.9157795,-11.420574,4000
684238921,0.17052868,-0.09317219,0.046315778,4000,0,1.5103288,-1.3582616,-9.914167,4000
684242921,-0.20758429,0.039892677,0.003982354,4000,0,-0.88446575,0.18718135,-6.1033635,4000
684246921,-0.14998558,0.049868677,0.017390508,4000,0,-0.41340265,1.6854087,-7.043971,4000
684250921,0.20933089,-0.016391309,-0.11010849,4000,0,1.1942601,0.32178706,-12.687965,4000
684254921,0.26715115,0.085522205,-0.040238727,4000,0,0.92305315,0.061161775,-14.157021,4000
684258921,0.034165937,-0.07496206,0.095701374,4000,0,1.6415368,-1.1495832,-10.317882,4000
684262921,-0.2979747,-0.023813369,0.035399854,4000,0,-1.5595604,0.13427563,-6.172379,4000
684266921,-0.0705803,0.06795977,0.051571358,4000,0,-2.0779605,0.947039,-5.1594305,4000
684270921,0.39305332,-0.020719029,-0.120707594,4000,0,1.7762506,-0.70448416,-11.389777,4000
684274944,0.0691482,0.027985219,-0.16795573,4023,0,2.403331,-0.0414061,-15.2788925,4023
684278921,-0.31996682,0.032866776,0.16121505,3977,0,2.283303,1.4980696,-10.333715,3977
684282921,-0.072266646,-0.17463742,0.14354809,4000,0,-0.9845619,0.30344322,-7.460308,4000
684286928,0.19777367,0.0512542,-0.09801135,4007,0,-3.8355525,-0.48587358,-6.8201237,4007
684290941,0.20100437,-0.0042130267,-0.16956243,4013,0,0.11291322,-0.9992841,-9.901677,4013
684294942,-0.15928777,-0.043750606,-0.043954268,4001,0,3.7776318,-0.901624,-12.722558,4001
684298920,-0.323895,0.037326105,0.1640434,3978,0,1.8649788,1.3495039,-10.653,3978
684302921,0.06599926,-0.1497634,0.1356394,4001,0,-0.30971214,0.7647765,-8.999683,4001
684306936,0.1559086,-0.038106844,-0.18688644,4015,0,-2.6408577,-0.17186333,-10.312567,4015
684310921,-0.066970244,0.037910037,-0.060173433,3985,0,-0.10670487,0.47508678,-7.69087,3985
684314921,-0.14802848,-0.107105725,0.094042085,4000,0,3.3870666,-0.6391865,-9.401484,4000
684318921,-0.15164483,0.002239058,-0.06888626,4000,0,0.7336859,0.7021707,-10.782658,4000
684322921,0.113557436,-0.00950414,0.032602564,4000,0,-1.1561173,1.5753908,-11.449714,4000
684326968,0.17707261,-0.112259015,0.021762844,4047,0,-0.1196508,-1.5707846,-11.362084,4047
684330967,-0.15534912,0.01946286,-0.030235067,3999,0,-0.6031273,-0.77991873,-7.8987613,3999
684334921,-0.20514543,-0.042721003,0.057305407,3954,0,0.8473602,0.62034076,-6.979455,3954
684338921,-0.05985146,0.005834398,-0.08236267,4000,0,0.60479987,1.1417339,-10.429454,4000
684342921,0.14771393,0.0345862,0.0007121672,4000,0,-0.18886955,1.4015697,-12.372824,4000
684346936,0.21522523,-0.083189316,0.06435751,4015,0,2.2509177,-1.0298243,-11.600871,4015
684350921,-0.17915401,-0.056382794,-0.050929196,3985,0,-0.4154015,-0.43590024,-9.23194,3985
684354921,-0.28064722,0.08905706,0.0685719,4000,0,-1.9337941,1.3336653,-5.384872,4000
684358937,0.22345921,-0.064184904,-0.012687521,4016,0,0.34639865,-0.64916074,-9.463266,4016
684362921,0.26775536,0.034799445,-0.159881,3984,0,0.72545016,-0.3180371,-13.822019,3984
684366944,-0.12082595,0.0317994,0.081340045,4023,0,3.1593518,0.22126946,-11.898193,4023
684371721,-0.3038968,-0.11061194,0.08495316,4777,0,-0.03484683,1.0162588,-8.00767,4777
684376521,0.15453348,0.062353138,0.05449604,4800,0,-2.807453,1.2052356,-6.466394,4800
684380541,0.39614558,-0.060052384,-0.1526436,4020,0,0.76177275,-1.6400807,-11.9724245,4020
684384521,-0.14065433,0.07984275,-0.22789325,3980,0,2.6645782,-0.44794717,-13.35603,3980
684388521,-0.2755936,-0.0020854166,0.2239174,4000,0,2.7149758,1.6371115,-9.840847,4000
684392537,0.110766836,-0.12096322,0.21034852,4016,0,-1.009636,-0.19648033,-8.562298,4016
684396521,0.19416699,0.06556328,-0.19113016,3984,0,-3.3184278,-0.8210598,-8.7830305,3984
684400521,0.077220626,-0.005177418,-0.18687056,4000,0,0.18929325,0.13890477,-9.74579,4000
684404535,-0.11553538,0.021184895,0.080376595,4014,0,3.3504155,-0.340951,-10.542623,4014
684408521,-0.17687161,0.0112432,0.12792782,3986,0,0.47738844,1.6043991,-9.891021,3986
684412538,0.11887161,-0.041600425,0.024884975,4017,0,-0.33703244,0.942569,-11.579714,4017
684416521,0.22664167,0.030419711,-0.17185894,3983,0,-1.1766418,-0.012343929,-10.877235,3983
684420529,0.034246713,0.0027666944,0.06453579,4008,0,0.905783,-0.9300284,-7.9981503,4008
684424521,-0.1654572,-0.027652413,0.10082696,3992,0,2.0684485,-1.252857,-7.3362284,3992
684428521,-0.15058592,0.010280753,-0.14948772,4000,0,-0.95075,0.8943074,-9.843572,4000
684432521,0.13050088,0.07361106,0.00071005145,4000,0,-0.9660637,2.0170472,-12.429748,4000
684436529,0.23261261,-0.06174461,0.1202538,4008,0,1.8954916,-1.0346171,-12.709147,4008
684440521,-0.15927772,-0.01133456,-0.005548366,3992,0,0.3961767,-0.6396468,-9.366321,3992
684444521,-0.27322468,0.016748358,-0.018845156,4000,0,-0.7014543,1.2044171,-5.718718,4000
684448521,0.0704471,-0.0005295156,-0.021441232,4000,0,0.4195365,0.4598108,-7.778315,4000
684452521,0.26507562,0.032292902,-0.0005119701,4000,0,-0.2390619,0.012704842,-12.771854,4000
684456521,0.051835015,-0.005238099,0.00016872119,4000,0,2.4622605,-1.3243417,-13.263575,4000
684460521,-0.31967843,-0.06335879,-0.023460036,4000,0,-0.3433794,0.63504046,-10.006871,4000
684464521,-0.18524115,0.012993347,0.1925462,4000,0,-0.2992962,0.80363,-5.8453126,4000
684468538,0.23766616,-0.031066827,-0.08746476,4017,0,-0.18460469,-0.97624904,-8.306649,4017
684472521,0.09511788,0.0130878985,-0.21860412,3983,0,0.10190668,-0.027382344,-11.908861,3983
684476537,-0.20099965,-0.0040930756,0.084080435,4016,0,2.3425517,1.2187628,-12.281705,4016
684480521,-0.20052539,-0.08883115,0.19094403,3984,0,0.6069197,0.90111434,-9.430738,3984
684484521,0.036347985,0.04200463,0.026349898,4000,0,-2.6217358,0.88097924,-7.758858,4000
684488562,0.26402777,-0.08615485,-0.15967308,4041,0,-0.22603166,-0.957467,-9.952214,4041
684492521,-0.0036010891,0.05186252,-0.1553655,3959,0,1.9932977,-1.2115451,-11.468949,3959
684496526,-0.25430474,-0.0033912854,0.16170073,4005,0,2.048958,0.4957844,-8.996602,4005
684500521,-0.12572011,-0.10536187,0.20418088,3995,0,0.13792543,0.60092086,-9.766566,3995
684504521,0.04064394,0.015601854,-0.14934325,4000,0,-2.6701512,0.47078714,-10.69699,4000
684508566,0.14262985,0.028385302,-0.09952614,4045,0,-0.102889046,0.51024175,-9.78145,4045
684512521,-0.011280852,-0.05563705,0.09537216,3955,0,2.88769,-1.2314421,-9.653751,3955
684516526,-0.27099252,0.030317804,0.047498234,4005,0,0.7821808,0.4873546,-8.565217,4005
684520521,-0.08282045,-0.025861528,-0.036636584,3995,0,-1.6938063,2.0126965,-10.516521,3995
684524521,0.17928712,0.0068503083,-0.039183494,4000,0,-0.08738104,0.08517109,-11.788884,4000
684528547,0.15226036,0.03213869,0.042366624,4026,0,1.8349112,-1.3251054,-10.509699,4026
684532521,-0.12071689,-0.057894696,0.049580313,3974,0,1.4097605,-1.6394792,-7.9956374,3974
684536521,-0.32230917,0.041502804,-0.05923386,4000,0,-1.674967,1.1097647,-7.631708,4000
684540521,-0.03385486,0.013238408,0.051541924,4000,0,-1.4019067,2.1757991,-9.965639,4000
684544521,0.23601937,0.025814075,-0.012931273,4000,0,1.8917333,-0.46171108,-13.684333,4000
684548521,0.02957459,-0.014813899,-0.114151575,4000,0,1.7629067,-0.18683937,-11.622427,4000
684552521,-0.23506515,-0.029525949,0.10662758,4000,0,0.92034125,0.82588184,-7.219661,4000
684556521,-0.120276146,-0.010059379,0.127574,4000,0,-1.3353262,-0.14280586,-5.5794387,4000
684560541,0.19425268,0.054075494,-0.07793878,4020,0,-1.4909492,-0.21981971,-9.663807,4020
684564521,0.12922522,-0.03315441,-0.18499582,3980,0,1.4993701,-0.64134616,-15.34173,3980
684568521,-0.2512613,0.013270482,0.019789606,4000,0,2.093549,0.56586134,-12.3122835,4000
684572521,-0.23114918,-0.08657206,0.3024874,4000,0,0.22646913,0.98027325,-6.7209115,4000
684576521,0.10263566,-0.030913148,0.01678125,4000,0,-0.895668,-0.81799567,-5.6891937,4000
684580538,0.14325424,0.030518724,-0.31877127,4017,0,-1.0741258,0.10632248,-10.128674,4017
684584521,-0.04553655,0.016174449,0.017803013,3983,0,2.1587884,0.90704405,-12.700275,3983
684588529,-0.19534533,-0.064655565,0.23697165,4008,0,2.110742,-0.1036996,-12.081538,4008
684592521,-0.14609167,-0.042675655,0.042592682,3992,0,-1.652171,0.59607846,-8.223503,3992
684596521,0.12874521,-0.04639102,-0.12775384,4000,0,-1.4464,0.36232242,-8.467057,4000
684600521,0.12380516,0.0460402,-0.096995585,4000,0,0.9905336,-0.8956899,-8.954872,4000
684604521,-0.10277342,0.01955507,0.08827772,4000,0,2.2754083,-0.2930922,-9.617758,4000
684608521,-0.20457068,-0.08784543,0.09660926,4000,0,0.18468793,0.80384886,-11.406298,4000
684612521,-0.110740036,0.036609944,-0.043918073,4000,0,-2.2548301,1.6026067,-11.275523,4000
684616543,0.1766894,-0.013365096,-0.0037500975,4022,0,-0.06504708,0.37511885,-9.561944,4022
684620521,0.1869558,-0.028316805,0.021260306,3978,0,2.6091344,-2.1179497,-8.942949,3978
684624521,-0.19409747,0.03852318,-0.037032988,4000,0,1.0436842,-0.48389477,-7.463375,4000
684628521,-0.2479516,-0.021785095,0.04363646,4000,0,-0.7042445,2.102151,-9.264521,4000
684632521,0.0625497,0.009995393,0.06634881,4000,0,-1.2012461,1.1313915,-12.725528,4000
684636553,0.24955705,0.02220249,-0.06938378,4032,0,0.80458474,-0.8872231,-12.119841,4032
684640521,0.068460986,-0.08355851,-0.062433545,3968,0,1.9078966,-0.9288777,-9.644078,3968
684644538,-0.30467424,0.041644666,0.069889545,4017,0,0.15267017,0.36048797,-5.6078205,4017
684648521,-0.13526617,0.033466738,0.15939711,3983,0,-1.1898873,1.6041347,-6.612384,3983
684652521,0.28089073,-0.016175784,-0.10426311,4000,0,-0.40194482,-0.0036190734,-13.349199,4000
684656571,0.15996191,0.024419218,-0.26667088,4050,0,1.3549939,-0.3942095,-15.26058,4050
684660522,-0.14676446,-0.032420892,0.12880602,3951,0,2.1666658,0.7349147,-9.532771,3951
684664545,-0.17183244,-0.04402653,0.30569834,4023,0,0.7069258,-0.94703966,-4.51526,4023
684668521,0.056286424,0.025912657,-0.14467673,3976,0,-2.9846725,-0.18697856,-6.0722423,3976
684672521,0.24438255,0.0069726813,-0.20409428,4000,0,-0.73481333,1.0466335,-12.807493,4000
684676569,-0.0029251026,0.017999737,0.08042513,4048,0,2.5233958,0.4687273,-15.222223,4048
684680521,-0.29153678,-0.011488837,0.18334755,3952,0,2.021783,0.0990885,-9.597896,3952
684684521,0.0049233343,-0.09621649,-0.034530465,4000,0,-0.8471745,0.7439415,-6.5354567,4000
684688521,0.3156268,0.033292722,-0.108224995,4000,0,-1.3184543,-0.26707545,-8.247893,4000
684692521,0.12548071,0.085274644,0.009099132,4000,0,0.8669033,-1.2740116,-9.814607,4000
684696521,-0.19287074,-0.10802144,0.004782242,4000,0,2.0122616,-0.5304091,-11.447057,4000
684700521,-0.24623495,0.01803822,0.098096736,4000,0,-0.7941873,1.9705082,-10.860194,4000
684704533,0.1022241,-0.0036776634,0.05960947,4012,0,-0.94177747,0.9283785,-9.916524,4012
684708521,0.28079483,-0.022230575,-0.1428796,3988,0,1.0361567,-0.83021635,-10.193488,3988
684712521,0.005326733,0.003842567,-0.031622354,4000,0,1.2361015,-0.4535507,-8.248464,4000
684716529,-0.19581589,-0.059987675,0.16597664,4008,0,0.9595596,0.34575325,-7.8869095,4008
684720521,-0.16165112,-0.009273977,-0.034840498,3992,0,-1.8619689,1.4261861,-10.932374,3992
684724521,0.1107365,0.0784492,-0.043923672,4000,0,-0.6618298,0.91792053,-11.604104,4000
684728537,0.35427386,-0.12285612,-0.015281512,4016,0,2.4455404,-1.6853156,-12.373445,4016
684732521,-0.077987514,-0.015596583,-0.03170727,3984,0,2.1192923,-2.1691554,-9.005228,3984
684736521,-0.44692594,0.0132815745,0.060819145,4000,0,-0.9601613,1.5003614,-4.7086654,4000
684740529,-0.028380467,-0.087349854,0.095237724,4008,0,-1.410338,1.5895568,-8.625252,4008
684744528,0.29479715,0.026913757,-0.15315917,3999,0,-0.9900347,0.24038461,-14.60874,3999
684748538,0.15513024,-0.010533062,-0.11388952,4010,0,2.3175259,-0.051749118,-14.003237,4010
684752529,-0.24814203,-0.08382118,0.120082505,3991,0,2.9836457,-0.5307707,-9.038396,3991
684756521,-0.29072893,-0.03306927,0.13100772,3992,0,-1.0364012,0.14187582,-3.9764915,3992
684760521,0.2169206,-0.022234311,-0.007893972,4000,0,-2.5687387,0.60254836,-7.2738485,4000
684764548,0.22040352,-0.023570698,-0.20759954,4027,0,-0.3660389,-0.60938364,-14.465984,4027
684768521,-0.22589716,0.06357156,-0.03854385,3973,0,2.5956476,0.6901275,-13.81762,3973
684772521,-0.19973163,-0.116536416,0.22378221,4000,0,2.7080653,0.6125372,-9.298306,4000
684776521,0.01568376,-0.024380827,0.05674127,4000,0,-1.4911907,-0.009448716,-6.5481257,4000
684780521,0.17111024,0.02482925,-0.12196877,4000,0,-2.7579834,0.45761698,-7.903512,4000
684784555,0.11552413,-0.018343879,-0.07017419,4034,0,1.082732,-0.48578617,-11.380321,4034
684788529,-0.23211716,0.021668,0.08528724,3974,0,1.9256005,0.37064052,-11.8975725,3974
684792521,-0.1970489,-0.015180943,0.17067103,3992,0,1.2392687,0.91683704,-9.58843,3992
684796521,0.16735332,-0.017597122,-0.120033406,4000,0,-0.8380178,-0.07152917,-10.925767,4000
684800521,0.2131801,0.072524555,-0.06949678,4000,0,-1.1620427,-0.39253277,-9.188055,4000
684804524,-0.037415616,-0.026070002,0.11376091,4003,0,1.8839158,-1.4090916,-8.572615,4003
684808521,-0.36276048,-0.043537386,-0.023940898,3997,0,0.24233568,0.38627556,-9.21874,3997
684812528,-0.17897348,0.15002808,0.002959255,4007,0,-1.4018763,3.036474,-9.738134,4007
684816521,0.36864927,-0.029785497,0.04949008,3993,0,1.3141004,0.07380081,-12.339813,3993
684820521,0.22107236,0.045505334,-0.0713343,4000,0,1.479203,-1.9237872,-12.470334,4000
684824557,-0.26335534,0.029030852,0.022689752,4036,0,0.20372987,-0.014230587,-7.3690047,4036
684828521,-0.33108565,-0.0133466385,0.089784585,3964,0,-1.2486271,1.4317852,-6.0708623,3964
684832566,0.06614334,0.09482632,0.018794406,4045,0,-1.9430883,1.1959556,-9.502205,4045
684836529,0.41582084,0.068700135,-0.0990697,3963,0,2.0724494,-0.88681114,-13.469646,3963
684840521,0.060796905,0.0074064815,-0.12630852,3992,0,3.5276742,-1.7480681,-13.747251,3992
684844521,-0.446884,0.051223513,0.13427289,4000,0,0.7272404,0.6968878,-7.104012,4000
684848521,-0.13399667,-0.03625262,0.25745118,4000,0,-2.2713609,1.1280841,-5.1694365,4000
684852526,0.2660317,0.06458183,-0.1583747,4005,0,-3.1321156,-0.13996811,-9.493075,4005
684856521,0.10937709,0.09720712,-0.3165109,3995,0,1.2905998,0.5546624,-14.236596,3995
684860521,-0.14354675,0.015847614,0.089900404,4000,0,4.7800484,0.5320161,-12.886795,4000
684864521,-0.17099954,0.029918822,0.2716106,4000,0,1.7943119,-0.2485321,-7.4825597,4000
684868559,0.093301825,-0.024455829,0.025063736,4038,0,-2.8125052,-0.15615581,-6.1889453,4038
684872521,0.1772252,0.022730276,-0.22665064,3962,0,-2.715492,-0.2867581,-10.042436,3962
684876521,-0.08025164,0.09791553,-0.048136182,4000,0,0.6768978,0.44292372,-12.251238,4000
684880521,-0.18998913,0.05630285,0.2017888,4000,0,3.7245374,0.0047211517,-11.144305,4000
684884521,-0.02706516,-0.019046579,-0.012996051,4000,0,0.5865667,0.5597047,-10.105333,4000
684888529,0.13194926,0.038795404,-0.08121866,4008,0,-2.4101522,1.2661028,-9.191298,4008
684892541,0.13524632,0.06403874,0.059349976,4012,0,0.2400417,-0.58090186,-8.347458,4012
684896537,-0.09123627,0.010736891,-0.03229701,3996,0,1.3434662,-0.76395535,-8.78609,3996
684900540,-0.1682412,0.082910046,-0.0071682394,4003,0,0.47852662,1.5563035,-11.066542,4003
684905339,0.107568,0.06296488,-0.0027450758,4799,0,0.8394359,0.33692092,-12.54269,4799
684909321,0.21384156,0.033908598,0.0004584704,3982,0,-0.49143603,-0.8509965,-10.696146,3982
684914123,-0.021526745,0.0028764103,0.036462422,4802,0,0.24164942,-1.2994577,-7.0591593,4802
684918120,-0.28695664,0.0214178,-0.07360357,3997,0,-0.8345538,1.1434685,-6.7888527,3997
684922145,-0.10566325,0.1175636,0.052986626,4025,0,0.6429615,2.6414433,-9.876975,4025
684926128,0.3520648,0.0023578582,0.012134897,3983,0,2.795233,-0.18281005,-14.1374445,3983
684930140,0.22837047,0.019943237,-0.12296578,4012,0,0.8399091,-1.1722656,-13.355835,4012
684934121,-0.23035976,-0.043292195,0.04918098,3981,0,-1.083881,0.07623981,-7.186303,3981
684938120,-0.24979231,-0.027782578,0.13984117,3999,0,-1.4846759,0.08451739,-4.3568068,3999
684942145,0.13426131,0.07321796,-0.05982325,4025,0,-1.4375968,0.28308627,-8.031246,4025
684946161,0.2963435,0.010534419,-0.15185606,4016,0,3.1419945,-0.18588303,-14.785246,4016
684950141,-0.05587021,-0.009617835,-0.03212195,3980,0,3.2297852,0.11236153,-15.099043,3980
684954120,-0.28724387,-0.045815933,0.24535,3979,0,0.6297309,0.68940896,-7.5725117,3979
684958120,0.01388712,-0.13185897,0.108507626,4000,0,-2.6801283,0.1503975,-4.77573,4000
684962145,0.17872064,0.04033109,-0.22567949,4025,0,-2.8814387,-0.30112314,-7.856711,4025
684966130,0.058330383,0.026185745,-0.15547733,3985,0,1.3491093,0.8391888,-12.513333,3985
684970120,-0.06415062,-0.07662564,0.17045909,3990,0,4.804404,-0.45867077,-13.707614,3990
684974120,-0.14242452,-0.008000275,0.10443419,4000,0,1.2559252,-0.12939939,-9.681001,4000
684978120,0.04484025,-0.16171004,-0.044608142,4000,0,-2.3334203,0.492539,-7.356794,4000
684982145,0.120782435,-0.027961148,-0.09816594,4025,0,-2.140807,-0.3394691,-8.613877,4025
684986137,-0.03179996,0.028309206,-0.03511414,3992,0,0.89278793,-0.25813305,-8.933682,3992
684990120,-0.10282249,-0.079444386,0.061113697,3983,0,3.3973346,0.67175204,-11.534637,3983
684994120,-0.10605797,-0.04162195,-0.05231066,4000,0,0.4359105,1.3574216,-12.41671,4000
684998120,0.11026005,-0.018580545,0.022906141,4000,0,-2.0739605,1.386543,-9.470329,4000
685002144,0.2792835,-0.119435616,0.059920486,4024,0,-0.10115346,-1.6409208,-8.675778,4024
685006120,-0.042428426,-0.013566563,-0.14959027,3976,0,1.005288,-1.6220701,-7.352561,3976
685010120,-0.28030333,-0.020175606,-0.038769774,4000,0,-0.37922966,2.1524045,-8.522587,4000
685014128,0.026692947,-0.002642559,0.16511574,4008,0,2.143153,0.72172916,-11.809854,4008
685018131,0.33011833,-0.041380934,-0.08814328,4003,0,-0.013647251,-0.66706747,-13.3466015,4003
685022145,0.12650026,-0.07916843,-0.10285336,4014,0,-0.24951555,-0.8659008,-10.549321,4014
685026158,-0.2711893,-0.054524053,0.043972652,4013,0,-0.15008476,0.34086764,-6.3576,4013
685030120,-0.24267522,-0.048674107,0.1797253,3962,0,-0.82141614,1.3736174,-5.4096837,3962
685034132,0.20349874,-0.00028773854,-0.051310115,4012,0,1.1315714,0.5154724,-10.7170925,4012
685038120,0.33020538,-0.06771677,-0.2638526,3988,0,1.9814626,-0.3405641,-15.148614,3988
685042145,-0.045891203,-0.0040541072,0.08125573,4025,0,1.4948665,0.14570713,-12.119683,4025
685046120,-0.23290142,-0.16072434,0.30474007,3975,0,-0.07738451,-0.8531542,-6.193653,3975
685050120,-0.036924463,-0.024517065,-0.0732747,4000,0,-3.6416466,-0.28083825,-5.0441303,4000
685054130,0.18422586,0.006174792,-0.23070183,4010,0,-2.2574852,1.3500555,-9.689546,4010
685058120,0.10612861,-0.0076703657,0.011961117,3990,0,3.803578,0.74190545,-14.732976,3990
685062145,-0.11590877,0.0019611416,0.0811556,4025,0,4.5833216,-0.029425653,-12.104001,4025
685066120,-0.027532537,-0.07680636,0.08777132,3975,0,0.07541165,1.0633926,-7.253009,3975
685070120,0.21300986,-0.09425159,-0.017349973,4000,0,-3.832025,0.028101802,-7.762538,4000
685074134,0.124525815,0.054110106,-0.13088827,4014,0,-2.472115,-1.2003793,-9.003249,4014
685078120,-0.005208311,0.015039434,-0.061408788,3986,0,2.316615,-0.7520226,-11.036575,3986
685082145,-0.04956519,-0.04058432,0.03514563,4025,0,3.6170256,-0.088501684,-11.39989,4025
685086125,-0.08023036,-0.034824025,0.061113924,3980,0,-0.30119538,1.5876759,-10.490768,3980
685090123,0.104919724,-0.036651555,0.08760529,3998,0,-1.5038095,1.1079499,-8.481197,3998
685094170,0.19272383,-0.04276751,-0.072645016,4047,0,-0.060565222,-0.87066835,-8.593362,4047
685098146,-0.040435072,-0.008953717,-0.07505334,3976,0,0.08955635,0.6564168,-8.826481,3976
685102146,-0.1538982,-0.029582392,0.057848625,4000,0,2.2491183,0.72807443,-10.591421,4000
685106120,0.061595995,-0.005023839,0.0008291242,3974,0,-0.06785492,0.32975808,-11.255217,3974
685110120,0.33625302,-0.012739516,0.061022837,4000,0,-0.8970308,-0.74320006,-10.384838,4000
685114139,0.08597193,-0.14312762,-0.073193446,4019,0,0.4957388,-2.5428493,-9.933878,4019
685118141,-0.41017532,0.043618336,-0.040286906,4002,0,-0.8526202,1.1844033,-6.7150397,4002
685122161,-0.16582054,-0.034720458,0.22566316,4020,0,1.0732397,2.1068974,-7.026281,4020
685126120,0.2762322,-0.062877,-0.11229439,3959,0,2.1870275,-0.22523409,-12.623708,3959
685130120,0.21922678,0.011687031,-0.23503366,4000,0,0.14523943,0.706208,-14.010455,4000
685134142,-0.076674975,-0.08644383,0.17360029,4022,0,1.3862567,-0.13724948,-9.382884,4022
685138120,-0.2757977,-0.13397844,0.17785093,3978,0,-1.3430378,-1.0149659,-5.9517293,3978
685142145,-0.0548069,0.05004127,-0.09145894,4025,0,-3.2462668,0.31231508,-5.5155096,4025
685146120,0.2714229,-0.06614534,-0.2126309,3975,0,0.7623097,0.041055545,-12.848765,3975
685150120,0.007217851,0.04481807,-0.041865993,4000,0,3.859044,-0.31263942,-15.247363,4000
685154120,-0.2438693,-0.04444806,0.21427995,4000,0,3.0474846,0.35494632,-9.909593,4000
685158120,-0.12704739,-0.19774246,0.10649676,4000,0,-1.8442454,0.594691,-6.6688037,4000
685162145,0.008046901,0.064718395,-0.111835055,4025,0,-4.4072623,1.0672289,-6.635029,4025
685166120,0.15002848,-0.006779301,-0.07095397,3975,0,-0.057623055,0.4588283,-9.759594,3975
685170120,0.043968257,-0.019968415,-0.0075644148,4000,0,4.033023,-1.2916386,-13.912791,4000
685174120,-0.15129423,0.03451914,0.044676915,4000,0,2.317019,0.4722779,-11.171825,4000
685178120,-0.064559795,-0.15488395,0.1116357,4000,0,-0.9617778,0.7622675,-9.0370035,4000
685182209,0.02445388,0.014699982,-0.02829145,4089,0,-2.4603977,-0.6571795,-7.8018274,4089
685186120,0.108224794,0.013470841,-0.07760165,3911,0,0.43082353,-0.6755927,-7.541645,3911
685190120,-0.03953601,-0.07868773,-0.044070147,4000,0,2.943913,-0.24436085,-11.571308,4000
685194120,-0.33535832,0.043952413,-0.029084131,4000,0,0.75097394,1.9822315,-11.602865,4000
685198120,-0.0027092919,-0.05246867,0.19982249,4000,0,-0.6312346,2.2291784,-10.324577,4000
685202162,0.34017304,-0.10290725,-0.030848412,4042,0,-0.60721195,-1.7000724,-10.2478,4042
685206120,0.014186701,0.0021852881,-0.25665328,3958,0,-1.2463083,-1.2695438,-8.371143,3958
685210120,-0.27725354,-0.0018768791,0.093895555,4000,0,1.2505066,0.7705969,-7.13384,4000
685214120,-0.15008456,-0.030542815,0.15953054,4000,0,2.5972512,-0.28926024,-9.717217,4000
