timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
635745713,-0.9256789,0.06334042,-0.016433705,-0.37260762,0.025003852,0.0064959656,-0.023732075,1.2788594,0.77513874,5.1155243,-5.4027078e-05,-7.187533e-05,-3.659131e-05,-0.0005823797,8.245658e-05,-0.000612969,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,2.105479e-07,0.00054513663,0.009712094,5.4281822e-06,5.7350667e-06,5.838407e-06,3.267208e-05,0.014404768,0.014427994,0.010410465,0.074335374,0.07435475,0.05404256,1.0604879e-11,1.0640287e-11,1.8301078e-11,5.0841397e-08,5.0838636e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3856036,0.23247056,0.032271814,0.015764115,0.0057986253,0.014492198,0.0,0.0,0.0,0.036034,0,0,0,831,0,0,0,0
635949728,-0.9257019,0.06278109,-0.01646027,-0.37264407,0.010227358,0.020043232,-0.030578144,1.2811509,0.7792405,5.104199,-5.4034503e-05,-7.187306e-05,-3.6672012e-05,-0.00058237906,8.245308e-05,-0.00061145844,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,1.5907999e-07,0.00047006714,0.008502577,5.423908e-06,5.7336565e-06,5.8341484e-06,3.2675704e-05,0.01438457,0.014407975,0.010419031,0.0741937,0.07421298,0.054049063,1.0601066e-11,1.0636369e-11,1.8296838e-11,5.0842257e-08,5.0839496e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.38523588,0.23248455,0.042545132,0.0124786245,0.0049603027,0.019620331,0.0,0.0,0.0,0.03603,0,0,0,831,0,0,0,0
636149723,-0.92572427,0.061982717,-0.01635334,-0.37272695,0.022624744,0.0026401181,-0.038916565,1.2875115,0.78192115,5.083602,-5.4022992e-05,-7.186301e-05,-3.6759157e-05,-0.00058237655,8.245214e-05,-0.00060599565,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,1.2082769e-07,0.0004238819,0.0073369415,5.4205957e-06,5.735234e-06,5.831988e-06,3.2681695e-05,0.01439561,0.014418683,0.010433659,0.074238025,0.07425735,0.054173585,1.0601121e-11,1.0636392e-11,1.8296089e-11,5.0843145e-08,5.0840384e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.38535097,0.2327522,0.03658383,0.007935255,0.0068280087,0.0075988886,0.0,0.0,0.0,0.036044,0,0,0,831,0,0,0,0
636353706,-0.92566925,0.06169615,-0.016221678,-0.3729169,0.018981103,0.020653304,-0.037175044,1.2926958,0.791286,5.0763774,-5.4037213e-05,-7.1835784e-05,-3.6846293e-05,-0.0005823827,8.2442035e-05,-0.00060995296,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,9.735804e-08,0.00040033317,0.0064040725,5.4236834e-06,5.7428915e-06,5.8386236e-06,3.2700034e-05,0.0144648915,0.014488157,0.010403697,0.0746656,0.07468527,0.05386768,1.0605091e-11,1.0640281e-11,1.829951e-11,5.084407e-08,5.0841308e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.3864594,0.23209412,0.030294377,0.067243494,0.005398384,0.0059219906,0.0,0.0,0.0,0.035978,0,0,0,831,0,0,0,0
636558485,-0.9256163,0.061817802,-0.016128741,-0.37303206,0.028253235,0.015175579,-0.032800715,1.297405,0.7975442,5.0772567,-5.4037657e-05,-7.1825205e-05,-3.69195e-05,-0.00058238424,8.243839e-05,-0.00061281095,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,8.051203e-08,0.00037458458,0.006073724,5.422962e-06,5.7434327e-06,5.839951e-06,3.270014e-05,0.014469542,0.014492581,0.010423471,0.07470102,0.07472073,0.05402177,1.0604862e-11,1.0640013e-11,1.8298781e-11,5.0844957e-08,5.0842196e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.3865511,0.23242584,0.03190188,0.0037838726,0.0070642764,0.011218456,0.0,0.0,0.0,0.036007,0,0,0,831,0,0,0,0
636762548,-0.92551184,0.061929204,-0.016160434,-0.37327147,0.01687005,0.019008338,-0.037886284,1.3037124,0.79866236,5.069923,-5.4016167e-05,-7.182836e-05,-3.70001e-05,-0.00058237894,8.243518e-05,-0.0006133693,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,6.997097e-08,0.00036688495,0.0058082435,5.4283523e-06,5.7515595e-06,5.8486107e-06,3.271551e-05,0.0145476265,0.014570811,0.010401109,0.07516249,0.07518248,0.053778738,1.06105515e-11,1.0645686e-11,1.8304027e-11,5.0845905e-08,5.0843145e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.38774344,0.23190244,0.039766166,0.017649684,0.005701037,0.010450812,0.0,0.0,0.0,0.036045,0,0,0,831,0,0,0,0
636962531,-0.9254471,0.06144823,-0.016318211,-0.37350428,0.021106267,0.010290063,-0.03740776,1.3080298,0.8027109,5.0623856,-5.401364e-05,-7.182704e-05,-3.707716e-05,-0.00058237877,8.242891e-05,-0.000613892,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,6.937501e-08,0.00037085943,0.005766515,5.4303887e-06,5.7525576e-06,5.8470077e-06,3.2714684e-05,0.014550508,0.0145734735,0.0104251765,0.07518669,0.075206645,0.0539597,1.0610126e-11,1.06451905e-11,1.8303312e-11,5.0846797e-08,5.0844037e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.3878058,0.23229228,0.054018855,0.0138870645,0.0053997766,0.0027830582,0.0,0.0,0.0,0.036028,0,0,0,831,0,0,0,0
637168116,-0.9253649,0.061846748,-0.016156271,-0.37364942,0.024434974,0.0077063646,-0.0420793,1.312892,0.8068341,5.052927,-5.4011325e-05,-7.182166e-05,-3.7145426e-05,-0.00058237935,8.242372e-05,-0.0006140002,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,7.247132e-08,0.0003891378,0.0057186196,5.4311718e-06,5.7524862e-06,5.8491855e-06,3.2712443e-05,0.014557527,0.014580327,0.010368324,0.07522423,0.075244136,0.05343068,1.0609707e-11,1.06446935e-11,1.8302602e-11,5.0847706e-08,5.0844946e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.38790253,0.23115078,0.041646704,0.019137489,0.0045159454,0.016261913,0.0,0.0,0.0,0.035979,0,0,0,831,0,0,0,0
637368132,-0.9253359,0.0621038,-0.016027853,-0.37368393,0.015698325,0.021506503,-0.04294124,1.3151253,0.80778027,5.0362716,-5.4006025e-05,-7.183822e-05,-3.720989e-05,-0.00058237533,8.2415325e-05,-0.0006107579,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,6.6182515e-08,0.0003571488,0.0056168963,5.4292614e-06,5.753992e-06,5.8522214e-06,3.2714946e-05,0.014573253,0.014596139,0.010397921,0.075335726,0.07535565,0.053691767,1.061305e-11,1.0647992e-11,1.8305683e-11,5.0848648e-08,5.0845888e-08,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.38818988,0.23171484,0.01756315,0.016557548,0.0054680756,0.040618517,0.0,0.0,0.0,0.036013998,0,0,0,831,0,0,0,0
637572204,-0.9253387,0.061437175,-0.016242508,-0.37377825,0.024731888,0.0054912595,-0.040981088,1.3193768,0.81552655,5.02257,-5.401658e-05,-7.1820694e-05,-3.72941e-05,-0.00058238296,8.241105e-05,-0.000610234,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,7.93462e-08,0.0003846136,0.0065378617,5.420884e-06,5.761357e-06,5.85593e-06,3.2681473e-05,0.014633814,0.014656528,0.01037993,0.07574966,0.07576983,0.05346314,1.0616338e-11,1.06511275e-11,1.8296436e-11,5.084957e-08,5.084681e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.38925502,0.23122098,0.034172423,0.025927084,0.0052573886,0.030660959,0.0,0.0,0.0,0.036125,0,0,0,831,0,0,0,0
637773698,-0.9250924,0.06204322,-0.016086131,-0.37429383,0.025308238,0.015553053,-0.037781052,1.323528,0.82066554,5.0169425,-5.4018576e-05,-7.181664e-05,-3.7362912e-05,-0.00058238726,8.240462e-05,-0.00061176514,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,7.8853674e-08,0.0003793084,0.0066376464,5.432405e-06,5.7605525e-06,5.8583114e-06,3.266793e-05,0.014631752,0.014654507,0.010402208,0.07576606,0.07578622,0.05365077,1.0615582e-11,1.0650301e-11,1.8295816e-11,5.0850467e-08,5.0847706e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.38929716,0.23162636,0.038628604,0.008555234,0.005481898,0.0158924,0.0,0.0,0.0,0.036019,0,0,0,831,0,0,0,0
637973696,-0.9253262,0.06110362,-0.015937822,-0.37387657,0.014642674,0.02068178,-0.03929562,1.3264588,0.8204967,5.0229,-5.400048e-05,-7.183846e-05,-3.741924e-05,-0.0005823829,8.239e-05,-0.0006161256,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,8.153066e-08,0.0003808668,0.0068402705,5.417281e-06,5.7624247e-06,5.8558976e-06,3.2687924e-05,0.014649431,0.0146722365,0.010424474,0.075859495,0.07587962,0.053880613,1.0618681e-11,1.0653367e-11,1.8298882e-11,5.085139e-08,5.084863e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.38953707,0.23212197,0.05115165,0.023695765,0.0062029674,0.005723355,0.0,0.0,0.0,0.036017,0,0,0,831,0,0,0,0
638177636,-0.92522705,0.06142748,-0.015827117,-0.37407354,0.025885202,0.0047137477,-0.042276736,1.3279777,0.82439977,5.0110817,-5.4007716e-05,-7.184254e-05,-3.7490885e-05,-0.00058238715,8.238362e-05,-0.000614427,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,1.1248108e-07,0.00043538067,0.007266281,5.4195402e-06,5.761718e-06,5.8569244e-06,3.268463e-05,0.0146478675,0.014670378,0.010445293,0.075862944,0.07588303,0.054058675,1.0617865e-11,1.0652437e-11,1.829829e-11,5.0852275e-08,5.084951e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.38954586,0.23250522,0.0056623844,0.0129728615,0.006259344,0.017331049,0.0,0.0,0.0,0.035957,0,0,0,831,0,0,0,0
638382503,-0.9250519,0.06086848,-0.016062144,-0.3745877,0.022554258,0.010786958,-0.038568757,1.332466,0.8300668,5.0030613,-5.4006414e-05,-7.182922e-05,-3.7572416e-05,-0.00058238994,8.238076e-05,-0.0006146658,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,9.312795e-08,0.00039081136,0.0067481585,5.431967e-06,5.766764e-06,5.8590126e-06,3.2692034e-05,0.014680434,0.014703144,0.010417443,0.07612085,0.07614105,0.053698022,1.0617714e-11,1.0652238e-11,1.8298233e-11,5.085316e-08,5.08504e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.39020753,0.23172833,0.049932394,0.0027098665,0.0072893375,0.017270794,0.0,0.0,0.0,0.036,0,0,0,831,0,0,0,0
638582539,-0.9248867,0.06165101,-0.016009567,-0.37487018,0.023582643,0.0031901055,-0.03776855,1.3345854,0.8344961,5.011515,-5.4011012e-05,-7.183111e-05,-3.7644477e-05,-0.00058239687,8.236747e-05,-0.0006204157,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,8.894524e-08,0.0003624174,0.00613346,5.4370303e-06,5.7651423e-06,5.861233e-06,3.2684162e-05,0.0146760205,0.014698576,0.010429476,0.0761083,0.07612842,0.053838074,1.0616384e-11,1.0650818e-11,1.829757e-11,5.0854048e-08,5.0851284e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.39017525,0.23203033,0.01950812,0.011527205,0.006016872,0.012217022,0.0,0.0,0.0,0.035995,0,0,0,831,0,0,0,0
638786528,-0.9252682,0.060466044,-0.015432408,-0.37414497,0.015106019,0.009944663,-0.03809645,1.3343728,0.8433942,5.0196085,-5.4028995e-05,-7.183908e-05,-3.7694914e-05,-0.00058240915,8.2348015e-05,-0.0006266999,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,9.252468e-08,0.00036200092,0.006327933,5.4154425e-06,5.6045724e-06,5.695934e-06,3.2729702e-05,0.0132260835,0.013245344,0.010284477,0.06726449,0.06727834,0.05366248,1.0517361e-11,1.0552283e-11,1.8299383e-11,5.0854958e-08,5.0852186e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.36680079,0.23165163,0.009257165,0.007409208,0.007433366,0.01391072,0.0,0.0,0.0,0.03605,0,0,0,831,0,0,0,0
638988125,-0.9247806,0.06178087,-0.016220404,-0.37510127,0.014622569,0.010924165,-0.021176364,1.3366824,0.844221,5.0271306,-5.4014035e-05,-7.184972e-05,-3.7760037e-05,-0.00058240985,8.2328224e-05,-0.0006323421,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,8.142074e-08,0.0003531609,0.006006866,5.440487e-06,5.6041517e-06,5.700432e-06,3.2699045e-05,0.013212446,0.013231689,0.01029452,0.06725287,0.06726665,0.053788744,1.0516235e-11,1.05511095e-11,1.8298725e-11,5.0855846e-08,5.085307e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.36676902,0.231924,0.027224667,0.019686384,0.0063607604,0.018683953,0.0,0.0,0.0,0.036047,0,0,0,831,0,0,0,0
639188148,-0.924865,0.060942076,-0.015751133,-0.3750504,0.01564264,0.003773998,-0.032058787,1.3370875,0.8478671,5.024104,-5.4018416e-05,-7.186199e-05,-3.7805657e-05,-0.00058241445,8.231659e-05,-0.0006330099,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,8.652321e-08,0.00035424906,0.0058952216,5.4366265e-06,5.6058866e-06,5.699051e-06,3.270775e-05,0.013235942,0.013255042,0.010230936,0.06734068,0.06735447,0.053268816,1.0519767e-11,1.0554565e-11,1.8301959e-11,5.0856762e-08,5.0853984e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.36700836,0.23080038,0.017483735,0.013389451,0.0059795454,0.0024364793,0.0,0.0,0.0,0.036031,0,0,0,831,0,0,0,0
639392247,-0.924757,0.061542347,-0.015885554,-0.37521276,0.011396974,0.03294559,-0.0351478,1.3389188,0.8496408,5.0120635,-5.4011114e-05,-7.186596e-05,-3.7876238e-05,-0.000582413,8.230856e-05,-0.00063107366,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,8.599736e-08,0.00034534925,0.005452362,5.4382995e-06,5.606003e-06,5.7018933e-06,3.270365e-05,0.013239642,0.0132589815,0.010243093,0.06737072,0.067384444,0.05340228,1.0519421e-11,1.0554164e-11,1.8301303e-11,5.0857647e-08,5.0854865e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.36709014,0.23108932,0.03399544,0.013965465,0.0053941384,0.029459532,0.0,0.0,0.0,0.036168,0,0,0,831,0,0,0,0
639593719,-0.9247219,0.061305325,-0.015980255,-0.37533408,0.016028797,0.024657395,-0.02801581,1.3421178,0.85180694,5.021588,-5.399493e-05,-7.1867784e-05,-3.7943464e-05,-0.0005824146,8.2291495e-05,-0.00063652487,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,7.525206e-08,0.00032946488,0.005392566,5.4323996e-06,5.6139193e-06,5.7083403e-06,3.266719e-05,0.013305513,0.013324914,0.010295364,0.06777405,0.06778799,0.053848345,1.0524869e-11,1.0559488e-11,1.8293917e-11,5.0858578e-08,5.0855792e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.3681875,0.23205246,0.024273831,0.013013182,0.006868281,0.009884111,0.0,0.0,0.0,0.03604,0,0,0,831,0,0,0,0
639793658,-0.924515,0.061507367,-0.016052863,-0.3758075,0.020360146,0.014955261,-0.02269658,1.3441873,0.8554206,5.0250382,-5.399162e-05,-7.186913e-05,-3.7987305e-05,-0.0005824167,8.228205e-05,-0.00063915,0.27640694,-0.023680156,0.4860564,-0.008102403,-0.04560037,-0.041408427,0.0,0.0,0.0,8.059913e-08,0.00035127753,0.0051978915,5.4437887e-06,5.610981e-06,5.7063294e-06,3.265236e-05,0.01327413,0.013293422,0.010222399,0.06763333,0.067647085,0.053147763,1.0520225e-11,1.0554799e-11,1.8289658e-11,5.085942e-08,5.085663e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.36780486,0.23053798,0.012518445,0.0073628114,0.008344635,0.0023424008,0.0,0.0,0.0,0.035979,0,0,0,831,0,0,0,0
