timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
646736074,-0.0060955826,0.012667074,-0.04463263,-0.92285967,0.06119347,-0.01612793,-0.37990183,0.10171716,0.05032503,0.056192018,-0.9919493,1
646768152,0.0569425,0.0093768295,-0.039094694,-0.92285067,0.061215993,-0.016151369,-0.379919,0.10171716,0.05032503,0.056192018,-0.9919493,1
646800124,-0.0064779785,-0.0040937886,-0.04269108,-0.92283833,0.061152235,-0.016183551,-0.37995785,0.10171716,0.05032503,0.056192018,-0.9919493,1
646832224,0.01950875,-0.0067981044,-0.026770344,-0.9228286,0.06113969,-0.016187893,-0.37998322,0.10171716,0.05032503,0.056192018,-0.9919493,1
646860109,-0.038469654,-0.0039240317,0.045283414,-0.9227612,0.06123732,-0.01612253,-0.3801339,0.10171716,0.05032503,0.056192018,-0.9919493,1
646892187,-0.032983933,-0.015706245,0.063630015,-0.9227621,0.061186317,-0.016125705,-0.38014,0.10171716,0.05032503,0.056192018,-0.9919493,1
646924101,5.103182e-05,-0.00714607,0.055189963,-0.92273915,0.061328247,-0.016106244,-0.38017374,0.10171716,0.05032503,0.056192018,-0.9919493,1
646956132,0.04135436,0.0010548206,0.055798072,-0.92275804,0.061306786,-0.016060876,-0.38013324,0.10171716,0.05032503,0.056192018,-0.9919493,1
646988038,0.008179169,0.0012395862,0.06917552,-0.92278373,0.061060123,-0.016086897,-0.38010937,0.10171716,0.05032503,0.056192018,-0.9919493,1
647020115,0.09175179,0.016966816,0.10883038,-0.9227393,0.06108794,-0.016250903,-0.38020584,0.10171716,0.05032503,0.056192018,-0.9919493,1
647052268,0.007713003,-0.018040072,-0.0077608554,-0.9227788,0.061097417,-0.016178573,-0.3801116,0.10171716,0.05032503,0.056192018,-0.9919493,1
647084196,-0.02413816,0.005157804,0.06951816,-0.92276496,0.06112039,-0.01610943,-0.3801442,0.10171716,0.05032503,0.056192018,-0.9919493,1
647112338,-0.014900635,0.02951712,0.025947554,-0.92279494,0.061173994,-0.01619916,-0.3800591,0.10171716,0.05032503,0.056192018,-0.9919493,1
647144119,0.057427853,-0.0005437676,0.020907158,-0.92280865,0.061045293,-0.016201138,-0.38004625,0.10171716,0.05032503,0.056192018,-0.9919493,1
647176038,-0.008985987,0.00073918514,-0.009327851,-0.9228292,0.061048012,-0.016088955,-0.380001,0.10171716,0.05032503,0.056192018,-0.9919493,1
647208135,-0.036133885,0.0051012873,-0.020624619,-0.9227967,0.06116862,-0.016085403,-0.38006043,0.10171716,0.05032503,0.056192018,-0.9919493,1
647240068,0.08479075,0.00019287504,-0.0031081168,-0.92279345,0.061294977,-0.016110191,-0.38004705,0.10171716,0.05032503,0.056192018,-0.9919493,1
647272251,0.05191435,-0.014341301,0.004327758,-0.92275465,0.061202534,-0.016034484,-0.3801591,0.10171716,0.05032503,0.056192018,-0.9919493,1
647304076,0.08624042,0.008960781,-0.008566136,-0.9227881,0.061052147,-0.016094904,-0.38009977,0.10171716,0.05032503,0.056192018,-0.9919493,1
647333702,0.037334863,0.016992494,-0.05257728,-0.92276686,0.061246406,-0.016058214,-0.38012156,0.10171716,0.05032503,0.056192018,-0.9919493,1
647365733,0.059049584,0.008332246,-0.013689923,-0.92274326,0.06104888,-0.016199345,-0.38020462,0.10171716,0.05032503,0.056192018,-0.9919493,1
647397698,0.0043459544,-0.0016894797,0.042006772,-0.9227068,0.061125137,-0.01611313,-0.38028473,0.10171716,0.05032503,0.056192018,-0.9919493,1
647429689,-0.012228576,-0.008634263,-0.0068340837,-0.9226474,0.06125536,-0.016098842,-0.38040838,0.10171716,0.05032503,0.056192018,-0.9919493,1
647461712,-0.021002438,-0.01582693,-0.024070896,-0.9226897,0.061365455,-0.015989793,-0.38029253,0.10171716,0.05032503,0.056192018,-0.9919493,1
647489692,-0.04546628,0.00094608776,0.05277382,-0.9227139,0.061289523,-0.016010819,-0.3802452,0.10171716,0.05032503,0.056192018,-0.9919493,1
647521693,-0.047620215,0.024573434,-0.030284178,-0.92270786,0.061451875,-0.015982442,-0.38023478,0.10171716,0.05032503,0.056192018,-0.9919493,1
647553663,-0.052592706,0.00899139,-0.025481872,-0.9227147,0.061385404,-0.01602419,-0.3802272,0.10171716,0.05032503,0.056192018,-0.9919493,1
647585649,0.013686119,0.016745364,0.042159256,-0.9226814,0.061259333,-0.016063746,-0.3803265,0.10171716,0.05032503,0.056192018,-0.9919493,1
647617709,0.08929055,0.013945399,-0.06671869,-0.9227219,0.061212096,-0.016086923,-0.3802347,0.10171716,0.05032503,0.056192018,-0.9919493,1
647649746,-0.018100629,-0.003215421,-0.038012236,-0.92273283,0.061192278,-0.016070459,-0.38021225,0.10171716,0.05032503,0.056192018,-0.9919493,1
647681755,-0.0057737962,0.014377332,0.022300163,-0.9226659,0.061209213,-0.016173959,-0.3803678,0.10171716,0.05032503,0.056192018,-0.9919493,1
647713703,0.026473373,-0.0125918845,-0.017670577,-0.92270815,0.061292578,-0.016092097,-0.38025504,0.10171716,0.05032503,0.056192018,-0.9919493,1
647741639,-0.059990346,-0.02900581,-0.10761708,-0.9226646,0.061213665,-0.01600905,-0.38037694,0.10171716,0.05032503,0.056192018,-0.9919493,1
647773701,0.01684162,-0.00512477,-0.09085571,-0.92272276,0.061185565,-0.01598458,-0.38024172,0.10171716,0.05032503,0.056192018,-0.9919493,1
647805695,0.0105764195,0.0149928685,-0.06380107,-0.92267466,0.06132496,-0.016006006,-0.38033497,0.10171716,0.05032503,0.056192018,-0.9919493,1
647837684,-0.046357326,0.0006548604,-0.04889544,-0.9226214,0.061413698,-0.016000982,-0.38044986,0.10171716,0.05032503,0.056192018,-0.9919493,1
647870579,0.006523362,0.0062431544,-0.028043658,-0.922638,0.061194483,-0.016017247,-0.38044432,0.10171716,0.05032503,0.056192018,-0.9919493,1
647902488,0.028532643,-0.003576911,-0.08510896,-0.9226572,0.06111939,-0.016025506,-0.3804093,0.10171716,0.05032503,0.056192018,-0.9919493,1
647934529,-0.0421964,0.0043778094,-0.043205094,-0.92261606,0.0612912,-0.016010474,-0.38048232,0.10171716,0.05032503,0.056192018,-0.9919493,1
647962477,0.07222298,-0.0014720066,0.06085068,-0.9226083,0.061144263,-0.016067151,-0.38052213,0.10171716,0.05032503,0.056192018,-0.9919493,1
647994536,-0.0029161498,-0.0069901515,0.054386392,-0.9225717,0.061298557,-0.016022258,-0.38058808,0.10171716,0.05032503,0.056192018,-0.9919493,1
648026499,-0.12128124,-0.015596731,0.033999003,-0.9225299,0.06135935,-0.016013445,-0.38068005,0.10171716,0.05032503,0.056192018,-0.9919493,1
648058526,-0.0329487,-0.0030960739,0.05471469,-0.9225634,0.061346002,-0.015995158,-0.3806019,0.10171716,0.05032503,0.056192018,-0.9919493,1
648090459,0.07198614,-0.0015215464,0.06497438,-0.92257965,0.0612866,-0.015972104,-0.3805731,0.10171716,0.05032503,0.056192018,-0.9919493,1
648122580,-0.01482383,0.005994578,0.091728635,-0.9225727,0.06118403,-0.015995838,-0.38060525,0.10171716,0.05032503,0.056192018,-0.9919493,1
648154510,-0.047392026,0.001399349,0.017506441,-0.922559,0.061186768,-0.016015003,-0.38063717,0.10171716,0.05032503,0.056192018,-0.9919493,1
648186529,0.019674003,0.010034755,-0.07090875,-0.92259127,0.06134229,-0.016061693,-0.38053188,0.10171716,0.05032503,0.056192018,-0.9919493,1
648214496,-0.046262827,-0.006421812,0.021711502,-0.92253065,0.061267287,-0.016053883,-0.38069117,0.10171716,0.05032503,0.056192018,-0.9919493,1
648246567,-0.0035826638,0.003544473,0.012245864,-0.9225609,0.061199497,-0.0160969,-0.38062704,0.10171716,0.05032503,0.056192018,-0.9919493,1
648278478,0.017667785,0.0059617376,0.04610259,-0.92254496,0.061248373,-0.016046671,-0.38066012,0.10171716,0.05032503,0.056192018,-0.9919493,1
648310537,-0.08344023,-0.011306007,-0.06692369,-0.9226337,0.061289936,-0.01595585,-0.38044187,0.10171716,0.05032503,0.056192018,-0.9919493,1
648342533,-0.14815195,0.0116089545,-0.075244114,-0.9225743,0.061303232,-0.016070861,-0.3805792,0.10171716,0.05032503,0.056192018,-0.9919493,1
648374598,0.045684423,-0.017423186,-0.054822616,-0.922647,0.06125349,-0.016070742,-0.38041067,0.10171716,0.05032503,0.056192018,-0.9919493,1
648406446,0.02164122,0.015670363,-0.055229925,-0.9225714,0.061317254,-0.016023235,-0.38058573,0.10171716,0.05032503,0.056192018,-0.9919493,1
648438537,-0.038961552,0.014452092,-0.0067088692,-0.9225247,0.061223153,-0.016140372,-0.3807089,0.10171716,0.05032503,0.056192018,-0.9919493,1
648466473,0.11610879,0.015042456,0.011722252,-0.922479,0.06112157,-0.016141322,-0.38083628,0.10171716,0.05032503,0.056192018,-0.9919493,1
648498516,0.07281752,-0.006567048,0.035562098,-0.92254245,0.06089012,-0.016066205,-0.38072264,0.10171716,0.05032503,0.056192018,-0.9919493,1
648530487,0.0050222157,0.022653561,0.05163793,-0.9225095,0.061155405,-0.016070217,-0.38075992,0.10171716,0.05032503,0.056192018,-0.9919493,1
648564104,-0.052884288,-0.02506347,-0.06873185,-0.922502,0.06155569,-0.016047394,-0.38071442,0.10171716,0.05032503,0.056192018,-0.9919493,1
648596138,-0.0143633075,-0.013620641,0.009996066,-0.92233884,0.06161806,-0.016032316,-0.38110012,0.10171716,0.05032503,0.056192018,-0.9919493,1
648624153,0.017096447,-0.04341837,-0.06571451,-0.9225354,0.06113119,-0.015896732,-0.3807083,0.10171716,0.05032503,0.056192018,-0.9919493,1
648656127,0.010322084,-0.005079766,0.026256459,-0.922775,0.060624365,-0.015701782,-0.38021633,0.10171716,0.05032503,0.056192018,-0.9919493,1
648688063,0.0008417233,0.051822044,0.11338454,-0.9225592,0.06094869,-0.016097054,-0.38067153,0.10171716,0.05032503,0.056192018,-0.9919493,1
648720111,0.040694505,0.0133926105,0.040606506,-0.922308,0.06198655,-0.01637876,-0.38110027,0.10171716,0.05032503,0.056192018,-0.9919493,1
648752236,0.11497493,-0.04745879,-0.14436427,-0.9224016,0.060984325,-0.016014937,-0.3810509,0.10171716,0.05032503,0.056192018,-0.9919493,1
648784111,-0.04866209,-8.399598e-06,-0.04382535,-0.92299217,0.060082834,-0.015620835,-0.3797784,0.10171716,0.05032503,0.056192018,-0.9919493,1
648816100,-0.067660436,0.07851611,0.123901464,-0.92252755,0.06090003,-0.016014127,-0.38075927,0.10171716,0.05032503,0.056192018,-0.9919493,1
648848176,-0.047142126,-0.0041781226,0.020159394,-0.9222805,0.062144943,-0.01628023,-0.38114542,0.10171716,0.05032503,0.056192018,-0.9919493,1
648876145,0.073932335,-0.08111381,-0.008252667,-0.9224626,0.06135513,-0.016010499,-0.38084394,0.10171716,0.05032503,0.056192018,-0.9919493,1
648908136,0.07063553,-0.01729549,-0.008395738,-0.92257774,0.060414445,-0.015815074,-0.38072374,0.10171716,0.05032503,0.056192018,-0.9919493,1
648940053,-0.05055583,0.021599136,0.038467716,-0.92261523,0.06079374,-0.015826052,-0.38057184,0.10171716,0.05032503,0.056192018,-0.9919493,1
648972170,-0.024089348,0.005987519,-0.003605037,-0.92244,0.061331607,-0.016172836,-0.38089544,0.10171716,0.05032503,0.056192018,-0.9919493,1
649004112,0.068580054,0.0011612633,-0.03877989,-0.9225262,0.060969535,-0.016091257,-0.38074842,0.10171716,0.05032503,0.056192018,-0.9919493,1
649036143,0.033898897,0.00671669,0.10423078,-0.9223972,0.060786415,-0.016130354,-0.38108838,0.10171716,0.05032503,0.056192018,-0.9919493,1
649068036,-0.022927897,-0.037596636,0.033246282,-0.92244756,0.061032787,-0.015958894,-0.3809343,0.10171716,0.05032503,0.056192018,-0.9919493,1
649097713,-0.017673431,-0.023848906,0.028987285,-0.92246884,0.06119447,-0.01590437,-0.380859,0.10171716,0.05032503,0.056192018,-0.9919493,1
649129695,-0.0012752442,0.006223612,0.04731323,-0.92246515,0.061221983,-0.015908197,-0.38086337,0.10171716,0.05032503,0.056192018,-0.9919493,1
649161758,0.014613101,0.0033699581,0.06147141,-0.922405,0.061268542,-0.016027858,-0.38099658,0.10171716,0.05032503,0.056192018,-0.9919493,1
649193717,0.07010925,0.004432681,0.05245532,-0.92239213,0.061048094,-0.016056107,-0.38106197,0.10171716,0.05032503,0.056192018,-0.9919493,1
649225711,-0.016796859,-0.00016956776,0.022841817,-0.9224202,0.06102639,-0.016047036,-0.3809978,0.10171716,0.05032503,0.056192018,-0.9919493,1
649253684,0.010671438,0.0072086677,-0.052895337,-0.922387,0.061092105,-0.016073953,-0.3810666,0.10171716,0.05032503,0.056192018,-0.9919493,1
649285688,-0.028043771,0.0061617997,-0.12572399,-0.92242867,0.061149605,-0.016028984,-0.38095838,0.10171716,0.05032503,0.056192018,-0.9919493,1
649317715,-0.1283824,-0.009907049,-0.071091026,-0.9223851,0.06115132,-0.015976114,-0.38106593,0.10171716,0.05032503,0.056192018,-0.9919493,1
649349662,-0.0566169,-0.01676305,-0.067804135,-0.92239285,0.06121098,-0.015994605,-0.3810365,0.10171716,0.05032503,0.056192018,-0.9919493,1
649381699,0.0023750043,-0.008914564,-0.091451496,-0.9223745,0.061266202,-0.015971761,-0.3810729,0.10171716,0.05032503,0.056192018,-0.9919493,1
649413732,-0.047605563,-0.0038281893,-0.067991234,-0.92238206,0.061144385,-0.015951173,-0.38107508,0.10171716,0.05032503,0.056192018,-0.9919493,1
649445726,-0.031845912,-0.0017616469,-0.08535185,-0.92234075,0.061210435,-0.01596934,-0.38116387,0.10171716,0.05032503,0.056192018,-0.9919493,1
649477647,0.057325874,-0.0010681525,-0.07619574,-0.9223568,0.06116693,-0.015945077,-0.38113302,0.10171716,0.05032503,0.056192018,-0.9919493,1
649505786,-0.08061859,0.013035597,-0.033568304,-0.9223245,0.061215725,-0.015908275,-0.381205,0.10171716,0.05032503,0.056192018,-0.9919493,1
649537671,0.014104927,0.0044533834,-0.08668755,-0.9223737,0.061187483,-0.01591807,-0.38108987,0.10171716,0.05032503,0.056192018,-0.9919493,1
649569730,0.06703787,0.016530648,-0.05392692,-0.9223602,0.061140798,-0.01605237,-0.3811243,0.10171716,0.05032503,0.056192018,-0.9919493,1
